number,grade,module,week,question_stem,choice,correct_answer
3331,16,2,3,12. 经典的感觉传入，不涉及 (2.0分),A.第一级神经元 B.第二级神经元 C.第三级神经元 D.第四级神经元,D.第四级神经元
453,8,2,3,21. 感觉的产生过程中，不包括的是(2.0分),A.感受器 B.中枢 C.神经元 D.肌肉,D.肌肉
458,8,2,3,26. 引导神经干动作电位，多道生理信号采集处理系统的参数应为(2.0分),A.采用频率100Hz、时间常数0.02s、滤波频率3kHz、灵敏度5mV B.采用频率100Hz、时间常数0.2s、滤波频率3Hz、灵敏度5mV C.采用频率100KHz、时间常数0.02s、滤波频率3kHz、灵敏度5mV D.采用频率100KHz、时间常数0.02s、滤波频率3Hz、灵敏度5mV,C.采用频率100KHz、时间常数0.02s、滤波频率3kHz、灵敏度5mV
3650,17,2,3,1. 神经纤维动作电位去极化时的主要离子是(2.0分),A.钠离子 B.钙离子 C.钾离子 D.氯离子,A.钠离子
785,9,2,3,12. 用方形电脉冲刺激组织，在一定的刺激波宽下，刚能引起组织发生兴奋的刺激称为(2.0分),A.阈下刺激 B.阈刺激 C.阈上刺激 D.最大刺激,B.阈刺激
444,8,2,3,12. 感受器能把刺激所包含的环境变化信息，转移到动作电位的序列之中，感受器的这种生理特性称为    (2.0分),A..感受器的编码作用 B.感受器的换能作用 C.感受器的适宜刺激 D.感受器的适应现象 E.感受器的启动电位,A..感受器的编码作用
813,9,2,3,40. 周围神经损伤后，以下和何种类型损伤在病理上可发生wallerian 变性？ (2.0分),A.神经断裂   B.轴索中断  C.神经震荡  D.A+B   E.B+C,D.A+B  
1804,12,2,3,2. 为了延长局麻药的作用时间和减少不良反应，可配伍应用的药物是 (2.0分),A.adrenaline B.isoproterenol C.dopamine D.noradrenaline E.ephedrine,A.adrenaline
473,8,2,3,41. 治疗过敏性休克的首选药物是 (2.0分),A.Noradrenaline B.Adrenaline  C.抗组胺药 D.糖皮质激素 E.Atropine,B.Adrenaline 
3320,16,2,3,1. 支气管哮喘急性发作时，应选用 (2.0分),A.Adrenaline皮下注射 B.Ephedrine口服 C.Aminophyline口服 D.Budesonide吸入 E.Atropine肌注,A.Adrenaline皮下注射
2609,14,2,3,17. 内侧膝状体接受下列哪种感觉纤维投射? (2.0分),A.内侧丘系  B.三叉丘系  C.C.视觉传导束  D.D.听觉传导束  E.E.脊髓丘脑前束,D.D.听觉传导束 
3321,16,2,3,2. 急性肾衰竭时，与利尿剂配伍增加尿量的药物是 (2.0分),A.Dopamine  B.Ephedrine C.Noradrenaline D.Isoproterenol E.Adrenaline,A.Dopamine 
1805,12,2,3,3. 急、慢性鼻炎、鼻窦炎引起鼻充血时，可用于滴鼻的药物是 (2.0分),A.noradrenaline B.ephedrine C.isoproterenol D.adrenaline E.以上都不是,B.ephedrine
438,8,2,3,6. 下列哪一药不是儿茶酚胺类药物(2.0分),A.Dopamine B.Noradrenaline C.Ephedrine D.Adrenaline E.Isoprenaline,C.Ephedrine
482,8,2,3,50. 既可阻断α受体又可阻断β受体的药物是(2.0分),A.Phentolamine B.Propranolol C.Atenolol D.Labetolol E.Prazosin,D.Labetolol
479,8,2,3,47. 外周血管痉挛性疾病可用哪一药物治疗？(2.0分),A.Anisodamine  B.Atropine C.Adrenaline D.Phentolamine E.Propranolol,D.Phentolamine
2180,13,2,3,47. 感觉平面有助于判断病损部位，可据体表判断受损节段，下腹壁反射对应的脊髓反射中枢位于哪个节段？(2.0分),A.T5-6 B.T7-8 C.T6-7 D.T9-10 E.T11-12,E.T11-12
2610,14,2,3,18. 以下哪种离子通道介导冷觉感知 (2.0分),A.TRPM2  B.TRPV1  C.TRPV4  D.TRPM8  E.TRPC1,D.TRPM8 
793,9,2,3,20. 肾上腺素（adrenaline）升压作用可被下列哪一类药物所翻转？ (2.0分),A.M受体阻断药 B.N受体阻断药 C.β受体阻断药 D.α受体阻断药 E.H1受体阻断药,D.α受体阻断药
1489,11,2,3,11. Epinephrine升压作用可被下列哪一类药物所翻转？ (2.0分),A.M受体阻断药 B.N受体阻断药 C.β受体阻断药 D.α受体阻断药 E.H1受体阻断药,D.α受体阻断药
2164,13,2,3,31. 下列说法，哪些是错误的？(2.0分),A.脑桥侧视中枢与动眼神经核的上行纤维损害，会出现两眼向病变对侧注视时，患侧眼球不能内收，对侧眼球外展时伴有眼震；辐辏反射正常。 B.一侧动眼神经完全性麻痹时，表现为上睑下垂，眼球向外上，瞳孔散大，光反射及调节反射均消失，并有复视。 C.两眼向病变同侧注视时，患侧眼球不能外展，对侧眼球内收正常，为后核间性眼肌麻痹。 D.一个半综合征，是一侧脑桥被盖部病变，引起患者眼球水平注视时，既不能内收又不能外展；对侧眼球水平注视时不能内收，可以外展，但有水平眼震。 E.上丘是眼球垂直同向运动的皮质下中枢，上丘的上半司眼球的向上运动，下半司眼球的向下运动。,B.一侧动眼神经完全性麻痹时，表现为上睑下垂，眼球向外上，瞳孔散大，光反射及调节反射均消失，并有复视。
3355,16,2,3,36. 角膜反射的传入神经(2.0分),A.三叉神经 B.面神经 C.迷走神经   D.舌咽神经 E.舌下神经,A.三叉神经
810,9,2,3,37. 非条件反射的特点不包括 (2.0分),A.生来具有  B.无需皮层参与  C.反射弧固定  D.不受大脑调控 E.数量有限,D.不受大脑调控
3341,16,2,3,22. 下列关于丘脑第二类核群的叙述，错误的是   (2.0分),A.总称为联络核 B.参与许多感觉的联系功能  C.与大脑皮层无特定的投射关系 D.包括丘脑前核、丘脑外侧腹核等 E.不直接接受感觉投射纤维,C.与大脑皮层无特定的投射关系
2617,14,2,3,25. 感觉的最高级中枢是 (2.0分),A.下丘脑  B.大脑皮层  C.海马  D.丘脑  E.脑干,D.丘脑 
805,9,2,3,32. 第一感觉区位于  (2.0分),A.中央前回  B.中央后回  C.颞叶皮层  D.中央前回与岛叶之间  E.颞下回,B.中央后回 
150,7,2,3,50. 反射时的长短主要取决于(2.0分),A.传入与传出纤维的传导速度 B.感受器的敏感性 C.刺激的强弱  D.中枢突触的多少 E.效应器的敏感性,D.中枢突触的多少
2168,13,2,3,35. 阿罗瞳孔的病变部位在：(2.0分),A.睫状神经节 B.外侧膝状体 C.中脑顶盖前区 D.动眼神经 E.视神经,C.中脑顶盖前区
2620,14,2,3,28. 在周围神经损伤的治疗中，下列哪一项是正确的？(2.0分),A.周围神经损伤的治疗原则是尽早的恢复神经的连续性。 B.闭合性神经损伤，若暴力小症状轻，可先观察和非手术治疗3个月。 C.闭合性神经损伤，若暴力大、症状重，应早期手术探查。 D.开放性神经损伤中，神经修复时间应根据损伤程度、伤后时间、有无污染及有无复合损伤等因素决定。 E.以上均正确。,E.以上均正确。
470,8,2,3,38. 骨折的全身表现正确的是_______。(2.0分),A.一般体温正常，严重骨折时体温可升高 B.开放骨折体温升高应考虑感染 C.若出现呼吸困难而难以用其他脏器损伤解释时，应考虑有无脂肪栓塞综合征或急性肺栓塞。 D.可因严重创伤、大出血、剧痛等而发生休克  E.以上都是,E.以上都是
815,9,2,3,42. 为了改善周围神经损伤的疗效，下列哪项研究是有益的？ (2.0分),A.促进神经芽生的速度   B.改善桥接通道的通过能力 C.延缓神经功能效应器的退变 D.妥善合理的功能重建   E.以上都是,E.以上都是
472,8,2,3,40. 下列并发症在骨折早期就应注意防治？(2.0分),A.压褥 B.下肢静脉栓塞形成   C.骨筋膜室综合征  D.感染   E.以上都是,E.以上都是
820,9,2,3,47. 骨盆骨折可能出现哪些并发症_______。(2.0分),A.失血性休克    B.直肠、膀胱、尿道损伤 C.神经损伤 D.机体系统炎症反应综合征（SIRS） E.以上都是,E.以上都是
1525,11,2,3,47. 骨盆骨折可能出现哪些并发症(2.0分),A.失血性休克    B.直肠、膀胱、尿道损伤 C.神经损伤 D.机体系统炎症反应综合征（SIRS） E.以上都是,E.以上都是
481,8,2,3,49. ropranolol可用于治疗(2.0分),A.心肌梗死 B.心律失常 C.高血压 D.心绞痛 E.以上都是,E.以上都是
445,8,2,3,13. 影响骨折愈合的局部因素有以下哪一项？(2.0分),A.软组织损伤程度   B.是否为开放骨折 C.是否存在感染    D.骨折的部位和类型   E.以上都是,E.以上都是
2597,14,2,3,5. Dopamine可用于治疗(2.0分),A.伴有心输出量和尿量减少的休克病人 B.Penicillin G引起的过敏性休克 C.心源性哮喘 D.支气管哮喘 E.缓慢型心律失常,A.伴有心输出量和尿量减少的休克病人
3347,16,2,3,28. 下列哪些属于深感觉？(2.0分),A.位置觉 B.两点辨别觉 C.触觉     D.实体觉 E.痛觉,A.位置觉
466,8,2,3,34. Adrenaline不适用于以下哪一种情况？(2.0分),A.充血性心力衰竭 B.过敏性休克 C.心脏骤停 D.局部止血 E.支气管哮喘,A.充血性心力衰竭
1803,12,2,3,1. Epinephrine不适用于以下哪一种情况？ (2.0分),A.心脏骤停 B.充血性心力衰竭 C.局部止血 D.过敏性休克 E.支气管哮喘,B.充血性心力衰竭
2598,14,2,3,6. 多巴胺使肾和肠系膜血管扩张的原因是(2.0分),A.兴奋β受体 B.兴奋?受体 C.兴奋M受体 D.兴奋DA受体 E.兴奋N受体,D.兴奋DA受体
477,8,2,3,45. Dopamine舒张肾与肠系膜血管主要由于(2.0分),A.阻断α受体 B.释放组胺 C.兴奋β受体 D.兴奋H1受体 E.兴奋多巴胺受体,E.兴奋多巴胺受体
792,9,2,3,19. 去氧肾上腺素（phenylephrine）的扩瞳作用机制是 (2.0分),A.阻断虹膜括约肌的M受体 B.激动虹膜括约肌的M受体 C.阻断虹膜开大肌的 受体 D.兴奋虹膜开大肌的 受体 E.激动睫状肌的M受体 ,D.兴奋虹膜开大肌的 受体
809,9,2,3,36. 下列关于感觉皮层代表区的叙述，错误的是 (2.0分),A.本体感觉在中央前回  B.内脏感觉的投射区在额叶  C.体表感觉区在中央后回 D.听觉代表区在颞叶 E.视觉代表区在枕叶,B.内脏感觉的投射区在额叶 
461,8,2,3,29. 患者瞬目时发生上唇不自主颤动，主要因为(2.0分),A.习惯动作 B.三叉神经痛 C.再生的面神经长入邻近神经纤维 D.小脑损伤 E.局灶性癫痫,C.再生的面神经长入邻近神经纤维
2181,13,2,3,48. 脊髓空洞症的感觉障碍是(2.0分),A.节段型 B.传导束型 C.分离性节段型 D.混合型 E.以上均不是,C.分离性节段型
1487,11,2,3,9. 无尿休克病人禁用的药物是  (2.0分),A.去甲肾上腺素 B.阿托品 C.多巴胺 D.间羟胺 E.肾上腺素,A.去甲肾上腺素
1806,12,2,3,4. 治疗氯丙嗪（chlorpromazine）过量引起血压下降时，应选用的药物是 (2.0分),A.肾上腺素 B.去甲肾上腺素 C.阿托品 D.多巴胺  E.异丙肾上腺素,B.去甲肾上腺素
2183,13,2,3,50. 下列关于Bell麻痹不正确的是(2.0分),A.Bell麻痹具有自限性。 B.急性起病，病情多在3d左右达到高峰。 C.发病常为双侧。 D.闭目时瘫痪侧眼球转向内上方，露出角膜下的白色巩膜，称Bell现象。 E.在发病1-2周后，面神经传导测定复合肌肉动作电位波幅不足健侧10%，恢复较差。,C.发病常为双侧。
467,8,2,3,35. 脊髓横贯性损害引起感觉障碍的特点是：(2.0分),A.形状不规则的条块状感觉障碍 B.受损节段平面以下双侧痛温觉缺失并伴自发性疼痛 C.受损节段平面以下双侧深浅感觉缺失 D.受损节段平面以下双侧感觉异常和感觉过敏 E.受损节段平面以下痛温觉缺失而触觉及深感觉保留,C.受损节段平面以下双侧深浅感觉缺失
149,7,2,3,49. 有关感受器生理特性的说明，错误的是(2.0分),A.有换能作用 B.一种感受器只对一种形式的刺激最敏感 C.只要有刺激，就可以产生兴奋 D.有适应现象 E.各种感受器适应快慢不一,C.只要有刺激，就可以产生兴奋
2642,14,2,3,50. 右侧图示情况，如何定位？(2.0分),A.左侧周围性面瘫 B.右侧周围性面瘫 C.左侧中枢性面瘫 D.右侧中枢性面瘫 E.左侧三叉神经麻痹,B.右侧周围性面瘫
2160,13,2,3,27. 患者出现左侧偏盲，但存在黄斑回避现象，请问患者视通路的哪一部分发生损害？            (2.0分),A.左侧视束 B.右侧视束 C.右侧视放射 D.左侧枕叶中枢 E.右侧枕叶中枢,E.右侧枕叶中枢
2635,14,2,3,43. 左眼的直接对光反射存在，但间接对光反射消失，右眼直接对光反射消失，间接对光反射存在，是由于损害以下哪个部位？(2.0分),A.左侧视神经 B.左侧动眼神经 C.右侧视神经 D.右侧动眼神经 E.视交叉,C.右侧视神经
3356,16,2,3,37. 一侧额纹消失，闭目不紧，且该侧鼻唇沟变浅，病变在何处？ (2.0分),A.同侧面神经病变  B.对侧面神经病变。 C.双侧侧面神经病变  D.右侧皮质脑干束病变。 E.左侧皮质脑干束病变。,A.同侧面神经病变 
3340,16,2,3,21. 下列关于丘脑的感觉接替核的论述，错误的是 (2.0分),A.是一般经典感觉的第三级神经元  B.后外侧腹核与躯体四肢感觉有关  C.内侧膝状体是听觉传导的换元站  D.外侧膝状体是视觉传导的换元站 E.后内侧腹核与传导内脏感觉有关,E.后内侧腹核与传导内脏感觉有关
119,7,2,3,19. 下列具有内在拟交感活性的β受体阻断药是 (2.0分),A.噻吗洛尔  B.普萘洛尔  C.吲哚洛尔  D.美托洛尔  E.阿替洛尔,C.吲哚洛尔 
3326,16,2,3,7. 选择性阻断?1受体的药物是  (2.0分),A.哌唑嗪 B.间羟胺 C.酚妥拉明 D.异丙肾上腺素  E.育亨宾,A.哌唑嗪
3336,16,2,3,17. 以下哪种感觉不经过特异投射系统传入？       (2.0分),A.嗅觉 B.听觉 C.视觉 D.味觉 E.本体感觉,A.嗅觉
3337,16,2,3,18. 有关缩手反射错误的是     (2.0分),A.反射中枢在脊髓 B.通过热觉感受器感受到高温  C.反射弧必须完整 D.因为感受到痛觉而缩手    E.属于简单反射,D.因为感受到痛觉而缩手   
449,8,2,3,17. 老年人髋部骨折的治疗理念是(2.0分),A.坚强内固定以获得良好关节活动度 B.力争解剖复位，减少跛行    C.力争解剖复位，减少股骨头坏死     D.坚强内固定以争取尽早下床活动，减少并发症 E.以上都不是,D.坚强内固定以争取尽早下床活动，减少并发症
1516,11,2,3,38. 瞳孔近反射的作用是(2.0分),A.增加眼的折光能力  B.可增加球面像差 C.增加入眼的光量 D.增加视觉的清晰度 E.增加色像差,D.增加视觉的清晰度
822,9,2,3,"49. 关于DCO,以下哪一项不合适？ (2.0分)",A.对ISS评分>18分的多发骨折患者，应遵循DCO的原则    B.对ISS评分>20分的多发骨折患者，尽量对骨折进行确定性固定 C.外固定架固定是 DCO的一个常用方法    D.股骨、骨盆等大骨折的尽早稳定有助于抗休克 E.以上都准确,C.外固定架固定是 DCO的一个常用方法   
3697,17,2,3,48. 与propranolol相比，metoprolol的特点是 (2.0分),A.抑制糖原分解 B.对哮喘病人慎用 C.用于治疗高血压病 D.对?1受体有选择性 E.没有内在拟交感活性,D.对?1受体有选择性
3332,16,2,3,13. 脊髓丘脑侧束的主要功能是传导 (2.0分),A.同侧的痛、温觉 B.同侧的触觉 C.对侧的痛、温觉 D.对侧的触觉 E.同侧的深压觉,C.对侧的痛、温觉
1483,11,2,3,5. 实验中，如果同时刺激神经纤维的两端，产生的两个动作电位(2.0分),A.将各自通过中点后传导到另一端 B.将在中点相遇，然后传回到起始点 C.只有较强的动作电位通过中点而到达另一端 D.将在中点相遇后停止传导 E.到达中点后将复合成一个更大的动作电位,D.将在中点相遇后停止传导
123,7,2,3,23. 开放性骨折现场止血宜首选 (2.0分),A.指压出血血管 B.结扎出血血管 C.局部压迫包扎 D.上止血带 E.抬高伤肢,C.局部压迫包扎
128,7,2,3,28. 关于骨折临床愈合的标准，下列哪一项描述是不准确的？(2.0分),A.局部无反常活动  B.伤肢已具有规定的初步功能 C.局部轻压痛以及纵向叩击痛    D.X线示骨折线消失     E.外固定解除后能满足：上肢向前平举1公斤重物达1分钟。下肢能不扶拐,C.局部轻压痛以及纵向叩击痛   
2621,14,2,3,29. 属于稳定性骨折的是(2.0分),A.斜形骨折    B.嵌插骨折    C.螺旋形骨折   D.粉碎性骨折   E.以上都不是,B.嵌插骨折   
2637,14,2,3,45. L2平面腰髓半侧（左边）损害会引起以下症状，除了(2.0分),A.左足Babinski征阳性 B.左下肢深感觉减退 C.左下肢浅感觉减退 D.左下肢肌张力增高 E.左下肢肌力减退,C.左下肢浅感觉减退
2629,14,2,3,37. 患者右侧额纹存在，右侧眼睑闭合正常，右侧鼻唇沟变浅，露齿时口角偏向左侧，可能是：                                                (2.0分),A.右侧中枢性面神经麻痹      B.左侧中枢性面神经麻痹 C.右侧周围性面神经麻痹 D.左侧周围性面神经麻痹      E.双侧周围性面神经麻痹,B.左侧中枢性面神经麻痹
122,7,2,3,22. 以下关于臂丛神经损伤的治疗，哪一项不正确？ (2.0分),A.开放伤应早期探查修复 B.闭合性损伤应观察3个月无明显恢复时，手术探查 C.根性撕脱伤应早期手术 D.干性损伤如果是闭合性损伤应观察3个月无明显恢复时，手术探查 E.以上说法均不正确,D.干性损伤如果是闭合性损伤应观察3个月无明显恢复时，手术探查
3342,16,2,3,23. 脑内具有生命中枢之称的部位是(2.0分),A.脊髓 B.延髓 C.中脑 D.下丘脑 E.大脑皮层,B.延髓
113,7,2,3,13. 可用于Ⅱ、Ⅲ度房室传导阻滞的药物是(2.0分),A.去甲肾上腺素  B.异丙肾上腺素  C.肾上腺素  D.多巴胺  E.麻黄碱,B.异丙肾上腺素 
3329,16,2,3,10. 心绞痛患者长期应用普萘洛尔突然停药可能发生(2.0分),A.恶心，呕吐 B.腹泻 C.过敏反应 D.心功能不全 E.心绞痛发作,E.心绞痛发作
3322,16,2,3,3. Norepinephrine作用最明显的部位是 (2.0分),A.眼睛 B.心血管系统 C.支气管平滑肌 D.胃肠道和膀胱平滑肌 E.腺体,B.心血管系统
112,7,2,3,12. 多巴胺临床上主要用于(2.0分),A.心脏骤停，急性肾功能衰竭  B.急性肾衰竭，抗休克  C.支气管哮喘，抗休克  D.Ⅱ、Ⅲ度房室传导阻滞  E.支气管哮喘，急性心功能不全,B.急性肾衰竭，抗休克 
1508,11,2,3,30. 不引起生理性瞳孔缩小的是(2.0分),A.光反射 B.近反射 C.调节反射 D.辐辏反射 E.惊吓反应,E.惊吓反应
442,8,2,3,10. 以下属于丘脑特异性投射系统的核团是  (2.0分),A.感觉接替核 B.网状核 C.联络核 D.髓板内核群 E.感觉接替核和联络核,E.感觉接替核和联络核
115,7,2,3,15. 临床上酚妥拉明用于治疗顽固性充血性心力衰竭的主要原因是(2.0分),A.扩张肺动脉，减轻右心后负荷  B.抑制心脏，使其得到休息  C.兴奋心脏，加强心肌收缩力，使心率加快，心输出量增加  D.扩张外周小动脉，减轻心脏后负荷  E.扩张外周小静脉，减轻心脏前负荷,D.扩张外周小动脉，减轻心脏后负荷 
795,9,2,3,22. 普萘洛尔（propranolol）不具有下列哪一项作用？ (2.0分),A.扩张支气管平滑肌 B.降低心肌耗氧量  C.减慢窦性心率 D.延缓用胰岛素后血糖的恢复 E.抑制肾素释放,A.扩张支气管平滑肌
118,7,2,3,18. 下列不属于β受体阻断药适应证的是(2.0分),A.心绞痛  B.支气管哮喘  C.心律失常  D.高血压  E.青光眼,B.支气管哮喘 
446,8,2,3,14. 下列属于骨筋膜室综合征早期临床表现，但其中有一项在诊断时要慎重考虑？(2.0分),A.患侧指（趾）主动活动障碍    B.无脉征   C.患侧指（趾）被动牵拉痛   D.患肢剧烈疼痛   E.筋膜室内组织压力升高,B.无脉征  
468,8,2,3,36. Isoprenaline的特点是(2.0分),A.是一种β1受体选择性激动药 B.是一种β2受体选择性激动药 C.可减少组织耗氧量 D.是一种β1、β2受体激动药 E.可收缩骨骼肌血管,D.是一种β1、β2受体激动药
1517,11,2,3,39. 人眼近点的远近主要决定于(2.0分),A.瞳孔的直径  B.晶状体的弹性 C.角膜的曲度 D.空气与角膜接触的界面 E.眼球的前后径,B.晶状体的弹性
783,9,2,3,10. 鉴别原发性与继发性三叉神经痛的主要依据是：(2.0分),A.有无面部痛温觉减退或消失，角膜反射减退或消失 B.疼痛的性质 C.是否为反复发作 D.疼痛的区域 E.疼痛时伴随的,A.有无面部痛温觉减退或消失，角膜反射减退或消失
2182,13,2,3,49. 周围神经受累感觉障碍呈(2.0分),A.节段型感觉障碍 B.节段分离性感觉障碍 C.偏身感觉障碍   D.末梢型感觉障碍 E.运动功能障碍,D.末梢型感觉障碍
141,7,2,3,41. 视觉皮层代表区位于(2.0分),A.颞叶的颞上回 B.中央后回 C.扣带回 D.颞叶的颞横回 E.枕叶距状裂,E.枕叶距状裂
121,7,2,3,21. 桡骨中段骨折，患肢腕不能背伸，各指掌指关节不能主动伸直，其原因 (2.0分),A.正中神经损伤 B.由于骨折使患肢运动支架断裂 C.桡神经损伤 D.由于伸腕肌损伤 E.尺神经损伤,C.桡神经损伤
2157,13,2,3,24. 上斜肌由哪条神经支配，上斜肌使眼球往哪个方向转动？ (2.0分),A.动眼神经，司眼球向下和稍向外转动 B.动眼神经，司眼球向上和稍向外转动 C.滑车神经，司眼球向上和稍向内转动 D.动眼神经，司眼球向下和稍向内转动 E.滑车神经，司眼球向下和稍向外转动,E.滑车神经，司眼球向下和稍向外转动
474,8,2,3,42. 下列哪一项不是肱骨干骨折合并桡神经损伤的表现？(2.0分),A.拇指不能背伸    B.爪形手      C.腕关节下垂     D.各手指掌指关节不能背伸       E.手背桡侧皮肤感觉减退,B.爪形手     
2165,13,2,3,32. 以下不是前庭周围性眩晕特点的是(2.0分),A.前庭周围性眩晕的病变部位是内耳前庭感受器及前庭神经病变 B.呈发作性，症状较重，持续时间较短 C.常伴耳鸣、听力减退、恶心、呕吐等 D.前庭功能试验无反应或反应减弱 E.眼震幅度粗大、眼震形式多变,E.眼震幅度粗大、眼震形式多变
2163,13,2,3,30. 关于核上性眼肌麻痹，以下说法错误的是(2.0分),A.双眼同时受累 B.无复视 C.反射性运动仍保存 D.刺激性病灶引起双侧眼球向对侧凝视 E.破坏性病灶引起双侧眼球向对侧凝视,E.破坏性病灶引起双侧眼球向对侧凝视
2162,13,2,3,29. 患者出现双颞侧视野偏盲，颅脑MRI显示：垂体占位性病变，则该患者视通路的哪一部分受到压迫？(2.0分),A.左侧视神经 B.整个视交叉 C.左侧视束 D.左侧视辐射 E.视交叉正中部,E.视交叉正中部
3330,16,2,3,11. 特殊感觉器官中不包括(2.0分),A.前庭 B.嗅上皮 C.视网膜 D.环层小体 E.耳蜗        ,C.视网膜
