,grade,module,week,question_stem,choice,answer
171,6,8,5,18. 美国精神障碍诊断与统计手册（DSM-IV系统）中的五轴诊断是(3.0分),A.轴I:临床障碍；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估 B.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估  C.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍；轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估 D.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理；轴V：全面功能评估 E.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：环境问题；轴V：全面功能评估,B.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估 
172,6,8,5,19. Chlorpromazine的抗精神病作用主要是通过(3.0分),A.阻断M受体 B.激动M受体  C.激动D2受体  D.阻断D2受体 E.激动α受体,D.阻断D2受体
173,6,8,5,20. Chlorpromazine引起的锥体外系反应不包括下列哪一项？(3.0分),A.肌强直及运动增加 B.静坐不能 C.体位性低血压  D.急性肌张力障碍 E.帕金森样综合征,C.体位性低血压 
174,6,8,5,21. 碳酸锂的药理作用包括(3.0分),A.增强磷酸肌醇代谢 B.治疗焦虑症  C.减轻精神分裂症的幻觉症状 D.减轻躁狂症状 E.包括以上各项,D.减轻躁狂症状
175,6,8,5,22. 抗抑郁药有(3.0分),A.Phenobarbital  B.Phenytoin sodium  C.Imipramine D.Coffeine   E.Propranolol,C.Imipramine
176,6,8,5,23. 药物依赖性不包括(3.0分),A.反复使用糖皮质激素后，发生的生理功能紊乱 B.反复使用精神兴奋剂，为感受它的精神效应而再次用药 C.反复使用吗啡，为感受它的精神效应或避免停药引起的不舒适而再次用药 D.长期饮酒，为感受它的精神效应或避免停酒引起的不舒适而再次饮酒 E.以上各项表现,A.反复使用糖皮质激素后，发生的生理功能紊乱
177,6,8,5,24. 药物成瘾的定义是(3.0分),A.强迫性、失去控制的用药行为 B.与医疗目的无关的反复使用药物   C.精神依赖性  D.生理依赖性 E.包括以上各项特征,A.强迫性、失去控制的用药行为
178,6,8,5,25. 吗啡（海洛因）依赖的治疗方法包括(3.0分),A.可乐定疗法 B.D2受体激动药 C.美沙酮替代疗法 D.心理干预 E.纳曲酮治疗,B.D2受体激动药
179,6,8,5,26. 参与调解与摄食有关的动机性行为是(3.0分),A.延髓 B.小脑 C.下丘脑 D.脑桥,C.下丘脑
180,6,8,5,27. 实验性双侧损伤大鼠下丘脑外侧区可以引起的行为改变是：(3.0分),A. 饮水增加 B.食欲减退 C.食欲亢进 D.饮水减少,B.食欲减退
181,6,8,5,28. 参与奖赏的主要神经递质是(3.0分),A.甘氨酸 B.一氧化氮 C.乙酰胆碱 D. 多巴胺,D. 多巴胺
182,6,8,5,29. 下面哪一个不属于中枢神经多巴胺系统： (3.0分),A.中脑皮层通路 B.脊髓丘脑通路 C.黑质纹状体通路 D.中脑边缘通路,B.脊髓丘脑通路
183,6,8,5,30. 关于弥散调节系统下面说法不正确的是： (3.0分),A. 轴突广泛分布 B.它们倾向于激活离子通道型受体 C.以一小群神经元为核心 D.核团主要位于脑干,B.它们倾向于激活离子通道型受体
184,6,8,5,31. 蓝斑神经元的递质： (3.0分),A.去甲肾上腺素能 B. DA能 C. 5-HT能 D.胆碱能,A.去甲肾上腺素能
185,6,8,5,32. 胆碱能作为弥散性调节系统的神经递质，主要在(3.0分),A.基底前脑复合体、脑干复合体 B.黑质 C.中缝核 D.杏仁核,A.基底前脑复合体、脑干复合体
186,6,8,5,33. 以下说法正确的是：(3.0分),A.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：全部大脑皮层、丘脑、下丘脑、嗅球、小脑、中脑和脊髓 B.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：丘脑、下丘脑、嗅球、中脑和脊髓 C.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：全部大脑皮层、丘脑、下丘脑、中脑和脊髓 D.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：丘脑、下丘脑、小脑、中脑和脊髓,A.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：全部大脑皮层、丘脑、下丘脑、嗅球、小脑、中脑和脊髓
402,7,8,5,1. 甲状腺手术结扎甲状腺上动脉时，为了避免损伤喉上神经外支，结扎宜在  (3.0分),A.尽量靠近腺体进行 B.尽量远离腺体进行 C.在腺体上方进行 D.尽量在腺体后方进行 E.尽量在腺体下方进行,A.尽量靠近腺体进行
403,7,8,5,2. 斜角肌间隙内经过的结构有 (3.0分),A.锁骨下动、静脉 B.锁骨下动、静脉，臂丛 C.锁骨下动脉、臂丛 D.锁骨下静脉、臂丛 E.锁骨下动脉、膈神经,C.锁骨下动脉、臂丛
404,7,8,5,3. 关于右喉返神经的描述，哪个是错误的？ (3.0分),A.绕过锁骨下动脉上行 B.行程较左后方神经斜，位置也较深 C.在气管、食管沟内上行 D.手术时，损伤的机会比左侧多 E.严格的囊内手术，不致损伤该神经,B.行程较左后方神经斜，位置也较深
405,7,8,5,4. 关于膈神经的描述，错误的是  (3.0分),A.由第3～5颈神经前支组成，是颈丛的分支 B.为运动性神经，支配膈肌的运动 C.在颈部位于前斜角肌前面下行 D.在胸部与心包膈动脉伴行 E.经锁骨下动、静脉之间下行入胸腔,B.为运动性神经，支配膈肌的运动
406,7,8,5,5. 位于颈动脉鞘内的结构是 (3.0分),A.颈外动脉 B.颈外静脉 C.颈交感干 D.颈内静脉 E.膈神经,D.颈内静脉
407,7,8,5,6. 甲状腺手术时，患者突然出现呼吸困难、失音和发绀，应考虑为  (3.0分),A.血肿压迫气管 B.喉头水肿 C.一侧喉返神经损伤 D.双侧喉返神经损伤 E.双侧喉上神经损伤,D.双侧喉返神经损伤
408,7,8,5,7. 下列对颈动脉三角内容描述中，错误的是 (3.0分),A.舌下神经呈弓形跨过颈内、外动脉的浅面 B.颈外动脉位于颈内动脉的前外侧 C.迷走神经位于颈总动脉和颈内静脉之间的后方 D.颈总动脉位于颈内静脉的内侧 E.角淋巴结位于二腹肌后腹与颈内静脉之间的交角内,B.颈外动脉位于颈内动脉的前外侧
409,7,8,5,8. 参与构成颈袢的是 (3.0分),A.舌下神经降支和迷走神经降支 B.舌下神经降支和舌咽神经降支 C.舌下神经降支和舌神经降支 D.舌神经降支和第1、2颈神经降支 E.舌下神经降支和第2、3颈神经降支,E.舌下神经降支和第2、3颈神经降支
410,7,8,5,9. 与喉上动脉伴行的神经是 (4.0分),A.喉上神经喉外支 B.喉上神经喉内支 C.喉返神经 D.舌神经 E.舌下神经,B.喉上神经喉内支
411,7,8,5,10. 为了建立良好的医患关系，医生应注意遵循以下原则 (3.0分),A.相信医患之间可以建立信任关系，患者是可以交流/沟通的，患者能从这种良好的关系中获益 B.不以医生本人的价值取向评判患者的价值观和生活态度，尊重患者的人格/信仰和文化 C.从生物-心理-社会的医学模式出发，充分理解患者的疾病行为和情绪反应; 在诊断和治疗过程中，以人文关怀的态度给患者切实的医疗帮助 D.理解医患关系是一个动态的关系，医生应根据情况适时做出调整；医患关系的建立应限于围绕疾病的诊疗及对患者的医学关怀与帮助而非其它 E.以上都是,E.以上都是
412,7,8,5,11. 面谈检查的目的包括：(3.0分),"A.获取必要信息以便确立诊断 B.从完整的人的角度了解患者,了解患者所处的环境 C.形成良好的医患治疗关系 D.向患者进行初步的精神卫生知识宣教，让患者了解自己的病情 E.以上都是",E.以上都是
413,7,8,5,12. 病史采集中收集有关人格特点的资料时可以从以下几个方面加以询问：(3.0分),"A.人际关系,对外界事物的态度和评价 B.兴趣爱好与习惯 C.占优势的心境 D.是否过分自信或自卑，是否害羞或依赖 E.以上都是",E.以上都是
414,7,8,5,13. 认识活动包括的内容(3.0分),A.感知觉、思维、记忆智能   B.感知觉、思维、注意记忆智能  C.感知觉、思维、注意记忆智能、自知力 D.感知觉、思维、注意记忆、自知力   E.错幻觉、思维、记忆智能、自知力,C.感知觉、思维、注意记忆智能、自知力
415,7,8,5,14. 临床常用的精神障碍的分类与诊断系统是(3.0分),A.CCMD    B.ICD     C.DSM     D.ICD、DSM    E.CCMD、ICD及DSM,E.CCMD、ICD及DSM
416,7,8,5,15. 美国精神障碍诊断与统计手册（DSM-IV系统）中的五轴诊断是(3.0分),A.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍；轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估 B.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估  C.轴I:临床障碍；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估 D.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：环境问题；轴V：全面功能评估 E.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理；轴V：全面功能评估,B.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估 
417,7,8,5,16. 关于神经症的病因，目前比较一致的看法是 (3.0分),A.精神因素是主要的 B.内在的素质因素是主要的 C.已发现有可疑的器质性改变 D.神经症具有遗传性 E.外在的精神应激因素与内在的素质因素共同作用的结果,E.外在的精神应激因素与内在的素质因素共同作用的结果
418,7,8,5,17. 在神经症的症状中，不包括   (3.0分),A.情绪症状 B.感觉过敏 C.妄想 D.躯体不适症状 E.精神易兴奋,C.妄想
419,7,8,5,18. 以下哪种疾病可出现意识障碍 (3.0分),A.神经衰弱 B.强迫症 C.疑病症 D.分离（转换）障碍 E.焦虑症,D.分离（转换）障碍
420,7,8,5,19. 某神经症患者在看见或听到"和平"二字时，马上想起"战争"二字；看见或听到"安全"二字时，便想到"危险"二字，此症状称之为   (3.0分),A.强迫性穷思竭虑 B.牵连观念 C.强迫意向 D.强迫性对立观念 E.强迫回忆,D.强迫性对立观念
421,7,8,5,20. 以下哪些心理治疗方法可试用于癔症患者(3.0分),A.暗示治疗 B.催眠治疗 C.行为疗法 D.解释性心理治疗 E.物理治疗,A.暗示治疗
422,7,8,5,21. 参与调解与摄食有关的动机性行为是(3.0分),A.下丘脑 B.小脑 C.延髓 D.脑桥,A.下丘脑
423,7,8,5,22. 下面那一个不属于自然奖赏 :  (3.0分),A.食物 B.药物 C.水 D.母性,B.药物
424,7,8,5,23. 实验性双侧损伤大鼠下丘脑外侧区可以引起的行为改变是：(3.0分),A. 食欲亢进； B.食欲减退； C.饮水增加； D.饮水减少,B.食欲减退；
425,7,8,5,24. 参与奖赏的主要神经递质是：(3.0分),A.一氧化氮 B.甘氨酸 C.乙酰胆碱 D.多巴胺,D.多巴胺
426,7,8,5,25. 下面哪一个不属于中枢神经多巴胺系统：  (3.0分),A.黑质纹状体通路   B.脊髓丘脑通路   C.中脑皮层通路   D.中脑边缘通路,B.脊髓丘脑通路  
427,7,8,5,26. 关于弥散调节系统下面说法不正确的是：  (3.0分),A.它们倾向于激活离子通道型受体 B.轴突广泛分布 C.以一小群神经元为核心 D.核团主要位于脑干,A.它们倾向于激活离子通道型受体
428,7,8,5,27. 蓝斑神经元的递质： (3.0分),A.去甲肾上腺素能  B.5-HT能  C.DA能  D.胆碱能,A.去甲肾上腺素能 
429,7,8,5,28. 胆碱能作为弥散性调节系统的神经递质，主要在：  (3.0分),A.中缝核 B.黑质 C.基底前脑复合体、脑干复合体  D.杏仁核,C.基底前脑复合体、脑干复合体 
430,7,8,5,29. 以下说法正确的是：   (3.0分),A.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：丘脑、下丘脑、嗅球、中脑和脊髓 B.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：全部大脑皮层、丘脑、下丘脑、嗅球、小脑、中脑和脊髓 C.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：全部大脑皮层、丘脑、下丘脑、中脑和脊髓 D.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：丘脑、下丘脑、小脑、中脑和脊髓,B.蓝斑的神经轴突以几种路径离开蓝斑，然后成扇形散开，支配脑的：全部大脑皮层、丘脑、下丘脑、嗅球、小脑、中脑和脊髓
431,7,8,5,30. 以下关于脑电波的描述中，错误的是 (3.0分),A.频率8-13Hz，幅度20-100μV为α波    B.频率14-30Hz，幅度5-20μV为β波    C.频率4-7Hz，幅度100-150μV为θ波    D.频率0.5-3Hz，幅度20-200μV为γ波,D.频率0.5-3Hz，幅度20-200μV为γ波
432,7,8,5,31. 特征性的梭形脑电波出现在 (3.0分),A.快波睡眠           B.慢波睡眠I期 C.慢波睡眠II期       D.慢波睡眠III期,C.慢波睡眠II期      
433,7,8,5,32. 对慢波睡眠的描述，错误的是   (3.0分),A.肌肉松弛     B.脑电图出现高幅慢波  C.少梦或不做梦       D.出现明显眼球运动,D.出现明显眼球运动
434,7,8,5,33. 睡眠过程 (3.0分),A.是一个由浅入深的连续过程     B.大部分时间为慢波睡眠 C.梦境主要出现在快波睡眠阶段,C.梦境主要出现在快波睡眠阶段
751,8,8,5,1. 建立良好的医患关系，医生需注意遵循以下原则(3.0分),A.相信医患之间可以建立信任关系，患者是可以交流/沟通的，患者能从这种良好的关系中获益 B.不以医生本人的价值取向评判患者的价值观和生活态度，尊重患者的人格/信仰和文化 C.从生物-心理-社会的医学模式出发，充分理解患者的疾病行为和情绪反应; 在诊断和治疗过程中，以人文关怀的态度给患者切实的医疗帮助 D.理解医患关系是一个动态的关系，医生应根据情况适时做出调整；医患关系的建立应限于围绕疾病的诊疗及对患者的医学关怀与帮助而非其它 E.以上都是,E.以上都是
752,8,8,5,2. 病史采集中收集有关人格特点的资料时可以从以下几个方面加以询问：(3.0分),"A.人际关系,对外界事物的态度和评价 B.兴趣爱好与习惯 C.占优势的心境 D.是否过分自信或自卑，是否害羞或依赖 E.以上都是",E.以上都是
753,8,8,5,3. 认识活动包括的内容(3.0分),A.感知觉、思维、记忆智能   B.感知觉、思维、注意记忆智能  C.感知觉、思维、注意记忆智能、自知力 D.感知觉、思维、注意记忆、自知力   E.错幻觉、思维、记忆智能、自知力,C.感知觉、思维、注意记忆智能、自知力
754,8,8,5,4. 精神检查时要注意风险评估的目的(3.0分),A.确定患者是否器质性 B.确定患者可能会出现的不良后果 C.确定可能会诱发患者出现危险行为的因素及可能会阻止患者出现危险行为的因素 D.确定哪些措施可以立即采取 E.以上都是,E.以上都是
755,8,8,5,5. 精神障碍的诊断原则与思路(3.0分),A.精神障碍的诊断主要遵循"症状－综合征－诊断"（SSD）的过程式思维方式 B.诊断过程的环节：①发病基础；②起病及病程；③临床表现；④病因与诱因。 C.遵循实践、认识，再实践、再认识的原则；随访观察，通过实践验证修正诊断 D.等级诊断 E.以上都是,E.以上都是
756,8,8,5,6. 美国精神障碍诊断与统计手册（DSM-IV系统）中的五轴诊断是(3.0分),A.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍；轴III：躯体情况； 轴IV：社会心理和环境问题；轴V：全面功能评估 B.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞； 轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估  C.轴I:临床障碍；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理和环境问题； 轴V：全面功能评估 D.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：社会心理；轴V：全面功能评估 E.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞；轴III：躯体情况；轴IV：环境问题；轴V：全面功能评估,B.轴I:临床障碍，可能成为临床注意焦点的其他情况；轴II：人格障碍，精神发育迟滞； 轴III：躯体情况；轴IV：社会心理和环境问题；轴V：全面功能评估 
757,8,8,5,7. 以下关于脑电波的描述中，错误的是 (3.0分),A.频率8-13Hz，幅度20-100μV为α波   B.频率14-30Hz，幅度5-20μV为β波   C.频率4-7Hz，幅度100-150μV为θ波 D.频率0.5-3Hz，幅度20-200μV为γ,D.频率0.5-3Hz，幅度20-200μV为γ
758,8,8,5,8. 对慢波睡眠的描述，错误的是 (3.0分),A.肌肉松弛 B.脑电图出现高幅慢波  C.少梦或不做梦 D.出现明显眼球运动,D.出现明显眼球运动
759,8,8,5,9. 睡眠过程 (3.0分),A.是一个由浅入深的连续过程 B.大部分时间为慢波睡眠 C.梦境主要出现在快波睡眠阶段  ,C.梦境主要出现在快波睡眠阶段  
760,8,8,5,10. 额顶枕区的血管和神经位于 (3.0分),A.额、枕肌的深面  B.帽状腱膜的深面  C.腱膜下疏松结缔组织内  D.皮下组织内  E.颅骨外膜表面 ,D.皮下组织内 
761,8,8,5,11. 额区血管、神经 (3.0分),A.只有眶上血管和眶上神经  B.眶上神经、血管位于内侧  C.动脉分支来自颞浅动脉  D.动脉分支来自颞浅动脉和颈外动脉  E.眶上神经是眼神经的分支 ,E.眶上神经是眼神经的分支 
762,8,8,5,12. 颞区的神经 (3.0分),A.耳颞神经分布于皮肤，并与颞浅血管伴行  B.面神经颞支支配颞肌  C.上颌神经分支支配颞肌  D.颞区皮肤仅有耳颞神经支配  E.无上述情况 ,A.耳颞神经分布于皮肤，并与颞浅血管伴行 
763,8,8,5,13. 与枕动脉伴行并分布于枕区头皮的神经是 (3.0分),A.枕小神经  B.枕大神经  C.第3颈神经 D.枕下神经 E.无上述情况 ,B.枕大神经 
764,8,8,5,14. 面部浅静脉(3.0分),A.全部注入颈外静脉  B.不注入面总静脉  C.借面深静脉与翼丛相交通  D.有静脉瓣，一般血液不会逆流至颅内  E.无上述情况 ,C.借面深静脉与翼丛相交通 
765,8,8,5,15. 面神经运动支 (3.0分),A.颞支与颞浅血管伴行  B.颧支与腮腺管伴行  C.颊支与腮腺管伴行  D.下颌缘支与面血管伴行  E.颈支与面动脉伴行 ,C.颊支与腮腺管伴行 
766,8,8,5,16. 眶下神经 (3.0分),A.在眶下缘中点下方1cm处至面部并支配表情肌  B.经眶达面部  C.分布于下颌牙齿和牙龈  D.分支支配翼内肌  E.分支分布于上颌牙齿 ,E.分支分布于上颌牙齿 
767,8,8,5,17. 纵行穿过腮腺的结构有 (3.0分),A.颈内静脉与颈内动脉  B.颈外动脉与颈外静脉  C.颈内动脉与迷走神经  D.下颌后静脉与颈外动脉 E.面神经与颈外动脉,D.下颌后静脉与颈外动脉
768,8,8,5,18. 参与组成"腮腺床"的结构是 (3.0分),A.面后静脉  B.颈外动脉  C.IX、X、XI、XII对脑神经 D.面横血管 E.颞浅血管及耳颞神经 ,C.IX、X、XI、XII对脑神经
769,8,8,5,19. 关于神经症的病因，目前比较一致的看法是(3.0分),A.精神因素是主要的 B.内在的素质因素是主要的 C.已发现有可疑的器质性改变 D.神经症具有遗传性 E.外在的精神应激因素与内在的素质因素共同作用的结果,E.外在的精神应激因素与内在的素质因素共同作用的结果
770,8,8,5,20. 以下哪种疾病可出现意识障碍(3.0分),A.神经衰弱 B.强迫症 C.疑病症 D.分离（转换）障碍 E.焦虑症,D.分离（转换）障碍
771,8,8,5,21. 美国心理学家Beck认为一些神经症患者有许多不适当的认知方式，下述哪项不正确 (3.0分),A.焦虑症--对自己、对世界、对前途的负性认识 B.惊恐发作--灾难化地解释自己的躯体或心理体验 C.强迫症--总是不放心、怀疑、唯恐不恰当，穷思竭虑 D.疑病症--认为患了不治之症，到处求医 E.恐惧症--认为某些实际无危险的环境有危险,A.焦虑症--对自己、对世界、对前途的负性认识
772,8,8,5,22. 恐惧症中最常见的是(3.0分),A.场所恐惧症 B.社交恐惧症 C.单一恐惧症 D.强迫性恐惧症 E.以上均不对,A.场所恐惧症
773,8,8,5,23. 恐惧症首选疗法是(3.0分),A.抗焦虑药物治疗 B.抗抑郁药物治疗 C.认知治疗 D.行为治疗 E.精神分析治疗,D.行为治疗
774,8,8,5,24. 某女，32岁，初小文化，已婚，乡村干部。2年前行绝育术，手术顺利；但在术中，患者回忆说听到医生说了一句"夹断了"的话。之后即感到全身无力，出现双腿不能走路，曾经过针灸等治疗而有所好转，但某日听及另一医生说"半年不下床，好腿也会瘫的"后病情又逐渐加重以至双腿不能活动。既往史、家族史及生长发育无特殊，病前性格争强好胜。神经系统检查未见深浅反射异常，未引出病理征。实验室检查未见明显异常。该患者的诊断应考虑(3.0分),A.多发性硬化 B.重症肌无力 C.隐匿性抑郁症 D.分离（转换）障碍 E.心因性精神障碍,D.分离（转换）障碍
775,8,8,5,25. 关于强迫症的描述哪项不对 (3.0分),A.强迫观念 B.强迫意向 C.强迫行为 D.有意识的自我强迫和反强迫 E.病前癔症性格多见,E.病前癔症性格多见
776,8,8,5,26. 实验性双侧损伤大鼠下丘脑外侧区可以引起的行为改变是：(3.0分),A.食欲亢进 B. 食欲减退 C. 饮水增加 D.饮水减少,B. 食欲减退
777,8,8,5,27. 参与奖赏的主要神经递质是：(3.0分),A.一氧化氮 B.甘氨酸 C.乙酰胆碱 D.多巴胺,D.多巴胺
778,8,8,5,28. 下面哪一个不属于中枢神经多巴胺系统： (3.0分),A.黑质纹状体通路   B.脊髓丘脑通路  C.中脑皮层通路 D.中脑边缘通路,B.脊髓丘脑通路 
779,8,8,5,29. 各个弥散性调节系统在结构和功能上都有差别，但也有一些共同的特点：（即与点对点调节系统的主要区别）： 1）以一小群神经元为核心 2）位于脑的中央核心部位，大多位于脑干3）一对多，每个神经元能影响很多其他神经元，每个神经元有一个轴突与100 000个以上的广泛分布在脑的各个部位的突触后神经元接触4）释放的神经递质分子不仅局限于突触间隙，还扩散以作用于其他神经元(3.0分),A.1234  B.123   C.234  D.124,A.1234 
780,8,8,5,30. 弥散性调节系统的有关神经递质：1）NE  2）5-HT  3) DA  4） Ach  5) GABA(3.0分),A.1245   B.2345  C.1234  D.1235,C.1234 
781,8,8,5,31. 人每个蓝斑约有多少个神经元？(3.0分),A.1200个   B.5000个 C.2000个 D.12000个,D.12000个
