number,grade,module,week,question_stem,choice,correct_answer
243,7,2,5,43. 知觉的特性包括(2.0分),A.理解 B.选择 C.恒常 D.三者皆有,D.三者皆有
2885,15,2,5,38. 以下哪些结构不属于基底神经节(2.0分),A.尾（状）核、壳核   B.下丘脑 C.丘脑底核 D.中脑黑质区,B.下丘脑
1582,11,2,5,21. 以下哪一个结果不属于基底神经节(3.0分),A.尾（状）核、壳核  B.下丘脑 C.丘脑底核 D.黑质,B.下丘脑
906,9,2,5,33. 哪个部位产生脑电活动节律？ (2.0分),A.丘脑 B.皮层 C.脑干 D.脊髓,A.丘脑
3583,17,2,5,34. 以下哪种结构属于基底神经节运动环路的组成部分(2.0分),A.中脑腹侧被盖区 B.下丘脑 C.丘脑底核 D.丘脑网状核,C.丘脑底核
1225,10,2,5,19. Parkinson病rCBF显像的特征性改变是：(2.5分),A.大脑皮质放射性分布增高 B.大小脑交叉失联络 C.两侧基底核区放射性分布减少 D.两侧基地核放射性分布增高,C.两侧基底核区放射性分布减少
2884,15,2,5,37. PD患者脑中哪种神经元丢失最严重(2.0分),A.VTA 多巴胺神经元 B.中脑黑质区多巴胺神经元 C.纹状体MSN神经元 D.海马锥体神经元,B.中脑黑质区多巴胺神经元
229,7,2,5,29. 在脑电图检查中，根据国际10-20系统电极放置法，参考电极放置于何处：(2.0分),A.乳突 B.枕部 C.额部 D.顶部,A.乳突
245,7,2,5,45. 注意的功能包括(2.0分),A.对活动进行调节与监督 B.保持 C.选择 D.以上皆有,D.以上皆有
208,7,2,5,8. 以下哪一种异常EEG不属于癫痫样放电：(2.0分),A.3Hz棘慢波综合 B.棘波 C.尖波 D.以上都不是,D.以上都不是
2851,15,2,5,4. A 型行为的特征是(2.0分),A.时间紧迫感 B.竞争性强   C.好斗敌意倾向  D.以上都是  ,D.以上都是  
1239,10,2,5,33. 哪项不是常用的脑电图诱发方式 (2.5分),A.促惊厥药 B.睡眠剥夺 C.过度换气 D.间歇性闪光刺激,A.促惊厥药
2852,15,2,5,5. 患者夜间易醒，或醒后不能再入睡，属于睡眠障碍中的： (2.0分),A.失眠 B.保持睡眠困难 C.入睡困难 D.早醒,B.保持睡眠困难
1920,12,2,5,28. 下列哪种情况下要慎用精神分裂症药物(3.0分),A.分裂样人格障碍  B.抑郁症 C.强迫型人格障碍 D.夫妻咨询,A.分裂样人格障碍 
3254,16,2,5,35. 以下哪项不属于坚韧人格的主要特征(2.0分),A.责任感 B.控制感  C.创造性 D.挑战欲,C.创造性
2236,13,2,5,13. 以下不符合疼痛特征的一项描述是 (2.0分),A.引起疼痛的刺激范围很广     B.刺激与痛觉之间存在必然的关系   C.疼痛具有积极意义     D.疼痛具有消极意义,B.刺激与痛觉之间存在必然的关系  
2856,15,2,5,9. 心理是脑的功能，以下哪个脑区与计划调节和控制复杂心理活动的系统有关：      (2.0分),A.顶叶 B.颞叶 C.枕叶 D.前额叶,D.前额叶
3569,17,2,5,20. 关于影响问题解决的因素，以下叙述中正确的是(2.0分),A.功能固着有可能对问题解决有消极影响      B.知识总是有利于问题解决的      C.定势对于问题解决有积极影响      D.问题表征是影响问题解决的主观因素,A.功能固着有可能对问题解决有消极影响     
2858,15,2,5,11. 表情的分类不包括(2.0分),A.面部表情 B.身段表情 C.言语表情 D.动态表情,D.动态表情
1221,10,2,5,15. 有关骨骼核素显像的原理以下哪项说法是正确的：(2.5分),A.化学吸附和离子交换        B.选择性排泄   C.微循环栓塞  D.细胞吞噬 ,A.化学吸附和离子交换       
3566,17,2,5,17. 关于失眠的心理治疗，以下不合适的是(2.0分),A.认知疗法 B.厌恶疗法 C.暗示疗法 D.放松疗法,B.厌恶疗法
3571,17,2,5,22. 一个有牙科恐惧症的人在牙疼时，需要在忍受牙疼还是去看牙医之间做出选择，这时候的动机冲突是(2.0分),A.双趋冲突 B.双避冲突 C.趋避冲突 D.双重趋避冲突,B.双避冲突
3245,16,2,5,26. 某病人拒绝医生有关癌症诊断，先后就诊许多医院，来证实自己没有病。该病人使用的心理防御机制是： (2.0分),A.反向机制 B.转移机制 C.否认机制 D.压抑机制,A.反向机制
250,7,2,5,50. 有关SPECT脑血流显像诊断TIA，以下说法错误的是：(2.0分),A.发病后尽早检查可提高诊断阳性率 B.影像上常表现为相应部位的放射性稀疏或缺损区 C.可以灵敏的检出TIA缺血病灶 D.发病后立即检查不能提高诊断阳性率,D.发病后立即检查不能提高诊断阳性率
227,7,2,5,27. 关于F-波的电生理基础(2.0分),"A.一个小的逆行传导的肌肉反应动作电位 B.周围神经接受超强刺激后,引起一个大的顺行传导的复合肌肉动作电位 C.周围神经接受超强刺激后,引起一个小的顺行传导的复合肌肉动作电位 D.一个大的逆行传导的肌肉反应动作电位","B.周围神经接受超强刺激后,引起一个大的顺行传导的复合肌肉动作电位"
2517,14,2,5,25. 下面哪个不属于去大脑僵直的表现(2.0分),A.四肢弯曲 B.坚硬如柱 C.头尾昂起 D.脊柱挺硬,A.四肢弯曲
215,7,2,5,15. NEO-PI-R是根据下列哪种方法编制的(2.0分),A.逻辑分析法 B.经验法 C.因素分析法 D.综合法,C.因素分析法
1585,11,2,5,24. 下列关于牵张反射的叙述，错误的是(3.0分),A.骨骼肌受到外力牵拉时能反射性地引起受牵拉的同一肌肉的收缩  B.牵张反射是维持姿势的基本反射  C.牵张反射的感受器是肌梭  D.在脊髓与高位中枢离断后，牵张反射即永远消失  ,D.在脊髓与高位中枢离断后，牵张反射即永远消失  
234,7,2,5,34. 脊髓突然被横断后，断面以下脊髓所支配的骨骼肌的紧张度(2.0分),A.增强，但不能恢复正常 B.增强，但能恢复正常 C.降低，能恢复但与正常不同  D.降低，但能恢复正常,A.增强，但不能恢复正常
3570,17,2,5,"21. 《水浒传》里的浪子燕青聪明过人,灵活善变,使枪弄刀、弹琴吹策、交结朋友等无所不会。他很可能属于以下哪一种气质类型(2.0分)",A.多血质 B.胆汁质 C.粘液质 D.抑郁质,A.多血质
2520,14,2,5,28. 患者男，30岁。因"发热头痛3天"入院。查体见颈项强直，克氏征阳性。急诊首选检查为(2.0分),A.腰椎穿刺； B.头颅核磁共振 C.脑电图 D.头颅CT,D.头颅CT
2252,13,2,5,29. 患者男，58岁。有高血压病史2年，控制不佳。本次因"突发右侧肢体无力伴言语障碍2小时"来急诊科。首选辅助检查为 (2.0分),A.头颅CT； B.头颅MRI+DWI； C.脑电图； D.腰椎穿刺,A.头颅CT；
3240,16,2,5,21. 女．38岁，突然右侧偏瘫3小时。体检：失语，双眼向左凝视，右鼻唇沟浅，伸舌偏右，右侧肌张力低，肌力0级。血压120/75HmmHg，心率100次/分。心尖区收缩期伴舒张期杂音Ⅲ级，房颤。外院头颅ct未见明显异常。下一步首选检查为(2.0分),A.头颅增强CT  B.头颅MRI+DWI C.头颅MRA D.脑电图,B.头颅MRI+DWI
3565,17,2,5,16. C 型行为的特征不包括(2.0分),A.克己忍让 B.过分追求完美 C.压抑情感 D.好斗敌意倾向,D.好斗敌意倾向
1227,10,2,5,21. 关于帕金森病的主要临床症状描述错误的是： (2.5分),A.运动迟缓 B.姿态失衡 C.学习记忆丧失 D.静息震颤,C.学习记忆丧失
3250,16,2,5,31. 当病人患了重病，他（她）最迫切想要满足的需要是 (2.0分),A.生理需要 B.安全需要 C.尊重需要 D.探索需要,B.安全需要
882,9,2,5,9. 人类小脑受损后可出现一些症状，但下列哪一项是不会见到的?     (2.0分),A.运动共济失调  B.位置性眼震颤 C.平衡失调  D.安静时出现震颤，做精细运动时震颤消失,D.安静时出现震颤，做精细运动时震颤消失
908,9,2,5,35. 关于帕金森病的描述错误的是： (2.0分),A.帕金森病主要临床症状为运动障碍 B.基因突变导致的帕金森病只占所有帕金森病的很小比例 C.帕金森病主要表现为运动过度 D.年龄是影响帕金森病的重要因素,C.帕金森病主要表现为运动过度
2243,13,2,5,20. 关于帕金森病的描述不正确的是(2.0分),A.帕金森病主要临床症状为运动障碍 B.帕金森病主要表现为运动过度 C.家族性帕金森病只占所有帕金森病的很小比例 D.路易小体是其特征性病理变化,B.帕金森病主要表现为运动过度
2503,14,2,5,11. 关于应对概念，以下叙述正确的是(2.0分),A.应对活动涉及应激全过程 B.应对都是个体有意识进行的 C.应对保护个体免受应激损害 D.应对是针对应激性事件采取的行为措施,A.应对活动涉及应激全过程
2848,15,2,5,1. 强调潜意识心理冲突、个体心理特征产生心身疾病的研究途径是(2.0分),A.学习理论 B.心理动力理论    C.心理生理学理论 D.人本主义理论,B.心理动力理论   
3249,16,2,5,30. 新年晚会上主持人的白色礼服裙在五彩灯光的映照下仍然被知觉成白色，这是因为人的知觉具有： (2.0分),A.恒常性 B.对比性  C.理解性 D.整体性,A.恒常性
2855,15,2,5,8. 与人的健康和疾病关系最为直接的心理现象是(2.0分),A.情绪 B.认知 C.意志 D.人格,A.情绪
1590,11,2,5,29. 亨廷顿综合症的病变部位是(3.0分),A.中脑黑质 B.网状结构 C.苍白球 D.新纹状体  ,D.新纹状体  
1222,10,2,5,16. 有关核素脑血流灌注显像的原理，以下说法正确的是： (2.5分),A.显像剂为水溶性 B.由于血脑屏障受到破坏 C.显像剂在脑内浓聚数量与血流正比 D.显像剂与受体结合,C.显像剂在脑内浓聚数量与血流正比
2859,15,2,5,12. 哪种注意状态下的学习效率最高(2.0分),A.无意注意 B.有意注意 C.稳定注意  D.有意后注意,D.有意后注意
2244,13,2,5,21. 下面哪些在流行病学调查提示是帕金森病（PD）发病的保护因子(2.0分),A.衰老 B.杀虫剂接触史 C.服用非甾体类抗炎药物 D.PD家族史,C.服用非甾体类抗炎药物
886,9,2,5,13. 人脑的左半球在下列方面占优势(2.0分),A.概念、抽象、逻辑 B.空间知觉 C.音乐绘画 D.以上都不是,A.概念、抽象、逻辑
2854,15,2,5,7.  "活泼好动"属于下列哪种概念范畴: (2.0分),A.能力 B.兴趣 C.气质  D.性格,C.气质 
3567,17,2,5,18. 运动员在比赛进行中受了伤却没有感到疼痛，而比赛一结束则立刻感到疼痛难忍，这是因为以下什么因素的影响(2.0分),A.暗示 B.注意  C.社会学习 D.对处境的认知评价,B.注意 
3563,17,2,5,14. 以下何种疾病不属于心身疾病 (2.0分),A.原发性高血压 B.胃溃疡 C.支气管哮喘 D.焦虑症,D.焦虑症
1214,10,2,5,8. L-dopa引起的不良反应不包括下列哪项？ (2.5分),A.不随意运动 B.牙龈增生 C.体位性低血压 D.精神障碍,B.牙龈增生
2857,15,2,5,10. 医生对病人躯体症状的认识比一般人更为准确，是因为知觉具有(2.0分),A.选择性 B.整体性 C.理解性  D.恒常性,C.理解性 
1217,10,2,5,11. 骨显像时超级影像最常见于下列哪种情况：(2.5分),A.肺性肥大性骨关节病 B.甲状旁腺功能亢进 C.多发性骨髓瘤 D.骨肉瘤,B.甲状旁腺功能亢进
3247,16,2,5,28. 关于疼痛，以下叙述中不正确的是 (2.0分),A.引起疼痛的刺激范围很广 B.刺激与痛觉之间不存在必然的关系   C.疼痛是一种情绪     D.疼痛对于人的身和心都具有消极意义 B,D.疼痛对于人的身和心都具有消极意义 B
2853,15,2,5,6. 父母对子女的轻微损伤表示大惊小怪或者泰然处之，影响子女成年后对疼痛的态度属于： (2.0分),A.暗示  B.社会学习  C.注意 D.对处境的认知评价,B.社会学习 
242,7,2,5,42. 运动单位动作电位时限增宽，波幅增高，多相波百分比增高，神经传导速度减慢最符合哪种病变：(2.0分),A.神经源性损害 B.肌肉源性损害 C.神经-肌肉接头损害 D.混合性,A.神经源性损害
3577,17,2,5,28. 关于应激，下列叙述中错误的是 (2.0分),A.应激源涉及生物的、心理的、社会的和文化的 B.应激的本质就是个体对内外环境的需求的适应 C.应激反应包括生理、心理、行为反应 D.积极应激对健康有积极作用,D.积极应激对健康有积极作用
3252,16,2,5,33. 埃里克森的人格发展八阶段理论认为，以下哪一个人生阶段需要克服自卑感，养成勤奋感： (2.0分),A.童年期 B.青少年期 C.成年早期 D.成年中期,A.童年期
1233,10,2,5,27. 脑干内的非脑神经核为 (2.5分),A.丸动眼神经核 B.动眼神经副核 C.红核 D.展神经核,C.红核
1229,10,2,5,23. 百草枯是脂溶性的天然杀虫剂，它在多胺能神经元内的主要作用靶点是？ (2.5分),A.线粒体复合物I B.线粒体复合物II C.蛋白酶体 D.溶酶体,A.线粒体复合物I
2521,14,2,5,29. 患者男，40岁。因"眼睑下垂20天，吞咽障碍5天"入院。考虑重症肌无力。下面哪项检查为首选 (2.0分),A.肌电图（周围神经传导速度检查）  B.肌电图 （插入电位及静息电位）  C.肌电图（重频刺激试验）  D.头颅核磁共振,C.肌电图（重频刺激试验） 
1231,10,2,5,25. 反牵张反射的关键感受器是：(2.5分),A.肌腱器  B.肌梭  C.小脑  D.网状结构  ,A.肌腱器 
2505,14,2,5,13. 关于社会支持，以下叙述错误的是(2.0分),A.具有减轻应激的作用   B.一般而言社会支持对健康具有保护作用    C.肖水源把社会支持分为主观支持和客观支持 D.是指个体来自社会的精神上和物质上的帮助和支援,C.肖水源把社会支持分为主观支持和客观支持
1226,10,2,5,20. 下列有关脑血流灌注显像剂哪一种说法正确(2.5分),A.脂溶性物质                                B.正电荷物质                               C.大分子物质                              D.极性物质                              ,A.脂溶性物质                               
1232,10,2,5,26. 小脑中负责运动执行的区域是: (2.5分),A.脊髓小脑  B.前庭小脑  C.皮层小脑  D.蚓部  ,A.脊髓小脑 
1224,10,2,5,18. 以下有关脑肿瘤的葡萄糖代谢影像正确的是：(2.5分),A.脑肿瘤复发常表现为放射性增高 B.放疗和化疗效果明显者后期典型表现是局部放射性增高 C.瘢痕组织局部放射性明显增加 D.原发脑肿瘤典型表现是局部放射性减低,A.脑肿瘤复发常表现为放射性增高
1237,10,2,5,31. 头颅CT上表现密度最低的是：(2.5分),A.骨皮质 B.白质 C.灰质 D.脑脊液,D.脑脊液
210,7,2,5,10. H反射检查通常在哪一区域肌肉 (2.0分),A.股四头肌 B.腓肠肌 C.肱二头肌 D.任意肢体肌肉,B.腓肠肌
3241,16,2,5,22. 上述检查未见异常。下一步首选检查为(2.0分),A.头颅核磁共振  B.腰椎穿刺 C.脑电图 D.颈椎核磁共振,B.腰椎穿刺
2254,13,2,5,31. 患者男，30岁。因"发热头痛3天"入院。查体见颈项强直，克氏征阳性。外院头颅CT未见异常。下一步首选检查为 (2.0分),A.腰椎穿刺； B.头颅核磁共振  C.脑电图  D.颈椎核磁共振,A.腰椎穿刺；
2518,14,2,5,26. I型传入纤维的神经末梢是：(2.0分),A.板状末梢 B.蔓状末梢 C.螺旋形末梢 D.花枝状末梢 ,C.螺旋形末梢
1219,10,2,5,13. 急性骨髓炎时放射性核素骨显像的表现是：(2.5分),A.血流、血池相放射性明显增加，消失缓慢，延迟相放射性增加 B.血流相正常，血池相放射性增高，消失缓慢，延迟相正常 C.血流、血池相正常，延迟相呈放射性明显增加 D.血流相放射性灌注增加，血池相及延迟相呈放射性减低,A.血流、血池相放射性明显增加，消失缓慢，延迟相放射性增加
1908,12,2,5,16. 帕金森病患者常出现齿轮样肌张力障碍，原因是 (3.0分),A.患者不配合，抗拒检查； B.被检查肢体合并有不自主震颤； C.患者精神紧张、肢体发抖； D.检查者用力过度,B.被检查肢体合并有不自主震颤；
3572,17,2,5,23.  "我们因为逃跑而害怕，因为哭泣而哀伤"，这是以下哪一种理论的观点： (2.0分),A.坎农-巴德理论 B.詹姆斯-兰格理论 C.情绪的认知评价理论 D.情绪的认知生理理论  ,B.詹姆斯-兰格理论
3251,16,2,5,32. 关于著名历史事件的记忆属于 (2.0分),A.情节记忆 B.内隐记忆 C.语义记忆 D.感觉记忆,C.语义记忆
246,7,2,5,46. 与强迫特质对应的正常人格特质是(2.0分),A.外向性 B.责任心 C.社交性 D.开放性,B.责任心
1209,10,2,5,3. 与强迫型人格障碍对应的正常人格特质是(2.5分),A.社交性 B.责任心 C.外向性 D.开放性,B.责任心
3556,17,2,5,7. 临床工作中，全身骨显像最佳适应症是(2.0分),A.骨密度测定 B.原发骨肿瘤的诊断 C.转移灶的早期探查 D.了解骨骼的血供情况,C.转移灶的早期探查
1919,12,2,5,27. 在一个病人身上出现下列多个诊断是，在您治疗原则中应该先那种疾病 (3.0分),A.不安腿综合症 B.(环境) 适应障碍 C.睡行症  D.边缘型人格障碍,D.边缘型人格障碍
2253,13,2,5,30. 运动神经传导速度反映的是(2.0分),A.运动神经轴索的功能 B.运动神经髓鞘的功能 C.神经肌肉接头的功能 D.锥体束的功能,B.运动神经髓鞘的功能
557,8,2,5,25. Parkinson's disease is caused by mainly loss of neurons that secret the neurotransmitter.(3.0分),A.Ach. B.Norepinephrine. C.GABA. D.Dopamine.,不知道
565,8,2,5,33. Parkinson's disease: (3.0分),A.an association with dysphagia has been shown B.the majority of patients are above their optimal weight C.tremor is typically unilateral in the early stages D.there is an association with accelerated mental retardation,不知道
1212,10,2,5,6. L-dopa的特点是 (2.5分),A.不良反应少见 B.只有在脑内才能作用转变为DA C.作用迅速 D.对老年患者疗效较好,不知道
536,8,2,5,4. 感觉的功能有 (3.0分),A.生存（感觉危险、逃避，适应） B.享受（感觉寻求，唤醒，满足） C.以上两者皆有 D.以上两者皆无,不知道
543,8,2,5,11. 不经过内囊后肢的投射纤维是 (4.0分),A.皮质脊髓束 B.丘脑中央辐射 C.顶桥束 D.皮质核束,不知道
535,8,2,5,3. 视觉功能主要依赖于视觉皮层，但视觉皮层单独工作并不能很好地完成视觉任务，它必须动用 (3.0分),A.第一机能系统保证必要的皮层张力和维持一定的觉醒水平 B.第二机能系统实现对通过视神经进入大脑的视觉信息进行分析和综合 C.第三机能系统保证有目的探索，比如眼睛随注视目标的运动 D.以上皆有,不知道
544,8,2,5,12. 基底神经核的间接通路一定含有以下神经核参与 (3.0分),A.纹状体和内侧苍白球 B.纹状体和黑质 C.外侧苍白球和底丘脑核 D.外侧苍白球和红核,不知道
541,8,2,5,9. 根据传入纤维的不同来源，大脑小脑这一机能区是由小脑哪部分和齿状核构成的？(3.0分),A.绒球小结叶 B.小脑半球外侧部 C.小脑蚓 D.小脑半球中间部,不知道
537,8,2,5,5. 记忆的基本过程包括(3.0分),A.识记 B.保持 C.再认与再现 D.三者皆有,不知道
539,8,2,5,7. 思维的特征除了概括性外，还有(3.0分),A.间接性 B.情绪性 C.全或无特性 D.不应期特性,不知道
542,8,2,5,10. 运动性语言中枢位于(3.0分),A.额下回后部 B.颞上回后部 C.额中回后部 D.角回,不知道
1216,10,2,5,10. 具有抗病毒作用的抗帕金森病药物是(2.5分),A.左旋多巴 B.卡比多巴 C.金刚烷胺 D.溴隐亭,C.金刚烷胺
1588,11,2,5,27. 脊休克的特点(3.0分),A.永久丧失反射能力 B.复杂反射能力不可恢复 C.简单反射能力不可恢复 D.随意运动不可恢复  ,D.随意运动不可恢复  
3244,16,2,5,25. 关于心身疾病，下列哪项是不正确的(2.0分),A.需要心身同治      B.人格因素可能是发病的原因之一 C.心理社会因素在发病中起重要作用 D.是躯体疾病造成的心理障碍,A.需要心身同治     
2860,15,2,5,13. 埃里克森的人格发展八阶段理论认为，以下哪一个人生阶段需要解决角色混乱危机建立自我同一性：(2.0分),A.童年期 B.青少年期 C.成年早期 D.成年中期,B.青少年期
3256,16,2,5,37. 以下属于问题关注应对的是(2.0分),A.幽默 B.面对 C.自控 D.放松,B.面对
2506,14,2,5,14. 以下不属于情绪关注应对的是 (2.0分),A.积极重新评价 B.面对应对    C.自我控制 D.回避,B.面对应对   
1234,10,2,5,28. 与中脑红核没有联系的小脑核是 (2.5分),A.顶核     B.球状核 C.栓状核    D.中间核,A.顶核    
241,7,2,5,41. 决定人执行功能的脑区是(2.0分),A.顶叶 B.额叶 C.颞叶 D.视上回,B.额叶
1218,10,2,5,12. 骨显像最有价值的临床应用是：(2.5分),A.移植骨监测 B.骨骼原发瘤的诊断 C.骨髓炎的诊断 D.骨转移瘤的早期诊断,D.骨转移瘤的早期诊断
1220,10,2,5,14. 以下哪项是判断早期股骨头缺血性坏死的最好方法：(2.5分),A.X片检查 B.骨密度测定 C.骨骼核素显像 D.MRI,C.骨骼核素显像
1235,10,2,5,29. 中脑内有(2.5分),A.黑质 B.面神经核 C.三叉神经脊束核 D.展神经核,A.黑质
3562,17,2,5,13. 下列何种脑显像剂不是脑代谢显像剂(2.0分),A.18F-FDG B.13N-NH3 C.15O2 D.11C-烷基胺类 E.123I-IMP,E.123I-IMP
3591,17,2,5,42. 正常脑脊液中糖含量为 (2.0分),A.1.5～4.4mmol/L  B.2.5～4.4mmol/L  C.3.5～4.4mmol/L  D.4.4～5.5mmol/L E.4.4～6.5mmol/L,B.2.5～4.4mmol/L 
3594,17,2,5,45. 侧卧位时腰区测压，颅内压增高时脑脊液压力应大于 (2.0分),A.210 mmH20  B.200 mmH20  C.190 mmH20  D.180 mmH20  E.170 mmH20,B.200 mmH20 
923,9,2,5,50. A 72-year-old female present is present with general slowness. Examination reveals a tremor of the left hand. What frequency of tremor would you suspect? (2.0分),A.1 Hz  B.2 Hz  C.5 Hz  D.8 Hz  E.10 Hz,C.5 Hz 
1570,11,2,5,9. 下列何种脑显像剂能通过血脑屏障 (3.0分),A.Na99mTcO4 B.99mTc-DTPA C.99mTc-葡萄糖酸盐   D.99mTc-ECD E.113mIn-DTPA,D.99mTc-ECD
3236,16,2,5,17. 下列何种显像剂不能用于脑灌注显像(2.0分),A.99mTc-ECD  B.99mTc-MAA C.123I-HIPDM D.99mTc-HMPAO E.123I-IMP,B.99mTc-MAA
3555,17,2,5,6. 下列哪一个不是全身骨显像的显像剂？ (2.0分),A.99mTc-MDP      B.99mTc-HMDP     C.99mTc-HEDP D.99mTc-PMT      E.99mTc-PYP,D.99mTc-PMT     
3221,16,2,5,2. 运动调节的最后公路是指 (2.0分),A.a运动神经元 B.g运动神经元 C.b运动神经元  D.D.以上都是 E.以上都不是,A.a运动神经元
898,9,2,5,25. 临床上判断早期股骨头缺血性坏死最好的方法是(2.0分),A.X片检查 B.超声检查 C.ECT全身骨显像 D.ECT局部断层检查 E.X-CT检查,D.ECT局部断层检查
244,7,2,5,44. 急性骨髓炎诊断与鉴别诊断最恰当的手段是：(2.0分),A.ECT骨局部断层显像 B.ECT局部骨静态显像 C.X-CT检查 D.ECT骨三相显像 E.X片检查,D.ECT骨三相显像
233,7,2,5,33. Methods for controlling confounding include all of the following  Except-(2.0分),A.Stratification during analysis B.Using cohort study design C.Randomization during sample selection D.Restriction during sample selection E.Matching on potential confounders,B.Using cohort study design
