,grade,module,week,question_stem,choice,answer
67,6,8,2,17. 腓深神经： (2.0分),A.于小腿中部居胫前动脉前面 B.于小腿上部居胫前动脉前面 C.于小腿下部居胫前动脉前面 D.于小腿上部居胫前动脉内侧 E.于小腿下部居胫前动脉外侧,A.于小腿中部居胫前动脉前面
68,6,8,2,18. 防治癫痫大发作的有效药物是(2.0分),A.Magnesium sulfate B.Chloral hydrate C.Phenytoin sodium D.Lidocaine E.Ethosuximide,C.Phenytoin sodium
69,6,8,2,19. 下列关于全面性发作的说法错误的是(2.0分),A.包括失神发作 B.脑电图主要表现为全面性放电 C.预后都比部分性发作差 D.意识丧失比较常见,C.预后都比部分性发作差
70,6,8,2,20. 肘窝的中心标志是：(2.0分),A.肱桡肌腱 B.肘正中静脉 C.正中神经 D.肱二头肌腱 E.肱动脉,D.肱二头肌腱
71,6,8,2,21. Phenobarbital久用可产生(2.0分),A.激动，失眠 B.诱导肝药酶产生 C.抑制其他药物代谢 D.皮疹  E.戒断症状,B.诱导肝药酶产生
72,6,8,2,22. 下列关于癫痫的说法正确的是(2.0分),A.癫痫发作只表现为感觉、运动和意识障碍 B.癫痫患者无明显中枢神经系统结构或功能异常 C.癫痫具有发作性、短暂性、重复性和多变性的临床表现特点 D.癫痫是多种原因导致的脑神经元高度同步化异常发电而引起的一组疾病或综合征 E.癫痫发作是由癫痫病理灶直接引起的,D.癫痫是多种原因导致的脑神经元高度同步化异常发电而引起的一组疾病或综合征
73,6,8,2,23. 感染是精神病的原因之一吗？(2.0分),A.不是   B.是,B.是
74,6,8,2,24. 1贝尔等于多少分贝(2.0分),A.1000dB B.100dB C.10dB D.20dB E.10000dB,C.10dB
75,6,8,2,25. 男性，30岁，发作是首先感觉胃部有一股气体上升，并伴有咀嚼、吞咽动作，喃喃自语、走动似在寻找东西，呼之无反应，此为何种癫痫发作类型(2.0分),A.失神发作 B.强直-阵挛性发作 C.复杂部分性发作 D.假性发作,C.复杂部分性发作
76,6,8,2,26. 声音的频率、振幅、谐波反映到人耳的主观感觉分别是：(2.0分),A.音调、响度、音色 B.响度、音调、音色 C.音色、音调、响度 D.音调、音色、响度 E.音色、响度、音调,A.音调、响度、音色
77,6,8,2,27. 关于上述患儿所患疾病治疗首选的药物是(2.0分),A.托吡酯 B.乙琥胺 C.左乙拉西坦 D.卡马西平,D.卡马西平
78,6,8,2,28. 腓深神经损伤将导致下列肌肉瘫痪 (2.0分),A.小腿前群肌肉  B.内收肌群  C.小腿外侧群肌肉  D.腓肠区的肌肉  E.腘绳肌,A.小腿前群肌肉 
79,6,8,2,29. 关于抗癫痫药联合用药下列说法错误的是(2.0分),A.癫痫持续状态终止癫痫发作首选联合用药 B.难治性癫痫尝试多种单药治疗无效后考虑联合用药        C.相似化学结构的药物及相似副作用的药物不联用 D.用于多种类型的癫痫发作,A.癫痫持续状态终止癫痫发作首选联合用药
80,6,8,2,30. 听觉感受器是(2.0分),A.球囊斑 B.椭圆囊斑 C.壶腹嵴 D.位砂膜 E.螺旋器,E.螺旋器
81,6,8,2,31. 下列关于单纯部分性癫痫发作说法正确的是(2.0分),A.部分运动性发作无意识障碍并且在发作后无遗留症状 B.如为症状性癫痫，则病灶多在中央后回及其附近 C.包括了部分运动性发作、部分感觉性发作、自主神经性发作和精神性发作等 D.单纯部分性发作又称精神运动性发作，病灶多在颞叶,C.包括了部分运动性发作、部分感觉性发作、自主神经性发作和精神性发作等
82,6,8,2,32. Alzheimer starts in the (2.0分),A.entorhinal cortex B.insula C.corpus mamillare D.amygdala E.hippocampus,A.entorhinal cortex
83,6,8,2,33. 正常情况下，声音传入内耳的途径(2.0分),A.以空气传导为主 B.空气传导和骨传导并重 C.以骨传导为主 D.移动式骨传导为主 E.压缩式骨传导为主,A.以空气传导为主
84,6,8,2,34. The following structure is crucial for shartterm memory: (2.0分),A.medial temporal area  B.prefrontal cortex C.fornix D.cerebellum E.hupothalamus. ,A.medial temporal area 
85,6,8,2,35. Face recognition is performed in the (2.0分),A.prefrontal cortex B.temporal cortex C.parietal cortex D.visual cortex E.thalamus,B.temporal cortex
86,6,8,2,36. 听神经瘤患者的听力下降应属于                              (2.0分),A.混合性聋   B.传导性聋   C.感音性聋   D.神经性聋   E.中枢性聋,D.神经性聋  
87,6,8,2,37. 经过腕管的结构为 (2.0分),A.正中神经  B.尺侧腕屈肌  C.尺神经的深支  D.尺动脉  E.桡动脉 ,A.正中神经 
88,6,8,2,38. 人耳镫骨肌的反射阈为(2.0分),A.70～90 dB B.50～70 dB C.30～50dB D.90～110 dB E.110～130 dB,A.70～90 dB
89,6,8,2,39. 与声波传导有关的是 (2.0分),A.基底膜 B.血管纹 C.骨螺旋板 D.螺旋韧带 E.位砂膜,A.基底膜
90,6,8,2,40. 具有镇静、催眠、抗惊厥、抗癫痫作用的药物是 (2.0分),A.Meprobamate B.Phenytion sodium C.Phenobarbital D.Thiopental sodium E.Chloral hydrate,C.Phenobarbital
91,6,8,2,41. 未来精神病学发展中，神经递质是主要的领域吗？(2.0分),A.不是 B.是,B.是
92,6,8,2,42. 精神病理学是研究精神病患者的脑组织结构的吗？(2.0分),A.不是 B.是,A.不是
93,6,8,2,43. 男，20岁，2年来有发作性神志丧失，四肢抽搐，服药不规则、今日凌晨再次发作， 意识一直不清醒，来院后又有一次四肢抽搐发作，对该病例的诊断为(2.0分),A.复杂部分性发作 B.癫痫持续状态 C.全面强直-阵挛性发作 D.癫痫发作后昏睡期,B.癫痫持续状态
94,6,8,2,44. 神经细胞动作电位上升支形成是由于(2.0分),A.Ca2+内流 B.Na+ 外流 C.K+外流 D.Na+内流,D.Na+内流
95,6,8,2,45. 下列关于癫痫发作的分类的说法不正确的是(2.0分),A.部分性发作无意识障碍 B.主要分为部分性发作、全面性发作和不能分类的发作 C.癫痫发作分类依据是临床表现和脑电图特征 D.目前被广泛采用的是国际抗癫痫联盟1981年的癫痫发作分类,A.部分性发作无意识障碍
96,6,8,2,46. 鼓膜有效的振动面积是(2.0分),A.55 mm2  B.35 mm2  C.60 mm2  D.59 mm2  E.75 mm2 ,A.55 mm2 
97,6,8,2,47. 下列哪一项不是听弦的特点？(2.0分),A.可感受声波传导，产生共振 B.位于前庭膜内 C.由蜗底到蜗顶，其长度逐渐增加 D.是一些胶原样细丝束 E.听弦长短与感受声波频率有关,B.位于前庭膜内
98,6,8,2,48. 兴奋性突触后电位在突触后膜上发生的电位变化为：(2.0分),A.超极化 B.复极化 C.后电位 D.去极化,D.去极化
99,6,8,2,49. 对突触后电位总和的叙述，错误的是：(2.0分),A.EPSP和IPSP都可发生总和 B.EPSP发生总和未达到阈电位水平时，可提高神经元的兴奋性 C.EPSP发生总和必须达到阈电位水平时，才能爆发动作电位 D.总和有时间和空间两种 E.IPSP发生总和，有时会表现出易化效应,E.IPSP发生总和，有时会表现出易化效应
100,6,8,2,50. 下列物质中，属于中枢抑制性递质的是： (2.0分),A.γ-氨基丁酸、甘氨酸 B.谷氨酸、门冬氨酸 C.多巴胺、酪氨酸 D.肾上腺素、去甲肾上腺素 E.乙酰胆碱,A.γ-氨基丁酸、甘氨酸
635,8,8,2,1. 肱骨肌管有以下哪些结构围成(2.0分),A.肱二头肌和肱骨结节间沟 B.肱三头肌和肱骨结节间沟 C.肱三头肌和肱骨桡神经沟 D.肱二头肌和肱骨桡神经沟 E.肱二头肌内侧沟,C.肱三头肌和肱骨桡神经沟
636,8,8,2,2. 以下对于鱼际间隙的描述正确的是 (2.0分),A.位于掌中隔的内侧  B.位于鱼际鞘内  C.近端为盲端  D.内有正中神经返支  E.内有掌浅弓 ,C.近端为盲端 
637,8,8,2,3. 腓浅神经损伤将导致下列肌肉瘫痪(2.0分),A.小腿外侧群肌肉  B.小腿前群肌肉  C.腓肠区的肌肉  D.内收肌群  E.腘绳肌,A.小腿外侧群肌肉 
638,8,8,2,4. 肘窝内的结构由尺侧向桡侧依次是(2.0分),A.正中神经、肱桡肌腱、肱动静脉和桡神经 B.正中神经、肘正中静脉、肱二头肌腱和桡神经 C.正中神经、肱动静脉、肱桡肌腱和桡神经 D.正中神经、肱动静脉、肱二头肌腱和桡神经 E.肱动静脉、正中神经、肱二头肌腱和桡神经,D.正中神经、肱动静脉、肱二头肌腱和桡神经
639,8,8,2,5. 以下关于大隐静脉的叙述，错误的是(2.0分),A.起自足背静脉弓的内侧份 B.经内踝前方，伴隐神经沿小腿内侧缘上行 C.有静脉瓣，与深静脉之间有交通 D.穿隐静脉裂孔注入股静脉 E.大隐静脉曲张，需高位结扎时应保留各属支，以防血流不畅,E.大隐静脉曲张，需高位结扎时应保留各属支，以防血流不畅
640,8,8,2,6.  "鼻烟窝"内通过的结构有(2.0分),A.桡神经 B.桡动脉 C.尺神经 D.尺动脉 E.正中神经,B.桡动脉
641,8,8,2,7. The typical symptoms of addiction do not contain (2.0分),A.Rational beliefs B.Loss of control C.Urges / cravings D.Denny E.Compulsive thinking,A.Rational beliefs
642,8,8,2,"8. The major mechanism of cocaine addiction is listed below, except for: (2.0分)","A.it is a serotonin reuptake inhibitor. B.it is a norepinephrine reuptake inhibitor. C.it is a dopamine reuptake inhibitor. D.it is a serotonin release inducer, which mediates functionality of serotonin as an exogenous transporter ligand. E.Because of the way it affects the mesolimbic reward pathway, cocaine is addictive.","D.it is a serotonin release inducer, which mediates functionality of serotonin as an exogenous transporter ligand."
643,8,8,2,"9. Some psychological risk factors for addiction are listed below, except for(2.0分)","A.Risk-avoiding,  B.Sensation-seeking,  C.Impulsive,  D.No coping skills, E.Psychiatric conditions","A.Risk-avoiding, "
644,8,8,2,10. Which statement is wrong concerning neurotransmitters effect in alcohol addiction? (2.0分),"A.decreased serotonin causes impulsivity, disinhibition B.decreased dopamine causes pleasure, reward, and craving C.stimulates opiates thus causes euphoria D.stimulates GABA thus causes sedation and hypnotic E.inhibits glutamate thus causes amnesia and learning impairments","B.decreased dopamine causes pleasure, reward, and craving"
645,8,8,2,11. 具有镇静、催眠、抗惊厥、抗癫痫作用的药物是 (2.0分),A.Thiopental sodium B.Phenytion sodium C.Phenobarbital D.Meprobamate E.Chloral hydrate,C.Phenobarbital
646,8,8,2,12. 治疗癫痫持续状态的首选药物是 (2.0分),A.Thiopental sodium B.Phenytoin sodium C.Diazepam D.Amobarbital E.Magnesium sulfate,C.Diazepam
647,8,8,2,13. 不用于抗惊厥的药物是 (2.0分),A.Chloral hydrate B.Diazepam C.Phenobarbital D.Chlorpromazine E.Magnesium sulfate,D.Chlorpromazine
648,8,8,2,14. Phenytoin sodium的临床应用是 (2.0分),A.抗癫痫 B.镇静、催眠 C.抗小儿高热引起的惊厥 D.抗高血压 E.治疗抑郁症,A.抗癫痫
649,8,8,2,15. 以下哪个药物不能用于治疗癫痫(2.0分),A.Carbamazepine B.Chlorpromazine C.Phenytoin sodium D.Sodium valproate E.Ethosuximide,B.Chlorpromazine
650,8,8,2,16. 下列哪一项不是血管纹的特点(2.0分),A.复层柱状上皮 B.含有血管 C.位于椭圆囊外侧壁 D.覆盖于螺旋韧带表面 E.能分泌产生内淋巴,C.位于椭圆囊外侧壁
651,8,8,2,17. 有关螺旋器的描述，错误的是(2.0分),A.位于膜蜗管下壁 B.  位于基底膜上 C.由支持细胞和毛细胞组成 D.   内毛细胞排列成3-4列，外毛细胞排成1列 E.毛细胞的游离面有规则排列的静纤毛,D.   内毛细胞排列成3-4列，外毛细胞排成1列
652,8,8,2,18. 感受听觉与下列哪一项有关？ (2.0分),A.内淋巴流动 B.盖膜与毛细胞的静纤毛接触 C.  毛细胞的纤毛弯曲 D.   壶腹帽倾斜 E.位砂膜表面分布有碳酸钙结晶,B.盖膜与毛细胞的静纤毛接触
653,8,8,2,19. 关于椭圆囊斑的描述，以下哪项正确(2.0分),A.位于耳蜗的螺旋板上，感受听觉 B.位于膜前庭内，感受位觉 C.位于膜蜗管内，感受位觉 D.位于半规管内，感受位觉 E.位于膜前庭内，感受听觉,B.位于膜前庭内，感受位觉
654,8,8,2,20. 以下有关耳蜗的描述，错误的是(2.0分),A.蜗轴呈锥体形，为骨性结构 B.  蜗轴内含螺旋神经节 C.蜗轴外有骨蜗管呈螺旋形盘绕 D.  骨蜗管自上而下依次可分为前庭阶、鼓室阶和膜蜗管三部分 E.前庭阶与鼓室阶可相互通连,D.  骨蜗管自上而下依次可分为前庭阶、鼓室阶和膜蜗管三部分
655,8,8,2,21. 最早提出"边缘系统"概念的科学家是： (2.0分),A.Paul Broca  B.James Papez  C.Paul D. MacLean  D.Santiago Ramon y  E.CajalCamillo Golgi,C.Paul D. MacLean 
656,8,8,2,22. 杏仁体皮质内侧核的传入纤维主要来自(2.0分),A.嗅觉系统 B.伏核 C.隔核和下丘脑 D.脑干 E.颞叶,A.嗅觉系统
657,8,8,2,23. 小型肽能神经内分泌细胞位于(2.0分),A.弓状核 B.结节核 C.室周区 D.视前核 E.以上都是,E.以上都是
658,8,8,2,24. 不属于下丘脑的核团是(2.0分),A.腹外侧核 B.室旁核 C.视上核 D.腹内侧核 E.漏斗核,A.腹外侧核
659,8,8,2,25. 下列结构都属于膜迷路的是(2.0分),A.椭圆囊、球囊、耳蜗 B.前庭、骨半规管、耳蜗 C.前庭、膜半规管、耳蜗 D.前庭、膜半规管、蜗管 E.椭圆囊、膜半规管、蜗管,E.椭圆囊、膜半规管、蜗管
660,8,8,2,26. 前庭窗位于鼓室的(2.0分),A.上壁 B.下壁 C.内侧壁 D.外侧壁 E.后壁,C.内侧壁
661,8,8,2,27. 存在于细胞外液的主要离子是(2.0分),A.碳酸氢盐和K离子 B.碳酸盐和磷酸盐 C.Cl离子和Na离子 D.Cl离子和K离子,C.Cl离子和Na离子
662,8,8,2,28. 化学性synaptic transmission的特征中，错误的说法是(2.0分),A.双向性传 B.兴奋节律的改变  C.对内环境变化敏感    D.总和 E.后放,A.双向性传
663,8,8,2,29. 兴奋性突触后电位与抑制性突触后电位的共同特征是：(2.0分),A.突触前膜均去极化 B.突触后膜均去极化 C.突触前膜释放的递质性质一样 D.突触后膜对离子通透性一样   E.产生的突触后电位的最终效应一样,A.突触前膜均去极化
664,8,8,2,30. 兴奋性突触后电位在突触后膜上发生的电位变化为(2.0分),A.超极化 B.后电位 C.复极化 D.去极化,D.去极化
665,8,8,2,31. 突触后抑制必须由某一个神经细胞活动所引起，即由： (2.0分),A.传入神经元 B. 传出神经元 C.抑制性中间神经元 D.兴奋性中间神经元 E.神经胶质细胞,C.抑制性中间神经元
666,8,8,2,32. 下次关于癫痫诊断的说法 错误的是(2.0分),A.诊断应包括癫痫的类型和病因 B.脑电图是诊断癫痫最重要的辅助检查手段 C.主要与晕厥、癔症样发作、TIA、低血糖等疾病鉴别 D.不需要进行神经影像学检查 E.癫痫诊断的最重要依据是病史,D.不需要进行神经影像学检查
667,8,8,2,33. 下列关于癫痫发作的分类的说法不正确的是(2.0分),A.癫痫发作分类依据是临床表现和脑电图特征 B.主要分为部分性发作、全面性发作和不能分类的发作 C.部分性发作无意识障碍 D.目前被广泛采用的是国际抗癫痫联盟1981年的癫痫发作分类,C.部分性发作无意识障碍
668,8,8,2,34. 部分运动性发作不包括下列哪项(2.0分),A.Jackson发作                  B.旋转性发作 C.姿势性发作 D.自动症,D.自动症
669,8,8,2,35. 下列关于全面性发作的说法错误的是(2.0分),A.脑电图主要表现为全面性放电 B.包括失神发作 C.预后都比部分性发作差 D.意识丧失比较常见,C.预后都比部分性发作差
670,8,8,2,36. 男，37岁，突发意识丧失，全身肌肉先强直收缩后阵发性挛缩，出现角弓反张、呼吸暂停、双眼球上翻，小便失禁。该病例诊断考虑(2.0分),A.全面强直阵挛性发作 B.失神发作 C.假性发作 D.强直发作,A.全面强直阵挛性发作
671,8,8,2,37. 关于抗癫痫药联合用药下列说法错误的是(2.0分),A.癫痫持续状态终止癫痫发作首选联合用药 B.相似化学结构的药物及相似副作用的药物不联用 C.难治性癫痫尝试多种单药治疗无效后考虑联合用药        D.用于多种类型的癫痫发作,A.癫痫持续状态终止癫痫发作首选联合用药
672,8,8,2,38. 全面性发作尤其是全面强直-阵挛性发作的首选药物是(2.0分),A.丙戊酸钠 B.托吡酯 C.苯妥英钠  D.地西泮,A.丙戊酸钠
673,8,8,2,39. 下列关于抗癫痫药物用法说法错误的是(2.0分),A.一种药物足量足疗程仍无效时考虑换药，换药不需要有重叠时间 B.突然停药是抗癫痫药物治疗的禁忌 C.从小剂量开始逐渐增量，以最低有效剂量最大程度控制发作 D.用药方法取决于药物代谢的特点、作用原理和不良反应等。 E.尽可能单药治疗,A.一种药物足量足疗程仍无效时考虑换药，换药不需要有重叠时间
674,8,8,2,40. 癫痫持续状态发生时应注意急查除以下哪项外的血液学检查(2.0分),A.血常规 B.肝肾功能、血糖 C.动脉血气分析、电解质 D.肿瘤标志物,D.肿瘤标志物
675,8,8,2,41. 关于癫痫发作和晕厥之间的鉴别说法错误的是(2.0分),A.癫痫发作与体位无显著关联，而晕厥多发生在站立位或卧立位转变时 B.癫痫发作后常有头痛或意识模糊，而晕厥患者中少见上述情况 C.癫痫发作能出现尿失禁和舌咬伤，但晕厥肯定没有 D.癫痫发作常伴随EEG改变，而晕厥的脑电图变化未非特异性全面性慢波。,C.癫痫发作能出现尿失禁和舌咬伤，但晕厥肯定没有
676,8,8,2,42. 耳声发射反映哪一部分的功能状态(2.0分),A.外耳道 B.中耳 C.内耳 D.耳蜗外毛细胞 E.听神经,D.耳蜗外毛细胞
677,8,8,2,43. 根据"行波学说"，200Hz频率声波引起基底膜最大振幅的部位是(2.0分),A.靠近蜗底   B.靠近蜗顶   C.蜗孔  D.基底膜的中点    E.蜗孔到镫骨底板的中点,B.靠近蜗顶  
678,8,8,2,44. 某患儿，男，10岁，右耳闷、耳聋，查右耳听力为传导性聋，耳镜检查提示右耳鼓室积液，初步诊断为                                  (2.0分),A.遗传性聋   B.急性化脓性中耳炎   C.分泌性中耳炎   D.咽鼓管功能障碍    E.中耳乳突炎,C.分泌性中耳炎  
679,8,8,2,45. 传导性耳聋的病因不包括：                                    (2.0分),A.鼓膜穿孔   B.鼓室积液   C.外耳道闭锁   D.庆大霉素应用  E.听骨链中断,D.庆大霉素应用 
680,8,8,2,46. 正常情况下，声音传入内耳的途径 (2.0分),A.以空气传导为主 B.以骨传导为主 C.空气传导和骨传导并重 D.移动式骨传导为主 E.压缩式骨传导为主,A.以空气传导为主
681,8,8,2,47. 根据声的物理学基础与听觉的一般特性(2.0分),A.音调、响度、音色等是人的听觉器官所引起的主观感受反应，具有声音的主观特性。 B.音调、响度、音色等属于发声体发声时的固有特征，具有声音的客观特性。 C.声强也是人的听觉器官所引起的主观感受反应，具有声音的主观特性。 D.基音也是人的听觉器官所引起的主观感受反应，具有声音的主观特性。 E.泛音也是人的听觉器官所引起的主观感受反应，具有声音的主观特性。,A.音调、响度、音色等是人的听觉器官所引起的主观感受反应，具有声音的主观特性。
682,8,8,2,48. Visual information is stored in(2.0分),A.different parietal and temporal cortical areas B.area 17 C.hippocampus D.amygdala E.prefrontal cortex,A.different parietal and temporal cortical areas
683,8,8,2,49. What structure does NOT belong to the primary visual system (2.0分),A.optic chiasm  B.optic nerve C.optic tract  D.visual cortex  E.suprachiasmatic nucleus ,E.suprachiasmatic nucleus 
684,8,8,2,50. Which of the following structures is crucial for working memory: (2.0分),A.prefrontal cortex B.cerebellum C.thalamus D.hypothalamus. ,A.prefrontal cortex
950,9,8,2,1. 位于海马前方的核团是： (2.0分),A.隔核 B.杏仁核 C.丘脑底核 D.下丘脑 E.背侧丘脑,B.杏仁核
951,9,8,2,2. 最早提出"边缘系统"概念的科学家是： (2.0分),A.Paul Broca  B.James Papez  C.Paul D. MacLean  D.Santiago Ramon y  E.CajalCamillo Golgi,C.Paul D. MacLean 
952,9,8,2,3. 属于边缘系统核心结构的是： (2.0分),A.下丘脑 B.隔区 C.杏仁核 D.乳头体 E.海马旁回,C.杏仁核
953,9,8,2,4. 位于侧脑室下角的结构是(2.0分),A.背侧丘脑 B.下丘脑 C.豆状核 D.海马 E.海马旁回,D.海马
954,9,8,2,5. 位于脑内侧面的皮质是(2.0分),A.背侧丘脑 B.下丘脑 C.豆状核 D.海马 E.海马旁回,E.海马旁回
955,9,8,2,6. 下列哪些结构含有颗粒细胞层(2.0分),A.CA1区 B.CA2区 C.CA3区 D.齿状回 E.以上都不是,D.齿状回
956,9,8,2,7. 小型肽能神经内分泌细胞主要位于(2.0分),A.弓状核 B.结节核 C.室周区 D.视前核 E.以上都是,E.以上都是
957,9,8,2,8. 不属于下丘脑的核团是(2.0分),A.腹外侧核 B.室旁核 C.视上核 D.乳头体核 E.漏斗核,A.腹外侧核
958,9,8,2,9. 杏仁体皮质内侧核的传出纤维主要终止于(2.0分),A.丘脑背内侧核 B.伏核 C.隔核和下丘脑 D.脑干的自主神经相关核团 E.以上都不是,C.隔核和下丘脑
959,9,8,2,10. 咽鼓管鼓室口开口于鼓室的(2.0分),A.前壁     B.后壁 C.上壁 D.下壁 E.内侧壁,A.前壁    
960,9,8,2,11. 不属于膜迷路的结构是(2.0分),A.膜半规管 B.椭圆囊 C.球囊 D.耳蜗 E.蜗管,D.耳蜗
961,9,8,2,12. 鼓室的后壁有(2.0分),A.前庭窗 B.蜗窗   C.面神经凸 D.咽鼓管的开口 E.乳突窦的开口,E.乳突窦的开口
962,9,8,2,13. 有关膜蜗管的描述错误的是                       (2.0分),A.属于膜迷路 B.其上方为前庭阶，下方为鼓室阶 C.下壁为基底膜和骨螺旋板外侧部 D.外侧壁有螺旋器 E.蜗管内流淌着内淋巴,D.外侧壁有螺旋器
963,9,8,2,14. 感受听觉与下列哪一项有关？ (2.0分),A.外淋巴流动 B.盖膜与毛细胞的静纤毛接触 C.毛细胞的纤毛弯曲 D.壶腹帽倾斜 E.位砂膜表面分布有碳酸钙结晶,B.盖膜与毛细胞的静纤毛接触
964,9,8,2,15. 以下有关耳蜗的描述，错误的是: (2.0分),A.蜗轴呈锥体形，为骨性结构 B.蜗轴内含螺旋神经节 C.蜗轴外有骨蜗管呈螺旋形盘绕 D.骨蜗管自上而下依次可分为前庭阶、鼓室阶和膜蜗管三部分 E.前庭阶与鼓室阶可相互通连,D.骨蜗管自上而下依次可分为前庭阶、鼓室阶和膜蜗管三部分
965,9,8,2,16. 关于半规管和耳石器的生理功能错误的是(2.0分),A.半规管主要感受正负角加速度的刺激 B.椭圆囊和球囊的主要功能是感受直线加速度运动的刺激 C.壶腹嵴帽可随内淋巴的流动而倾斜移位 D.在直线加速度（包括重力）运动作用下，耳石膜发生逆作用力方向的位移 E.在直线加速度（包括重力）运动作用下，耳石膜发生作用力方向上的位移,E.在直线加速度（包括重力）运动作用下，耳石膜发生作用力方向上的位移
966,9,8,2,17. 刺激壶腹嵴毛细胞不能引起(2.0分),A.眼震   B.眩晕   C.耳鸣   D.自主神经系统反应    E.颈及机体肌张力改变,C.耳鸣  
967,9,8,2,18. 不属于周围性眩晕特征的是：                                      (2.0分),A.突发旋转性    B.持续时间短暂  C.发作时伴有意识丧失   D.水平或旋转性眼震   E.伴波动性耳鸣、耳聋及植物神经症状,C.发作时伴有意识丧失  
968,9,8,2,19. 听神经瘤患者的听力下降应属于                                 (2.0分),A.传导性聋   B.感音性聋   C.神经性聋   D.混合性聋   E.中枢性聋,C.神经性聋  
969,9,8,2,20. 以下哪项不属于咽鼓管的功能？ (2.0分),A.保持中耳内外压力平衡 B.引流鼓室粘膜的粘液 C.消声作用 D.防止逆行性感染 E.防止眩晕,E.防止眩晕
970,9,8,2,21. 人耳能感觉到的声波频率 (2.0分),A.10～10000Hz B.20～20000Hz C.30～30000Hz D.40～40000Hz E.50～50000Hz,B.20～20000Hz
