number,grade,module,week,question_stem,choice,correct_answer
253,6,3,7,21. 男性，60岁。慢性咳嗽、咳痰伴喘息10余年，症状加重1周入院。不吸氧时PaO2 65 mmHg，PaCO2 60 mmHg。其低氧血症是由于(2.0分),A.静动脉血分流 B.有效肺泡通气量不足 C.通气/血流比例失调 D.弥散障碍 E.上述因素综合作用。,B.有效肺泡通气量不足
254,6,3,7,22. 男性，60岁。因慢性阻塞性肺病并发重度呼吸衰竭予气管插管机械通气抢救，病情一度改善，但瞬间病情突然恶化，躁动，紫绀加重。呼吸监测表明气道阻力轻度增高，而肺顺应性明显降低，其最可能的原因是(2.0分),A.肺栓塞 B.呼吸道分泌特引流不畅 C.并发肺气压伤 D.肺水肿 E.急性左心衰,C.并发肺气压伤
255,6,3,7,23. 心血管系统不良反应较少的平喘药是： (2.0分),A.茶碱 B.沙丁胺醇 C.肾上腺素 D.异丙肾上腺素 E.麻黄碱,B.沙丁胺醇
256,6,3,7,24. 慢性呼吸衰竭患者机械通气的指征，错误的是：(2.0分),A.PaCO2升高达到80mmHg以上 B.PaCO2进行性升高 C.严重的低氧血症，积极氧疗后，PaO2仍<40mmHg D.呼吸频率超过35次/min E.并发肺性脑病,A.PaCO2升高达到80mmHg以上
257,6,3,7,25. 具有成瘾性的中枢镇咳药是： (2.0分),A.可待因 B.右美沙芬 C.苯丙哌林 D.喷托维林 E.苯佐那酯,A.可待因
258,6,3,7,26. 血液性缺氧最常见的原因是 (2.0分),"A.血红蛋白病,氧不易释出    B.动脉供血不足     C.贫血    D.静脉血栓形成 E.肠源性紫绀",C.贫血   
259,6,3,7,27. 循环性缺氧可由下列哪种原因引起？(2.0分),A.大气供氧不足 B.CO中毒 C.组织血流量减少 D.血中红细胞数减少 E.肺泡弥散到循环血液中的氧减少,C.组织血流量减少
260,6,3,7,28. 最能反映组织性缺氧的指标是 (2.0分),A.动脉血氧分压降低      B.血氧容量降低         C.动脉血氧含量降低   D.静脉血氧分压和血氧含量均高于正常    E.动-静脉血氧含量差增大,D.静脉血氧分压和血氧含量均高于正常   
261,6,3,7,29. 兔代谢性酸中毒模型的最简易制作方法是(2.0分),A.耳缘静脉注入120 g/l NaH2PO4 5ml/kg B.耳缘静脉注入50 g/l NaHCO3 5ml/kg C.耳缘静脉注入50 g/l葡萄糖5ml/kg D.窒息 E.耳缘静脉注入9 g/l NaCl 5 ml/kg,A.耳缘静脉注入120 g/l NaH2PO4 5ml/kg
262,6,3,7,30. 男性患者，40岁，主诉高热、咳嗽、咳痰、胸痛2天入院，给予抗感染治疗后体温不降，2小时前出现呼吸困难，烦躁。查体：呼吸43次/分，血压100/75 mmHg，脉搏110次/分，口唇发绀，两肺闻及广泛湿罗音。胸片提示两肺门旁大片状渗出影。血气检查：PaCO2 30 mmHg，PaO2 45 mmHg。此时最重要的治疗是：(2.0分),A.采用呼吸机治疗 B.调整抗生素 C.提高吸氧浓度 D.限制钠水摄入量 E.应用肾上腺皮质激素,A.采用呼吸机治疗
263,6,3,7,31. 低氧血症是指(2.0分),A.血氧饱和度降低 B.血氧含量低于正常 C.血氧分压低于正常 D.血氧容量低于正常 E.动-静脉血氧含量差增大,B.血氧含量低于正常
264,6,3,7,32. 男，58岁，咳嗽咳痰20年，伴喘息10年。近10天来症状加重，伴下肢浮肿。血气分析（不吸氧）：pH 7.413，PaCO2 80 mmHg，HCO3- 48 mmol/L，PaO2 45 mmHg。其酸碱紊乱类型属于(2.0分),A.失代偿性呼吸性酸中毒 B.呼吸性酸中毒+代谢性酸中毒 C.呼吸性酸中毒合并代谢性碱中毒 D.混合性酸中毒 E.呼吸性碱中毒+代谢性酸中毒,C.呼吸性酸中毒合并代谢性碱中毒
265,6,3,7,33. 长期应用糖皮质激素后，突然停药所产生的反跳现象是由于病人 (2.0分),A.肾上腺皮质功能亢进 B.对糖皮质激素产生了依赖或病情未能完全控制 C.对糖皮质激素产生耐药性 D.肾上腺皮质功能减退 E.ACTH分泌减少,C.对糖皮质激素产生耐药性
266,6,3,7,34. 肺性脑病发生机制主要是(2.0分),A.低氧血症 B.电解质紊乱 C.高碳酸血症 D.脑微血栓形成 E.脑供血减少,C.高碳酸血症
267,6,3,7,35. 治疗剂量时几无胞钠排钾作用的糖皮质激素是(2.0分),A.地塞米松 B.强的松 C.可的松 D.氢化可的松 E.强的松龙,A.地塞米松
268,6,3,7,36. 下列那种患者禁用糖皮质激素(2.0分),A.结核性胸膜炎兼有慢性支气管炎 B.严重哮喘兼有轻度高血压 C.轻度糖尿病兼有眼部炎症 D.水痘发高烧 E.过敏性皮炎兼有局部感染,D.水痘发高烧
269,6,3,7,37. 引起Ⅰ型呼吸衰竭最常见的疾病是(2.0分),A.慢性支气管炎 B.气管异物 C.阻塞性肺气肿 D.膈肌麻痹 E.ARDS,E.ARDS
270,6,3,7,38. 喘息的根本治疗是： (2.0分),A.收缩支气管粘膜血管 B.抑制气管炎症及炎症介质 C.松弛支气管平滑肌 D.增强呼吸肌收缩力 E.促进而儿茶酚胺类物质释放,B.抑制气管炎症及炎症介质
271,6,3,7,39. 糖皮质激素诱发和加重感染的主要原因是(2.0分),A.激素抑制免疫反应，降低机体抵抗力 B.激素用量不足 C.激素能直接促进病原微生物繁殖 D.病人对激素不敏感 E.使用激素时未能应用有效抗菌药物,A.激素抑制免疫反应，降低机体抵抗力
272,6,3,7,40. 死腔氧通气是指(2.0分),A.肺泡通气严重不足 B.各部分肺泡V/Q比率自上而下递减 C.部分肺泡V/Q比率增高 D.肺泡通气与血流比例低于0.01 E.肺动-静脉短路开放,C.部分肺泡V/Q比率增高
273,6,3,7,41. 为减少不良反应，用糖皮质激素平喘时宜(2.0分),A.气雾吸入 B.静脉滴注 C.皮下注射 D.口服 E.肌肉注射,A.气雾吸入
274,6,3,7,42. 哮喘持续状态或危重发作的抢救应选用： (2.0分),A.倍氯米松 B.氢化可的松 C.异丙肾上腺素 D.麻黄碱 E.色甘酸钠,B.氢化可的松
275,6,3,7,43. 中枢神经系统出现不可逆性损伤的PaO2值为(2.0分),A.PaO24.0kPa(30mmHg) B.PaO26.7kPa(50mmHg) C.PaO25.3kPa(40mmHg) D.PaO28.0kPa(60mmHg) E.PaO22.7kPa(20mmHg),E.PaO22.7kPa(20mmHg)
276,6,3,7,44. 糖皮质激素治疗过敏性支气管哮喘的主要作用机制是(2.0分),A.兴奋β2受体 B.直接扩张支气管平滑肌 C.稳定肥大细胞膜，抑制炎性介质释放 D.使细胞内CAMP增加 E.抑制补体参与免疫反应,C.稳定肥大细胞膜，抑制炎性介质释放
277,6,3,7,45. 成人呼吸窘迫综合征急性阶段的主要病理变化是(2.0分),A.Ⅱ型肺泡上皮细胞增生 B.肺间质水肿、肺泡水肿 C.各种炎症细胞浸润使肺泡间隔增厚 D.肺泡腔、肺泡管内液体机化 E.肺纤维化形成,B.肺间质水肿、肺泡水肿
278,6,3,7,46. 呼吸功能不全而发生的缺氧，其动脉血中最具特征性的变化是(2.0分),A.氧分压降低 B.氧含量降低 C.氧容量低 D.氧饱和度降低 E.氧离曲线右移,A.氧分压降低
279,6,3,7,47. 向兔颈总A采血的正确方法是(2.0分),"A.结扎近心端，向头端方向刺入颈总动脉,打开动脉夹 B.向心方向刺入颈总动脉采血 C.向头端刺入颈总动脉采血 D.结扎远心端，向心端方向刺入颈总动脉,打开动脉夹 E.向心方向刺入颈总动脉采血，打开动脉夹","D.结扎远心端，向心端方向刺入颈总动脉,打开动脉夹"
280,6,3,7,48. 将小鼠放入含5g钠石灰的广口瓶中，用完整的瓶塞密闭瓶口。瓶内钠石灰的作用是为了(2.0分),A.维持瓶内的常压低氧环境  B.吸收一氧化碳 C.消除非处理因素 D.维持瓶内的湿度,C.消除非处理因素
281,6,3,7,1. 临床一线医务人员在传染病管理中承担的任务有哪些？（多选）(2.0分),A.传染病报告； B.疾病诊断； C.病人管理；  D.疾病治疗； E.疾病监测；,A.传染病报告； C.病人管理；  E.疾病监测；
282,6,3,7,2. 传染病要在人群中流行要具备哪些基本条件？（多选）(2.0分),A.媒介生物； B.传播途径； C.传染源； D.易感人群； E.患病人群；,B.传播途径； C.传染源； D.易感人群；
567,7,3,7,1. 肺弥散功能障碍最常出现(3.0分),A.PaO2正常，PaCO2下降； B.PaO2正常，PaCO2正常； C.PaO2正常，PaCO2上升； D.PaO2下降，PaCO2上升； E.PaO2下降，PaCO2正常或下降。,E.PaO2下降，PaCO2正常或下降。
568,7,3,7,2. 结核杆菌的传播主要通过下列哪类媒介实现？ (3.0分),A.飞沫 B.飞沫核 C.蚊虫 D.尘埃 E.空气中水分,B.飞沫核
569,7,3,7,3. 功能性分流是指(3.0分),A.VD/VT比值增大 B.肺动静脉短路开放 C.部分肺泡V/Q比率增高 D.死腔气量增多 E.部分肺泡V/Q比率降低,E.部分肺泡V/Q比率降低
570,7,3,7,4. 甲、乙两小鼠均腹腔注射50g/L的亚硝酸盐0.2ml后，立即给甲、乙鼠分别腹腔注射10g/L美蓝溶液、生理盐水各0.2ml。对此项试验的叙述正确的是(3.0分),A.高浓度的美蓝具有还原作用 B.低浓度的美蓝具有还原作用 C.甲鼠存活时间小于乙鼠 D.生理盐水的作用是稀释亚硝酸盐,B.低浓度的美蓝具有还原作用
571,7,3,7,5. 具有中枢和外周双重作用的镇咳药是：(3.0分),A.可待因Codeine B.右美沙芬Dextromethorphan C.苯丙哌林Benproperine D.溴己新 Bromhexine E.苯佐那酯Benzonatate,C.苯丙哌林Benproperine
572,7,3,7,6. 限制性通气不足是由于(3.0分),A.外周气道阻塞 B.中央气道阻塞 C.肺泡膜面积减少，膜厚度增加 D.肺泡扩张受限制 E.肺泡通气血流比例失调,D.肺泡扩张受限制
574,7,3,7,8. 一氧化碳中毒时，小鼠肝脏颜色为(4.0分),A.咖啡色 B.深褐色  C.暗红色 D.樱桃红色,D.樱桃红色
575,7,3,7,9. Ⅱ型呼吸衰竭在导致肺性脑病的发生中起主要作用的是(3.0分),A.缺氧导致血管内皮细胞通透性升高形成脑间质水肿 B.缺氧导致脑细胞酸中毒 C.缺氧使脑血管扩张 D.二氧化碳分压升高导致血流量增高和脑细胞酸中毒 E.缺氧使细胞内ATP生成减少，影响Na+-K+泵功能,D.二氧化碳分压升高导致血流量增高和脑细胞酸中毒
577,7,3,7,11. 肺源性心脏病的主要发病机制是(3.0分),A.血液黏度增加 B.用力吸气使胸内压降低，使心脏外负压增加，增加右心收缩负荷 C.缺氧、酸中毒导致肺小血管收缩 D.用力吸气使胸内压升高，影响心脏舒缩功能 E.肺毛细血管床大量破坏,C.缺氧、酸中毒导致肺小血管收缩
578,7,3,7,12. N-Acetylcysteine可用于：(3.0分),A.痰粘稠不易咳出 B.剧烈干咳 C.支气管哮喘咳嗽 D.急、慢性咽炎 E.以上都不是,A.痰粘稠不易咳出
580,7,3,7,14. 哪一药物属于溶解性祛痰药？ (3.0分),A.氯化铵Amonium chloride B.氢溴酸右美沙芬dextromethorphan hydrobromide C.N-乙酰半胱氨酸 N-Acetylcysteine D.氨茶碱Aminophylline E.克伦特罗 Clenbuterol,C.N-乙酰半胱氨酸 N-Acetylcysteine
581,7,3,7,15. 甲型H1N1流感的传播途径以哪种为主？ (3.0分),A.食物传播 B.接触传播  C.经水传播 D.空气传播 E.媒介生物传播,D.空气传播
582,7,3,7,16. 动-静脉血氧含量差大于正常见于(3.0分),A.氰化物中毒 B.低输出量性心力衰竭 C.慢性阻塞性肺气肿 D.亚硝酸盐中毒 E.一氧化碳中毒,B.低输出量性心力衰竭
583,7,3,7,"17. 某患者血氧检查结果是:血氧容量20ml/dl ,动脉血氧含量15ml/dl ,动脉血氧分压6.7kPa(50mmHg),动-静脉氧含量差4ml/dl.其缺氧类型为 (3.0分)",A.血液性缺氧   B.组织性缺氧   C.低张性缺氧   D.循环性缺氧   E.混合性缺氧,C.低张性缺氧  
584,7,3,7,18. 某患者的肺泡动脉氧分压差为8.0kPa(60mmHg)，经吸纯氧15分钟后，此项指标变化不大，属下列哪种异常？ (3.0分),A.解剖分流障碍 B.通气与血流比例失调 C.功能分流障碍 D.弥散障碍 E.以上均不是,A.解剖分流障碍
585,7,3,7,19. 关于糖皮质激素治疗哮喘的叙述，错误是 (3.0分),A.减少白三烯的生成 B.局部抗炎作用 C.可吸入给药 D.对磷脂酶A2有抑制作用 E.对磷酸二酯酶有抑制作用,E.对磷酸二酯酶有抑制作用
586,7,3,7,20. 反映总肺泡通气量变化的最佳指标是(3.0分),A.肺潮气量 B.PACO2值 C.PaCO2值 D.PaO2值 E.肺泡氧分压与动脉血氧分压差值,C.PaCO2值
587,7,3,7,21. 下述哪个药物属于抗过敏平喘药？ (3.0分),A.特布他林 Terbutaline B.布地奈德  Budesonide C.异丙肾上腺素  Isoprenaline  D.异丙托溴胺  Ipratropium bromide E.色甘酸钠  Disodium cromoglycate ,E.色甘酸钠  Disodium cromoglycate 
588,7,3,7,22. 缺氧的概念是(3.0分),A.血氧含量过低 B.吸入气中的氧含量减少 C.血氧分压降低 D.血氧容量降低 E.供氧不足或用氧障碍,E.供氧不足或用氧障碍
589,7,3,7,23. 关于小鼠一氧化碳中毒的叙述，下列不正确的叙述是(3.0分),A.CO和Hb结合生成的碳氧血红蛋白无携氧能力 B.小鼠一氧化碳中毒时，呼吸加深加快，肺通气量增加 C.吸入气中CO浓度为0.1%时，约50%的Hb变成HbCO D.小鼠一氧化碳中毒时，皮肤、粘膜呈樱桃红色,B.小鼠一氧化碳中毒时，呼吸加深加快，肺通气量增加
590,7,3,7,24. 组织供氧量取决于(3.0分),A.静脉血氧饱和度和血流量   B.PAO2和肺换气功能       C.血红蛋白的质和量 D.PaO2和氧容量     E.动脉血氧含量和血流量,E.动脉血氧含量和血流量
591,7,3,7,25. 男性，58岁，因肺心病呼吸衰竭入院。入院查体神志清晰，血气分析： PaCO2 60 mmHg， PaO2 30 mmHg。面罩吸氧3小时后患者出现意识不清，血气分析：PaCO2 80 mmHg， PaO2 70 mmHg。该患者病情恶化的原因最可能的是(3.0分),A.氧疗不当 B.气道阻力增加 C.感染加重 D. 合并心力衰竭 E.周围循环衰竭,A.氧疗不当
593,7,3,7,27. 低张性缺氧引起肺通气量增加的主要机制是(3.0分),A.直接刺激呼吸中枢 B.刺激颈动脉体和主动脉体的化学感受器 C.刺激主动脉窦和主动脉弓的压力感受器 D.刺激肺牵张感受器 E.使脑组织pH升高,B.刺激颈动脉体和主动脉体的化学感受器
594,7,3,7,28. 引起Ⅰ型呼吸衰竭的常见病因有(3.0分),A.肺部广泛炎症； B.慢性阻塞性肺疾病； C.慢性支气管炎； D.肺源性心脏病； E.上呼吸道感染。,A.肺部广泛炎症；
595,7,3,7,29. 在ARDS的治疗措施中，下列哪一项是正确的(3.0分),A.入量=出量； B.入量＞出量（＞600~1000ml）； C.入量＞出量（＞500ml；） D.入量＜出量（＜500~1000ml）； E.不限制胶体溶液。,D.入量＜出量（＜500~1000ml）；
597,7,3,7,31. 急性呼吸窘迫综合症（ARDS）的最重要的诊断依据是(3.0分),A.肺泡气-动脉血氧分压差[P(A-a)O2]增大； B.呼吸频率增加，每分钟大于30次； C.氧合指数（PaO2/FiO2）＜200mmHg； D.肺内分流增加； E.血气分析显示为低氧伴二氧化碳潴留。           ,C.氧合指数（PaO2/FiO2）＜200mmHg；
598,7,3,7,32. 糖皮质激素类平喘药的给药途径中，哪一种全身不良反应最小？ (3.0分),A.直肠给药 B.口服治疗 C.肌肉注射治疗 D.皮下注射治疗 E.吸入治疗,E.吸入治疗
907,8,3,7,35. 女，60岁，有喘息性支气管炎病史20余年，近2年有下肢浮肿。5天前受凉，咳嗽加重，彻夜不眠，意识模糊伴躁动不安。尿常规检查正常。血气分析显示：pH 7.14，PaCO2 85mmHg，HCO3- 30 mmol/L，PaO2 48 mmHg。符合下列哪一项酸碱平衡失常(2.5分),A.原发性代谢性酸中毒，失代偿 B.原发性呼吸性酸中毒，代谢性酸中毒，失代偿 C.原发性呼吸性酸中毒+原发性代谢性酸中毒 D.原发性呼吸性酸中毒+原发性代谢性碱中毒 E.原发性代谢性酸中毒,B.原发性呼吸性酸中毒，代谢性酸中毒，失代偿
908,8,3,7,36. Codeine主要用于治疗(2.5分),A.剧烈的刺激性干咳 B.肺炎引起的咳嗽 C.上呼吸道感染引起的咳嗽 D.支气管哮喘 E.多痰、粘痰引起的剧咳,A.剧烈的刺激性干咳
909,8,3,7,37. 慢性COPD伴呼吸衰竭患者行机械通气治疗，为预防气压伤并发症，应特别注意呼吸机的哪一参数(2.5分),A.  内源性呼吸末正压 B.吸/呼比值 C.呼吸频率 D.吸气压尤其峰值压 E.呼出气PCO2,D.吸气压尤其峰值压
912,8,3,7,40. II型呼吸衰竭的患者肺功能改变主要是(2.5分),A.动-静脉分流增加 B.肺泡通气功能障碍 C.通气/血流比例失调 D.弥散功能障碍 E.机体氧耗量增加,B.肺泡通气功能障碍
1181,9,3,7,5. 严重缺氧导致细胞损伤时，细胞膜内外的离子浓度变化为(2.5分),A.细胞外K+减少   B.细胞内Na+和Ca2+增多  C.细胞内Ca2+减少  D.细胞外H+减少 E.细胞内Na+减少,B.细胞内Na+和Ca2+增多 
1184,9,3,7,8. 呼吸衰竭伴发右心衰竭的机制主要是(2.5分),A.外周血管扩张、阻力降低，静脉回流量增加 B.慢性缺氧所致血量增多 C.血液粘滞性增高 D.肺泡气氧分压降低引起肺血管收缩 E.肺小动脉壁增厚、管腔狭窄,D.肺泡气氧分压降低引起肺血管收缩
1189,9,3,7,13. 喷托维林（Pentoxyverine）适用于(2.5分),A.剧烈的刺激性干咳 B.肺炎引起的咳嗽 C.上呼吸道感染引起的咳嗽 D.支气管哮喘 E.多痰、粘痰引起的剧咳,C.上呼吸道感染引起的咳嗽
1190,9,3,7,14. 具有局部麻醉作用的中枢镇咳药是(2.5分),A.可待因Codeine B.右美沙芬Dextromethorphan C.喷托维林Pentoxyverine D.苯丙哌林Benproperine E.苯佐那酯Benzonatate,C.喷托维林Pentoxyverine
1191,9,3,7,15. Ammonium chloride 祛痰作用原理是(2.5分),A.直接刺激呼吸道粘膜，使呼吸道分泌物增多，痰液稀释而易于咳出。 B.口服后刺激胃粘膜，反射地增加呼吸道分泌，痰液稀释而易于咳出 C.使痰中粘性成分分解，痰液粘性降低而易于咳出 D.有抗菌、抗炎作用，使痰量减少 E.以上都不是,B.口服后刺激胃粘膜，反射地增加呼吸道分泌，痰液稀释而易于咳出
1193,9,3,7,17. 关于Beclomethasone（倍氯米松）治疗支气管哮喘，正确的是(2.5分),A.治疗剂量就有明显的全身不良反应 B.一般应采用口服给药 C.用于抢救急性哮喘病人 D.有强大的松弛支气管平滑肌作用 E.主要抑制支气管炎症,E.主要抑制支气管炎症
1194,9,3,7,18. 属于糖皮质激素类的药物是 (2.5分),A.特布他林  Terbutaline B.乙酰半胱氨酸  Acetylcysteine C.布地奈德  Budesonide D.氨茶碱  Aminophylline E.酮替芬  Ketotifen,C.布地奈德  Budesonide
1195,9,3,7,19. Disodium cromoglycate (cromolyn sodium) 预防哮喘发作的机制为(2.5分),A.直接对抗组胺等过敏介质 B.具有较强的抗炎作用 C.稳定肥大细胞膜，阻止其释放过敏介质 D.扩张支气管 E.抑制磷酸二酯酶,C.稳定肥大细胞膜，阻止其释放过敏介质
1196,9,3,7,20. 下述哪个药物可用于外源性过敏引起的哮喘？ (2.5分),A.特布他林 Terbutaline B.异丙肾上腺素  Isoprenaline  C.布地奈德  Budesonide D.异丙托溴胺  Ipratropium bromide E.色甘酸钠  Cromolyn sodium  ,E.色甘酸钠  Cromolyn sodium  
1197,9,3,7,"21. In patients with worsening acute lung injury (ALI), the following should be considered to improve outcome: (2.5分)",A.Prone positioning. B.Conservative fluid management. C.Search for other diagnosis. D.Search for and treat undiagnosed underlying condition. E.Increase the FiO2.,D.Search for and treat undiagnosed underlying condition.
1198,9,3,7,22. The following statements are correct regarding acute lung injury: (2.5分),"A.ALI is the severe form of acute respiratory distress syndrome (ARDS). B.All patients go through the three pathophysiological phases of ALI (exudative, proliferative and fibrotic phase). C.Patients with left ventricular failure do not develop ALI. D.Full respiratory recovery is expected in most survivors of ALI after 12 months. E.Prognosis of ALI is not age related.",A.ALI is the severe form of acute respiratory distress syndrome (ARDS).
1199,9,3,7,23. Interventions that have been proven to reduce mortality in patients with acute lung injury include: (2.5分),A.Using high levels of positive end expiratory pressure (PEEP). B.Increasing tidal volume to more than 10 ml/kg.  C.Adopting a fluid resuscitation strategy. D.Inhaled nitric oxide to improve oxygenation. E.Prone positioning.,A.Using high levels of positive end expiratory pressure (PEEP).
1200,9,3,7,24. In acute respiratory distress syndrome (ARDS) the following findings are present except: (2.5分),A.Cyanosis  B.Tachypnea  C.Infiltrates on chest X-ray  D.Narrowed A-a O2 gradient E.Decreased pulmonary capillary wedge pressure ,D.Narrowed A-a O2 gradient
1201,9,3,7,25. A 35 year old man is brought to the Emergency Room unresponsively by ambulance. He is cyanotic with a BP of 100/80 and pulse of 102. His arterial blood gases on room air are: PaO2 = 45 mmHg; PaCO2 = 75 mmHg; pHa = 7.12; ASB = 26 mmHg. The most likely diagnosis for the blood gases are: (2.5分),A.Metabolic acidosis. B.Hypoxic respiratory failure  C.Hypercapnic respiratory failure  D.Combined respiratory and metabolic acidosis. E.Respiratory acidosis.,D.Combined respiratory and metabolic acidosis.
1204,9,3,7,28. 呼吸衰竭时发生二氧化碳潴留的主要机制是(2.5分),A.通气/血流比例失调 B.弥散障碍 C.肺组织通气不足 D.动静脉分流 E.无效腔通气,C.肺组织通气不足
1205,9,3,7,29. 男性，62岁。因慢性阻塞性肺病并发呼吸衰竭来院急诊。呼吸空气时其动脉血气示pH 7.30，PaCO2 60 mmHg，PaO2 45 mmHg。其氧疗原则是(2.5分),A.以将PaO2提高至正常水平为度 B.间歇吸氧 C.低流量持续吸氧 D.高压氧舱治疗 E.持续气道正压给氧,C.低流量持续吸氧
1208,9,3,7,32. 2009-2010年，我国的流感暴发是以下哪一亚型？ (2.5分),A.H7N9    B.H5N1    C.H1N1    D.H7N1      E.H7N7,C.H1N1   
