,grade,module,week,question_stem,choice,correct_answer
104,6,4,3,21. 急性胰腺炎患者饮食应该(2.0分),A.高维生素饮食   B.急性期禁食  C.低盐饮食  D.少量多餐   E.忌辛辣食物,B.急性期禁食 
105,6,4,3,22. GIST发生的分子机制是下列哪一基因激活突变：(2.0分),A.ｃ－ｍｅｔ B.ｋ－ｒａｓ C.ｃ－ｋｉｔ D.ｃ－ｅｒｂ２ E.ｃ－ｍｙｃ,C.ｃ－ｋｉｔ
106,6,4,3,23. 从腹腔取出的液体具有如下特征：高比重，静置时凝固，混浊且呈黄色，含纤维蛋白原，是下列哪一种原因引起(2.0分),A.腹膜炎  B.右心衰竭 C.门静脉高压 D.饥饿或蛋白丧失 E.以上都不是 ,A.腹膜炎 
107,6,4,3,24. 早期胃癌最多见的类型是：(1.0分),A.隆起型 B.表浅平坦型 C.表浅凹陷型  D.表浅型 E.凹陷型 ,E.凹陷型 
108,6,4,3,25. 我国门脉性肝硬化的常见原因是(2.0分),A.慢性酒精中毒 B.营养缺乏 C.病毒性肝炎 D.毒物中毒 E.药物中毒,C.病毒性肝炎
109,6,4,3,26. 下列情况可行ERCP的是(1.0分),A.疑有肠壁内病变  B.疑有胆胰疾病 C.下消化道出血原因不明 D.疑有十二指肠水平部憩室 E.疑有食管源性胸痛,B.疑有胆胰疾病
110,6,4,3,27. 慢性萎缩性胃炎好发于：(2.0分),A.胃大弯 B.胃窦部 C.胃小弯  D.贲门 E.胃底部 ,B.胃窦部
111,6,4,3,28. 胃肠间质瘤（GIST）在消化道最常发生的部位是：(2.0分),A.胃 B.胆道 C.小肠 D.结肠 E.食道,A.胃
112,6,4,3,29. 关于胃癌的发生，下列哪项错误：(2.0分),A.来源于胃腺颈部的干细胞 B.与假幽门腺化生关系密切 C.与肠上皮化生有关 D.与非典型增生有关 E.来源于胃小凹底部的干细胞,B.与假幽门腺化生关系密切
113,6,4,3,30. ERCP以下哪种情况检查临床价值最大(2.0分),A.肠梗阻 B.消化性溃疡  C.大量腹水 D.腹膜有广泛粘连 E.胆原性胰腺炎,E.胆原性胰腺炎
114,6,4,3,31. 关于十二指肠溃疡病变，下列哪项错误：(2.0分),A.大而深  B.通常一个 C.球部前壁多见 D.多为圆形 E.球部后壁亦常见,A.大而深 
115,6,4,3,32. 胃癌远处淋巴结转移的常见部位是： (2.0分),A.右颈部 B.右锁骨上 C.左锁骨上 D.左颈部 E.左腹股沟  ,C.左锁骨上
116,6,4,3,33. 提高胃癌治愈率的关键在于： (1.0分),A.放疗 B.化疗 C.手术 D.手术 化疗 放疗等综合治疗 E.早期诊断,E.早期诊断
117,6,4,3,34. 食管癌最好发的部位是：(2.0分),A.上段 B.下段 C.起始部 D.中段 E.末端,E.末端
118,6,4,3,35. 下列不属于胃癌危险因素的是：(2.0分),A.胃腺瘤性息肉 B.恶性贫血 C.慢性浅表性胃炎 D.慢性萎缩性胃炎 E.胃部手术史,C.慢性浅表性胃炎
119,6,4,3,36. 先天性肥厚性幽门狭窄的特有体征为(1.0分),A.右上腹肿块 B.黄疸 C.消瘦 D.胃蠕动波 E.脱水,A.右上腹肿块
120,6,4,3,37. 慢性胃溃疡底部的小动脉常可出现何种变化(1.0分),A.细动脉玻璃样变性 B.小动脉硬化 C.动脉内血栓形成 D.增生性动脉内膜炎 E.Ｃ＋Ｄ,E.Ｃ＋Ｄ
121,6,4,3,38. 诊断急性胰腺炎血清最可靠的诊断方法是：(2.0分),A.淀粉酶增高超过正常上限2倍 B.淀粉酶增高超过正常上限1倍 C.淀粉酶增高超过正常上限3倍   D.淀粉酶增高超过正常上限4倍   E.淀粉酶增高超过正常上限5倍,C.淀粉酶增高超过正常上限3倍  
122,6,4,3,39. 我国急性胰腺炎最常见的病因是(1.0分),A.酒精性 B.暴饮暴食 C.胆道疾病 D.高脂血症 E..病毒感染,C.胆道疾病
123,6,4,3,40. 急性胰腺炎临床诊断以血清淀粉酶为主，尿淀粉酶(2.0分),A.可用于确诊 B.有重要临床诊断价值 C.没有临床诊断价值 D.有极大临床诊断价值 E.仅作参考,E.仅作参考
124,6,4,3,41. Which of the following combinations of mutations could be associated with a tumor in the colon?(2.0分),A.Inherited APC mutation and loss of heterozygosity for APC in the tumor  B.A somatic deletion of APC and hypermethylation of the APC promoter in the tumor  C.A somatic nonsense mutation in APC and a somatic deletion of APC  D.Inherited APC mutation and hypermethylation of APC promoter in the tumor  E.Any of the above,E.Any of the above
125,6,4,3,42. 先天性巨结肠的并发症通常发生于生后(2.0分),A.1周内 B.2月内 C.6月内 D.12月 E.2周岁,B.2月内
126,6,4,3,43. 急性胰腺炎血清淀粉酶在起病多少时间开始升高(1.0分),A.0~6小时 B.18~24小时 C.12~18小时 D.6~12小时 E.24小时后,D.6~12小时
127,6,4,3,44. 急性胰腺炎血清淀粉酶在起病多少时间达到高峰(2.0分),A.12小时 B.36小时 C.24小时 D.48小时 E.72小时,D.48小时
128,6,4,3,45. 大肠癌的最好发部位是(2.0分),A.降结肠 B.升结肠 C.回盲部 D.乙状结肠 E.直肠,E.直肠
129,6,4,3,46. 关于中晚期食管癌的肉眼类型，下列哪项错误：(1.0分),A.缩窄型 B.髓质型 C.溃疡型 D.绒毛型 E.蕈伞型,D.绒毛型
130,6,4,3,47. 重症急性胰腺炎胰腺坏死时，血液、胰酶及坏死组织液穿过筋膜与肌层渗入腹壁，可见脐周腹部皮肤青紫，预后差，称之为(1.0分),A.Grey-Turner征   B.Gilbert综合症    C.Cullen 征  D.Zollinger-Ellison 综合症  E.Dubin-Johnson综合症,C.Cullen 征 
131,6,4,3,48. 胰腺假性囊肿多在急性胰腺炎起病2周后发生，多发生于(2.0分),A.胰体 B.胰头、胰体 C.胰头 D.胰体、胰尾   E.胰尾,D.胰体、胰尾  
132,6,4,3,49. 关于萎缩性胃炎的病因，下列哪项错误：(2.0分),A.A型与自身免疫有关 B.B型血中有内因子抗体 C.A型血中有壁细胞抗体 D.B型与自身免疫无关 E.A型、B型胃粘膜病变基本一致,B.B型血中有内因子抗体
133,6,4,3,50. SAP常发生低血压或休克，休克的主要原因是 (1.0分),A.过敏 B.中毒 C.感染 D.有效循环血容量不足 E.心力衰竭,D.有效循环血容量不足
134,6,4,3,51. 先天性肥厚性幽门狭窄的首选检查为(2.0分),A.上消化道钡餐 B.B超 C.血气及电解质分析 D.腹部平片 E.腹部CT,B.B超
135,6,4,3,52. 关于细菌性肠炎的描述，不正确的是(2.0分),A.粪便常规检查可无异常发现 B.粘液脓血便 C.水样便 D.可以有发热 E.禁食后腹泻即可明显缓解,E.禁食后腹泻即可明显缓解
136,6,4,3,53. 有关食管癌的组织类型，下列哪项最多见：(2.0分),A.类癌  B.未分化癌 C.腺癌 D.鳞癌 E.腺鳞癌,D.鳞癌
137,6,4,3,54. 先天性巨结肠的婴儿，主要病变在哪个肠段(2.0分),A.移行段近端 B.扩张段 C.痉挛段 D.移行段 E.扩张段近端,C.痉挛段
138,6,4,3,55. 先天性巨结肠的婴儿，以下哪项组织学检查错误(2.0分),A.HE染色无神经节细胞 B.痉挛肠段Ach含量增加 C.痉挛肠段胆碱酯酶活性减少 D.可用组化染色神经元特异性稀醇化酶 E.可用S-100蛋白组化染色检测,C.痉挛肠段胆碱酯酶活性减少
139,6,4,3,56. Which of the following is the largest contributor to cancer risk in the developed world?(1.0分),A.Diet  B.Genetic variation  C.Infectious agents  D.UV exposure  E.Smoking,E.Smoking
140,6,4,3,57. 以下哪项不是先天性巨结肠的婴儿根治术的禁忌条件(1.0分),A.营养不良 B.高热 C.腹胀明显 D.贫血 E.体重＜5kg,C.腹胀明显
141,6,4,3,58. 有关轮状病毒肠炎的发病机制，以下说法错误的是(2.0分),A.病毒侵入肠黏膜使绒毛受累、破坏 B.主要累及小肠 C.cAMP增加 D.继发双糖酶活性下降 E.NSP4作用,C.cAMP增加
142,6,4,3,59. 慢性胃溃疡肉眼形态通常是(2.0分),A.直径2cm以内圆形溃疡，幽门侧边缘呈潜掘状 B.直径2cm以内圆形溃疡，幽门侧边缘呈阶梯状 C.直径2cm以上火山口或不规则溃疡 D.直径2cm以内圆形溃疡，贲门侧边缘呈阶梯状 E.直径2cm以内圆形溃疡，周围粘膜绉襞排列紊乱,B.直径2cm以内圆形溃疡，幽门侧边缘呈阶梯状
143,6,4,3,60. 下列哪项不属于门脉高压症：(2.0分),A.蜘蛛痣  B.胃肠道淤血 C.脾肿大 D.腹水 E.侧支循环形成 ,A.蜘蛛痣 
144,6,4,3,61. 下列哪种细菌性不会引起侵袭性肠炎(1.0分),A.志贺氏菌 B.耶尔森菌 C.空肠弯曲菌 D.金黄色葡萄球菌 E.致病性大肠杆菌,E.致病性大肠杆菌
145,6,4,3,62. 下列哪项不是重型腹泻的临床表现(2.0分),A.电解质紊乱 B.明显脱水 C.嗜睡 D.粪便呈稀水样 E.休克,D.粪便呈稀水样
146,6,4,3,1. 婴幼儿易患腹泻病，主要与下列易感因素有关(2.0分),A.生长发育快，胃肠道负担重 B.机体防御功能差 C.肠道菌群易失调 D.婴幼儿消化系统发育未成熟 E.人工喂养,A.生长发育快，胃肠道负担重 B.机体防御功能差 C.肠道菌群易失调 D.婴幼儿消化系统发育未成熟 E.人工喂养
477,7,4,3,1. 有关急性腹泻病人的饮食疗法中错误的是(2.0分),A.腹泻时应予以营养丰富饮食有利于腹泻恢复 B.强调继续饮食 C.严重呕吐可以暂时禁食 D.疑有继发性双糖酶缺乏，暂停乳类喂养 E.母乳喂养者继续母乳喂养,A.腹泻时应予以营养丰富饮食有利于腹泻恢复
478,7,4,3,2. 如果尿淀粉酶升高而血淀粉酶正常，应该考虑(2.0分),A.Cullen 征  B.Zollinger-Ellison 综合症 C.Gilbert综合症    D.Munchausen 综合症 E.Dubin-Johnson综合症,D.Munchausen 综合症
479,7,4,3,3. CRP 检测以下哪项提示胰腺广泛坏死(2.0分),A.CRP大于100mg/L   B.CRP大于150mg/L   C.CRP大于130mg/L   D.CRP大于170mg/L   E.CRP大于200mg/L,B.CRP大于150mg/L  
480,7,4,3,4. 急性胰腺炎临床诊断以血清淀粉酶为主，尿淀粉酶(2.0分),A.有重要临床诊断价值 B.可用于确诊 C.有极大临床诊断价值 D.没有临床诊断价值 E.仅作参考,E.仅作参考
481,7,4,3,5. 下列哪项不是胃溃疡的并发症(2.0分),A.出血 B.反复发作 C.癌变 D.穿孔  E.幽门狭窄,B.反复发作
482,7,4,3,6. 腹泻病人导致酸中毒的原因不包括下列哪项(2.0分),A.组织缺氧，乳酸堆积 B.能量供应不足，脂肪分解增加 C.腹泻致碱性物质丢失 D.肾脏排酸、保钠功能低下 E.低钾血症,E.低钾血症
483,7,4,3,7. Which of the following is NOT a characteristic of tumor suppressor genes?(2.0分),A.Act dominantly in tumor cells. B.May be associated with loss of heterozygosity in tumors. C.Transmitted as dominant traits in families. D.Associated with "two-hit" model of carcinogenesis.,A.Act dominantly in tumor cells.
484,7,4,3,8. 胰腺癌最常见的组织类型是(2.0分),A.纤毛细胞癌 B.导管细胞癌 C.多形性腺癌 D.腺泡细胞癌 E.黏液癌 ,B.导管细胞癌
485,7,4,3,9. 临床怀疑胰腺癌，首先的影像学检查方法是(2.0分),A.超声 B.CT C.血管造影 D.MRI E.ERCP ,A.超声
486,7,4,3,10. 关于急性普通型病毒性肝炎的病变下列哪项是错误的(2.0分),A.结缔组织增生 B.嗜酸性变 C.肝细胞再生 D.气球样变 E.溶解性坏死 ,A.结缔组织增生
487,7,4,3,11. Genes responsible for hereditary nonpolyposis colon cancer encode proteins with which of the following function?(2.0分),A.Cell membrane receptor B.DNA mismatch repair C.Transcription factor D.Cell cycle control,B.DNA mismatch repair
488,7,4,3,12. 先天性肥厚性幽门狭窄的主要治疗方法为(2.0分),A.加强营养 B.对症治疗 C.手术 D.空肠喂养 E.解痉药物,C.手术
489,7,4,3,13. 下列哪项不是先天性肥厚性幽门狭窄的典型B超特征(2.0分),A.幽门肌厚度≥4mm B.幽门环肌低回声区 C.幽门胃窦"鸟嘴状" D.幽门直径≥13mm E.幽门管长≥17mm,C.幽门胃窦"鸟嘴状"
490,7,4,3,14. 哪项不是先天性肥厚性幽门狭窄的血气电解质分析结果(2.0分),A.碱中毒 B.低氯血症 C.低钾血症 D.乳酸血症 E.高钾血症,E.高钾血症
491,7,4,3,15. 哪项最不适合作为先天性肥厚性幽门狭窄的辅助检查(2.0分),A.腹部平片 B.B超 C.24h食管pH值测定 D.X线钡餐 E.上消化道内镜,A.腹部平片
492,7,4,3,16. 先天性肥厚性幽门狭窄的首选检查为(2.0分),A.上消化道钡餐 B.B超 C.血气及电解质分析 D.腹部平片 E.腹部CT,B.B超
493,7,4,3,17. 先天性巨结肠的婴儿，以下哪项不是其X线表现(2.0分),A.可显示痉挛段、移行段、扩张段 B.可见粘膜皱襞变粗 C.盆腔大量充气 D.低位不全肠梗阻 E.钡剂排出困难,C.盆腔大量充气
494,7,4,3,18. Which of the following combinations of mutations could be associated with a tumor in the colon?(2.0分),A.Inherited APC mutation and hypermethylation of APC promoter in the tumor  B.A somatic nonsense mutation in APC and a somatic deletion of APC  C.A somatic deletion of APC and hypermethylation of the APC promoter in the tumor  D.Inherited APC mutation and loss of heterozygosity for APC in the tumor  E.Any of the above,E.Any of the above
495,7,4,3,19. 轮状病毒腹泻病人补液过程中突然出现抽搐，最不可能的原因为(2.0分),A.脑炎 B.脑水肿 C.低钙血症 D.低镁血症 E.颅内出血,A.脑炎
496,7,4,3,"20. A routine ophthalmologic examination in a 20-year-old woman demonstrates several well-defined oval, darkly pigmented lesions, one surrounded by a pale halo, on the retina. Identified as congenital hypertrophy of the retinal epithelium (CHEPE), this condit(2.0分)",A.MLH1 B.BRCA2 C.BRCA1 D.APC E.TP53,D.APC
497,7,4,3,21. 从腹腔取出的液体具有如下特征：高比重，静置时凝固，混浊且呈黄色，含纤维蛋白原，是下列哪一种原因引起(2.0分),A.门静脉高压  B.右心衰竭  C.饥饿或蛋白丧失  D.腹膜炎  E.以上都不是 ,D.腹膜炎 
498,7,4,3,22. 男，40岁，上腹隐痛不适，近2个月来加剧，服胃痛片后有所缓解，食欲尚可，大便隐血试验（++），胃肠道钡餐检查见胃窦部小弯侧粘膜纹理紊乱，胃壁僵直不规则。首先应考虑： (2.0分),A.慢性胃窦炎 B.胃溃疡 C.胃粘膜脱垂 D.胃癌 E.萎缩性胃炎,D.胃癌
499,7,4,3,23. 关于胃癌的淋巴转移，下列哪项是正确的?(2.0分),A.淋巴转移不是胃癌的主要转移途径 B.胃癌浸润深度与淋巴结转移无相关关系 C.无跳跃式淋巴结转移 D.恶性程度较高或较晚期的胃癌可转移至锁骨上淋巴结 E.区域淋巴结转移部位与原发肿瘤的部位无关,D.恶性程度较高或较晚期的胃癌可转移至锁骨上淋巴结
500,7,4,3,24. 我国门脉性肝硬化的常见原因是：(2.0分),A.营养缺乏 B.慢性酒精中毒 C.毒物中毒 D.病毒性肝炎 E.药物中毒 ,D.病毒性肝炎
501,7,4,3,25. 急性普通型病毒性肝炎的坏死多为(2.0分),A.碎片状坏死 B.凝固性坏死 C.大片坏死 D.桥接坏死  E.点状坏死 ,E.点状坏死 
502,7,4,3,26. Which of the following is the largest contributor to cancer risk in the developed world?(2.0分),A.Diet  B.Infectious agents  C.UV exposure  D.Genetic variation  E.Smoking,E.Smoking
503,7,4,3,27. 早期肝癌是指：(2.0分),A.肿瘤直径或直径之和小于3cm，数目不超过2个 B.肿瘤直径或直径之和小于2cm，数目不超过3个 C.肿瘤直径或直径之和小于1cm，数目不超过4个  D.单个肿瘤，直径小于4cm E.单个肿瘤，直径小于5cm，未发生转移,A.肿瘤直径或直径之和小于3cm，数目不超过2个
504,7,4,3,28. 有关急性腹泻病人的液体疗法中错误的是(2.0分),A.累积损失量应根据脱水程度及性质补充 B.判断脱水性质有困难时可先按等渗性脱水处理 C.累积损失量通常在12-16小时内补足 D.等渗性脱水累积损失量的补充可予1/2张含钠液 E.累积损失量补充约为8~10ml/kg/h,C.累积损失量通常在12-16小时内补足
505,7,4,3,29. 关于胰岛外分泌物质，下列哪项是错误的(2.0分),A.脂肪酶 B.碳酸氢盐 C.淀粉酶 D.胃泌素 E.淀粉酶,D.胃泌素
506,7,4,3,30. 十二指肠溃疡主要表现为：(2.0分),A.后壁之溃疡易穿孔  B.溃疡大小多为1cm以上 C.前壁之溃疡易出血 D.溃疡位置多在十二指肠降部 E.以上都不是,E.以上都不是
507,7,4,3,31. 毛玻璃样肝细胞内嗜酸性颗粒的性质是：(2.0分),A.细胞内玻变 B.嗜酸性坏死  C.包涵体 D.乙型肝炎表面抗原  E.肿胀的内质网和线粒体 ,D.乙型肝炎表面抗原 
508,7,4,3,32. 男性，42岁，上腹烧灼样痛半年，近一周排柏油便，为确诊，宜首选下列哪项检查方法：(2.0分),A.便潜血检查    B.B型超声检查    C.X线钡灌肠透视检查    D.X线胃肠钡餐透视    E.胃镜检查,E.胃镜检查
509,7,4,3,33. 门脉高压症不包括：(2.0分),A.脾肿大 B.侧支循环形成 C.胃肠淤血  D.腹水  E.黄疸 ,E.黄疸 
510,7,4,3,34. 慢性萎缩性胃炎好发于(2.0分),A.贲门  B.胃窦部 C.胃大弯 D.胃小弯 E.胃底部 ,B.胃窦部
511,7,4,3,35. 胃溃疡病的合并症最常见的是：(2.0分),A.梗阻 B.穿孔 C.癌变 D.出血 E.粘连 ,D.出血
512,7,4,3,36. 胃癌主要起源于：(2.0分),A.幽门腺上皮细胞 B.壁细胞 C.腺颈部和胃小凹底部干细胞  D.主细胞  E.间质细胞 ,C.腺颈部和胃小凹底部干细胞 
513,7,4,3,37. 关于胰腺癌黄疸不正确的是(2.0分),A.大部分病人出现黄疸时已属中晚期 B.黄疸出现早晚与癌肿部位有关 C.黄疸呈进行性加重，病人均有瘙痒 D.黄疸时间长者可有出血倾向 E.深度黄疸时大便可被染成浅黄色,C.黄疸呈进行性加重，病人均有瘙痒
514,7,4,3,38. 下列有关先天性肥厚性幽门狭窄的叙述错误的是(2.0分),A.男性多见 B.足月儿多见 C.第一胎多见 D.占消化道畸形第三位 E.多见于早产儿,E.多见于早产儿
515,7,4,3,39. 术中发现胰头部一轮廓不规则肿物，边界尚清，与周围组织无粘连，门静脉、肠系膜上静脉均完整，无破坏，宜行(2.0分),A.扩大切除术 B.Whipple胰头十二脂肠切除术 C.全胰切除术 D.胆囊十二指肠吻合术 E.胆总管十二指肠吻合术 ,B.Whipple胰头十二脂肠切除术
516,7,4,3,40. 目前诊断胃癌可靠的手段是：(2.0分),A.胃液分析 B.幽门螺杆菌感染检查 C.粪便隐血试验 D.X线钡餐检查和胃镜加活检 E.胃癌血清标志物,D.X线钡餐检查和胃镜加活检
517,7,4,3,41. 恶性程度较高的胃癌可以超越常规所属淋巴结转移方式，而直接侵犯远处淋巴结，其中最常见为：(2.0分),A.腹腔淋巴结 B.锁骨上淋巴结 C.肝门淋巴结 D.胰脾淋巴结 E.直肠上动脉淋巴结,B.锁骨上淋巴结
518,7,4,3,42. 早期胃癌的概念是：(2.0分),A.局限于粘膜及粘膜下层 B.局限于胃窦内 C.直径在2CM以内 D.无淋巴结转移 E.尚未侵及浆膜层,A.局限于粘膜及粘膜下层
519,7,4,3,43. 提高胃癌治愈的关键在于：(2.0分),A.积极放疗 B.彻底手术 C.早期诊断 D.早期化疗 E.综合治疗,C.早期诊断
520,7,4,3,44. 下列哪项不属于门脉高压症：(2.0分),A.腹水  B.胃肠道淤血 C.蜘蛛痣  D.脾肿大  E.侧支循环形成 ,C.蜘蛛痣 
521,7,4,3,45. 行胃癌根治术时，手术切除最少应离癌肿边缘多远才算足够?(2.0分),A.6-8cm  B.2-4cm  C.4--6cm  D.1-2cm  E.8--10cm,A.6-8cm 
522,7,4,3,46. 胃腺癌最好发生在：(2.0分),A.胃体小弯 B.胃体大弯 C.贲门部 D.胃窦部 E.全胃,D.胃窦部
523,7,4,3,47. 胃溃疡病变部位最常见于：(2.0分),A.胃小弯近贲门处  B.胃后壁 C.胃大弯及胃底  D.胃前壁 E.胃小弯近幽门处 ,E.胃小弯近幽门处 
524,7,4,3,48. 以下哪项不是先天性巨结肠的婴儿根治术的禁忌条件(2.0分),A.腹胀明显 B.高热 C.贫血 D.营养不良 E.体重＜5kg,A.腹胀明显
525,7,4,3,49. 坏死性胰腺炎诊断胰腺坏死的最佳方法是(2.0分),A.MRI检查   B.增强CT检查   C.B超检查   D.血清淀粉酶检测   E.MRCP检查,B.增强CT检查  
526,7,4,3,50. 胃窦部肿块型胃癌约6×4×4CM大小，已累及浆膜层，CT检查左肝外叶亦有3CM大小转移灶，胰腺正常。该病人的治疗应选择： (2.0分),A.根治性胃大部切除+左肝外叶切除术 B.已无法手术，行全身化学疗法 C.根治性胃大部切除术 D.根治性胃大部分切除术+左肝动脉栓塞术 E.胃空肠吻合,A.根治性胃大部切除+左肝外叶切除术
866,8,4,3,1. 以下哪些因素可以引起食管癌？(2.0分),A.饮酒 B.过热食物 C.腌制食品 D.食物中缺乏钼 E.以上都是,E.以上都是
867,8,4,3,2. 食管癌的典型临床表现是：(2.0分),A.轻度下咽不适 B.胸骨后烧灼感 C.进行性吞咽困难 D.咽部异物感 E.轻度哽噎,C.进行性吞咽困难
868,8,4,3,3. 根据2009年第七版AJCC/UICC食管鳞癌分期标准，T1-3 N2 M0 属哪一期？(2.0分),A.IA 期 B.IIB期  C.IV期  D. IIIC期 E.IIIA期,E.IIIA期
869,8,4,3,4. 食道X线钡餐造影出现龛影提示哪一种病理类型肿瘤？(2.0分),A.髓质型 B.溃疡型 C.覃伞型 D.腔内型 E.缩窄型,B.溃疡型
870,8,4,3,5. 以下哪项不是食管癌根治术（胃食道吻合）必须的操作内容？(2.0分),A.食管癌切除 B.淋巴结清扫 C.游离胃 D.胃食管吻合 E.胸导管结扎,E.胸导管结扎
871,8,4,3,6. 恶性程度较高的胃癌可以超越常规所属淋巴结转移方式，而直接侵犯远处淋巴结，其中最常见为：(2.0分),A.胰脾淋巴结 B.肝门淋巴结 C.腹腔淋巴结 D.锁骨上淋巴结 E.直肠上动脉淋巴结,D.锁骨上淋巴结
872,8,4,3,7. 下列哪项最能提示胃溃疡恶变？(2.0分),A.多发溃疡 B.复合溃疡 C.胃小弯侧溃疡 D.溃疡>2CM E.溃疡位于胃腔廓之外，周围粘膜呈星状聚合,E.溃疡位于胃腔廓之外，周围粘膜呈星状聚合
873,8,4,3,8. 提高胃癌治愈的关键在于(2.0分),A.早期诊断 B.彻底手术 C.积极放疗 D.早期化疗 E.综合治疗,A.早期诊断
874,8,4,3,9. 关于胃癌的治疗，下列哪项是错误的？(2.0分),A.侵犯浆肌层的胃癌3.5.10年生存率较早期胃癌小50%以上 B.根治手术是最有效的治疗方法 C.常用的化疗药物为5-Fu及自力霉素 D.若胃癌已有肝左外叶浸润不应作根治术 E.如无远处转移，一般争取尽早手术,D.若胃癌已有肝左外叶浸润不应作根治术
