,grade,module,week,question_stem,choice,correct_answer
95,6,6,3,12. 肝外胆管癌发生率最高的部位是(3.0分),A.上段胆管 B.左肝管 C.下段胆管 D.中段胆管 E.胆囊管,A.上段胆管
96,6,6,3,13. Courvoisier征阳性的疾病最可能是(3.0分),A.右肝管Ⅱ级支癌 B.胆管下端癌 C.胆管上段癌 D.胆囊管癌 E.胆囊体癌,B.胆管下端癌
97,6,6,3,14. Nevin分期的III 期表述为：(3.0分),"A.癌组织仅限于胆囊黏膜 B.癌组织侵及胆囊壁全层, 即黏膜、肌层和浆膜层 C.癌组织侵犯胆囊壁全层并有淋巴结转移 D.癌组织侵犯胆囊黏膜和肌层 E.癌组织直接侵犯肝脏或有肝转移, 或者有任何器官的转移","B.癌组织侵及胆囊壁全层, 即黏膜、肌层和浆膜层"
98,6,6,3,15. 病灶超过胆管分叉，主要累及右肝管并达到二级胆管开口处，左肝管情况尚好，属于Klatskin瘤Bismuth分型的哪一型？(3.0分),A.Bismuth IIIb型 B.BismuthⅠ型 C.BismuthⅡ型 D.Bismuth IIIa型 E.Bismuth Ⅳ,D.Bismuth IIIa型
99,6,6,3,16. 男性，52岁，右上腹痛已半年，近半个月出现黄疸，体重下降，食欲减退。既往患胆囊结石已5年。检查：巩膜及全身皮肤黄染，右上腹扪及的6cm×6cm肿块，无移动性，BUS显示胆囊部位有一实质性占位病变，并可见强光团及声影。此病人可能的诊断是(3.0分),A.胆囊息肉 B.高位胆管癌 C.充满型胆囊结石 D.胆囊癌并胆囊结石 E.幽门管癌并肝十二指肠韧带淋巴结转移,D.胆囊癌并胆囊结石
100,6,6,3,17. 男性，64岁，进行性无痛性黄疸1月，上腹胀痛，体重减轻。检查：巩膜及周身皮肤黄染，P90次/分，BP140/70mmHg，血清总胆红素为70μmol/L，Courvoisier征阳性。此病人首先考虑诊断为 (3.0分),A.胆囊结石 B.胆囊癌 C.肝门部胆管癌 D.中、下段胆管癌 E.胆总管结石,D.中、下段胆管癌
101,6,6,3,18. 胰腺癌切除率低的主要原因为(3.0分),A.年老，体弱 B.癌的恶性程度高 C.并发胆道疾病 D.癌直接浸润和转移 E.手术复杂,D.癌直接浸润和转移
102,6,6,3,19. 胰腺癌最常见的组织类型为(4.0分),A.腺泡细胞癌 B.导管细胞癌 C.纤维细胞腺癌 D.多形性腺癌 E.粘液癌,B.导管细胞癌
103,6,6,3,20. 胰腺癌最好发的部位是(3.0分),A.胰腺尾部 B.胰腺体部 C.胰腺头部 D.全胰腺 E.异位胰腺,C.胰腺头部
104,6,6,3,21. 壶腹部癌的临床特点是较早出现(3.0分),A.上腹痛及脊背痛 B.转移症状 C.黄疸、寒战、发热 D.消化道症状 E.贫血消瘦,C.黄疸、寒战、发热
105,6,6,3,22. 男性，35岁黄疸已1月，右上腹轻微胀痛，食欲不振，经内科治疗无效。查体：肝大，胆囊增大，血胆红素17μmol/L，AST70单位，AKP45单位，AFP>5ng/ml，可能诊断是(3.0分),A.胆总管结石梗阻 B.肝硬化晚期 C.黄疸性肝炎 D.肝癌 E.壶腹周围癌,E.壶腹周围癌
106,6,6,3,23. 以下哪项不是胰腺癌高危因素： (3.0分),A.吸烟、大量饮酒 B.突发糖尿病者 C.慢性胰腺炎 D.胰腺癌家族史 E.胆道结石,E.胆道结石
107,6,6,3,24. 关于急腹症的手术指征，下列哪项错误(3.0分),A.急性肠扭转 B.急性阑尾炎 C.急性水肿性胰腺炎 D.急性胃穿孔 E.急性完全性机械性肠梗阻,C.急性水肿性胰腺炎
108,6,6,3,25. 关于牵涉痛，下列哪种说法是错误(3.0分),A.输尿管结石牵涉痛为同侧会阴部及大腿内侧； B.急性阑尾炎牵涉痛表现在脐周/上腹； C.急性胰腺炎伴左肩痛； D.胆绞痛向右肩及右肩胛区放射痛； E.胃溃疡穿孔右下腹放射痛。,E.胃溃疡穿孔右下腹放射痛。
109,6,6,3,26. 下列哪种疾病需要紧急手术(3.0分),A.消化性溃疡空腹穿孔或小穿孔已闭合，腹膜炎局限 B.消化道穿孔并弥漫性腹膜炎 C.急性单纯性机械性肠梗阻 D.急性胆囊炎、胆管炎 E.术后吻合口、缝合口漏，腹膜炎局限且引流通畅,B.消化道穿孔并弥漫性腹膜炎
110,6,6,3,27. 患者男，65岁，突发腹部绞痛伴恶心呕吐5小时入院。既往有风湿性心脏病伴房颤病史。入院查体：T：38.3℃，P：110次/分，R：25次/分，BP：135/75mmHg。急性面容，腹部稍膨隆，全腹压痛、反跳痛和肌紧张不明显，肠鸣音未闻及。为明确诊断诊断，需进行下列哪项检查(3.0分),A.胸片 B.心电图 C.腹部CTA D.腹平片 E.腹部B超,C.腹部CTA
111,6,6,3,28. 关于躯体性腹痛错误的是：(3.0分),A.常常提示炎症累及腹膜脏层 B.具有脊髓节段性分布，定位较准确 C.可因咳嗽或改变体位而加重，腹式呼吸受限 D.程度剧烈而持续 E.可伴有局部压痛、反跳痛和肌紧张,A.常常提示炎症累及腹膜脏层
112,6,6,3,29. 患者男，11岁，右下腹持续性痛阵发性加剧5天。伴发热，呕吐1次。入院查体：T：38.5℃，P：111次/分，R：23次/分，BP：103/62mmHg。急性面容，皮肤巩膜无黄染。腹部平坦，右下腹扪及一约5cm×5cm大小肿块，压痛，局部肌紧张。肠鸣音正常。血常规中WBC：16×109/L，N：85%。该患者最可能的诊断是：(3.0分),A.肠套叠 B.结肠癌 C.阑尾周围脓肿 D.急性单纯性阑尾炎 E.粪石性肠梗阻,C.阑尾周围脓肿
113,6,6,3,30. 以下哪项不一定是婴幼儿急性腹泻病(3.0分),A.幼儿大便呈粘液脓血样，病程7日 B.3岁幼儿大便呈水样，＞3次/日，病程3日 C.便秘幼儿近3天日解2次稀水便 D.2月龄母乳喂养儿大便5次/日 E.人工喂养儿大便突呈稀水样,D.2月龄母乳喂养儿大便5次/日
114,6,6,3,31. 下列哪项与急性腹泻的严重性无关(3.0分),A.呕吐 B.发热 C.脱水 D.年龄＜6月 E.病程,E.病程
115,6,6,3,32. 哪项说法是错误的(3.0分),A.出国、接触腹泻病人、住院、失业、父母文化水平低是引起腹泻的风险增加的因素 B.医院获得性腹泻往往比社区获得的腹泻更严重 C.在2周内接触腹泻病人是病毒性腹泻主要风险因素 D.年龄小、免疫缺陷、营养不良、医学知识教育差的患儿更加易致轮状病毒感染 E.母乳喂养的婴儿对轮状病毒感染有较大的保护性,B.医院获得性腹泻往往比社区获得的腹泻更严重
116,6,6,3,33. 关于腹泻病人的水电解质紊乱，以下说法哪项是不合理(3.0分),A.中度以上脱水、病史体征与腹泻程度不一致、需静脉补液者需行电解质的测定 B.急性腹泻的脱水大多为等渗性脱水 C.pH、BE、电解质并不能预测脱水的严重性 D.所有腹泻病人均应该行血气及电解质的分析 E.怀疑高钠血症、12小时以上无尿者需要血气电解质检测,D.所有腹泻病人均应该行血气及电解质的分析
403,7,6,3,1. Charcot征是指(2.5分),A.上腹痛、发热、休克 B.上腹痛、黑便、呕血 C.上腹痛、畏寒发热、黄疸 D.上腹痛、畏寒发热、休克 E.上腹痛、畏寒发热、黄疸、休克、神志不清,C.上腹痛、畏寒发热、黄疸
404,7,6,3,2. 嵌顿疝和绞窄性疝的区别是：(2.5分),A.疝内容不能还纳的时间 B.疝内容有无动脉血运障碍 C.是否有休克 D.疝囊有无压痛 E.是否有肠梗阻表现,B.疝内容有无动脉血运障碍
405,7,6,3,3. 胰腺癌最好发的部位是(2.5分),A.全胰腺 B.胰腺体部 C.胰腺尾部 D.胰腺头部 E.异位胰腺,D.胰腺头部
406,7,6,3,4. 女性43岁，突发右上腹剧痛并阵发性加剧3天，寒战高热，恶心呕吐。体检：全身黄染，体温39℃，脉搏120次/分，血压80/60mmHg，谵妄，神志不清，剑突偏左腹肌紧张，肝肋下2cm，WBC15×109/L，中性80%血清总胆红素50μmol/L，本例治疗首选(2.5分),A.胆囊造口术 B.胆总管减压引流 C.胆囊切除，腹腔引流术 D.抗休克，抗感染治疗 E.溃疡病穿孔缝合,B.胆总管减压引流
407,7,6,3,5. 女性，43岁，因右上腹阵发性绞痛，伴恶心呕吐4小时来院。检查：体温37℃，右上腹深在轻度压痛，无腹肌紧张，Murphy征阴性，为确诊进一步检查应首选(2.5分),A.白细胞计数和分类 B.测血清淀粉酶 C.BUS D.腹部X线平片 E.PTC,C.BUS
408,7,6,3,6. 男性，43岁，突然右上腹绞痛，并出现寒战高热，于16小时后出现明显黄疸。检查：意识尚清楚，巩膜及周身黄染，BP130/70mmHg，体温38.5℃，右上腹轻度压痛，此病最可能为(2.5分),A.Murphy征 B.Courvoisier征 C.Charcot征 D.Grey-Turner征 E.Reynold征,C.Charcot征
409,7,6,3,7. 治疗股疝一般选用的手术是：(2.5分),A.Mcvay法 B.Halsted法 C.Ferguson法 D.Bassini法 E.Shouldice法 ,A.Mcvay法
410,7,6,3,8. 腹外疝患者手术时发现疝囊位于腹壁下动脉内侧，应诊断为: (2.5分),A.股疝 B.腹股沟直疝 C.腹股沟斜疝 D.脐疝 E.白线疝,B.腹股沟直疝
411,7,6,3,9. 对脱水的评估，最为有效的体征是(2.5分),A.眼窝凹陷、少尿、末梢循环 B.精神状况、心率、前囟凹陷 C.皮肤弹性、血压、眼窝凹陷 D.尿量减少、血压、心率 E.皮肤弹性、毛细血管充盈时间、呼吸方式,E.皮肤弹性、毛细血管充盈时间、呼吸方式
412,7,6,3,10. 胰腺癌最常见的组织类型为(2.5分),A.纤维细胞腺癌 B.导管细胞癌 C.多形性腺癌 D.腺泡细胞癌 E.粘液癌,B.导管细胞癌
413,7,6,3,11. 黄疸开始有波动，以后加深并伴大便潜血阳性，常见于(2.5分),A.胰头癌 B.急性化脓性胆管炎 C.急性胰腺炎 D.慢性胆囊炎 E.壶腹部癌,E.壶腹部癌
414,7,6,3,12. 以下哪项是胰腺癌手术切除的禁忌症： (2.5分),A.肠系膜上动脉肿瘤包绕侵犯 B.后腹膜淋巴结肿大 C.肿瘤大于4cm D.肠系膜上静脉肿瘤包绕侵犯 E.肿瘤侵犯十二指肠、胆总管,A.肠系膜上动脉肿瘤包绕侵犯
415,7,6,3,13. 急性梗阻性化脓性胆管炎最常见的原因是(2.5分),A.胆总管结石 B.胆总管癌 C.胆道出血继发感染 D.胆总管末端狭窄 E.先天性胆总管扩张症,A.胆总管结石
416,7,6,3,"14. A 45-year-old obese woman with cholelithiasis presents to the emergency room complaining of nausea and vomiting for 2 days, along with severe continuous midabdominal pain. She has a low-grade fever and the ER physician finds that she has a slightly elevat(2.5分)",A.Early phase of acute appendicitis B.Hepatitis C.Peptic ulcer disease D.Ruptured abdominal aortic aneurysm E.Acute pancreatitis,E.Acute pancreatitis
417,7,6,3,15. Laparoscopic cholecystectomy is indicated for symptomatic gallstones in which of the following conditions? (2.5分),A.Suspected  carcinoma  of  the  gallbladder B.Prior upper abdominal surgery C.Cirrhosis D.Morbid obesity E.Coagulopathy,D.Morbid obesity
418,7,6,3,"16. 男性，28岁，突感上腹部剧痛，于发病45分钟后来诊。体检：血压110/80mmHg，心率100次/分，板状腹，肠鸣音消失，血常规：血红蛋白120g/L ,WBC7×109/L，N0.72。尿淀粉酶128u/L。最有意义的进一步检查是(2.5分)",A.腹腔滴注灌洗 B.腹立位平片 C.腹部B超检查 D.腹部CT检查 E.生化检查,B.腹立位平片
419,7,6,3,17. 男性，75岁，腹痛腹胀、呕吐、肛门停止排气排便2天。全腹压痛明显，腹部平片示肠管可见多处液平面。首先考虑：(2.5分),A.急性阑尾炎 B.急性胰腺炎 C.急性肠梗阻 D.胃溃疡穿孔 E.急性胆囊炎,C.急性肠梗阻
420,7,6,3,18. 35岁黄疸已1月，右上腹轻微胀痛，食欲不振，经内科治疗无效。查体：肝大，胆囊增大，血胆红素17μmol/L，AST70单位，AKP45单位，AFP>5ng/ml，可能诊断是(2.5分),A.胆总管结石梗阻 B.肝硬化晚期 C.黄疸性肝炎 D.肝癌 E.壶腹周围癌,E.壶腹周围癌
421,7,6,3,19. 以下哪项不是胰腺癌高危因素： (2.5分),A.慢性胰腺炎 B.胰腺癌家族史 C.吸烟、大量饮酒 D.突发糖尿病者 E.胆道结石,E.胆道结石
422,7,6,3,20. 下列哪种合并症不影响疝修补术的疗效：(2.5分),A.大量腹水 B.前列腺增生 C.便闭 D.慢性咳嗽 E.急性膀胱炎,E.急性膀胱炎
423,7,6,3,21. 胰岛素瘤来源于胰腺的： (2.5分),A.D细胞 B.B细胞 C.A细胞 D.G细胞 E.D1细胞,B.B细胞
424,7,6,3,22. 男性，15岁，突发心窝部阵发性钻顶样疼痛6小时，疼痛时大汗淋漓，辗转不安，痛止时又平息如常，体检：剑突偏右方有深在压痛，无腹肌紧张及反跳痛，为明确诊断应采取简单安全的方法是(2.5分),A.十二指肠引流液检查 B.右上腹X线平片 C.测定血清淀粉酶 D.BUS E.ERCP,D.BUS
425,7,6,3,23. 在临床上，休克不易纠正的急腹症是(2.5分),A.溃疡病急性穿孔 B.急性水肿性胰腺炎 C.阑尾炎穿孔 D.肠伤寒穿孔 E.急性梗阻性化脓性胆管炎,E.急性梗阻性化脓性胆管炎
426,7,6,3,24. 1岁男孩，突发哭闹不休，面色苍白，片刻后如常，症状多次出现，近1天来解果酱样大便，首先应考虑(2.5分),A.肠套叠 B.肠蛔虫 C.肠炎 D.肠扭转 E.肠系膜淋巴结炎,A.肠套叠
427,7,6,3,25. 胆囊动脉多源于(2.5分),A.肝固有动脉 B.肝左动脉 C.胃十二指肠动脉 D.肝右动脉 E.胃右动脉,D.肝右动脉
428,7,6,3,26. 腹股沟加强前壁的手术方法有：(2.5分),A.高位结扎法 B.Ferguson法 C.Bassini法 D.McVay法 E.Halsted法 ,B.Ferguson法
429,7,6,3,27. 传统修补手术治疗股疝常采用的术式：(2.5分),A.Ferguson法 B.Bassini法 C.McVay法 D.Halsted法 E.Shouldice法,C.McVay法
430,7,6,3,28. 男性，52岁，右上腹痛已半年，近半个月出现黄疸，体重下降，食欲减退。既往患胆囊结石已5年。检查：巩膜及全身皮肤黄染，右上腹扪及的6cm×6cm肿块，无移动性，BUS显示胆囊部位有一实质性占位病变，并可见强光团及声影。此病人可能的诊断是(2.5分),A.胆囊癌并胆囊结石 B.高位胆管癌 C.胆囊息肉 D.充满型胆囊结石,A.胆囊癌并胆囊结石
431,7,6,3,29. 高钾血症时，血钾浓度为(2.5分),A.>6.0mmol/L B.>5.0mmol/L C.>5.5mmol/L D.>4.0mmol/L E.<3.5 mmol/L,C.>5.5mmol/L
432,7,6,3,30. 男性，50岁，3年前曾行胆总管切开取石术，现持续黄疸一个月，肝大肋下3cm，血清胆红素为70μmol/L，BUS显示胆总管直径2cm，下述何种检查方法是最优：(2.5分),A.口服法胆囊造影术 B.CT C.低张性十二指肠造影 D.静脉法胆道造影术 E.PTC,E.PTC
433,7,6,3,31. 女性，42岁，3年来经常夜间上腹部不适，2日前进油腻食，突然右上腹部阵发性绞痛伴恶心，入院时体温38℃，巩膜轻度黄染，右上腹肌紧张，压痛明显，肠鸣音减弱，WBC16×109/L，血清淀粉酶为128温氏单位，应首先考虑诊断为何种疾病(2.5分),A.急性胰腺炎 B.高位急性阑尾炎 C.溃疡病穿孔 D.急性化脓性胆囊炎 E.胆道蛔虫症,D.急性化脓性胆囊炎
434,7,6,3,32. Murphy征阳性则提示(2.5分),A.左肝管结石 B.急性胆管炎 C.肝总管结石 D.细菌性肝脓肿 E.急性胆囊炎,E.急性胆囊炎
435,7,6,3,33. 下列那个特点不是切口疝的特点：(2.5分),A.一般发生在手术瘢痕区 B.可用假体加强腹壁缺损区 C.发病率在各种腹外疝中排在第三位 D.可能有食欲减退、恶心等症状 E.易发生嵌顿,E.易发生嵌顿
436,7,6,3,34. 急性胆囊炎最严重的并发症是(2.5分),A.胆囊坏疸穿死致胆汁性腹膜炎 B.胆囊积脓 C.细菌性肝脓肿 D.急性胰腺炎 E.胆囊十二指肠内瘘,A.胆囊坏疸穿死致胆汁性腹膜炎
437,7,6,3,35. 诊断胆囊结石的简单而可靠的方法是(2.5分),A.ERCP B.PTC C.口服法胆囊造影 D.BUS E.十二指肠引流术,D.BUS
438,7,6,3,36. 以下哪项不一定是婴幼儿急性腹泻病(2.5分),A.2月龄母乳喂养儿大便5次/日 B.幼儿大便呈粘液脓血样，病程7日 C.便秘幼儿近3天日解2次稀水便 D.3岁幼儿大便呈水样，＞3次/日，病程3日 E.人工喂养儿大便突呈稀水样,A.2月龄母乳喂养儿大便5次/日
439,7,6,3,37. 我国，引起婴幼儿腹泻的最常见的病原体是(2.5分),A.志贺氏菌 B.空肠弯曲菌 C.沙门氏菌 D.轮状病毒 E.诺如病毒,D.轮状病毒
440,7,6,3,38. 女性，55岁，上腹部突然持续疼痛，阵发性加剧，拒按难忍，伴有腰背胀痛、恶心、呕吐48小时入院。体检：稍腹胀，上腹部压痛，反跳痛，肌紧张，肠鸣音减弱，WBC15×109/L，N0.90，血淀粉酶32u（温氏单位），尿淀粉酶大于1200u（温氏单位）。首先考虑(2.5分),A.急性胰腺炎 B.胆石症、胆道感染 C.绞窄性肠梗阻 D.十二指肠溃疡穿孔 E.急性弥漫性腹膜炎,A.急性胰腺炎
441,7,6,3,39. 胆囊结石临床表现各异，主要取决于(2.5分),A.体位的改变或静卧状态 B.结石的大小及部位、嵌顿与否 C.结石的大小、部位、梗阻与否、有无感染 D.进油腻食物后 E.结石嵌顿于胆囊颈部,C.结石的大小、部位、梗阻与否、有无感染
442,7,6,3,40. 关于口服补液，正确的是(2.5分),A.中度脱水要求10-20ml/kg/h补充，基本每15分钟5ml/kg B.患儿无法进行口服补液时，可采用鼻胃管途径补液 C.口服补液应作为儿童急性胃肠炎的一线治疗手段 D.1小时内无ORS补充或脱水状况加重则进行鼻胃管补液 E.以上都正确,E.以上都正确
753,8,6,3,1. 黄疸病人合并肿大而无触痛的胆囊时，最有可能是(2.0分),A.急性胆囊炎 B.慢性胆囊炎，胆囊积水 C.胆囊颈部结石嵌顿 D.中下段胆管癌 E.胆总管下段结石,D.中下段胆管癌
754,8,6,3,2. 肝外胆管癌发生率最高的部位是： (2.0分),A.左肝管 B.下段胆管 C.中段胆管 D.上段胆管 E.胆囊管,D.上段胆管
755,8,6,3,3. 急性梗阻性化脓性胆管炎最常见的原因是：(2.0分),A.胆总管结石 B.胆总管末端狭窄 C.胆道出血继发感染 D.胆总管癌 E.先天性胆总管扩张,A.胆总管结石
756,8,6,3,4. 男，65岁。皮肤巩膜黄染进行性加重1个月，自述尿色深黄，粪便呈灰白色，查体：胆囊无肿大，murphy征阴性，腹部未触及肿块，首先考虑： (2.0分),A.胰头癌 B.胆总管下端癌 C.乏特壶腹癌 D.肝门部胆管癌 E.十二指肠腺癌,D.肝门部胆管癌
757,8,6,3,5. 男，57岁。皮肤黄染，尿色变深伴皮肤瘙痒3周。查体：皮肤巩膜变黄，右上腹可触及无痛性圆形肿块，随呼吸上下活动。该肿块可能为： (2.0分),A.胆总管囊肿 B.肝脏囊肿 C.肿大胆囊 D.胰头癌 E.胆管癌,C.肿大胆囊
758,8,6,3,6. Courvoisier征阳性的疾病最可能是：(2.0分),A.胆管上段癌 B.胆管下端癌 C.右肝管II级支癌 D.胆囊管癌 E.胆囊体癌,B.胆管下端癌
759,8,6,3,7. 男性，52岁，右上腹痛已半年，近半个月出现黄疸，体重下降，食欲减退。既往患胆囊结石已5年。体查：巩膜及全身皮肤黄染，右上腹扪及6cm×6cm肿块，无移动性，BUS显示胆囊部位有一实质性占位病变，并可见强光团及声影。可能诊断： (2.0分),A.胆囊息肉 B.高位胆管癌 C.胆囊癌并胆囊结石 D.充满型胆囊结石 E.幽门管癌并肝十二指肠韧带淋巴结转移,C.胆囊癌并胆囊结石
760,8,6,3,8. 肝外胆道解剖特点，下列哪项是错误的： (2.0分),A.胆囊管常有变异 B.胆囊动脉常有变异 C.胆总管末端多与主胰管汇合 D.ODDi括约肌由胆胰管壶腹部括约肌构成 E.胆囊分为颈体底三部分,D.ODDi括约肌由胆胰管壶腹部括约肌构成
761,8,6,3,9. 急腹症最重要的体格检查方法是(2.0分),A.望诊 B.触诊 C.叩诊 D.听诊 E.直肠指检,B.触诊
762,8,6,3,10. 诊断急性胆囊炎首选的检查是：(2.0分),A.腹部平片 B.腹部CT C.腹部B超 D.动脉造影 E.心电图,C.腹部B超
763,8,6,3,11. 常伴有感染性休克的急腹症是：(2.0分),A.急性阑尾炎 B.急性胆囊炎 C.急性化脓性胆管炎 D.急性水肿型胰腺炎 E.急性粘连性肠梗阻,C.急性化脓性胆管炎
764,8,6,3,12. 下列急腹症中血尿淀粉酶明显升高为其典型特点的是：(2.0分),A.急性阑尾炎 B.急性胆囊炎 C.急性胆管炎 D.急性胰腺炎 E.急性肠梗阻,D.急性胰腺炎
765,8,6,3,13. 下列关于腹痛的描述错误的是：(2.0分),A.机械性肠梗阻可表现为阵发性疼痛 B.急性阑尾炎早期可表现为上腹痛 C.急性胆囊炎可表现为剑突下痛 D.输尿管下段结石可出现会阴部放射痛 E.急性胰腺炎上腹痛可伴右肩痛,E.急性胰腺炎上腹痛可伴右肩痛
766,8,6,3,14. 常常出现严重的腹痛与轻微的体征不相称急腹症的是：(2.0分),A.急性阑尾炎和急性胆囊炎 B.胃穿孔和肠系膜上动脉栓塞 C.急性阑尾炎和胃穿孔 D.胆道蛔虫和肠系膜上动脉栓塞 E.急性胰腺炎和机械性肠梗阻,D.胆道蛔虫和肠系膜上动脉栓塞
767,8,6,3,15. 男，45岁。腹部剧烈疼痛2小时入院。既往有剑突下疼痛病史5年，夜间疼痛加重。查体：心率107次/分，血压97/59mmHg。腹平，全腹压痛反跳痛，板状腹，肠鸣音消失。该患者最有意义的检查是：(2.0分),A.血清淀粉酶 B.尿淀粉酶 C.腹部B超 D.立位腹平片 E.血常规,D.立位腹平片
768,8,6,3,16. 男性，50岁，3年前曾行胆总管切开取石术，现持续黄疸一个月，肝大肋下3cm，血清胆红素为70μmol/L，BUS显示胆总管直径2cm，下述何种检查方法是最优：(2.0分),A.口服法胆囊造影术 B.静脉法胆道造影术 C.低张性十二指肠造影 D.CT E.PTC,E.PTC
769,8,6,3,17. 男性，15岁，突发心窝部阵发性钻顶样疼痛6小时，疼痛时大汗淋漓，辗转不安，痛止时又平息如常，体检：剑突偏右方有深在压痛，无腹肌紧张及反跳痛，为明确诊断应采取简单安全的方法是　　(2.0分),A.BUS B.右上腹X线平片 C.测定血清淀粉酶 D.十二指肠引流液检查 E.ERCP,A.BUS
770,8,6,3,18. 女性，42岁，3年来经常夜间上腹部不适，2日前进油腻食，突然右上腹部阵发性绞痛伴恶心，入院时体温38℃，巩膜轻度黄染，右上腹肌紧张，压痛明显，肠鸣音减弱，WBC16×109/L，血清淀粉酶为128温氏单位，应首先考虑诊断为何种疾病(2.0分),A.高位急性阑尾炎 B.急性胰腺炎 C.溃疡病穿孔 D.急性化脓性胆囊炎 E.胆道蛔虫症,D.急性化脓性胆囊炎
771,8,6,3,19. 女性，45岁，突发右上腹及心窝部刀割样绞痛伴阵发性加剧一天，发病后12小时寒战、高热，巩膜黄染，剑突偏右侧深压痛，右上腹轻度肌紧张，体温38℃，WBC 14×109/L血清总胆红素30μmol/L，尿胆原（-），尿胆素（++），应诊断为(2.0分),A.溃疡病穿孔 B.急性胰腺炎 C.急性胆囊炎 D.胆总管结石 E.高位阑尾炎,D.胆总管结石
