,grade,module,week,question_stem,choice,correct_answer
167,6,6,5,11. 幼年类风湿关节炎主要特征：(2.0分),A.不规则发热 B.胸膜炎 C.皮疹 D.慢性关节炎 E.淋巴结肿大,D.慢性关节炎
168,6,6,5,12. 先天性甲状腺功能减低症的治疗，正确的是 (2.0分),A.明确诊断后即应开始治疗 B.持续大剂量冲击治疗 C.药物应大剂量开始 D.应服药5年以上 E.随访5年,A.明确诊断后即应开始治疗
169,6,6,5,13. 女，42岁，乏力怕冷便秘伴声音嘶哑1年，体重增加8kg，经检查诊断为甲状腺功能减退症，拟左甲状腺素替代治疗。最适宜的起始剂量为(2.0分),A.100μg B.125μg C.75μg D.50μg E.25μg,E.25μg
170,6,6,5,14. 甲减合并妊娠治疗时，TSH应控制在：(2.0分),A.<5miu/L B.<2.5miu/L C. <10miu/L D.>2.5miu/L E. 控制在正常范围上限,B.<2.5miu/L
171,6,6,5,15. 生长激素替代疗法，下列哪项不对 (2.0分),A.口服给药 B.治疗应持续至骨骺愈合为止 C.开始治疗时年龄越小，效果越好 D.治疗第一年效果最佳 E.如同时伴有甲状腺素缺乏治疗时应补充甲状腺素,A.口服给药
172,6,6,5,16. 下列卵巢癌MRI描述中，不正确的是 (2.0分),A.肿瘤内实性性成分多.     B.囊壁厚簿不均 C.盆腔内软组织密度肿块。 D.肿瘤的边缘不规则 E.增强扫描肿瘤无明显强化,E.增强扫描肿瘤无明显强化
173,6,6,5,17. 下面哪一项不是系统性红斑狼疮的诊断标准：(2.0分),A.光敏感  B.多浆膜炎  C.蝶形红斑  D.关节痛  E.SM抗体,D.关节痛 
174,6,6,5,18. 女性性发育一般首先表现为：(2.0分),A.座疮 B.乳房发育 C.声音变尖 D.阴毛出现 E.月经,B.乳房发育
175,6,6,5,19. 17a-羟化酶缺乏临床表现不是的：(2.0分),A.同性性早熟 B.高血压 C.高钠血症 D.高孕酮水平 E.原发闭经,A.同性性早熟
176,6,6,5,20. 下列哪项对川崎病诊断具有特征意义：(2.0分),A.手足硬肿，指、趾端膜状脱皮 B.颈淋巴结肿大 C.多形性皮疹 D.持续高热5天以上 E.双球结膜充血，口唇皲裂，杨梅舌,A.手足硬肿，指、趾端膜状脱皮
177,6,6,5,21. 下列哪项检查不是生长激素缺乏症的确诊试验 (2.0分),A.可乐定刺激试验 B.左旋多巴试验 C.精氨酸刺激试验 D.胰岛素刺激试验 E.睡眠试验,E.睡眠试验
178,6,6,5,22. 川崎病最早出现的症状是：(2.0分),A.持续高热 B.颈淋巴结肿大 C.指、趾端脱皮 D.多形性皮疹 E.杨梅舌,A.持续高热
179,6,6,5,23. 决定过敏性紫癜预后的临床表现为：(2.0分),A.便血 B.鼻出血 C.皮肤紫癜 D.关节痛 E.肾脏病变,E.肾脏病变
180,6,6,5,24. 下列哪项不是中枢性性早熟治疗的目的: (2.0分),A.改善患儿的最终身高 B.控制或减缓第二性征发育，延缓性成熟过程 C.抑制性激素引起的骨成熟，防止骨骺早闭 D.同步心理和行为指导，使生理、心理发展同步 E.控制第二性征发育以适合患者或监护者的需求,E.控制第二性征发育以适合患者或监护者的需求
181,6,6,5,25. 关于SLE患者的关节损害，下面哪项是错误的？ (2.0分),A.近端指间关节多受累 B.关节肿痛 C.关节软骨破坏，关节畸形 D.呈多关节对称性损害 E.大关节很少受累,C.关节软骨破坏，关节畸形
182,6,6,5,26. 先天性甲状腺功能减低症的治疗，下列哪项是错误的(2.0分),A.症状改善后停药 B.治疗开始时间越早越好 C.初始剂量以最小剂量开始 D.间隔1～2周加量一次至症状改善 E.维持量个体差异比较大,A.症状改善后停药
183,6,6,5,27. 风湿热关节炎的特点：(2.0分),A.累及小关节为主 B.关节畸形 C.最终转为慢性关节炎 D.经治疗后可完全痊愈，不留畸形 E.晨僵,D.经治疗后可完全痊愈，不留畸形
184,6,6,5,28. 宫腔形态改变，子宫信号正常见于(2.0分),A.子宫先天畸形 B.子宫肌瘤 C.畸胎瘤  D.子宫内膜癌 E.卵巢囊腺瘤,A.子宫先天畸形
185,6,6,5,29. 系统性红斑狼疮的狼疮，疮是指疮状免疫荧光出现于 (2.0分),A.血管壁  B.关节囊内  C.肾小球壁膜  D.真皮与表皮交界处 E.肺部血管,A.血管壁 
186,6,6,5,30. 子宫内膜癌侵犯深肌层的主要MRI征象是(2.0分),A.结合带低信号中断 B.子宫内膜轮廓不规整 C.子宫内膜出血  D.结合带变薄 E.子宫内膜信号异常,A.结合带低信号中断
187,6,6,5,31. 确诊先天性甲状腺功能减低症主要依靠下列哪项检查(2.0分),A.血清T3、 T4  TSH测定 B.染色体检查 C.骨骼X线片检查 D.血清蛋白结合碘测定 E.特殊面容,A.血清T3、 T4  TSH测定
188,6,6,5,32. 原发性甲状腺功能减退症替代治疗的原(2.0分),A.甲减越严重，起始剂量应越大 B.间断用药有利于预防心绞痛 C.从小剂量开始，逐渐递增到合适剂量 D.由大剂量开始，逐渐递减到合适剂量 E.待甲状腺功能正常后可停用,C.从小剂量开始，逐渐递增到合适剂量
189,6,6,5,33. 下列那一项不是外周性性早熟的病因 : (2.0分),A.原发性甲状腺功能减低症 B.卵巢畸胎瘤 C.肾上腺皮质增生症 D.摄入含外源性性激素的食物、补品等 E.误服避孕药等,A.原发性甲状腺功能减低症
190,6,6,5,34. 过敏性紫癜特征性的表现：(2.0分),A.皮肤紫癜  B.关节肿痛 C.腹痛 D.蛋白尿、血尿 E.消化道出血,A.皮肤紫癜 
191,6,6,5,35. 下列哪项不是先天性甲状腺功能减低症的临床表现： (2.0分),A.表情呆滞 B.生长落后 C.便秘 D.通关手 E.心音低钝,D.通关手
192,6,6,5,36. 目前显示垂体病变最好的影像学检查方法是(2.0分),A.头颅平片 B.CT C. 核素显像 D.MRI E.超声,D.MRI
193,6,6,5,37. 垂体微腺瘤的MR征象不包括：(2.0分),A.微腺瘤T1W呈低信号，T2W呈高信号 B.动态扫描后，肿瘤更加明显低信号 C.视交叉和视神经的受压移位 D.动态扫描可以显示部分难以发现的微腺瘤低信号 E.T1WI微腺瘤伴出血时为高信号,C.视交叉和视神经的受压移位
194,6,6,5,38. 肾上腺CT或MRI扫描图像上的形态不包括(2.0分),A.倒Y形 B.线条形 C.倒V形 D.类圆形 E.三角形,D.类圆形
195,6,6,5,39. 典型先天性肾上腺皮质增生症的发病率约为: (2.0分),A.1/100 000 B.1/5000 C.1/1000  D.1/10 000 E.1/20 000,D.1/10 000
196,6,6,5,40. 下面哪个自身抗体是SLE的标准筛选试验，但特异性小? (2.0分),A.抗核抗体 B.抗Sm抗体 C.抗SSA抗体 D.抗双链DNA抗体 E.抗SSB抗体,A.抗核抗体
197,6,6,5,41. 子宫内膜异位症常见于(2.0分),A.子宫直肠窝 B.腹膜  C.双侧卵巢 D.输卵管  E.膀胱子宫隐窝   ,C.双侧卵巢
198,6,6,5,42. 预防甲状腺功能减退症粘液性水肿昏迷的关键是(2.0分),A.水摄入量不宜过多 B.坚持甲状腺素替代治疗 C.禁用镇静、安眠药 D.增强免疫力 E.避免过度劳累,B.坚持甲状腺素替代治疗
199,6,6,5,43. 下列哪项不是SLE患者的血液系统改变？ (2.0分),A.血小板减少 B.白细胞减少 C.自身免疫性溶血性贫血 D.正色素细胞性贫血 E.类白血病样改变,E.类白血病样改变
200,6,6,5,44. 关于SLE患者的妊娠问题，下面哪项不正确？ (2.0分),A.应病情稳定，心肾功能正常，方可妊娠 B.易发生流产、早产 C.可出现新生儿狼疮 D.妊娠时可使SLE病情恶化 E.妊娠头3个月内可应用免疫抑制剂,E.妊娠头3个月内可应用免疫抑制剂
201,6,6,5,45. 下面哪项不是SLE活动的主要指征？ (2.0分),A.泡沫尿 B.疲乏 C.关节痛 D.发热 E.腹痛,E.腹痛
202,6,6,5,46. 下面哪项不是SLE患者使用糖皮质激素的适应征？ (2.0分),A.发热 B.有心，肾，脑，肺等重要脏器受累 C.急性期或暴发性狼疮 D.伴AIHA和ITP E.妊娠期；,A.发热
203,6,6,5,47. 人体糖皮质激素如皮质醇、脱氧皮质酮等主要在    合成。(2.0分),A.肾上腺皮质网状带 B.肾上腺皮质束状带 C.肾上腺髓质 D.肾上腺皮质球状带 E.肾小球,B.肾上腺皮质束状带
204,6,6,5,48. 对子宫内膜癌的描述，下列哪项是错误的 (2.0分),A.仅次于宫颈癌  B.限于子宫内膜T1WI或T2WI像可显示正常； C.多为老年妇女 D.绝经后出血 E.肿瘤最初位于子宫肌，后向内侵犯子宫内膜,E.肿瘤最初位于子宫肌，后向内侵犯子宫内膜
205,6,6,5,49. 下列疾病中，不会引起漏出性胸水的是(2.0分),A.低蛋白血症 B.心力衰竭  C.肝硬化 D.肾病综合征 E.系统性红斑狼疮,E.系统性红斑狼疮
206,6,6,5,50. 下列那一项不是21羟化酶缺乏症女童的临床表现: (2.0分),A.阴蒂肥大 B.低钠、高钾 C.多毛症 D.性早熟 E.高血压,D.性早熟
483,7,6,5,1. 对于生长激素缺乏症患儿，需用生长激素治疗，其剂量是： (2.0分),A.0.05U/kg/d B.0.1U/kg/d C.0.15U/kg/d D.0.2U/kg/d E.0.25U/kg/d,B.0.1U/kg/d
484,7,6,5,2. 患儿，20天，出生体重4公斤，嗜睡，吃奶少，便秘，查体：皮肤黄染，前囟4*3厘米，心肺听诊无殊，腹略胀，脐疝，肝、脾肋下未及，神经系统（-）。该患儿可能的疾病是：   (2.0分),A.新生儿败血症 B.新生儿溶血症 C.先天性甲状腺功能低下症 D.粘多糖1型 E.先天性巨结肠,C.先天性甲状腺功能低下症
485,7,6,5,3. 患儿，男，12岁，身高130厘米，学习成绩优秀，父亲身高175厘米，母亲身高160厘米，查体：反应灵活，四肢匀称，心肺听诊无殊，腹平软，肝、脾肋下未及，神经系统（-）。该患儿可能的疾病是： (2.0分),A.家族性矮小 B.21-三体综合症 C.生长激素缺乏症 D.甲状腺功能减低症 E.先天性软骨发育不良,C.生长激素缺乏症
486,7,6,5,4. 引起中枢性甲状腺功能低下的病因是： (2.0分),A.甲状腺不发育或发育不全 B.甲状腺激素合成 途径障碍或母体存在抗甲状腺抗体 C.甲状腺激素合成途径障碍 D.促甲状腺素（TSH）缺乏 E.甲状腺或靶器官反应低下,D.促甲状腺素（TSH）缺乏
487,7,6,5,5. 确诊先天性甲状腺功能减低症主要依靠下列哪项检查 (2.0分),A.骨骼X线片检查 B.血清T3、 T4  TSH测定 C.血清蛋白结合碘测定 D.染色体检查 E.特殊面容,B.血清T3、 T4  TSH测定
488,7,6,5,6. 男，10岁，出生体重3200g，身材比例匀称，智力正常，身高110cm，生长速度3cm/年。最可能的诊断是(2.0分),A.性早熟 B.家族性身矮 C.糖尿病 D.生长激素缺乏 E.甲状腺功能低下,D.生长激素缺乏
489,7,6,5,7. 下列哪项检查不是生长激素缺乏症的确诊试验 (2.0分),A.可乐定刺激试验 B.左旋多巴试验 C.胰岛素刺激试验 D.精氨酸刺激试验 E.睡眠试验,E.睡眠试验
490,7,6,5,8. 下列哪项不是先天性甲状腺功能减低症的临床表现： (2.0分),A.表情呆滞 B.生长落后 C.通关手 D.便秘 E.心音低钝,C.通关手
491,7,6,5,9. 下列哪一项不是风湿热的主要表现：(2.0分),A.血沉增快 B.心脏炎 C.皮下结节 D.环形红斑 E.舞蹈病,A.血沉增快
492,7,6,5,10. 川崎病时皮肤粘膜表现中最具有特征性的改变是：(2.0分),A.皮疹 B.指（趾）端变化 C.眼球结膜充血 D.杨梅舌 E.唇红干燥、皲裂,B.指（趾）端变化
493,7,6,5,11. 治疗川崎病首选的药物是：(2.0分),A.丙种球蛋白 B.阿司匹林 C.青霉素 D.肾上腺皮质激素 E.环磷酰胺,B.阿司匹林
494,7,6,5,12. 哪一项不是应用激素的指征：(2.0分),A.类风湿关节炎伴心包炎 B.川崎病伴冠状动脉瘤 C.风湿性心脏炎 D.系统性红斑狼疮 E.过敏性紫癜伴有消化道症状,B.川崎病伴冠状动脉瘤
495,7,6,5,13. 过敏性紫癜特征性的表现：(2.0分),A.腹痛  B.关节肿痛 C.皮肤紫癜 D.蛋白尿、血尿 E.消化道出血,C.皮肤紫癜
496,7,6,5,14. 风湿热关节炎的特点：(2.0分),A.最终转为慢性关节炎  B.关节畸形 C.累及小关节为主 D.经治疗后可完全痊愈，不留畸形 E.晨僵,D.经治疗后可完全痊愈，不留畸形
497,7,6,5,15. 幼年类风湿关节炎主要特征：(2.0分),A.不规则发热  B.慢性关节炎 C.皮疹  D.胸膜炎 E.淋巴结肿大,B.慢性关节炎
498,7,6,5,16. 川崎病最早出现的症状是：(2.0分),A.持续高热 B.颈淋巴结肿大 C.多形性皮疹 D.指、趾端脱皮 E.杨梅舌,A.持续高热
499,7,6,5,17. 下列哪项对川崎病诊断具有特征意义：(2.0分),A.持续高热5天以上  B.颈淋巴结肿大 C.多形性皮疹 D.手足硬肿，指、趾端膜状脱皮 E.双球结膜充血，口唇皲裂，杨梅舌,D.手足硬肿，指、趾端膜状脱皮
500,7,6,5,18. 决定过敏性紫癜预后的临床表现为：(2.0分),A.皮肤紫癜 B.便血 C.关节痛 D.鼻出血  E.肾脏病变,E.肾脏病变
501,7,6,5,19. 川崎病合并冠状动脉瘤服用阿司匹林的时间为：(2.0分),A.血清水杨酸浓度达到质量水平  B.血沉正常  C.血小板降至正常 D.长期服用直至动脉瘤消退  E.热退后,D.长期服用直至动脉瘤消退 
502,7,6,5,20. 过敏性紫癜的皮疹特点有：(2.0分),A.全身散在针尖大小紫癜，压之不退色 B.全身出现大块瘀斑，压不退色  C.下肢、臀部出现分布对称红疹，压不退色  D.全身出现风团样皮疹，压之退色 E.大关节出现大块瘀斑，伴功能障碍，压不退色,C.下肢、臀部出现分布对称红疹，压不退色 
503,7,6,5,21. 确诊风湿热的次要表现不包括：(2.0分),A.发热  B.关节疼痛 C.皮下结节 D.血沉加快  E.有风湿热既往史,C.皮下结节
504,7,6,5,22. 川崎病的治疗中可使用丙种球蛋白，宜于几天内使用：(2.0分),A.10天  B.15天  C.4天 D.5天  E.7天,A.10天 
505,7,6,5,23. 子宫内膜异位症常见于 (2.0分),A.腹膜 B.双侧卵巢 C.输卵管 D.子宫直肠窝 E.膀胱子宫隐窝,B.双侧卵巢
506,7,6,5,24. 女性生殖器结核最常见的 (2.0分),A.输卵管结核  B.子宫内膜结核 C.子宫颈结核 D.卵巢结核 E.盆腔结核           ,A.输卵管结核 
507,7,6,5,25. 子宫内膜癌侵犯深肌层的主要MRI征象是(2.0分),A.结合带低信号中断 B.结合带变薄 C.子宫内膜出血 D.子宫内膜轮廓不规整 E.子宫内膜信号异常,A.结合带低信号中断
508,7,6,5,26. 患者女性，35岁，CT、扫描子宫增大呈分叶状，表面光滑，子宫肌壁内实性略低密度影，有钙化，官腔受压移位，考虑为(2.0分),A.葡萄胎 B.子宫内膜癌 C.子宫肌瘤 D.子宫肌腺瘤 E.妊娠,C.子宫肌瘤
509,7,6,5,27. 对子宫内膜癌的描述，下列哪项是错误的 (2.0分),A.绝经后出血 B.多为老年妇女 C.仅次于宫颈癌 D.限于子宫内膜T1WI或T2WI像可显示正常； E.肿瘤最初位于子宫肌，后向内侵犯子宫内膜,E.肿瘤最初位于子宫肌，后向内侵犯子宫内膜
510,7,6,5,28. 关于子宫解剖的MRI表现，描述正确的是 (2.0分),A.子宫内膜正常厚度大于5mm  B.子宫内膜T2加权像呈低信号 C.结合带T2加权像呈低信号 D.子宫肌层T1加权像呈高信号 E.子宫峡部位于宫颈和阴道交界处,C.结合带T2加权像呈低信号
511,7,6,5,29. 下列卵巢癌MRI描述中，不正确的是 (2.0分),A.盆腔内软组织密度肿块 B.囊壁厚簿不均 C.肿瘤内实性性成分多 D.肿瘤的边缘不规则 E.增强扫描肿瘤无明显强化,E.增强扫描肿瘤无明显强化
512,7,6,5,30. 怀疑前列腺癌病人CT检查可以(2.0分),A.发现早期病变  B.与其他前列腺病变鉴别  C.为早期病变分期  D.发现骨转移  E.除外前列腺被膜侵犯,D.发现骨转移 
513,7,6,5,31. 前列腺良性增生的影像表现特点是：(2.0分),A.前列腺局部增大 B.CT平扫前列腺密度不均  C.MRI T2WI前列腺中央区增大，周边区变薄  D.膀胱造影示膀胱下壁乳头状充盈缺损  E.CT增强扫描前列腺中心区强化明显,C.MRI T2WI前列腺中央区增大，周边区变薄 
514,7,6,5,32. 正常前列腺的中央带与外周带在T2WI的信号特点为(2.0分),A.两部分均为高信号 B.两部分均为低信号 C.中央带为低信号，外周带为高信号 D.外周带为低信号，中央带为高信号 E.中央带为等信号，外周带为低信号,C.中央带为低信号，外周带为高信号
515,7,6,5,33. 目前显示垂体病变最好的影像学检查方法是(2.0分),A.头颅平片 B.CT C.MRI D.核素显像 E.超声,C.MRI
516,7,6,5,34. 垂体瘤不包括：  (2.0分),A.生长激素(GH)腺瘤 B.生殖细胞瘤  C.泌乳素(PRL)腺瘤 D.促肾上腺皮质激素(ACTH)腺瘤 E.嫌色细胞腺瘤,B.生殖细胞瘤 
517,7,6,5,35. 关于垂体腺瘤的说法，以下哪种是错误的是：(2.0分),A.是从垂体前叶发生的良性肿瘤 B.当腺瘤的直径小于1厘米时，被称为微腺瘤 C.功能性腺瘤由于有内分泌症状，通常发现较早 D.大腺瘤是无功能性腺瘤 E.微腺瘤多为女性,D.大腺瘤是无功能性腺瘤
518,7,6,5,36. 垂体瘤的CT表现不正确的是 (2.0分),A.蝶鞍扩大 B.鞍底下陷  C.瘤周水肿  D.肿瘤有强化 E.垂体柄移位,C.瘤周水肿 
519,7,6,5,37. 肾上腺髓质最常见的功能性肿瘤是：(2.0分),A.嗜铬细胞瘤 B.髓质脂肪瘤 C.皮质腺瘤 D.神经母细胞瘤 E.肾上腺瘤肾上腺癌 ,A.嗜铬细胞瘤
520,7,6,5,38. 患者男，33岁，以阵发性高血压入院。生化检查提示尿中儿茶酚氨明显增高应选择的最佳影像学检查为：(2.0分),A.超声 B.血管造影 C.CT D.腹部平片 E.PCT,C.CT
521,7,6,5,39. 肾上腺皮质腺瘤的临床表现哪项不正确(2.0分),A.成人、女性多发 B.柯兴（Cushing）氏综合征   C.满月脸、多血质、向心性肥胖 D.停经泌乳 E.血皮质醇增高,D.停经泌乳
522,7,6,5,40. 正常肾上腺的MRI信号与肝实质信号强度相比(2.0分),A.T1及T2加权像均为稍高信号 B.T1加权像低信号、T2加权像高信号 C.T1加权像高信号、T2加权像低信号 D.T1及T2加权像均为高信号 E.T1WI和T2WI上信号类似肝脏,E.T1WI和T2WI上信号类似肝脏
523,7,6,5,41. 典型嗜铬细胞瘤在(2.0分),A.T1WI上信号强度类似肌肉，T2WI上呈明显高信号 B.1WI呈高信号，T2WI呈低信号 C.T1WI呈低信号，T2WI呈中等信号 D.T1WI及T2WI均呈高信号 E.T1WI及T2WI均呈低信号,A.T1WI上信号强度类似肌肉，T2WI上呈明显高信号
524,7,6,5,42. Graves病的叙述不正确的是(2.0分),A.常见的自身免疫性疾病 B.以甲状腺肿大和突眼为特征性表现 C.常有甲状腺功能降低 D.CT增强检查不宜采用 E.MRI检查可显示眼外肌肌腹肥大,C.常有甲状腺功能降低
525,7,6,5,43. 下面哪个自身抗体是结缔组织病的标准筛选试验? (2.0分),A.抗核抗体 B.抗Sm抗体 C.抗双链DNA抗体 D.抗SSA抗体 E.抗SSB抗体,A.抗核抗体
526,7,6,5,44. SLE的标记性抗体是(2.0分),A.抗组蛋白抗体 B.抗Sm抗体 C.抗SSˉB抗体 D.抗Sclˉ70抗体 E.抗Joˉ1抗体,B.抗Sm抗体
527,7,6,5,45. 关于SLE患者的关节损害，下面哪项是错误的？(2.0分),A.关节肿痛 B.呈多关节对称性损害 C.近端指间关节多受累 D.关节软骨破坏，关节畸形 E.大关节很少受累,D.关节软骨破坏，关节畸形
528,7,6,5,46. 下列哪项不是SLE患者的血液系统改变？(2.0分),A.白细胞减少 B.血小板减少 C.自身免疫性溶血性贫血 D.正色素细胞性贫血 E.类白血病样改变,E.类白血病样改变
529,7,6,5,47. 下面哪一项不是系统性红斑狼疮的诊断标准：(2.0分),A.光敏感  B.关节痛  C.蝶形红斑  D.多浆膜炎  E.SM抗体,B.关节痛 
530,7,6,5,48. 下列那一项不是外周性性早熟的病因 (2.0分),A.肾上腺皮质增生症 B.卵巢畸胎瘤 C.原发性甲状腺功能减低症 D.摄入含外源性性激素的食物、补品等 E.误服避孕药等,C.原发性甲状腺功能减低症
531,7,6,5,49. 男性性发育一般首先表现为：(2.0分),A.胡须生长 B.睾丸增大，容积超过4ml；阴茎增粗 C.声音变低沉、喉结出现 D.遗精 E.阴毛腋毛出现,B.睾丸增大，容积超过4ml；阴茎增粗
532,7,6,5,50. 李娜，女，4岁，发现"左乳房增大2月"就诊。有大量服用中药以及补品史以及误服避孕药史。B超提示：左侧乳腺组织增生，子宫卵巢幼稚型，体检发现左乳B2期，乳晕颜色较深。该女童最可能的诊断是：(2.0分),A.中枢性性早熟 B.部分性性早熟 C.周围性性早熟 D.单纯乳房早发育 E. "小青春期",C.周围性性早熟
853,8,6,5,1. 下列那一项不是外周性性早熟的病因 : (2.0分),A.肾上腺皮质增生症 B.卵巢畸胎瘤 C.原发性甲状腺功能减低症 D.摄入含外源性性激素的食物、补品等 E.误服避孕药等,C.原发性甲状腺功能减低症
854,8,6,5,2. 男性性发育一般首先表现为：(2.0分),A.胡须生长 B.睾丸增大，容积超过4ml；阴茎增粗 C.声音变低沉、喉结出现 D.遗精 E.阴毛腋毛出现,B.睾丸增大，容积超过4ml；阴茎增粗
855,8,6,5,"3.  患儿，男，5岁3月，发现阴茎增粗3个月入院；查体：身高118.5cm，心肺腹无殊，阴茎增粗，长约5cm，睾丸容积2ml，未见阴毛；E2 77.9Pg/ml, T861.0ug/ml, HCG 29.9mIU/ml；血ACTH、皮质醇、 17a-类固醇、以及基础和继发后的促性腺激素均在正常范围内。脑脊液HCG 90.6mIU/ml 左手骨片：8/10枚骨化中心(骨龄5.5岁)；头颅MRI检查：松果体占位病变，生殖细胞瘤可能。该患者最可能的诊断是：(2.0分)","A.中枢性性早熟；松果体生殖细胞瘤 B.部分性性早熟；松果体生殖细胞瘤 C.周围性性早熟；松果体生殖细胞瘤 D.松果体生殖细胞瘤 E. ""小青春期"", 松果体生殖细胞瘤",C.周围性性早熟；松果体生殖细胞瘤
856,8,6,5,4. 通常情况下，女性青春发育的顺序是：(2.0分),A.阴毛发育→乳房发育→外生殖器发育、腋毛发育→月经来潮 B.乳房发育→阴毛、外生殖器发育→月经来潮→腋毛发育 C.阴毛发育→外生殖器发育、腋毛发育→乳房发育→月经来潮 D.乳房发育→月经来潮→阴毛、外生殖器发育→腋毛发育 E.乳房发育→阴毛、外生殖器发育→腋毛发育→月经来潮,B.乳房发育→阴毛、外生殖器发育→月经来潮→腋毛发育
857,8,6,5,5. 通常情况下，男性青春发育的顺序是：(2.0分),A.胡须生长、阴毛腋毛出现→声音变低沉-→睾丸增大，容积超过4ml；阴茎增粗→遗精 B.睾丸增大，容积超过4ml；阴茎增粗→声音变低沉→ 遗精→胡须生长、阴毛腋毛出现 C.睾丸增大，容积超过4ml；阴茎增粗→胡须生长、阴毛腋毛出现→声音变低沉→ 遗精 D.胡须生长、阴毛腋毛出现→睾丸增大，容积超过4ml；阴茎增粗→声音变低沉→ 遗精 E.胡须生长、阴毛腋毛出现→睾丸增大，容积超过4ml；阴茎增粗→遗精→声音变低沉,C.睾丸增大，容积超过4ml；阴茎增粗→胡须生长、阴毛腋毛出现→声音变低沉→ 遗精
858,8,6,5,6. 下列哪项不是中枢性性早熟治疗的目的: (2.0分),A.控制或减缓第二性征发育，  B.延缓性成熟过程 C.抑制性激素引起的骨成熟，防止骨骺早闭 D.帮助儿童达到理想的最终身高 E.同步心理和行为指导，使生理、心理发展同步,D.帮助儿童达到理想的最终身高
859,8,6,5,7. 典型先天性肾上腺皮质增生症的发病率约为: (2.0分),A.1/10 000 B.1/5000 C.1/1000  D.1/100 000 E.1/20 000,A.1/10 000
860,8,6,5,8. 人体糖皮质激素如皮质醇、脱氧皮质酮等主要在    合成。(2.0分),A.肾上腺皮质球状带 B.肾上腺皮质网状带 C.肾上腺皮质束状带 D.肾上腺髓质 E.肾小球,C.肾上腺皮质束状带
861,8,6,5,9. 下列那一项不是21羟化酶缺乏症女童的临床表现: (2.0分),A.阴蒂肥大 B.低钠、高钾 C.性早熟 D.多毛症 E. 高血压,C.性早熟
