,grade,module,week,question_stem,choice,answer
97,6,7,3,31. 主动脉瓣狭窄三联征是指：(2.5分),A.低血压、心绞痛、晕厥 B.主动脉瓣区震颤、S4、主动脉瓣区喷射性杂音 C.主动脉瓣区收缩期杂音、细迟脉、主动脉瓣区震颤 D.呼吸困难、心绞痛、晕厥 E.低血压、脑栓塞、晕厥,D.呼吸困难、心绞痛、晕厥
98,6,7,3,32. 亚急性感染性心内膜炎的手术时机是体温正常(2.5分),A.4-6月 B.4-6周 C.2月 D.2周 E.1年,B.4-6周
99,6,7,3,33. 患儿1个月，出生后体检发现左侧心前区有Ⅲ～Ⅳ级收缩期粗糙杂音，后经检查确诊为室间隔缺损。该缺损可能自然闭合的时间最迟发生于 (2.5分),A.生后10个月内 B.生后6个月内 C.生后8个月内 D.生后4个月内 E.5岁以下,E.5岁以下
100,6,7,3,"34. 二尖瓣口面积小于下列那个值时,为判断重度二尖瓣狭窄的标准：(2.5分)",A.1.0 cm2 B.2.0 cm2 C.1.5 cm2 D.2.5 cm2  E.0.5 cm2   ,A.1.0 cm2
101,6,7,3,35. 主动脉瓣关闭不全的周围血管征不包括下列哪项：(2.5分),A.Traube征 B.De Musset征 C.Kussmaul征 D.Duroziez征 E.Quincke pluse征,C.Kussmaul征
102,6,7,3,1. 感染性心内膜炎确诊依据： (2.5分),A.血培养阳性 B.贫血 C.心超发现赘生物 D.心电图提示心律失常,A.血培养阳性 C.心超发现赘生物
103,6,7,3,2. 下列有关冠状动脉搭桥术的说法，哪些是错误的？(2.5分),A.动脉桥远期通畅率较高 B.与体外循环下搭桥相比，非体外循环下搭桥创伤小，安全性高，远期疗效好，因此首选非体外循环下搭桥 C.杂交手术就是既用动脉桥，又用静脉桥的冠脉搭桥手术 D.是治疗冠心病远期疗效最好的方法 E.手术后需长期服用阿斯匹林抗凝治疗,B.与体外循环下搭桥相比，非体外循环下搭桥创伤小，安全性高，远期疗效好，因此首选非体外循环下搭桥 C.杂交手术就是既用动脉桥，又用静脉桥的冠脉搭桥手术
104,6,7,3,3. 下列有关慢性缩窄性心包炎的描说，错误的是？(2.5分),A.一旦出现心包缩窄症状，一般应尽早进行手术治疗 B.结核性心包炎是最常见的病因 C.在行心包剥离术时，应首先松解上、下腔静脉入口处的缩窄环，以迅速解除腔静脉回流障碍 D.主要表现为心室收缩功能不全的一系列临床表现 E.手术后应控制液体输入量,C.在行心包剥离术时，应首先松解上、下腔静脉入口处的缩窄环，以迅速解除腔静脉回流障碍 D.主要表现为心室收缩功能不全的一系列临床表现
105,6,7,3,4. 感染性心内膜炎包括： (2.5分),A.亚急性感染性心内膜炎  B.急性感染性心内膜炎 C.慢性感染性心内膜炎 D.迁延性感染性心内膜炎,A.亚急性感染性心内膜炎  B.急性感染性心内膜炎
106,6,7,3,5. 感染性心内膜炎最易发于： (2.5分),A.动脉导管未闭 B.室间隔缺损 C.人工心瓣膜 D.房间隔缺损,A.动脉导管未闭 B.室间隔缺损 C.人工心瓣膜
369,7,7,3,1. 左乳内动脉最常用于哪一支冠脉的旁路移植(2.5分),A.右冠状动脉 B.后降支 C.前降支 D.钝缘支 E.锐缘支,C.前降支
370,7,7,3,2. 关于人工瓣膜，以下错误的是(2.5分),A.机械瓣使用寿命长 B.生物瓣使用寿命长 C.生物瓣不需要终生抗凝 D.机械瓣可能出现卡瓣、瓣膜失灵 E.生物瓣适用于老年患者,B.生物瓣使用寿命长
371,7,7,3,3. 亚急性感染性心内膜炎的手术时机是体温正常(2.5分),A.2周 B.4-6周 C.2月 D.4-6月 E.1年,B.4-6周
372,7,7,3,4. 行心脏粘液瘤摘除手术时，以下哪项是错误的(2.5分),A.应尽早摘除 B.应在体外循环下摘除 C.应手指探查肿瘤的部位 D.手术过程应避免损伤瘤体 E.应彻底将瘤体连同蒂部附着的房间隔组织一并切除,C.应手指探查肿瘤的部位
373,7,7,3,5. 下列哪两种降压药物的联合不合适？ (2.5分),A.ARB+噻嗪类利尿剂 B.β受体阻滞剂+钙拮抗剂 C.钙拮抗剂+ACEI D.钙拮抗剂+噻嗪类利尿剂 E.β受体阻滞剂+噻嗪类利尿剂,E.β受体阻滞剂+噻嗪类利尿剂
374,7,7,3,6. 在考虑高血压患者心血管危险分层时，下列哪种情况属于靶器官损害？ (2.5分),A.糖尿病 B.高脂血症 C.微量白蛋白尿 D.腹型肥胖 E.抽烟,C.微量白蛋白尿
375,7,7,3,7. 关于体外循环(2.5分),A.是将肺静脉血引出体外，再由血泵泵回体内动脉的过程 B.主要部件有血泵，氧合器，变温器和滤器 C.肝素抗凝要求活化凝血时间(ACT)480秒以下 D.心停搏液以低钾为特征，能使心脏迅速停搏 E.预充液主要用肝素化的血,B.主要部件有血泵，氧合器，变温器和滤器
376,7,7,3,8. 对主动脉瓣关闭不全和冠状动脉狭窄或阻塞的病人施行心脏手术，采用经冠状静脉窦灌注心停搏液。我们称这种灌注方法为。(2.5分),A.冠状静脉窦顺行灌注法     B.逆行灌注法  C.顺行灌注法  D.减压灌注法  E.加压灌注法,B.逆行灌注法 
377,7,7,3,9. 浅低温心脏手术时所要求达到的温度是：(2.5分),A.10度左右 B.15度左右 C.20度左右 D.25度左右 E.30度左右,E.30度左右
378,7,7,3,10. 心停搏液的组成主要成分是：(2.5分),A.基质 B.高镁 C.高钾 D.普鲁卡因 E.激素,C.高钾
379,7,7,3,11. 体外循环时下列哪项指标不作常规监测？(2.5分),A.动脉压 B.中心静脉压 C.泵压 D.左房压 E.ACT,D.左房压
380,7,7,3,12. 心肌缺血再灌注损伤的机理哪点关系不大？(2.5分),A.能量耗竭 B.钙超负荷 C.氧自由基损伤 D.冻伤 E.主动脉阻断时间,D.冻伤
381,7,7,3,13. 超滤不能滤出(2.5分),A.蛋白质 B.炎性介质 C.水分 D.电解质 E.药物,A.蛋白质
382,7,7,3,14. 体外循环血液稀释时以下哪点不对？(2.5分),A.降低血液粘稠度 B.改善微循环 C.增加组织灌注 D.减少红细胞损伤 E.增加凝血机制的紊乱,E.增加凝血机制的紊乱
383,7,7,3,15. 亚急性感染性心内膜炎具有决定诊断意义的依据是(2.5分),A.血培养 B.血沉 C.血象 D.尿常规 E.血清免疫学检查,A.血培养
384,7,7,3,16. 亚急性感染性心内膜炎最常见的死亡原因是(2.5分),A.脑栓塞 B.细菌性动脉瘤破裂 C.心力衰竭 D.肾功能不全 E.脾破裂,C.心力衰竭
385,7,7,3,17. 下列哪项不是亚急性感染性心内膜炎的临床表现(2.5分),A.Roth点 B.Janeways结 C.Osler结 D.蝶形红斑 E.指甲下出血,D.蝶形红斑
386,7,7,3,18. 男性，54岁，患风湿性心脏病，二尖瓣狭窄和主动脉瓣关闭不全，2周来发热，诊断为亚急性感染性心内膜炎，超声心动图检查其赘生物应在瓣膜的什么部位(2.5分),A.二尖瓣的左房面 B.二尖瓣的左室面 C.主动脉瓣的左室面 D.主动脉瓣的主动脉内膜面 E.二尖瓣的左房面+主动脉瓣左室面,E.二尖瓣的左房面+主动脉瓣左室面
387,7,7,3,19. 以下哪种疾病较少引起亚急性感染性心内膜炎(2.5分),A.室间隔缺损 B.动脉导管未闭 C.二尖瓣关闭不全 D.主动脉瓣关闭不全 E.二尖瓣狭窄合并心房颤动,E.二尖瓣狭窄合并心房颤动
388,7,7,3,20. 以下哪一项是亚急性感染性心内膜炎的主要诊断标准(2.5分),A.基础心脏病 B.发热，体温大于38度 C.栓塞，细菌性动脉瘤 D.超声心动图发现赘生物 E.肾小球肾炎，Osler结节,D.超声心动图发现赘生物
389,7,7,3,21. 下列哪项先天性心脏病一般不会出现发绀： (2.5分),A.法洛四联症 B.Ebstein 's anomaly C.完全性大血管转位 D.艾森门格尔综合征 E.冠状动静脉瘘,E.冠状动静脉瘘
390,7,7,3,22. 下列哪项先天性心脏病可出现差异性紫绀： (2.5分),A.房间隔缺损伴肺动脉高压时 B.室间隔缺损伴肺动脉高压时 C.动脉导管未闭伴肺动脉高压时 D.法洛四联症 E.三尖瓣下移畸形伴异常房间交通,C.动脉导管未闭伴肺动脉高压时
391,7,7,3,23. 下列哪项不是无分流的先天性心脏病：(2.5分),A.单纯肺动脉口狭窄 B.主动脉缩窄 C.主动脉口狭窄 D.右位心 E.艾森门格尔综合征,E.艾森门格尔综合征
392,7,7,3,24. 下列哪项先天性心脏病不会出现肺动脉瓣区第2 心音亢进： (2.5分),A.房间隔缺损 B.室间隔缺损 C.动脉导管未闭 D.肺动脉瓣狭窄 E.艾森门格尔综合征,D.肺动脉瓣狭窄
393,7,7,3,25. 心导管术检查右心室血氧饱和度高于右心房的是：(2.5分),A.房间隔缺损 B.室间隔缺损 C.动脉导管未闭 D.肺动脉瓣狭窄 E.法洛三联症,B.室间隔缺损
394,7,7,3,26. 二尖瓣狭窄时如心尖区可闻及第一心音亢进和开瓣音时提示：(2.5分),A.瓣叶僵硬 B.瓣叶钙化 C.乳头肌功能不全 D.前瓣叶柔顺、活动好 E.二尖瓣脱垂,D.前瓣叶柔顺、活动好
395,7,7,3,27. 主动脉瓣狭窄三联征是指：(2.5分),A.主动脉瓣区收缩期杂音、细迟脉、主动脉瓣区震颤 B.呼吸困难、心绞痛、晕厥 C.主动脉瓣区震颤、S4、主动脉瓣区喷射性杂音 D.低血压、心绞痛、晕厥 E.低血压、脑栓塞、晕厥,B.呼吸困难、心绞痛、晕厥
396,7,7,3,28. 下列哪项不是二尖瓣狭窄的常见并发症：(2.5分),A.肺部感染 B.急性左心衰 C.右心衰竭 D.心房颤动 E.肺栓塞,E.肺栓塞
397,7,7,3,29. 经皮球囊二尖瓣成形术的禁忌症为：(2.5分),A.重度二尖瓣狭窄 B.二尖瓣狭窄伴心房颤动 C.二尖瓣狭窄伴轻度二尖瓣反流 D.二尖瓣狭窄伴轻度主动脉瓣反流 E.二尖瓣狭窄伴左心房血栓,E.二尖瓣狭窄伴左心房血栓
398,7,7,3,30. You would be likely to observe the lowest heritability score in (2.5分),A.Congenital heart disease  B.Cystic fibrosis  C.Spina bifida D.Cleft lip/palate  E.Mumps,E.Mumps
399,7,7,3,31. 风湿细胞的来源是(2.5分),A.组织细胞 B.心肌细胞 C.血管内皮细胞 D.淋巴细胞 E.纤维母细胞,A.组织细胞
400,7,7,3,32. 心肌间质有大量淋巴细胞浸润的心脏病是(2.5分),A.风湿性心内膜炎 B.病毒性心肌炎 C.孤立性心肌炎 D.细菌性心肌炎 E.亚急性细菌性心内膜炎,B.病毒性心肌炎
401,7,7,3,33. 风湿病最具有诊断意义的病变是 (2.5分),A.心瓣膜纤维组织增生 B.心外膜纤维蛋白性渗出 C.Aschoff小体形成 D.胶原纤维的纤维蛋白样坏死 E.心肌间质的粘液样变性,C.Aschoff小体形成
402,7,7,3,34. 急性风湿病最常见的致死原因是(2.5分),A.风湿性心内膜炎 B.风湿性脑动脉炎 C.风湿性心包炎 D.风湿性心肌炎 E.风湿性"舞蹈症",D.风湿性心肌炎
403,7,7,3,35. 二尖瓣关闭不全与狭窄的心脏病变不同之处是(2.5分),A.左心室萎缩 B.右心室肥大 C.左心室肥大 D.右心房肥大 E.左心房肥大,C.左心室肥大
404,7,7,3,36. 急性感染性心内膜炎的赘生物中，不具有的成分是(2.5分),A.大量中性粒细胞 B.细菌菌落 C.纤维蛋白 D.坏死组织  E.多量肉芽组织,E.多量肉芽组织
405,7,7,3,37. 下列情况中，哪一种最易发生右心衰竭？(2.5分),A.主动脉瓣口狭窄 B.冠状动脉性心脏病 C.高血压性心脏病 D.二尖瓣狭窄 E.主动脉瓣关闭不全,D.二尖瓣狭窄
406,7,7,3,38. 下列哪一项不属于风湿性心脏病二尖瓣狭窄的继发病变？(2.5分),A.槟榔肝 B.肺褐色硬化 C.左心室肥大扩张 D.淤血性脾肿大 E.下肢浮肿,D.淤血性脾肿大
407,7,7,3,39. 下列哪种疾病一般不发生纤维蛋白样坏死？(2.5分),A.风湿性心肌炎 B.风湿性动脉炎 C.恶性高血压 D.病毒性心肌炎 E.狼疮性动脉炎,D.病毒性心肌炎
408,7,7,3,40. 染色体22q11.2微缺失（microdeletion）未发现于下列哪一种常染色体显性遗传病?(2.5分),A.Huntington disease B.DiGeorge syndrome C.velocardiofacial syndrome D.conotruncal anomaly face syndrome,A.Huntington disease
673,8,7,3,1. You would be likely to observe the lowest heritability score in (2.5分),A.Congenital heart disease  B.Cystic fibrosis  C.Spina bifida D.Cleft lip/palate  E.Mumps,E.Mumps
674,8,7,3,2. 染色体22q11.2微缺失（microdeletion）未发现于下列哪一种常染色体显性遗传病?(2.5分),A.Huntington disease B.DiGeorge syndrome C.velocardiofacial syndrome D.conotruncal anomaly face syndrome,A.Huntington disease
675,8,7,3,3. 左乳内动脉最常用于哪一支冠脉的旁路移植(2.5分),A.右冠状动脉 B.后降支 C.前降支 D.钝缘支 E.锐缘支,C.前降支
676,8,7,3,4. 关于人工瓣膜，以下错误的是(2.5分),A.机械瓣使用寿命长 B.生物瓣使用寿命长 C.生物瓣不需要终生抗凝 D.机械瓣可能出现卡瓣、瓣膜失灵 E.生物瓣适用于老年患者,B.生物瓣使用寿命长
677,8,7,3,5. 亚急性感染性心内膜炎的手术时机是体温正常(2.5分),A.2周 B.4-6周 C.2月 D.4-6月 E.1年,B.4-6周
678,8,7,3,6. 行心脏粘液瘤摘除手术时，以下哪项是错误的(2.5分),A.应尽早摘除 B.应在体外循环下摘除 C.应手指探查肿瘤的部位 D.手术过程应避免损伤瘤体 E.应彻底将瘤体连同蒂部附着的房间隔组织一并切除,C.应手指探查肿瘤的部位
679,8,7,3,7. 动脉导管形成解剖上关闭的年龄，约80%婴儿于生后  (2.5分),A.3个月 B.6个月 C.9个月 D.12个月 E.18个月,A.3个月
680,8,7,3,8. 正常胎儿血循环，下列哪一部位血氧含量最高(2.5分),A.右心房 B.脐静脉 C.脐动脉 D.右心室 E.主动脉,B.脐静脉
681,8,7,3,9. 先天性心脏畸形形成的主要时期是在心脏胚胎发育的(2.5分),A.第1～2周 B.第2～4周 C.第2～8周 D.第4～8周 E.第8～16周,C.第2～8周
682,8,7,3,10. 引起先天性心脏病的常见因素不包括下列哪些 (2.5分),A.染色体畸变 B.宫内感染 C.放射线接触 D.服用药物 E.母亲患有前置胎盘,E.母亲患有前置胎盘
683,8,7,3,11. 女孩，3个月。体检发现胸骨左缘第2～3肋间有Ⅱ～Ⅲ级收缩期杂音。经超声心动图证实为房间隔缺损。下列哪项描述不正确(2.5分),A.右心房压力大于左心房 B.右心血流量多 C.肺循环血流量增多 D.体循环血流量减少 E.右心室压力增高,A.右心房压力大于左心房
684,8,7,3,12. 女孩11岁，胸骨左缘第2肋间听到Ⅱ级收缩期杂音，肺动脉瓣区第二心音固定分裂。心电图为不完全右束支阻滞，最可能的诊断是 (2.5分),A.房间隔缺损 B.室间隔缺损 C.肺动脉狭窄 D.法洛四联症 E.动脉导管未闭,A.房间隔缺损
685,8,7,3,13. 患儿1个月，出生后体检发现左侧心前区有Ⅲ～Ⅳ级收缩期粗糙杂音，后经检查确诊为室间隔缺损。该缺损可能自然闭合的时间最迟发生于(2.5分),A.生后4个月内 B.生后6个月内 C.生后8个月内 D.生后10个月内 E.5岁以下,E.5岁以下
686,8,7,3,14. 肺动脉瓣区第2音减弱，下列最可能的诊断为(2.5分),A.房间隔缺损 B.室间隔缺损 C.动脉导管未闭 D.法洛四联症 E.风湿性心脏病,D.法洛四联症
687,8,7,3,15. 存活的紫绀型先天性心脏病中最为常见的是哪种(2.5分),A.房间隔缺损 B.室间隔缺损 C.动脉导管未闭 D.肺动脉瓣狭窄 E.法洛四联症,E.法洛四联症
688,8,7,3,16. 房间隔缺损在胸骨左缘2～3肋间可听到Ⅱ～Ⅲ/Ⅵ级收缩期喷射音，是由于(2.5分),A.血流通过缺损部位 B.肺动脉瓣相对狭窄 C.右心室扩大 D.肺动脉瓣相对性关闭不全 E.三尖瓣相对狭窄,B.肺动脉瓣相对狭窄
689,8,7,3,17. 下列哪一种先心病会形成代偿性支气管动脉侧支循环(2.5分),A.Roger病 B.法洛四联症 C.房间隔缺损 D.室间隔缺损 E.动脉导管未闭,B.法洛四联症
690,8,7,3,18. 关于房间隔缺损，下述哪项是错误的(2.5分),A.胸骨左缘下部可听到舒张期杂音 B.肺动脉第二音亢进，固定分裂 C.胸部X线见主动脉影增大 D.小儿时期出现肺动脉高压者少见 E.心电图多见不完全性右束支传导阻滞,C.胸部X线见主动脉影增大
691,8,7,3,19. 动脉导管未闭的周围血管征不包括(2.5分),A.股动脉枪击音 B.指甲床毛细血管搏动 C.水冲脉 D.脉压增宽 E.脉压减小,E.脉压减小
692,8,7,3,20. 关于室间隔缺损下列项是不正确的 (2.5分),A.大型缺损伴有明显肺动脉高压，出现青紫，此时心脏杂音较轻但肺动脉第2音亢进 B.可形成梗阻型肺动脉高压 C.有时因扩张的肺动脉压迫喉返神经，可引起声音嘶哑 D.分流量大，易导致充血性心力衰竭 E.不管缺损大小均有症状,E.不管缺损大小均有症状
693,8,7,3,21. 关于体外循环(2.5分),A.是将肺静脉血引出体外，再由血泵泵回体内动脉的过程 B.主要部件有血泵，氧合器，变温器和滤器 C.肝素抗凝要求活化凝血时间(ACT)480秒以下 D.心停搏液以低钾为特征，能使心脏迅速停搏 E.预充液主要用肝素化的血,B.主要部件有血泵，氧合器，变温器和滤器
694,8,7,3,22. 关于心肌保护(2.5分),A.心肌损害大都发生在心脏循环阻断期 B.目前药物心停搏法是最常用的心肌保护措施 C.心停搏液一般为高钾，低温，碱性，等渗 D.经冠状静脉窦逆行灌注停搏液时压力不能太低 E.顺行灌注时，停搏液必须通过冠状动脉插管注入。 ,B.目前药物心停搏法是最常用的心肌保护措施
695,8,7,3,23. 浅低温心脏手术时所要求达到的温度是：(2.5分),A.10度左右 B.15度左右 C.20度左右 D.25度左右 E.30度左右,E.30度左右
696,8,7,3,24. 心停搏液的组成主要成分是：(2.5分),A.基质 B.高镁 C.高钾 D.普鲁卡因 E.激素,C.高钾
697,8,7,3,25. 常用的心肌保护的方法有 (2.5分),A.经深静脉用高钾停搏液 B.适度的全身及局部低温 C.用低渗停搏液 D.用偏酸性停搏液 E.停搏液与血液的温差不能超过10度,B.适度的全身及局部低温
698,8,7,3,26. 在风湿病中最具有诊断意义的病变是 (2.5分),A.胶原纤维的纤维素性炎  B.心外膜纤维素渗出  C.Aschoff小体  D.心肌变性坏死  E.心瓣膜纤维组织增生 ,C.Aschoff小体 
699,8,7,3,27. 关于风湿病的叙述，下列哪项不正确? (2.5分),A.病变累及全身结缔组织  B.发病与变态反应性有关  C.以心脏病变较常见而且严重  D.风湿性心内膜炎引起的慢性心瓣膜病严重影响心脏功能  E.风湿性关节炎常可导致关节畸形 ,E.风湿性关节炎常可导致关节畸形 
700,8,7,3,28. 风湿病的基本病变不包括 (2.5分),A.钙化  B.纤维素样坏死  C.风湿小体  D.纤维瘢痕形成  E.黏液样变性 ,A.钙化 
701,8,7,3,29. 风湿性心肌炎时风湿小体最多见于 (2.5分),A.心内膜下方心肌  B.心外膜下方心肌  C.心肌间质血管旁  D.心瓣膜赘生物内  E.脏层心外膜血管旁 ,C.心肌间质血管旁 
702,8,7,3,30. 风湿性心包炎时心包脏层病变属于 (2.5分),A.肉芽肿性炎  B.纤维素性炎  C.化脓性炎  D.浆液、纤维素性炎  E.特异性增生性炎 ,D.浆液、纤维素性炎 
703,8,7,3,31. 风湿病变累及全身结缔组织，其中最严重的器官是 (2.5分),A.脑  B.血管  C.心脏  D.皮肤  E.关节 ,C.心脏 
704,8,7,3,32. 风湿性心内膜炎病变最常累及 (2.5分),A.二尖瓣  B.主动脉瓣  C.三尖瓣  D.肺动脉瓣  E.二尖瓣与主动脉瓣同时受累 ,A.二尖瓣 
705,8,7,3,33. 下列哪项与心瓣膜关闭不全无关？ (2.5分),A.瓣膜环扩大  B.瓣膜粘连  C.腱索断裂  D.瓣膜穿孔  E.瓣膜增厚、卷曲 ,B.瓣膜粘连 
706,8,7,3,34. 关于亚急性感染性心内膜炎的描述，下列哪项不正确？ (2.5分),A.常由金黄色葡萄球菌引起  B.病变多累及二尖瓣和主动脉瓣  C.常在原有病变的基础上发生  D.瓣膜上可见粗大的赘生物  E.可见大循环多脏器梗死 ,A.常由金黄色葡萄球菌引起 
707,8,7,3,35. 关于急性感染性心内膜炎的描述，以下哪项不正确？ (2.5分),A.常发生在正常的瓣膜上  B.主要累及二尖瓣和主动脉瓣  C.瓣膜溃疡、穿孔少见  D.赘生物内含菌量多  E.引起多发性小脓肿 ,C.瓣膜溃疡、穿孔少见 
