,grade,module,week,question_stem,choice,answer
236,6,8,7,"17. 关于适应障碍,下列叙述错误的有: (3.0分)","A.疾病影响到患者的社会功能,但不会出现精神病性症状 B.应激源的存在和人格特征在疾病的发生中都起了重要作用 C.发病多在应激事件后的6个月至1年之间 D.临床症状变化较大,以情绪和行为异常为主 E.患者大多预后良好,在应激源消失后几个月,最多不超过6个月即可恢复正常",C.发病多在应激事件后的6个月至1年之间
237,6,8,7,18. 阿尔茨海默症导致老年性痴呆最有可能的原因为 (3.0分),A.兴奋性突触传递被抑制 B.NMDA受体受到影响 C.大脑皮层及海马神经元丢失 D.脑神经网络调节失衡  ,D.脑神经网络调节失衡  
238,6,8,7,19. 有关Lewy body痴呆描述，错误的为(3.0分),A.中脑黑质多巴胺神经元的丢失导致其运动障碍 B.胆碱能神经的丢失可能是其导致痴呆的原因 C.临床上兼具老年痴呆和帕金森症的症状 D.Lewy body痴呆主要有遗传因素引起,D.Lewy body痴呆主要有遗传因素引起
239,6,8,7,20. 以下列举的疾病中，导致老年性痴呆的主要原因为(3.0分),A.阿尔茨海默症  B.FTD  C.血管性痴呆   D.Lewy body 痴呆 ,A.阿尔茨海默症 
240,6,8,7,21. Which one in the following does not belong to psychotic disorders in late Life? (3.0分),A.Delirium  B.Bipolar disorder  C.Dementia D.ADHD,D.ADHD
241,6,8,7,22. Which one in the following does not belong to cognitive disorders in late life? (3.0分),A.age-associated memory impairment   B.Dementia C.age-associated cognitive decline D.autism ,D.autism 
242,6,8,7,23. 体内对乙醇代谢具有重要作用的酶是 (3.0分),A.乙醛脱氢酶 B.乙醇脱氢酶 C.乙醇氧化酶 D.乙醛氧化酶,A.乙醛脱氢酶
243,6,8,7,24.   以下哪项不是适应性障碍的特点： (3.0分),A.病程一般不超过一年 B.适应能力不良的个体易患 C.应激源常为日常生活中的应激性事件 D.部分病人可以表现为品行障碍 E.症状以情绪和行为障碍为主,A.病程一般不超过一年
244,6,8,7,25. Aβ在脑内的聚集取决于 (3.0分),A.Aβ的降解 B.Aβ的生成 C.Aβ生成和降解的平衡  D.β-secretase 和 γ-secretase 的活性,C.Aβ生成和降解的平衡 
245,6,8,7,26. 巴比妥类药物久用停药可引起  (3.0分),A.呼吸加快 B.血压升高 C.肌张力升高 D.多梦症 E.食欲增加,D.多梦症
246,6,8,7,27. Reye综合症患者会出现的生化改变不包括 (3.0分),A.脂肪酸利用降低 B.血氨水平升高 C.糖酵解受阻 D.糖异生异常,C.糖酵解受阻
247,6,8,7,28. 通 过 腹 股 沟 管 的 神 经 有： (3.0分),A.髂 腹 股 沟 神 经 B.阴 部 神  C.髂 腹下神经 D.生 殖 股 神 经的股支 E.闭 孔 神 经,A.髂 腹 股 沟 神 经
248,6,8,7,29. 关于神经性呕吐的临床表现，以下不正确的是(4.0分),A.是指一组自发或故意诱发反复呕吐的精神障碍，呕吐物为刚吃进的食物。 B.神经性呕吐患者因经常呕吐导致体重显著减轻。 C.呕吐常与心理社会因素有关，无明显器质性病变为基础。 D.担心发胖和控制体重的想法和动机不强烈。,B.神经性呕吐患者因经常呕吐导致体重显著减轻。
249,6,8,7,30. 关于夜惊症的说法，以下错误的是(3.0分),A.通常发生于快动眼睡眠 B.通常发生于睡眠的前1/3阶段 C.随着年龄的增长，其发作可以逐渐停止 D.发作后不能够清楚地回忆发作时的体验,A.通常发生于快动眼睡眠
250,6,8,7,31. 具有镇静、催眠、抗惊厥、抗癫痫作用的药物是 (3.0分),A.Phenobarbital B.Phenytion sodium C.Thiopental sodium D.Meprobamate E.Chloral hydrate,A.Phenobarbital
251,6,8,7,32. 脐 区 有(3.0分),A.胰 B.肾 C.胃 底 D.十 二 指肠大部 分 E.横 结肠,E.横 结肠
252,6,8,7,33. 中枢性呼吸衰竭时可选用下列哪一种药物? (3.0分),A.Phentolamine B.Nikethamide C.Aramine D.Mecamylamine（美卡拉明） E.Neostigmine,B.Nikethamide
485,7,8,7,1. 通过腹股沟管的神经有：(2.0分),A.生殖股神经的股支 B.髂腹下神经 C.髂腹股沟神经 D.阴部神经 E.闭孔神经,C.髂腹股沟神经
486,7,8,7,2. 关于网膜孔的叙述，下列哪项是错误的 (2.0分),A.它是大腹膜腔通入网膜囊有孔道 B.其前方为肝十二指肠韧带 C.它的后界是门静脉 D.其上界是肝的尾状叶 E.其下界为十二指肠球部,C.它的后界是门静脉
487,7,8,7,3. 脐区有(2.0分),A.胃底 B.胰 C.十二指肠大部分 D.肾 E.横结肠,E.横结肠
488,7,8,7,4. 腹膜与腹盆腔脏器的关系 (2.0分),A.位于腹膜腔之内的脏器称腹膜内位器官 B.位于脏腹膜与壁腹膜之间的脏器称间位器官 C.腹膜外位器官仅一面被腹膜覆盖 D.腹膜内位器官的各面均无腹膜覆盖 E.以上都不是,C.腹膜外位器官仅一面被腹膜覆盖
489,7,8,7,5. 切开横结肠系膜时应注意勿损伤(2.0分),A.左结肠动脉 B.右结肠动脉 C.胃十二指肠动脉 D.胃短动脉 E.中结肠动脉,E.中结肠动脉
490,7,8,7,6. 腹股沟斜疝常经下列部位突出  (2.0分),A.经腹环至皮下环到阴囊 B.经海氏三角至皮下环 C.经股环至皮下环到阴囊 D.经海氏三角至皮下环 E.以上均不对,A.经腹环至皮下环到阴囊
491,7,8,7,7. 胃脾韧带内经过的结构有(2.0分),A.脾动脉 B.胃左动脉 C.胰尾 D.胃后动脉 E.胃短动脉,E.胃短动脉
492,7,8,7,"8. Below are examples of circadian rhythms, except for  (2.0分)","A.Sleep-wake rhythm,  B.Temperature rhythm,  C.Hormones rhythm,  D.Ovulation rhythm E.Cognitive and motor performance levels rhythm",D.Ovulation rhythm
493,7,8,7,"9. Below are right concepts of biological rhythms, except for  (2.0分)","A.Circadian rhythm fluctuates daily, such as sleep-wake cycle B.Infradian rhythm fluctuates less than once a day, such as hibernation C.Circadian rhythm fluctuates every 24 hours, such as sleep cycles D.Ultradian rhythm fluctuates more than once a day E.The suprachiasmatic nucleus is the biological clock that generates these rhythms in human. ","C.Circadian rhythm fluctuates every 24 hours, such as sleep cycles"
494,7,8,7,10. Which concept is correct  (2.0分),"A.In isolation experiments, behavior and physiology are always synchronized.  B.The body has only one biological clock that is the SCN.  C.Desynchronization may occur temporarily such as jet lag D.The best cure for jet lag is melatonin E.he best cure for jet lag is light, which desynchronize the biological clocks during jet lag.",C.Desynchronization may occur temporarily such as jet lag
495,7,8,7,"11. Below are wrong concepts of the SCN, except for (2.0分)","A.Action potentials are necessary for SCN neurons to maintain their rhythm B.When Action potentials of the SCN are blocked, the rhythmicity of metabolism and biochemical functions of SCN cells disappear.  C.Action potentials are unnecessary for SCN neurons to maintain their rhythm.  D.The working mechanism of SCN is a molecular cycle based on gene expression, which is very different between humans and animals such as mice and fruit flies. E.This entire molecular cycle takes about 30 hrs, and thus it is an infradian rhythm",C.Action potentials are unnecessary for SCN neurons to maintain their rhythm. 
496,7,8,7,12. Choose the correct answer (2.0分),A.Lesions of hypothalamic ventromedial nuclei causes loss of appetite  B.Lesions of the lateral hypothalamus causes voracious appetite  C.Lesions of the lateral hypothalamus causes Prader-Willi syndrome  D.Lesions of hypothalamic ventromedial nuclei causes voracious appetite E.Lesions of hypothalamic ventromedial nuclei causes Prader-Willi syndrome ,D.Lesions of hypothalamic ventromedial nuclei causes voracious appetite
497,7,8,7,"13. Below are right concepts concerning leptin, except for (2.0分)",A.Leptin plays a key role in regulating energy intake and expenditure. B.Leptin is an adipose derived protein hormone. C.The Ob(Lep) gene is located on chromosome 17 in humans.  D.ob/ob mouse is with mutations in the gene for leptin. E.db/db mouse is with mutations in the gene that encodes the receptor for leptin. ,C.The Ob(Lep) gene is located on chromosome 17 in humans. 
498,7,8,7,"14. Pathogenesis of obesity that Leptin alterations are involved, except for  (2.0分)","A.Failure to produce leptin B.Inappropriately low leptin secretion for a given fat mass  C.In a subset of cases, obesity is associated with normal levels of leptin. D.In all cases, obesity is associated with abnormal levels of leptin. E.Relative or absolute insensitivity to leptin, associated with increased circulating leptin. ","D.In all cases, obesity is associated with abnormal levels of leptin."
499,7,8,7,15. Which statement is wrong concerning Anorexia nervosa (2.0分),"A.Anorexia nervosa is an eating disorder characterized by refusal to maintain a healthy body weight and an obsessive fear of gaining weight.  B.Anorexia nervosa is an eating disorder characterized by feel no hunger C.Anorexia nervosa is an eating disorder often coupled with a distorted self image D.Anorexia nervosa is an eating disorder characterized by continuing to feel hunger, but deny themselves all but very small quantities of food.  E.Anorexia nervosa is an eating disorder and a serious mental illness.",B.Anorexia nervosa is an eating disorder characterized by feel no hunger
500,7,8,7,16. Gender identity is  (2.0分),"A.What the others think of your gender role B.What you see from your body  C.What you feel from the sociaty D.The conviction of belonging to the male or female gender. E.hetero-, homo- or bi-sexuality",D.The conviction of belonging to the male or female gender.
501,7,8,7,17. Below are some typical symptoms of complete androgen insensitivity syndrome except for    (2.0分),A.Defect exists in androgen receptor gene B.Differentiation of male genitalia C.Individual will feminize at puberty D.Gender identity is normal female E.Differentiation of female genitalia,B.Differentiation of male genitalia
502,7,8,7,"18. Factors influence gender identity that may result in transsexuality are listed below, except for:   (2.0分)",A.Gene factors. B.Disordered hormonal environment in the pregnant mother. C.Disordered hormonal environment in the child. D.Social environment E.Immune response,D.Social environment
503,7,8,7,19. Which statement is wrong concerning brain and sex  (2.0分),"A.The sexual differentiation of the genitals takes places much earlier in development than sexual differentiation of the brain. B.The sexual differentiation of the genitals takes places in the second half of pregnancy. C.The sexual differentiation of the brain starts in the second half of pregnancy. D.The sexual differentiation of the genitals and the sexual differentiation of the brain may be influenced independently.  E.Sexual differentiation of the brain happens, mainly under the organizing effects on the brain of sex hormones that are permanent. ",B.The sexual differentiation of the genitals takes places in the second half of pregnancy.
504,7,8,7,20. Diazepam不具有下列哪一项作用? (2.0分),A.镇静、催眠作用 B.抗抑郁作用 C.抗惊厥作用 D.抗焦虑作用 E.中枢性肌肉松弛作用,B.抗抑郁作用
505,7,8,7,21. 用于抢救苯二氮艹卓类药物过量中毒的药物是 (2.0分),A.Chlorpromazine B.Chloral hydrate（水合氯醛） C.Naloxone D.Flumazenil（氟马西尼） E.Atropine,D.Flumazenil（氟马西尼）
506,7,8,7,22. 具有镇静、催眠、抗惊厥、抗癫痫作用的药物是 (2.0分),A.Thiopental sodium B.Phenytion sodium C.Phenobarbital D.Meprobamate E.Chloral hydrate,C.Phenobarbital
507,7,8,7,23. 巴比妥类药物久用停药可引起 (2.0分),A.肌张力升高 B.血压升高 C.呼吸加快 D.多梦症 E.食欲增加,D.多梦症
508,7,8,7,24. 中枢性呼吸衰竭时可选用下列哪一种药物? (2.0分),A.Aramine B.Nikethamide C.Phentolamine D.Mecamylamine（美卡拉明） E.Neostigmine,B.Nikethamide
509,7,8,7,25. 只通过刺激颈动脉体和主动脉体的化学感受器，反射性兴奋呼吸中枢的药物为 (2.0分),A.Methylphenidate（哌甲酯） B.Caffeine（咖啡因） C.Lobeline（洛贝林） D.Nikethamide E.Dimefline（二甲弗林）,C.Lobeline（洛贝林）
510,7,8,7,26. 神经性厌食患者的性格特征多为 (2.0分),A.敏感、多疑，自尊心过强 B.暗示性强 C.爱表现自己，行为夸张、做作，渴望被别人注意 D.拘谨、刻板，带有强迫的特点及完美主义倾向 E.极端自私与自我中心，冷酷无情,D.拘谨、刻板，带有强迫的特点及完美主义倾向
511,7,8,7,27. 以下哪项不是神经性贪食的主要临床表现：(2.0分),A.发作性不可抗拒的摄食欲望和行为 B.一次可进食大量食物，每周至少发作二次 C.有担心发胖的恐惧心理 D.常采取引吐、导泄、禁食等方法，以消除暴食引起肥胖 E.多数患者因为大量进食导致体重明显增加。,E.多数患者因为大量进食导致体重明显增加。
512,7,8,7,28. 有关失眠症诊断标准，以下哪项正确 (2.0分),A.每周失眠2次，持续1月以上 B.每周失眠3次，持续1月以上 C.每周失眠3次，持续2月以上 D.每周失眠2次，持续2月以上 E.每周失眠3次，持续3月以上,B.每周失眠3次，持续1月以上
513,7,8,7,29. 下列那条症状不属于发作性睡病 (2.0分),A.发作性短暂性睡眠 B.猝倒发作 C.睡眠麻痹 D.入睡后可起来在室内走动 E.入睡前幻觉,D.入睡后可起来在室内走动
514,7,8,7,30. 有关应激与应激源以下哪一项不对 (2.0分),A.应激即指对应激源作出的反应 B.应激源指导致个体出现应激的原因 C.处于应激状态下的个体常有内环境的紊乱 D.应激源有正性与负性之分 E.心理健康的个体是因为他们较少碰到应激源,E.心理健康的个体是因为他们较少碰到应激源
515,7,8,7,31. 以下哪项不是创伤后应激障碍的特点  (2.0分),A.应激源往往具有异常惊恐或灾难性质 B.症状常有晨重夜轻的节律变化 C.反复重现创伤性体验 D.持续性的警觉性增高 E.发病常在遭受创伤后数日至半年内出现,B.症状常有晨重夜轻的节律变化
516,7,8,7,32. 女性病人，23岁。周末搭男友摩托郊游后返城，途中遭遇车祸，双双被送进医院。其男友不治身亡，而病人本人受轻伤。正在给病人包扎伤口时，病人突然大哭大叫，扯掉绑带，赤脚往诊室外冲，口中不停呼唤男友的名字，行为冲动，表情恐惧。此病人最可能的诊断是 (2.0分),A.癔症  B.创伤后应激障碍  C.急性应激障碍 D.病理性激情发作  E.躁狂发作,C.急性应激障碍
517,7,8,7,33. （续32题） 一年后随访该病人，家人反映病人性格有改变，无故发脾气，不喜欢外出，沉默少语。睡眠差，有几次听到病人从睡梦中惊醒。不敢坐摩托车，甚至听到汽车的喇叭声也表现恐惧害怕。此病人可诊断为(2.0分),A.适应性障碍  B.创伤后应激障碍  C.恶劣心境  D.恐惧症  E. 慢性反应性精神病,B.创伤后应激障碍 
518,7,8,7,34. Which one in the following does not belong to cortical dementia?   (2.0分),A. Parkinson dementia      B.Huntington dementia  C.Alzheimer dementia       D.Parkinson's plus syndrome,C.Alzheimer dementia      
519,7,8,7,35. Which one in the following does not belong to psychotic disorders in late Life? (2.0分),A.Delirium        B.dementia    C.Bipolar disorder     D.ADHD,D.ADHD
520,7,8,7,"36. In the following statements regarding anxiety, which one is wrong?  (2.0分)",A.Anxiety may increase cardiovascular illness B.Anxiety may increase pulmonary disorders C.Anxiety may increase neurological disorders D.Anxiety may increase life expectancy ,D.Anxiety may increase life expectancy 
521,7,8,7,37. Which one in the following does not belong to cognitive disorders in late life? (2.0分),A.dementia     B.age-associated memory impairment   C.age-associated cognitive decline    D.autism  ,D.autism  
522,7,8,7,38. 外科麻醉期开始的标志是： (2.0分),A.痛觉开始消失   B.反射活动减弱   C.肌肉开始松弛  D.意识消失  E.由兴奋转为安静，呼吸、血压平稳,不知道
523,7,8,7,39. 有关硫贲妥钠作用特点的叙述，错误的是(2.0分),A.对呼吸循环影响小    B.镇痛效果较差    C.无诱导兴奋期 D.肌松作用差     E.维持时间短,A.对呼吸循环影响小   
524,7,8,7,40. 具有分离麻醉作用的全麻药是(2.0分),A.麻醉乙醚   B.硫贲妥钠   C.氧化亚氮   D.异氟烷   E.氯胺酮,E.氯胺酮
525,7,8,7,41. 吸入性麻醉药的作用机制(2.0分),A.作用于中枢特异性受体   B.作用于痛觉中枢   C.借其脂溶性的物理作用暂时改变中枢神经生物膜的性质   D.首先抑制脑干网状结构上行激活系统   E. 选择性作用于大脑皮层,C.借其脂溶性的物理作用暂时改变中枢神经生物膜的性质  
526,7,8,7,42. 对疼痛的定义正确的表述： (2.0分),"A.是机体面临刺激或疾病的信号 B.是机体对创伤或疾病的反应机制,也是疾病的症状 C.是组织损伤或潜在的组织损伤所引起的不愉快感觉和情感体验 D.由外界创伤引起的机体损伤",C.是组织损伤或潜在的组织损伤所引起的不愉快感觉和情感体验
527,7,8,7,43. 慢性疼痛病人长期服用非甾体类抗炎药物的不良反应有(2.0分),A.消化道溃疡         B.肝肾功能损坏    C.血小板功能障碍     D.以上都对,D.以上都对
528,7,8,7,44. 疼痛得到控制的标准: (2.0分),A.数字评分法<3分          B.24小时内突发性疼痛次数<3 C.24小时内用药物缓解暴发痛的次数<3次      D.A+B+C ,D.A+B+C 
529,7,8,7,45. 指出不符合三阶梯止痛治疗方案的用药原则:  (2.0分),A.按阶梯用药    B.疼痛时给药     C.个体化给药    D.口服给药,B.疼痛时给药    
530,7,8,7,46. 以下哪种疼痛不属于急性疼痛：(2.0分),A.创伤性疼痛          B.手术后疼痛      C.神经性疼痛      D.胆绞痛,C.神经性疼痛     
531,7,8,7,47. 疼痛评估常用方法：(2.0分),A.0~10数字分级法（NRS）  B.根据主诉疼痛的程度分级法（VRS） C.视觉模糊法（VAS法） D.以上都对,D.以上都对
532,7,8,7,"48. 当患者有神经病理性疼痛时一般会有以下特性,哪一个不对:  (2.0分)",A.痛觉过敏                  B.疼痛伴随感觉缺失 C.阵发性或自发性疼痛         D.所有阿片类药物效果都不好,D.所有阿片类药物效果都不好
533,7,8,7,49. 阿片类药物应用时一旦出现中毒现象可立即使用解救药物： (2.0分),A.纳曲酮        B.纳络酮        C.咖啡因         D.尼可刹米,B.纳络酮       
534,7,8,7,50. 可用于治疗神经病理性疼痛的强阿片类药物是：   (2.0分),A.盐酸羟考酮控释片         B.吗啡控缓释片 C.芬太尼帖剂                     D.度冷丁,A.盐酸羟考酮控释片        
817,8,8,7,1. 以下不通过腹股沟管的结构是(2.0分),A.睾丸动脉 B.输精管 C.髂腹股沟神经 D.阴部神经 E.精索,D.阴部神经
818,8,8,7,2. 关于腹膜与腹盆腔脏器的关系，正确的是(2.0分),A.位于腹膜腔之内的脏器称腹膜内位器官 B.位于脏腹膜与壁腹膜之间的脏器称腹膜间位器官 C.腹膜外位器官的各面均无腹膜覆盖 D.胃、十二指肠和胆囊均属于腹膜内位器官 E.以上都不是,E.以上都不是
819,8,8,7,3. 以下哪个不属于腹膜内位器官(2.0分),A.胃 B.十二指肠上部 C.胰 D.空、回肠 E.盲肠和阑尾,C.胰
820,8,8,7,4. 膈的主动脉裂孔(2.0分),A.有主动脉和左、右迷走神经通过 B.位于膈肌中心腱内 C.在食管裂孔的右后方 D.平第10胸椎高度 E.以上均不对,E.以上均不对
821,8,8,7,5. 病人有长期饮酒史，现出现脾肿大伴脾功能亢进，胃炎、胃溃疡和长期便血等症状，最可能为以下哪类疾病，而行进一步检查以确诊？(2.0分),A.脾肿瘤 B.血液病 C.肝炎 D.肝硬化、门脉高压 E.胃肿瘤,D.肝硬化、门脉高压
822,8,8,7,6. 切开横结肠系膜时应注意勿损伤(2.0分),A.左结肠动脉 B.右结肠动脉 C.胃十二指肠动脉 D.胃短动脉 E.中结肠动脉,E.中结肠动脉
823,8,8,7,7. 患者，男性，16岁，体瘦，举重物时突感左侧腹股沟区疼痛，并可摸及块状物，躺下消失，坐起时块状物再次突出，应怀疑为(2.0分),A.腹股沟直疝 B.腹股沟斜疝 C.腹壁疝 D.阑尾炎 E.以上均不对,B.腹股沟斜疝
824,8,8,7,8. 关于腹直肌的描述，正确的是(2.0分),A.有节段性的神经支配 B.起于耻骨上支 C.止于第4、5、6肋 D.其前面由三层腹肌的腱膜所覆盖 E.其后面由腹横肌腱膜所包裹,A.有节段性的神经支配
825,8,8,7,9. Gender identity is (2.0分),"A.What the others think of your gender role B.What you see from your body  C.What you feel from the sociaty D.The conviction of belonging to the male or female gender. E.hetero-, homo- or bi-sexuality",D.The conviction of belonging to the male or female gender.
826,8,8,7,10. Below are some typical symptoms of complete androgen insensitivity syndrome except for(2.0分),A.Defect exists in androgen receptor gene B.Differentiation of male genitalia C.Individual will feminize at puberty D.Gender identity is normal female E.Differentiation of female genitalia,B.Differentiation of male genitalia
827,8,8,7,"11. The major findings of sexual differentiation of the rat brain are indicated below, except for (2.0分)",A.Nature's Blueprint for the internal and external genitalia and the brain is female. B.One mechanism for the alteration in brain structure may be an alteration in apoptosis. C.A male's brain must be exposed to testicular hormones during a critical period of early development to attain the masculine characteristics in terms of brain structure and function.  D.The process of apoptosis may define critical period.  E.Nature's Blueprint for the brain is both bisexual. ,E.Nature's Blueprint for the brain is both bisexual. 
828,8,8,7,"12. Factors influence gender identity that may result in transsexuality are listed below, except for: (2.0分)",A.Gene factors. B.Disordered hormonal environment in the pregnant mother. C.Disordered hormonal environment in the child. D.Social environment E.Immune response,D.Social environment
829,8,8,7,13. Sexual orientation (2.0分),"A.is the gender (male or female) to which a person is attracted.  B.is called bi-sexual if a person is attracted to the same sex.  C.is determined during perinatal period  D.is awaken during adulthood as a lifestyle choice.,  E.is a psychiatric condition",A.is the gender (male or female) to which a person is attracted. 
830,8,8,7,"14. About sexual differentiation of the brain, which is NOT the component?(2.0分)",A.In the presence of effective gonadal hormones: masculinization. B.In the presence of effective gonadal hormones: de-feminization. C.In the apparent absence of gonadal hormones: failure to masculinize  D.In the apparent absence of gonadal hormones: de-feminization  E.In the apparent absence of gonadal hormones: feminization ,D.In the apparent absence of gonadal hormones: de-feminization 
831,8,8,7,"15. Below are examples of circadian rhythms, except for (2.0分)","A.Sleep-wake rhythm,  B.Temperature rhythm,  C.Hormones rhythm,  D.Ovulation rhythm E.Cognitive and motor performance levels rhythm",D.Ovulation rhythm
832,8,8,7,16. The circadian timing system does NOT contain (2.0分),A.the eyes. B.the suprachiasmatic nucleus. C.the pathway from the SCN to the superior cervical ganglion. D.the pathway from the superior cervical ganglion to the SCN. E.the pathway from the pineal gland to the SCN.,D.the pathway from the superior cervical ganglion to the SCN.
833,8,8,7,17. Which concept is correct (2.0分),"A.In isolation experiments, behavior and physiology are always synchronized.  B.The body has only one biological clock that is the SCN.  C.Desynchronization may occur temporarily such as jet lag D.The best cure for jet lag is melatonin E. The best cure for jet lag is light, which desynchronize the biological clocks during jet lag.",C.Desynchronization may occur temporarily such as jet lag
834,8,8,7,"18. Below are wrong concepts of the SCN, except for (2.0分)","A.Action potentials are necessary for SCN neurons to maintain their rhythm B.When Action potentials of the SCN are blocked, the rhythmicity of metabolism and biochemical functions of SCN cells disappear.  C.Action potentials are unnecessary for SCN neurons to maintain their rhythm.  D.The working mechanism of SCN is a molecular cycle based on gene expression, which is very different between humans and animals such as mice and fruit flies. E.This entire molecular cycle takes about 30 hrs, and thus it is an infradian rhythm",C.Action potentials are unnecessary for SCN neurons to maintain their rhythm. 
835,8,8,7,19. Choose the correct answer (2.0分),A.Lesions of hypothalamic ventromedial nuclei causes loss of appetite  B.Lesions of the lateral hypothalamus causes voracious appetite  C.Lesions of the lateral hypothalamus causes Prader-Willi syndrome  D.Lesions of hypothalamic ventromedial nuclei causes voracious appetite E.Lesions of hypothalamic ventromedial nuclei causes Prader-Willi syndrome ,D.Lesions of hypothalamic ventromedial nuclei causes voracious appetite
836,8,8,7,"20. Neuropeptides mentioned below are involved in appetite control, except for(2.0分)",A.pro-opiomelanocortin B.corticotrophin releasing hormone C.neuropeptide Y. D.arcuate nucleus E.leptin.,D.arcuate nucleus
837,8,8,7,"21. Below are right concepts concerning leptin, except for (2.0分)",A.Leptin plays a key role in regulating energy intake and expenditure. B.Leptin is an adipose derived protein hormone. C.The Ob(Lep) gene is located on chromosome 17 in humans.  D.ob/ob mouse is with mutations in the gene for leptin. E.db/db mouse is with mutations in the gene that encodes the receptor for leptin. ,C.The Ob(Lep) gene is located on chromosome 17 in humans. 
