number,grade,module,week,question_stem,choice,correct_answer
173,7,1,3,23. 副作用是指(2.0分),A.用药量过大或用药时间过久引起的反应 B.在治疗剂量出现与治疗目的无关的作用 C.与治疗目的无关的作用 D.用药后给病人带来的不舒适的反应 E.停药后，残存药物引起的反应,B.在治疗剂量出现与治疗目的无关的作用
174,7,1,3,24. 药物的副作用是指(2.0分),A.治疗量时出现的变态反应 B.治疗量时出现的与治疗目的无关的作用 C.用药量过大引起的不良反应 D.药物对老年及儿童的有害作用 E.用药时间过长引起机体损害,B.治疗量时出现的与治疗目的无关的作用
176,7,1,3,26. 药物的毒性反应是(2.0分),A.因用量过大（或机体对该药特别敏感）所发生的对机体有损害的反应 B.在使用治疗用量时所产生的与治疗目的无关的反应 C.一种过敏反应 D.一种遗传性生化机制异常所产生的特异反应 E.指剧毒药所产生的毒性作用,A.因用量过大（或机体对该药特别敏感）所发生的对机体有损害的反应
177,7,1,3,27. 量效曲线可以为用药提供什么参考(2.0分),A.药物的毒性性质 B.药物的疗效大小 C.药物的安全范围 D.药物的给药方案 E.药物的体内分布过程,D.药物的给药方案
178,7,1,3,28. 药物的量反应是指(2.0分),A.以数量的分级来表示群体中某一效应出现的频率 B.在某一群体中某一效应出现的频率   C.以数量的分级来表示群体反应的效应强度 D.以数量的分级来表示个体反应的效应强度 E.在某一群体中某一效应出现的个数,D.以数量的分级来表示个体反应的效应强度
180,7,1,3,30. 药物的效价强度（potency）是指同一类型药物之间 (2.0分),A.产生治疗作用与不良反应的比值 B.产生相同效应时需要的剂量的不同 C.在足够大的剂量时产生最大效应的强弱 D.引起毒性剂量的大小 E.以上都不是,B.产生相同效应时需要的剂量的不同
181,7,1,3,31. Ion channels in cell membranes (2.0分),A.may open in response to a change in potential difference across the membrane. B.are nonspecific. C.may open in response to binding a ligand. D.Both are nonspecific and may open in response to a change in potential difference across the membrane are correct. E.Both may open in response to a change in potential difference across the membrane and may open in response to binding a ligand are correct.,E.Both may open in response to a change in potential difference across the membrane and may open in response to binding a ligand are correct.
182,7,1,3,32. The concentration of (2.0分),A.positively charged substances within cells is greater than the concentration of negatively charged substances. B.sodium and chloride ions in the extracellular fluid is greater than that in the cytosol of cells. C.Both positively charged substances within cells is greater than the concentration of negatively charged substances and sodium and chloride ions in the extracellular fluid is greater than that in the cytosol of cells are correct. D.potassium and calcium ions in the cytosol of cells is greater than that in the extracellular fluid. E.Both sodium and chloride ions in the extracellular fluid is greater than that in the cytosol of cells and potassium and calcium ions in the cytosol of cells is greater than that in the extracellular fluid are correct.,B.sodium and chloride ions in the extracellular fluid is greater than that in the cytosol of cells.
183,7,1,3,33. Mediated transport across cell membranes(2.0分),A.refers to the movement of ions through protein channels. B.refers both to diffusion and to the active transport of molecules. C.Both refers to the movement of ions through protein channels and refers both to diffusion and to the active transport of molecules are correct. D.is characterized by saturable carriers and a maximum velocity of transport. E.Both refers both to diffusion and to the active transport of molecules and is characterized by saturable carriers and a maximum velocity of transport are correct.,D.is characterized by saturable carriers and a maximum velocity of transport.
184,7,1,3,34. Carrier-mediated transport (2.0分),A.involves a specific membrane protein that functions as a carrier molecule. B.always involves the movement of substances against a concentration gradient. C.Both involves a specific membrane protein that functions as a carrier molecule and always involves the movement of substances against a concentration gradient are correct. D.always requires the direct expenditure of energy. E.All of the choices are correct.,A.involves a specific membrane protein that functions as a carrier molecule.
185,7,1,3,35. Which of the following is a feature that distinguishes active transport from facilitated diffusion?  (2.0分),A.requirement for a carrier molecule B.saturability C.specificity D.presence of a transport maximum E.requirement for metabolic energy,E.requirement for metabolic energy
186,7,1,3,"36. If a cell is placed into an unknown solution and it shrinks, what can be concluded about the unknown solution? (2.0分)",A.Its nonpenetrating solute concentration was equal to that of the cell. B.Its nonpenetrating solute concentration was less than that of the cell. C.Its nonpenetrating solute concentration was greater than that of the cell. D.Any of the choices are possible.,C.Its nonpenetrating solute concentration was greater than that of the cell.
187,7,1,3,37. The resting membrane potential (2.0分),A.is oriented so that the cell's interior is positive with respect to the extracellular fluid. B.occurs only in nerve and muscle cells. C.is the same in all cells. D.requires very few ions to be distributed unevenly. E.None of the choices are correct.,D.requires very few ions to be distributed unevenly.
188,7,1,3,"38. In a resting neuron, (2.0分)",A.the permeability of the plasma membrane to potassium ion is about 50 times greater than its permeability to sodium ion. B.the plasma membrane is completely impermeable to sodium ion. C.the concentration of sodium ion is greater inside the cell than outside. D.the plasma membrane is freely permeable to sodium ion. E.None of the choices are true.,A.the permeability of the plasma membrane to potassium ion is about 50 times greater than its permeability to sodium ion.
189,7,1,3,39. The membrane potential of most neurons at rest is  (2.0分),A.equal to the equilibrium potential of potassium ion. B.slightly more positive than the equilibrium potential of potassium ion. C.slightly more negative than the equilibrium potential of potassium ion. D.equal to the equilibrium potential of sodium ion. E.Both equal to the equilibrium potential of sodium ion and slightly more negative than the equilibrium potential of potassium ion.,B.slightly more positive than the equilibrium potential of potassium ion.
190,7,1,3,40. The diffusion potential for Na+ across a nerve cell membrane (2.0分),A.favors its movement out of the cell at resting potential. B.is in the same direction as the diffusion potential for potassium. C.favors its movement into the cell at resting potential. D.is equal and opposite to the electrical potential acting on sodium at resting potential. E.is both favors its movement into the cell at resting potential and is equal and opposite to the electrical potential acting on sodium at resting potential.,C.favors its movement into the cell at resting potential.
191,7,1,3,41. An increase in the extracellular concentration of K+ above normal would result in(2.0分),A.a decrease in intracellular Na+. B.an increase in intracellular K+. C.a decrease in intracellular K+. D.an increase in intracellular Na+. E.no change in intracellular ion concentrations.,B.an increase in intracellular K+.
192,7,1,3,"42. If the concentration of ATP were depleted in a typical nerve cell, the(2.0分)","A.resting membrane potential would decrease (become less negative). B.resting membrane potential would increase (become more negative). C.concentration gradient for Na+ would remain the same. D.resting membrane potential would eventually become positive, inside with respect to outside. E.None of the choices are correct.",A.resting membrane potential would decrease (become less negative).
193,7,1,3,43. Which of the following statements about the refractory period of a membrane is true? (2.0分),"A.The refractory period prevents the action potential from spreading back over the part of the membrane that just underwent an action potential. B.The relative refractory period refers to the period of time during which another action potential can be initiated in that part of the membrane that has just undergone an action potential, if the stimulus is strong enough. C.The absolute refractory period refers to the period of time during which another action potential cannot be initiated in that part of the membrane that has just undergone an action potential, no matter how great the strength of the stimulus. D.The refractory period places an upper limit on the frequency with which a nerve cell can conduct action potentials. E.All of the choices are correct.",E.All of the choices are correct.
194,7,1,3,44. Which of the following statements concerning the rate of action potential propagation is true? (2.0分),A.It is faster in myelinated nerve fibers than in nonmyelinated ones. B.It is faster for a strong stimulus than for a weak one. C.It is faster in large-diameter axons than in small-diameter ones. D.Both it is faster in large-diameter axons than in small-diameter ones and it is faster in myelinated nerve fibers than in nonmyelinated ones are true. E.All of the choices are true.,D.Both it is faster in large-diameter axons than in small-diameter ones and it is faster in myelinated nerve fibers than in nonmyelinated ones are true.
195,7,1,3,45. An action potential does not restimulate the adjacent membrane that was previously depolarized because (2.0分),A.the resting membrane potential of the axon is too low. B.it is impossible for an action potential to be propagated along an axon toward the nerve cell body. C.the resting membrane potential of the axon is too high. D.stimulation is inhibited by the myelin sheath. E.this area of membrane is absolutely refractory to depolarization.,E.this area of membrane is absolutely refractory to depolarization.
196,7,1,3,46. The regions of axon membrane that lie between regions of myelin are the (2.0分),A.islets of Langerhans. B.synaptic membranes. C.nodes of Ranvier. D.glial cells. E.dendrites.,C.nodes of Ranvier.
197,7,1,3,47. Exocytosis of neurotransmitter into the synaptic cleft is triggered by an influx of ______ in response to the arrival of an action potential in the axon terminal. (2.0分),A.K+ B.Ca2+ C.Na+ D.ATP E.Cl-,B.Ca2+
198,7,1,3,"48. When a solute, X, is placed in compartment A of a two compartment container and allowed to diffuse to compartment B and attain diffusion equilibrium, then (2.0分)",A.solutes will be moving in both directions equally. B.solutes will only continue to move from A to B. C.solutes will only continue to move from B to A. D.there will no longer be any movement of solutes between compartments. E.solutes will continue to move to the side with the higher concentration.,A.solutes will be moving in both directions equally.
199,7,1,3,49. Which of the following statements regarding the diffusion of nonpolar solutes across cell membranes is correct? (2.0分),"A.At equilibrium for solute X, the flux of X across cell membranes is zero. B.At equilibrium for solute X, the concentration of X inside the cell is equal to its concentration outside the cell. C.At equilibrium for solute X, the net flux of X across cell membranes is zero. D.Both at equilibrium for solute X, the flux of X across cell membranes is zero and at equilibrium for solute X, the concentration of X inside the cell is equal to its concentration outside the cell are correct. E.Both at equilibrium for solute X, the net flux of X across cell membranes is zero and at equilibrium for solute X, the concentration of X inside the cell is equal to its concentration outside the cell are correct.","E.Both at equilibrium for solute X, the net flux of X across cell membranes is zero and at equilibrium for solute X, the concentration of X inside the cell is equal to its concentration outside the cell are correct."
200,7,1,3,50. The net flux of a penetrating solute into a cell will increase if the (2.0分),A.Both permeability constant for that solute increases and concentration of that solute in the extracellular fluid increases are correct. B.temperature increases. C.concentration of that solute in the extracellular fluid increases. D.permeability constant for that solute increases. E.All of the choices are correct.,E.All of the choices are correct.
502,8,1,3,"2. If the ATP-generating mechanisms in a cell are poisoned and the cell has depleted its ATP reserves,  (2.0分)",A.primary active transport of molecules would cease immediately and secondary active transport of molecules would cease immediately are correct. B.eventually there will be no potential difference across the membrane. C.primary active transport of molecules would cease immediately. D.secondary active transport of molecules would cease immediately. E.primary active transport of molecules would cease immediately and eventually there will be no potential difference across the membrane are correct.,E.primary active transport of molecules would cease immediately and eventually there will be no potential difference across the membrane are correct.
503,8,1,3,3. Which of the following statements regarding the active transport of molecules across cell membranes is correct? (2.0分),"A.In secondary active-transport systems in which Na ions are bound to carriers, the actively transported solute always moves across the membrane in the direction opposite of Na ion movement. B.In secondary active-transport systems in which Na ions are bound to carriers, the actively transported solute always follows Na ions across the membrane. C.Both primary and secondary active transport are dependent upon energy derived from ATP. D.Both primary and secondary active transport are dependent upon energy derived from ATP and in secondary active-transport systems in which Na ions are bound to carriers, the actively transported solute always follows Na ions across the membrane are correct. E.Both primary and secondary active transport are dependent upon energy derived from ATP and in secondary active-transport systems in which Na ions are bound to carriers, the actively transported solute always moves across the membrane in the direction opposite of Na ion movement are correct.",C.Both primary and secondary active transport are dependent upon energy derived from ATP.
504,8,1,3,4. Which of the following is not a difference between primary active transport and secondary active transport? (2.0分),A.Primary active transport uses energy derived from ATP whereas secondary active transport does not. B.Primary active transport uses a carrier that is an ATPase whereas the latter does not. C.Primary active transport uses a carrier whose binding affinity for the solute is modified by covalent modulation whereas the latter does not. D.Primary active transport uses a carrier that is phosphorylated whereas the latter does not. E.None of the choices are correct.,A.Primary active transport uses energy derived from ATP whereas secondary active transport does not.
506,8,1,3,"6. If all other conditions remain the same and the concentration of a nonpenetrating solute increases inside a cell,  (2.0分)",A.water will tend to enter the cell because the interior has a decreased osmolarity. B.water will tend to leave the cell because the interior has an increased osmolarity. C.water will tend to enter the cell because the interior has an increased osmolarity. D.water will tend to leave the cell because the interior has a decreased osmolarity. E.the non-penetrating solute will diffuse across the membrane until its concentration is equal on both sides of the membrane.,C.water will tend to enter the cell because the interior has an increased osmolarity.
508,8,1,3,8. 下列哪项为经导管栓塞术(2.0分),A.脑动脉溶栓术  B.肝癌TACE术  C.颈动脉支架植入 D.TIPSS E.肾动脉成形术,B.肝癌TACE术 
510,8,1,3,10. An action potential in a neuronal membrane differs from a graded potential in that (2.0分),"A.an action potential has a threshold and is an all-or-none phenomenon, whereas a graded potential does not have a threshold and is not all-or-none. B.an action potential is propagated without decrement, whereas a graded potential is not. C.an action potential requires the opening of Ca+2 channels, whereas a graded potential does not. D.Both an action potential requires the opening of Ca+2 channels, whereas a graded potential does not and an action potential is propagated without decrement, whereas a graded potential is not are correct. E.Both an action potential is propagated without decrement, whereas a graded potential is not and an action potential has a threshold and is an all-or-none phenomenon, whereas a graded potential does not have a threshold and is not all-or-none are correct.","E.Both an action potential is propagated without decrement, whereas a graded potential is not and an action potential has a threshold and is an all-or-none phenomenon, whereas a graded potential does not have a threshold and is not all-or-none are correct."
512,8,1,3,12. 血管性病变的诊断的金标准为(2.0分),A.DSA B.X线平片 C.CT  D.MRI E.B超,A.DSA
513,8,1,3,"13. When an axon is stimulated to threshold, the voltage-gated(2.0分)",A.K+ channels open before the voltage-gated Na+ channels. B.K+ channels are opened when Na+ binds to the channel. C.K+ channels open at the same time as the voltage-gated Na+ channels. D.Na+ channels are activated and then inactivated. E.All of the choices are correct.,D.Na+ channels are activated and then inactivated.
514,8,1,3,14. 利用X线进行放射治疗主要利用X线(2.0分),A.电离效应 B.感光效应   C.穿透作用 D.荧光效应 E.光学特性,A.电离效应
515,8,1,3,15. 药物的最大效应（效能，maximum efficacy）是指 (2.0分),A.引起毒性剂量的大小   B.在足够大的剂量时产生效应的强弱 C.产生相同效应时需要的剂量的不同   D.产生治疗作用与不良反应的比值 E.以上都不是,B.在足够大的剂量时产生效应的强弱
517,8,1,3,17. 在人体组织中X线穿透力由强到弱，依次为 (2.0分),A.骨骼＞脂肪＞液体及软组织 B.气体＞液体及软组织＞脂肪    C.气体＞脂肪＞液体及软组织 D.液体及软组织＞骨骼＞脂肪     E.脂肪＞气体＞骨骼、液体及软组织,C.气体＞脂肪＞液体及软组织
518,8,1,3,18. X线成像的基础为(2.0分),A.穿透作用 B.荧光作用 C.生物作用 D.感光作用    E.光学特性,A.穿透作用
519,8,1,3,19. 药物的半数致死量(LD50)是指 (2.0分),A.抗生素杀死一半病原菌的剂量 B.引起半数实验动物严重毒性反应的剂量 C.抗寄生虫药杀死一半寄生虫的剂量 D.引起半数实验动物死亡的剂量 E.致死量的一半,D.引起半数实验动物死亡的剂量
520,8,1,3,20. X线透视荧光影像形成的错误叙述 (2.0分),A.需有X线的对比度    B.依赖于人体组织的厚度差别    C.X线的穿透能力   D.依赖于人体组织的密度差别 E.透过射线具有相同的强度 ,E.透过射线具有相同的强度 
521,8,1,3,21. 消化道常用造影剂是：(2.0分),A.硫酸钡 B.碘化油 C.泛影葡胺    D.优维显 E.Gd-DTPA,A.硫酸钡
522,8,1,3,22. 关于DSA优点，描述错误的是(2.0分),A.密度分辨率高 B.没有骨骼软组织影重叠   C.适用于各种图像处理技术 D.造影剂用量少  E.不需用造影剂,E.不需用造影剂
523,8,1,3,23. X线透视的基础是(2.0分),A.荧光作用 B.生物作用 C.穿透作用 D.感光作用    E.光学特性,A.荧光作用
526,8,1,3,26. 药物引起最大效应50%所需的浓度（EC50）用以表示 (2.0分),A.安全性的大小 B.效价强度的大小 C.分布范围的大小 D.最大效应的大小 E.毒性的大小,B.效价强度的大小
534,8,1,3,34. 药物的非特异性作用包括 (2.0分),A.离子通道阻滞药干扰离子跨膜转运 B.受体阻断药抑制受体激活 C.利尿药抑制肾小管Na+-K+交换 D.酶抑制药抑制酶的活性 E.抗酸药对胃酸的中和作用,E.抗酸药对胃酸的中和作用
536,8,1,3,"36. During the active transport of glucose across an epithelium, energy is used to (2.0分)","A.power the Na -glucose cotransporter. B.synthesize insulin, which is necessary for glucose reabsorption. C.maintain the transport maximum for glucose. D.power the Na,K-ATPase pump. E.power the facilitated diffusion of glucose across the basolateral membrane of the epithelial cell.",A.power the Na -glucose cotransporter.
538,8,1,3,38. The equilibrium potential of K ions in nerve cells is about -90 mV. The membrane potential of typical nerve cells at rest is -70 mV. Therefore (2.0分),"A.increasing the membrane potential of a nerve cell would slow the diffusion of K ions out of it. B.in nerve cells at rest, there is a net diffusion of K ions out of the cell. C.increasing the permeability of a resting neuronal membrane to K ions will increase the membrane potential (that is, make it more negative, inside with respect to outside). D.potassium is not the only permeant ion at rest. E.All of the choices are true.",E.All of the choices are true.
539,8,1,3,39. 经皮肝胆管造影的英文缩写为(2.0分),A.PTC   B.MRCP C.ERCP D.IVP   E.TIPSS ,A.PTC  
543,8,1,3,43. Which of the following statements regarding action potentials generated in a membrane is not true?  (2.0分),A.An action potential generates a new action potential in an adjacent area of membrane. B.Action potentials travel decrementally down the membrane. C.An action potential generates a local current that depolarizes adjacent membrane to threshold potential. D.The first action potential generated is the same size as the action potential ultimately generated at the end of the membrane. E.An action potential generated by a threshold stimulus is the same size as one generated by a supra-threshold stimulus.,B.Action potentials travel decrementally down the membrane.
545,8,1,3,45. 治疗外伤引起的剧烈疼痛时，皮下注射Morphine 10 mg与皮下注射Pethidine 100 mg的疗效相同，因此 (2.0分),A.Pethidine的效应效价强度比Morphine强10倍 B.Morphine的效价强度比Pethidine强10倍 C.Pethidine的效能比Morphine强10倍 D.Morphine的效能比Pethidine强10倍 E.Morphine的安全性比Pethidine高10倍,B.Morphine的效价强度比Pethidine强10倍
548,8,1,3,48. 药物的治疗指数是指(2.0分),A.LD50/ED50 B.治疗量/半数致死量 C.治愈率/不良反应发生率 D.ED50/LD50  E.ED95/LD5,A.LD50/ED50
550,8,1,3,50. 药物的内在活性(效应力)是指 (2.0分),A.药物对受体亲和力高低 B.药物激动受体的能力 C.药物水溶性大小 D.药物穿透生物膜的能力 E.药物脂溶性强弱,B.药物激动受体的能力
851,9,1,3,1. 在碱性尿液中弱酸性药物(2.0分),A.解离多，重吸收少，排泄快 B.解离少，重吸收多，排泄快 C.解离多，重吸收多，排泄快 D.解离少，重吸收多，排泄慢 E.解离多，重吸收少，排泄慢,A.解离多，重吸收少，排泄快
852,9,1,3,2. 易化扩散是 (2.0分),A.依赖载体（药物转运体）逆浓度梯度跨膜转运   B.不依赖载体顺浓度梯度跨膜转运 C.依赖载体顺浓度梯度跨膜转运 D.不依赖载体逆浓度梯度跨膜转运 E.主动转运,C.依赖载体顺浓度梯度跨膜转运
853,9,1,3,3. 主动转运的特点是(2.0分),A.通过载体（药物转运体）转运，不需耗能 B.通过载体转运，需要耗能 C.不通过载体转运，不需耗能 D.不通过载体转运，需要耗能 E.包括易化扩散,B.通过载体转运，需要耗能
854,9,1,3,4. 药物的首关消除（首过消除）是指(2.0分),A.药物口服后，部分未经吸收即从肠道排出 B.药物静脉注射后，部分迅速经肾排泄 C.药物口服后，部分迅速经肾排泄 D.药物经静脉注射，进入体循环之后，部分在肝脏内消除 E.药物口服后，进入体循环之前，部分先在肝脏内消除,D.药物经静脉注射，进入体循环之后，部分在肝脏内消除
855,9,1,3,5. 关于药物与血浆蛋白结合的描述，下述哪一点是错误的？(2.0分),A.药物与血浆蛋白结合一般是可逆的 B.同时用两个药物可能会发生置换现象 C.血浆蛋白减少可使结合型药物减少 D.结合型药物有较强的药理活性 E.结合型药物一般难以分布到全身组织 ,D.结合型药物有较强的药理活性
856,9,1,3,6. 零级消除动力学的特点是(2.0分),A.体内药物过多时，以最大能力消除药物的方式 B.血浆消除半衰期随血浆药物浓度高低而增减 C.t1/2＝0.5C0 / K D.单位时间内体内药量以恒定的量消除 E.以上都正确,E.以上都正确
857,9,1,3,7. 在等剂量时，Vd小的药物比Vd大的药物(2.0分),A.血浆浓度较低 B.血浆蛋白结合较少    C.组织内药物浓度较低 D.生物利用度较小 E.能达到的稳态血药浓度较低,A.血浆浓度较低
858,9,1,3,8. 静脉注射2 g磺胺药，其血药浓度为100 mg/L，其表观分布容积为 (2.0分),A.0.05 L B.2 L C.5 L  D.20 L E.200 L,D.20 L
860,9,1,3,10. 药物的血浆tl/2是指 (2.0分),A.药物的稳态血浓度下降一半的时间 B.药物的有效血浓度下降一半的时间 C.药物的组织浓度下降一半的时间 D.药物的血浆浓度下降一半的时间 E.药物的血浆蛋白结合率下降一半的时间,D.药物的血浆浓度下降一半的时间
866,9,1,3,16. 激动药是指对受体 (2.0分),A.有亲和力而无内在活性的药物 B.有亲和力而内在活性较弱的药物 C.有亲和力又有内在活性的药物 D.无亲和力但有较强内在活性的药物 E.既无亲和力也无内在活性的药物,C.有亲和力又有内在活性的药物
867,9,1,3,17. 拮抗药（阻断药）是指对受体  (2.0分),A.有亲和力而无内在活性的药物 B.有亲和力而内在活性较弱的药物 C.有亲和力又有内在活性的药物 D.无亲和力但有较强内在活性的药物 E.既无亲和力也无内在活性的药物,A.有亲和力而无内在活性的药物
870,9,1,3,20. 联合应用两种药物时，药物的作用可能发生(2.0分),A.疗效上的协同 B.疗效上的拮抗 C.两者或其中之一的毒性增强 D.两者或其中之一的毒性减弱 E.以上都是,E.以上都是
887,9,1,3,37. The reason solutions for injection or infusion into people normally contain either 150 mM NaCl or 300 mM glucose is that these (2.0分),A.solutes are necessary for metabolism. B.solutions are hypertonic to the blood and cells. C.solutions are hypoosmotic to the blood and cells. D.solutions are isotonic to the blood and cells. E.solutions contain penetrating solutes.,D.solutions are isotonic to the blood and cells.
889,9,1,3,39. Exocrine glands differ from endocrine glands in that the former (2.0分),A.are formed from infoldings of embryonic epithelium whereas the latter are not. B.are specialized for secretion whereas the latter are not. C.secrete their products into ducts whereas the latter do not. D.secrete hormones whereas the latter do not. E.None of the choices are correct.,A.are formed from infoldings of embryonic epithelium whereas the latter are not.
898,9,1,3,"48.   During the rising (depolarizing) phase of an action potential,    (2.0分)",A.   PK+ becomes much greater than PNa+. B.PNa+ becomes much greater than PK+. C.  PK+ is the same as PNa+. D.  Na+ efflux (flow out of the cell) occurs. E.  none of the choices occur.,B.PNa+ becomes much greater than PK+.
900,9,1,3,50. Once formed inside of the cell most endocytic vesicle will fuse with which organelle for sorting?   (2.0分),A.  endoplasmic reticulum B.   Golgi apparatus C.endosome D.  nucleus E.mitochondria,C.endosome
1257,10,1,3,"1. Equal concentrations of two solutes, A and B, are placed into the same beaker at the same time. Solute A reaches diffusion equilibrium faster than solute B. What is the most likely explanation for this observation? (3.0分)",A.The temperature was greater for solute A than solute B. B.The concentration gradient for A was greater than B. C.Solute A is smaller than solute B. D.Solute A traveled a shorter distance than solute B. E.All of the choices are logical explanations.,C.Solute A is smaller than solute B.
1258,10,1,3,"2. If it takes solute A 1 second to diffuse 1 millimeter, how long will it take solute A to diffuse 10 millimeters under the same conditions? (3.0分)",A.1 second B.10 seconds C.50 seconds D.100 seconds,D.100 seconds
1259,10,1,3,3. The permeability of the plasma membrane to mineral ions (3.0分),A.is dependent upon channels formed by proteins. B.varies from one cell to another. C.is affected by differences in electrical charge on the two sides of the membrane. D.Both is dependent upon channels formed by proteins and is affected by differences in electrical charge on the two sides of the membrane are correct. E.All of the choices are correct.,E.All of the choices are correct.
