number,grade,module,week,question_stem,choice,correct_answer
205,6,3,6,13. 确诊支原体肺炎的根据是(2.5分),A.病变表现为间质性炎症 B.起病急，剧烈的干性咳嗽 C.多为儿童和青年 D.肺泡壁内无渗出物 E.痰、鼻分泌物的病原体培养阳性,E.痰、鼻分泌物的病原体培养阳性
206,6,3,6,14. 肺硅沉着症最早期的病变出现在(2.5分),A.右肺中叶 B.两肺下叶  C.两肺上叶 D.肺门淋巴结 E.胸膜,D.肺门淋巴结
207,6,3,6,15. 最易合并胸膜间皮瘤的疾病是(2.5分),A.石棉肺 B.硅肺 C.肺结核 D.农民肺 E.肺间质纤维化,A.石棉肺
208,6,3,6,16. 大叶性肺炎患者出现明显发绀等缺氧症状时，提示病变处于何期？(2.5分),A.溶解消解期 B.红色肝样变期 C.灰色肝样变期 D.充血水肿期 E.合并肺肉质变时,B.红色肝样变期
209,6,3,6,17. 对大叶性肺炎合并症描述错误是(2.5分),A.脓胸 B.败血症  C.肺脓肿  D.肺褐色硬化  E.肺肉质变,D.肺褐色硬化 
210,6,3,6,18. 构成细胞性硅结节的细胞是(2.5分),A.吞噬硅尘的中性粒细胞 B.纤维母细胞 C.血管内皮细胞 D.吞噬硅尘的巨噬细胞 E.淋巴细胞,D.吞噬硅尘的巨噬细胞
211,6,3,6,19. 肺瘢痕癌在组织学上多数为(2.5分),A.腺癌 B.小细胞未分化癌 C.类癌 D.鳞癌 E.大细胞未分化癌,A.腺癌
212,6,3,6,20. 慢性支气管炎管壁浸润的炎细胞主要是(2.5分),A.嗜碱性粒细胞 B.嗜酸性粒细胞 C.淋巴细胞 D.中性粒细胞 E.巨噬细胞,C.淋巴细胞
213,6,3,6,21. Which one belongs to macrolides(2.5分),A.Carbenicillin B.Vancomycin C.Erythromycin D.Amikacin,C.Erythromycin
214,6,3,6,22. 呈肺炎样外观的肺癌类型是(2.5分),A.腺癌  B.小细胞癌 C.瘢痕癌  D.粘液癌 E.细支气管肺泡细胞癌,E.细支气管肺泡细胞癌
215,6,3,6,23. Which of following is not an anti-viral drug.(2.5分),A.vidarabine B.cytarabine C.zidovudine D.acyclovir,B.cytarabine
216,6,3,6,24. 鼻咽癌最常见的组织学类型是(2.5分),A.大圆细胞癌 B.低分化鳞癌 C.高分化鳞癌 D.腺癌 E.未分化癌,B.低分化鳞癌
217,6,3,6,25. 不符合大叶性肺炎灰色肝样变期的形态特点是(2.5分),A.肺泡壁毛细血管扩张充血 B.切面呈颗粒状 C.肺泡腔内充满大量中性粒细胞和纤维蛋白性渗出物 D.病变肺叶仍肿胀 E.胸膜表面可有纤维蛋白性渗出,A.肺泡壁毛细血管扩张充血
218,6,3,6,26. TMP can enhance the antibacterial activity of SMZ，the pharmacokinetic reason is(2.5分),"A.TMP inhibits the excretion of SMZ B.TMP promotes the distribution of SMZ C.TMP promotes the absorption of SMZ D.TMP and SMZ have the similar ADME procedure, the changes of the concentration of  TMP in the blood plasma consists with that of SMZ.","D.TMP and SMZ have the similar ADME procedure, the changes of the concentration of  TMP in the blood plasma consists with that of SMZ."
219,6,3,6,27. 致病力最强的二氧化硅粉尘微粒的直径是(2.5分),A.D>4μm B.D>3μm C.D>5μm D.D<2μm E.D>10μm,D.D<2μm
220,6,3,6,28. 对麻疹性病毒性肺炎描写错误的是(2.5分),A.上皮细胞胞浆或胞核内可见病毒包涵体 B.肺泡腔内出现浆液性纤维蛋白性渗出物 C.肺泡腔内表面形成透明膜 D.多核巨噬细胞是由巨噬细胞互相融合而成 E.有巨细胞肺炎之称,D.多核巨噬细胞是由巨噬细胞互相融合而成
221,6,3,6,29. which of following is not suitable for treatment of anaerobic infection.(2.5分),A.miconazole B.metronidazole C.lincomycin D.chloramphenicol,A.miconazole
222,6,3,6,30. 慢性支气管炎患者咳痰的病变基础是(2.5分),A.腺体肥大、增生，浆液腺粘液腺化生 B.支气管粘膜上皮细胞变性、坏死 C.支气管壁充血、水肿 D.支气管壁纤维组织增生 E.平滑肌束断裂、软骨萎缩,A.腺体肥大、增生，浆液腺粘液腺化生
225,6,3,6,33. 结核分枝杆菌培养获得菌落所需时间为(2.5分),A.一周 B.3天 C.24小时 D.两周以上,D.两周以上
226,6,3,6,34. 具有感染性的肺炎衣原体形态是(2.5分),A.始体 B.包含体 C.原体 D.网状体,C.原体
227,6,3,6,1. 流感病毒易引起变异的两个抗原是（多选）(2.5分),A.核蛋白 B.血凝素蛋白 C.膜蛋白M1 D.神经氨酸酶,B.血凝素蛋白 D.神经氨酸酶
228,6,3,6,1. 工伤属于职业病，但不是法定职业病。 (2.5分),非选择题,非选择题
229,6,3,6,2. 职业病的预后一般较差。 (2.5分),非选择题,非选择题
230,6,3,6,3. 职业病的诊断除去明确的职业史，还需要相关的症状与体征及实验室检查结果。(2.5分),非选择题,非选择题
231,6,3,6,4. 金属铅由于熔点低，在生产环境中较易星辰铅烟和铅尘。 (2.5分),非选择题,非选择题
232,6,3,6,5. 依地酸二钠钙是治疗铅中毒的首选药物。  (2.5分),非选择题,非选择题
534,7,3,6,1. 导致矽肺患者死亡的最常见并发症是(3.0分),A.肺炎；  B.感染；  C.肿瘤；  D.肺结核；   E.肺源性心脏病,D.肺结核；  
535,7,3,6,2. 分析机体酸碱状况时通常采用的样品是(3.0分),A.静脉血 B.尿液  C.动脉血 D.肠液 E.脑脊液,C.动脉血
536,7,3,6,3. 纠正代谢性酸中毒最常用的药物是(3.0分),A.50g/l NaHCO3 B.1N NaOH C.3mmol/l CaCl2 D.9g/l NaCl E.5mmol/l KCl,A.50g/l NaHCO3
537,7,3,6,4. 大叶性肺炎的病变特点，下列哪项除外(3.0分),A.病变中可有大量细菌  B.常有肉质变 C.大量纤维素渗出  D.较多的红细胞漏出 E.大量中性白细胞渗出,A.病变中可有大量细菌 
538,7,3,6,5. 产生节律性呼吸的基本中枢在(3.0分),A.延髓 B.脊髓 C.脑桥 D.中脑 E.大脑皮层,A.延髓
539,7,3,6,6. 易并发肺肉质变的肺部疾病是(3.0分),A.间质性肺炎 B.病毒性肺炎 C.小叶性肺炎 D.大叶性肺炎 E.干酪样肺炎,D.大叶性肺炎
540,7,3,6,7. PBPs是下列哪一药物的靶蛋白(3.0分),A.Vacomycin B.Amikacin C.Cefazolin D.Erethromycin E.Clindamycin,C.Cefazolin
541,7,3,6,8. 大叶性肺炎的病变性质是(3.0分),A.浆液性炎  B.变态反应性炎  C.化脓性炎 D.纤维素性炎  E.出血性炎 ,D.纤维素性炎 
542,7,3,6,9. 肺炎支原体引起的肺炎属于(3.0分),A.慢性肺炎 B.急性肺炎　 C.化脓性肺炎 D.原发性非典型性肺炎,D.原发性非典型性肺炎
543,7,3,6,10. 耐甲氧西林金葡菌严重感染时，可选用的药物是(3.0分),A.Oxacillin B.Penicillin G C.Cefuroxime  D.Vacomycin E.Amikacin,D.Vacomycin
544,7,3,6,11. 男性，55岁，30年吸烟史，刺激性干咳6个月。查体X线片示右肺门处不规则分叶状巨大阴影，边界不清。最有可能的诊断是(3.0分),A.大叶性肺炎 B.肺鳞状细胞癌 C.小叶性肺炎 D.肺结核 E.尘肺,B.肺鳞状细胞癌
545,7,3,6,12. 引起大流行的流感病毒是(3.0分),A.甲型　 B.丙型 C.乙型 D.丁型,A.甲型　
546,7,3,6,13. 关于肺癌的肉眼观察，下列哪一项是不会看到的？(3.0分),A.肺叶内有大小不等结节 B.肺门部有分叶状巨大肿块 C.肺组织内有5cm直径结节状肿块 D.整个肺叶呈肺炎样外观 E.肺上叶多个厚壁空洞,E.肺上叶多个厚壁空洞
547,7,3,6,14. 对挥发酸进行缓冲的最主要系统是(3.0分),A.有机磷酸盐缓冲系统 B.碳酸氢盐缓冲系统  C.血红蛋白缓冲系统  D.无机磷酸盐缓冲系统  E.蛋白质缓冲系统,D.无机磷酸盐缓冲系统 
548,7,3,6,15. 通常将接触含有（  ）以上游离二氧化硅的粉尘作业，称为矽尘作业(3.0分),A.20%； B.30%； C.15%； D.10%； E.5%；,D.10%；
549,7,3,6,16. 病毒性肺炎病变特点是(4.0分),A.间质性肺炎  B.纤维素性炎 C.化脓性炎  D.浆液化脓性炎 E.卡他性炎,A.间质性肺炎 
551,7,3,6,18. 关于粉尘致病作用的描述不正确的是(3.0分),A.粉尘可致中毒 B.粉尘可致肺炎 C.粉尘可致尘肺 D.粉尘不会致肿瘤 E.粉尘可致慢性阻塞性肺病。,D.粉尘不会致肿瘤
553,7,3,6,20. 尘肺的诊断必须根据下列哪个依据(3.0分),A.职业史；  B.现场卫生学调查资料；   C.临床表现和实验室检查；  D.合格的X线胸片； E.以上全是,E.以上全是
554,7,3,6,21. 含高浓度游离二氧化硅的生产性粉尘对职业人群主要的危害是。(3.0分),A.中毒； B.刺激作用； C.致肺组织纤维化；    D.致敏作用,C.致肺组织纤维化；   
555,7,3,6,22. Penicillin G适宜治疗下列哪一种细菌引起的感染？(3.0分),A.破伤风杆菌 B.变形杆菌 C.绿脓杆菌 D.大肠杆菌 E.痢疾杆菌,A.破伤风杆菌
556,7,3,6,23. 肺下叶有一直径为5cm的结节状阴影，边缘呈毛刺状，应首先考虑：(3.0分),A.团块状矽结节 B.周围型肺癌 C.肺结核球 D.肺脓肿 E.肺肉质变,B.周围型肺癌
557,7,3,6,24. 下列对生产性粉尘理化特性描述不正确的是(3.0分),A.溶解度越高，毒性越大；  B.硬度越大，对肺组织的机械损伤越大； C.电荷性会影响粉尘在肺部的沉积； D.分散度越高，危害越大,A.溶解度越高，毒性越大； 
558,7,3,6,25. 肺炎链球菌主要致病物质是(3.0分),A.内毒素 B.外毒素  C.荚膜　 D.溶血素,C.荚膜　
559,7,3,6,26. 下列哪一药物是大环内酯类抗生素？(3.0分),A.Vancomycin B.Carbenicillin C.Amikacin D.Erythromycin E.Amoxycillin,D.Erythromycin
561,7,3,6,28. 结核结节属下列哪一种改变(3.0分),A.炎性息肉   B.异物性肉芽肿   C.炎性假瘤   D.感染性肉芽肿   E.肉牙组织  ,D.感染性肉芽肿  
562,7,3,6,29. 硅肺的并发症有(3.0分),A.肺癌 B.肺炎  C.肺结核  D.肺脓肿 E.肺结核＋肺心病,E.肺结核＋肺心病
564,7,3,6,31. 下列药物中，抗结核杆菌作用最强、对纤维化病灶中结核杆菌也有效的是(3.0分),A.Amikacin B.Streptomycin  C.Para-aminosalicylic acid  D.Gentamicin E.Isoniazid,E.Isoniazid
565,7,3,6,32. 关于结核球，下列哪项是错误的：(3.0分),A.界限清晰 B.胸片即可明确诊断 C.直径在2-5mm之间  D.干酪样坏死结节，其中含有结核杆菌 E.纤维包裹，但可复发,B.胸片即可明确诊断
566,7,3,6,33. 肺心病发病的主要环节是(3.0分),A.肺纤维化  B.肺血管床减少 C.慢性阻塞性肺气肿 D.慢性支气管炎 E.肺循环阻力增加和肺动脉高压,E.肺循环阻力增加和肺动脉高压
833,8,3,6,1. 劳动过程中存在的有害因素有：(2.5分),A.职业紧张因素和工效学有关因素 B.物理化学生物因素 C.化学因素 D.以上全对,A.职业紧张因素和工效学有关因素
834,8,3,6,2. 由于长期操作电脑导致颈痛、肩痛等是：(2.5分),A.法定职业病 B.职业病 C.工作有关疾病 D.以上都不对,C.工作有关疾病
835,8,3,6,3. 接触一氧化碳和二硫化碳导致的冠心病是：(2.5分),A.法定职业病 B.职业病 C.工伤 D.以上都不对,D.以上都不对
836,8,3,6,4. 职业性铅接触常可导致：(2.5分),A.急性铅中毒 B.慢性铅中毒 C.铅中毒性脑病 D.腹痛,B.慢性铅中毒
837,8,3,6,5. 治疗铅中毒的首选药物是：(2.5分),A.二巯基丁二酸钠 B.维生素C C.依地酸二钠钙 D.以上都不对,C.依地酸二钠钙
838,8,3,6,6. 硫化氢是一种：(2.5分),A.刺激性气体 B.单纯窒息性气体 C.化学性窒息性气体 D.以上都对,C.化学性窒息性气体
843,8,3,6,11. 下列关于平静呼吸的描述，哪一项是错误的?   (2.5分),A.吸气时肋间外肌收缩 B.吸气时膈肌收缩 C.呼气时呼气肌收缩 D.呼气时胸骨和肋骨回复原位 E.呼气时脯肌和肋间外肌舒张,C.呼气时呼气肌收缩
845,8,3,6,13. 家兔代谢性酸中毒模型可使用下面哪种方法制作  (2.5分),A.耳缘静脉注入120 g/l NaH2PO4 5ml/kg B.耳缘静脉注入50 g/l NaHCO3 5ml/kg C.窒息 D.耳缘静脉注入50 g/l葡萄糖5ml/kg E.耳缘静脉注入9 g/l NaCl 5 ml/kg,A.耳缘静脉注入120 g/l NaH2PO4 5ml/kg
847,8,3,6,15. 动脉血液[H+] 增高兴奋呼吸，主要是通过外周化学感受器而实现，理由是(2.5分),A.中枢化学感受器对H+不敏感 B.H+难以通过血脑屏障 C.H+对中枢化学感受器有抑制作用 D.血液中H+可直接兴奋呼吸中枢 E.脑脊液中的缓冲系统缓冲了脑脊液H+,B.H+难以通过血脑屏障
848,8,3,6,16. 作血气分析时，下述哪种情况才能获得正确数据？(2.5分),A.血样内存有气泡    B.采血后搓匀上机测定 C.采血后立即隔绝空气搓匀上机测定 D.为了防止血凝采血前针筒内预留1ml肝素 E.水洗净后针筒立即采血,C.采血后立即隔绝空气搓匀上机测定
849,8,3,6,17. 血液中对固定酸进行缓冲的主要系统是 (2.5分),A.碳酸氢盐缓冲系统  B.磷酸盐缓冲系统  C.血浆蛋白缓冲系统 D.还原血红蛋白缓冲系统  E.氧合血红蛋白缓冲系统,A.碳酸氢盐缓冲系统 
851,8,3,6,19. 下述哪项原因不易引起代谢性酸中毒  (2.5分),A.糖尿病  B.休克  C.呼吸心跳骤停  D.呕吐  E.腹泻,D.呕吐 
853,8,3,6,21. 小叶性肺炎的病变性质多为  (2.5分),A.出血性纤维素性炎症  B.卡他性炎症 C.增生性炎症  D.化脓性炎症 E.变质性炎症,D.化脓性炎症
854,8,3,6,22. 慢性阻塞性肺病常见的是(2.5分),A.支气管哮喘 B. 支气管扩张 C.肺脓肿 D.肺结核球 E.慢性支气管炎,E.慢性支气管炎
856,8,3,6,24. 硅肺最主要的病理变化是(2.5分),A.坏死结节 B.结节性纤维化 C.嗜酸性肉芽肿  D.空洞形成 E.干酪性肺炎形成,B.结节性纤维化
860,8,3,6,28. 继发性肺结核早期病灶多位于(2.5分),A.肺尖部或锁骨下区域 B.肺门部   C.肺上叶下部或下叶上部胸膜处   D.点状坏死   E.嗜酸性小体形成,A.肺尖部或锁骨下区域
863,8,3,6,31. 肉眼观察整个肺叶呈肺炎样外观，这可能是以下哪种病变？(2.5分),A.大细胞癌 B.小细胞癌 C.鳞状细胞癌 D.瘢痕癌 E.细支气管肺泡癌,E.细支气管肺泡癌
864,8,3,6,32. 下列关于肺腺癌的描述，哪一项是错误的？(2.5分),A.患者常有大量吸烟史 B.肿块多见于肺周边部 C.女性多见 D.常有肺门淋巴结转移 E.肿块直径多在4cm以上,A.患者常有大量吸烟史
868,8,3,6,36. 矽肺特征性病理改变是(2.5分),A.矽结节；  B.纤维化；   C. 渗出；   D.坏死；    E. 蛋白沉积,A.矽结节； 
871,8,3,6,39. 通常将直径小于（  ）的粉尘成为呼吸性粉尘。(2.5分),A.30 μm；   B. 25 μm；   C. 20 μm；  D.15μm；   E.10 μm；   F.5 μm；,F.5 μm；
872,8,3,6,40. 主题检索语言统称为描述语言，是用词语表达各种概念，下列不属于主题检索语言的是(2.5分),A.主题词语言 B.代码检索语言 C.关键词语言 D.叙词语言,B.代码检索语言
1144,9,3,6,1. 下列病原菌中有（      ）不引起呼吸系统感染(3.0分),A.金黄色葡萄球菌    B.肺炎链球菌菌 C.甲型链球菌　　　  D.结核分枝杆菌,C.甲型链球菌　　　 
1145,9,3,6,2. 高致病性禽流感传播至人的主要途径是(3.0分),A.水平传播  B.垂直传播 C.禽-人传播 D.输血传播,C.禽-人传播
1147,9,3,6,4. 金黄色葡萄球菌最重要的致病因子是(3.0分),A.凝固酶 B.杀白细胞素 C.溶血素 D.葡萄球菌A蛋白,A.凝固酶
1151,9,3,6,8. 儿童发热伴咳嗽5天，胸透发现两肺下叶有散在的小灶状阴影，该患者最有能患有(3.0分),A.肺原发综合征 B.干酪性肺炎 C.肺粟粒性结核 D.大叶性肺炎 E.小叶性肺炎,E.小叶性肺炎
1153,9,3,6,10. 鼻咽部最常见的恶性肿瘤是(3.0分),A.高分化腺癌 B.恶性淋巴瘤 C.恶性黑色素瘤 D.横纹肌肉瘤 E.低分化鳞状细胞癌,E.低分化鳞状细胞癌
1154,9,3,6,11. 关于肺癌的扩散转移描述中，以下哪项是错误的？ (3.0分),A.血道转移以脑、骨及肾上腺多见 B.小细胞癌生长迅速，转移较早 C.大细胞癌较少见血行播散转移 D.周围型肺腺癌可直接侵犯胸膜 E.肺鳞状细胞癌常侵及纵隔及心包,C.大细胞癌较少见血行播散转移
1155,9,3,6,12. 关于慢性纤维空洞型肺结核，下列哪一项是错误的(3.0分),A.空洞多位于上叶 B.晚期形成硬化性肺结核 C.病灶部位越低下病变越新鲜 D.肺门淋巴结结核多发 E.空洞内壁含结核菌的坏死物经支气管播散,D.肺门淋巴结结核多发
1157,9,3,6,14. 原发性肺结核的特点不包括 (3.0分),A.多见于儿童  B.形成原发综合征  C.肺内有多个大小不等、新旧不一的空洞  D.肺门淋巴结易受累  E.原发病灶常见于肺上叶下部或肺下叶上部近脏胸膜处 ,C.肺内有多个大小不等、新旧不一的空洞 
1158,9,3,6,15. 下列哪一项符合硅肺的特点？ (4.0分),A.吸入的二氧化硅尘粒越大，密度越高致病力越强 B.硅结节可以消退 C.硅结节是一种肉芽肿性病变 D.硅肺性空洞显然是合并结核病的结果 E.以上都不是,C.硅结节是一种肉芽肿性病变
1159,9,3,6,16. 肺心病的心肌病变中，下列哪一种最不容易出现？ (3.0分),A.心肌细胞肥大，核大深染 B.心肌细胞增生，数目增多 C.心肌纤维变性 D.心肌细胞肌浆溶解 E.心肌间质纤维化,B.心肌细胞增生，数目增多
1160,9,3,6,17. 肺气肿指的是肺泡扩张并有肺泡间隔(3.0分),A.纤维化 B.炎症 C.瘢痕 D.破坏 E.水肿,D.破坏
1161,9,3,6,18. 痰涂片阳性检出率最高的肺癌是(3.0分),A.大细胞癌  B.小细胞癌  C.腺癌  D.鳞状细胞癌  E.细支气管肺泡癌 ,D.鳞状细胞癌 
1163,9,3,6,20. 关于Penicillin G，描述不正确的是(3.0分),A.对beta-内酰胺酶敏感 B.抑制细菌细胞壁合成 C.停药3天再用药需重做皮试 D.可用于治疗幼儿大叶性肺炎 E.耐胃酸，有口服制剂,E.耐胃酸，有口服制剂
1166,9,3,6,23. TMP与SMZ联合用药的机制是（      ）(3.0分),A.增加SMZ吸收 B.增加TMP吸收 C.减慢SMZ的消除 D.发挥协同抗菌作用 E.减慢TMP的消除,D.发挥协同抗菌作用
1168,9,3,6,25. 职业病目前有(3.0分),A.较多的治疗方法 B.一定可以治愈 C.无法治愈 D.早起发现及时处理，预后较好,D.早起发现及时处理，预后较好
1170,9,3,6,27. 职业健康检查包括(3.0分),A.上岗前 B.在岗期间 C.离岗时 D.A+B+C,D.A+B+C
1172,9,3,6,29. 铅进入体内后主要有以下途径排出(3.0分),A.粪便 B.尿 C.胆汁 D.以上都不对,B.尿
1174,9,3,6,31. 我国目前最主要的职业病是(3.0分),A.中毒  B.尘肺    C.肿瘤    D.皮肤病    E.噪声性耳聋,B.尘肺   
1445,10,3,6,5. 下列病理改变中有（　  　）不属于结核病典型病变(3.0分),A.结核结节  B.嗜酸性肉芽肿 C.中性粒细胞浸润　  D.干酪样坏死,C.中性粒细胞浸润　 
1446,10,3,6,6. 对绿脓杆菌有效的抗生素是(3.0分),A.Penicillin G B.Ampcillin C.Roxithromycin D.Lincomycin E.Cefotaxime,E.Cefotaxime
1447,10,3,6,7. 下列头孢菌素中，哪一个对肾脏毒性最小？(3.0分),A.Cefetaxime（头孢噻肟） B.Cefuroxime（头孢呋辛） C.Cefalexin（头孢氨苄） D.Cefaclor（头孢克洛） E.Cefazolin（头孢唑林）,A.Cefetaxime（头孢噻肟）
1448,10,3,6,8. 下列哪一项不是氨基糖苷类抗生素的共同特点？ (3.0分),A.由氨基糖分子和非糖部分的苷元结合而成  B.水溶性好、性质稳定 C.对革兰阳性菌具有高度抗菌活性 D.对革兰阴性需氧菌具有高度抗菌活性 E.能与核蛋白体30S亚基结合，是抑制蛋白合成的杀菌剂,C.对革兰阳性菌具有高度抗菌活性
1449,10,3,6,9. Erythromycin与clindamycin合用可(3.0分),A.扩大抗菌谱 B.由于竞争结合部位产生拮抗作用 C.增强抗菌活性 D.降低毒性 E.增加毒性   ,B.由于竞争结合部位产生拮抗作用
1450,10,3,6,10. 职业性的诊断可以由(3.0分),A.任何临床医生作出 B.有诊断资格的医生作出 C.医院中三名以上取得诊断资格的医生作出 D.以上都不对,D.以上都不对
1453,10,3,6,13. 职业接触金属汞主要进入体内的途径是(3.0分),A.消化道 B.呼吸道 C.皮肤 D.以上都对,B.呼吸道
1455,10,3,6,15. 职业接触金属锰主要排出途径为(3.0分),A.消化道 B.呼吸道 C.肾脏 D.汗液,A.消化道
1458,10,3,6,18. 下列哪种肺组织病理特征属于急性矽肺的典型病理改变(3.0分),A.矽结节  B.弥漫性纤维化 C.矽性蛋白沉淀  D.透明性变,C.矽性蛋白沉淀 
1460,10,3,6,20. 矽肺X线胸片中的大阴影是指长径超过（　  　）的阴影。(3.0分),A.30mm B.20mm C.15mm D.10mm E.5mm,D.10mm
1461,10,3,6,21. 肺源性心脏病最常见的原因是(3.0分),A.支气管哮喘 B.支气管扩张 C.慢性支气管炎 D.肺结核病 E.矽肺,C.慢性支气管炎
1462,10,3,6,22. 慢性支气管炎呼吸上皮易发生(4.0分),A.柱状上皮化生  B.移行上皮化生 C.鳞状上皮化生 D.小肠上皮化生 E.大肠上皮化生 ,C.鳞状上皮化生
1463,10,3,6,23. 小叶性肺炎常见的并发症不包括(3.0分),A.心力衰竭  B.呼吸衰竭  C.脓毒血症  D.脓胸  E.气胸,C.脓毒血症 
1465,10,3,6,25. 小叶性肺炎的病变范围是(3.0分),A.以呼吸性细支气管为中心 B.以终末细支气管为中心 C.以细支气管为中心 D.以支气管为中心 E.以肺泡管为中心,C.以细支气管为中心
1466,10,3,6,26. 肺癌的副肿瘤综合症不包括(3.0分),A.类癌综合症 B.低血糖 C.肺性骨关节病 D.男性乳房发育症 E.肌无力综合症,B.低血糖
1467,10,3,6,27. 肺粟粒性结核病肉眼观(3.0分),A.双肺充血，重量增加，切面暗红  B.双肺皱缩，体积减小 C.肺部分坏死，形成无数空洞 D.切面光滑平整 E.切面灰白，上有小凹，成斑块状 ,A.双肺充血，重量增加，切面暗红 
1468,10,3,6,28. 女性，56岁，无吸烟史。X线片示肺下叶有一直径为5cm的结节状阴影，边缘呈毛刺状，应首先考虑(3.0分),A.肺脓肿 B.肺结核球 C.团块状矽结节 D.周围型肺癌 E.肺肉质变,D.周围型肺癌
1469,10,3,6,29. 在原发性肺结核，大量结核杆菌短期内大量侵入肺静脉，可引起(3.0分),A.急性肺粟粒性结核病 B.慢性肺粟粒性结核病 C.急性全身性粟粒性结核病 D.慢性全身性粟粒性结核病 E.肺外器官粟粒性结核病,C.急性全身性粟粒性结核病
1470,10,3,6,30. 下列哪种肺部疾病纤维素渗出最多(3.0分),A.大叶性肺炎 B.小叶性肺炎 C.间质性肺炎 D.慢性支气管炎 E.支气管哮喘,A.大叶性肺炎
1471,10,3,6,31. 结核球的基本病变是(4.0分),A.病变以渗出为主，中央有干酪样坏死 B.病变以增生为主，中央有干酪样坏死 C.一个或多个厚壁空洞 D.纤维包裹的境界分明的干酪样坏死灶 E.肺泡有纤维素渗出，广泛的干酪样坏死,D.纤维包裹的境界分明的干酪样坏死灶
1472,10,3,6,32. 继发性肺结核的病变特点是(3.0分),A.易发生干酪样坏死，不形成结核结节  B.病变在肺内主要经受侵的支气管播散  C.肺门淋巴结常有明显的干酪样坏死  D.空洞的形成比原发性肺结核病少见  E.肺内病变多位于下叶,B.病变在肺内主要经受侵的支气管播散 
1739,11,3,6,12. 职业性铅中毒的主要途径是(3.0分),A.呼吸道 B.皮肤 C.消化道 D.以上都对,A.呼吸道
1740,11,3,6,13. 下列不属于法定传染性职业病的是(3.0分),A.炭疽 B.森林脑炎 C.布鲁氏菌病 D.艾滋病 E.莱姆病,D.艾滋病
1741,11,3,6,14. 对中毒性肺水肿机制描述不正确的是(3.0分),A.肺毛细血管壁通透性加 B.肺毛细血管渗出增加  C.肺淋巴循环增强  D.肺泡壁通透性增加,C.肺淋巴循环增强 
1743,11,3,6,16. 可以从事接尘工作的人员是(3.0分),A.消化系统疾病患者 B.活动性肺结核患者 C.慢性呼吸道疾病患者 D.肺功能不良人员 E.心血管系统疾病患者,A.消化系统疾病患者
1745,11,3,6,18. 下列哪项属于呼吸系统的特异性免疫反应(3.0分),A.屏障结构 B.吞噬细胞 C.NK细胞 D.补体系统 E.体液免疫,E.体液免疫
