,grade,module,week,question_stem,choice,correct_answer
344,6,4,8,18. 下列哪项不适合选择体外受精胚胎移植手术? (2.0分),A.免疫因素所致不孕    B.子宫内膜异位症 C.双侧输卵管阻塞   　 D.双侧输卵管切除术后  　 E.结核性子宫内膜炎,E.结核性子宫内膜炎
345,6,4,8,19. 女孩青春期出现的最早征兆是?(2.0分),A.乳房出现硬结 B.月经来潮 C.出现阴毛和腋毛 D.身高突增,A.乳房出现硬结
346,6,4,8,"20. A 28-year-old woman asks, ""What percentage of reproductive-age couples are unable to conceive after 1 year of coitus without contraception?""How can you correctly respond? (2.0分)",A.30 to 40% B.10 to 20% C.1 to2% D.50 to 60% E.greater than 60%,B.10 to 20%
347,6,4,8,21. You are counseling a 30-year-old woman who wants to become pregnant. Which of the following is the most accurate method for her to time intercourse? (2.0分),"A.serum progesterone level B.profuse, thin, acellular cervical mucus C.urinary luteinizing hormone (LH) kit testing D.thermogenic shift in basal body temperature (BBT) E.mittelschmerz",C.urinary luteinizing hormone (LH) kit testing
348,6,4,8,22. 淋病发生并发症的常见原因是(2.0分),A.治疗不当 B.性交 C.酗酒 D.抽烟,D.抽烟
349,6,4,8,23. Fecal incontinence may be related to which of the following?(2.0分),A.nulliparity B.innervation of the pelvic floor and the anal sphincters C.normal colonic transit time D.interplay between the pubococcygeus muscle and rectum E.urinary retention,B.innervation of the pelvic floor and the anal sphincters
350,6,4,8,"24. A 44-year-old woman (gravida 5, para 5) comes in complaining that she has noticed a bulge protruding out of her vagina. Her other medical problems include hypertension treated with medication, diabetes mellitus, and alcoholism. She stands at work as a grocery clerk. She has a family history of genital prolapse. On examination,you notice a uterine prolapse, cystocele,and rectocele. Which of the following is her major risk factor for her pelvic support disorder? (2.0分)",A.childbirth B.positive family history C.diabetes mellitus D.hypertension E.environmental factors-job,A.childbirth
351,6,4,8,"25. A 49-year-old parous woman comes in complaining that over the last several years it feels as though ""her organs are progressively falling out her vagina."" Along with this, she complains of losing urine with coughing, occasional urgency,and sometimes a feeling of incomplete emptying of her bladder with voiding. On further examination,which of the following will you likely find?(2.0分)",A.rectocele B.cystocele C.enterocele D.complete uterine prolapse E.urinary tract infection (UTI),B.cystocele
352,6,4,8,"26. A 56-year-old woman complains that she is ""sitting on a ball."" She says constipation is a significant problem for her and that sometimes she needs to push stool out of her rectum by inserting a finger in the vagina and pressing on a bulge. On further examination, which of the following will you most likely find? (2.0分)",A.rectocele B.complete uterine prolapse C.cystocele D.enterocele E.hemorrhoid,A.rectocele
353,6,4,8,27. 女性，30岁，婚后3年未孕，月经规则，近2年出现进行性痛经，曾行输卵管通液检查，显示通畅，妇科检查，子宫正常大小，后位，不活动，后壁有触痛性小结节，左附件可及4cm×3cm×3cm包块，不活动，有压痛，为进一步确诊，应首选何种检查(2.0分),A.腹腔镜检查 B.子宫内膜病理检查 C.基础体温测定 D.输卵管碘油造影 E.剖腹探查,A.腹腔镜检查
354,6,4,8,28. 孕激素类药物可用于治疗 (2.0分),A.先兆流产 B.再生障碍性贫血 C.诱发流产 D.消耗性疾病等引起的虚弱 E.卵巢功能不全和闭经,A.先兆流产
355,6,4,8,"29. A 22-year-old woman with amenorrhea of 6 weeks' duration undergoes surgery for acute appendicitis. At the time of surgery a 3-cm semisolid left ovarian cyst is discovered. It is vascular and appears to contain a blood-filled central cavity. A serum pregnancy test is positive. Of the following, what is the most appropriate next step in this patient's management? (2.0分)",A.ovarian wedge resection B.ovarian cystectomy C.oophorectomy D.salpingo-oophorectomy E.no additional therapy indicated,E.no additional therapy indicated
356,6,4,8,30. 精子在进入宫腔后，能存活(2.0分),A.2～3天 B.24小时 C.6小时 D.12小时 E.3～5天,A.2～3天
357,6,4,8,31. 人群对艾滋病病毒的易感性正确的描述是：(2.0分),A.种族、性别与易感性有关 B.人群对HIV普遍易感 C.只有高危人群易感 D.只有性传播疾病患者易感,B.人群对HIV普遍易感
358,6,4,8,32. what is the most common cause of pathologic amenorrhea? (2.0分),A.disruption of the hypothalamic-pituitary axis B.Outflow obstruction C.sherman syndrome  D.kallman syndrome,C.sherman syndrome 
359,6,4,8,33. 患者，24岁，结婚3年不孕，月经周期24天，经期正常，经量多，测基础体温曲线高温相为8天。本例考虑为(2.0分),A.子宫内膜脱落不全 B.黄体功能不全 C.无排卵型功能失调性子宫出血 D.属正常月经周期 E.排卵型月经过多,B.黄体功能不全
360,6,4,8,"34. A 32-year-old woman comes to the office due to the inability to conceive for last two years. She reports having been on oral contraceptives for 8 years prior to stopping them a year ago to attempt pregnancy. She had menarche at age 14 and had irregular cycles about every 3 months apart until started birth control pills, which made her cycles regular. In the last year, she has had about 5 cycles in total; her last menstrual period was 6 weeks ago. She is otherwise in good health and has not had any surgeries. She has no history of abnormal Pap smears or sexually transmitted diseases. Her only medication is a multivitamin. Her husband of 4 years is 35-years-old, and has a 10-year-old son from a previous marriage. She is 5'4"" tall and weighs 165 pounds. On general appearance, she seems to be hirsute on the face and the abdomen. The rest of her exam is otherwise normal. In addition to weight loss and starting Metformin, what is the most appropriate treatment for this patient's infertility problem? (2.0分)",A.Laparoscopy and ovarian biopsy B.In vitro fertilization with ICSI (Intracytoplasmic sperm injection) C.Intrauterine insemination D.Ovulation induction agents such as Clomiphene Citrate E.In vitro fertilization without ICSI,D.Ovulation induction agents such as Clomiphene Citrate
361,6,4,8,35. 下列有关梅毒螺旋体的特点正确的是 (2.0分),A.煮沸、干燥和普通消毒剂等很难杀灭 B.离开人体不易生存 C.寒冷条件下不能存活 D.属于需氧微生物,B.离开人体不易生存
362,6,4,8,"36. A 26-year-old woman presents with hirsutism and irregular menses. Her mother, who is diabetic, had similar complaints prior to menopause. On physical exam, this patient is noted to have terminal hair on her chin and a gray-brown velvety discoloration on the back of her neck. This lesion is acanthosis nigricans. What is the most likely diagnosis in this patient? ?(2.0分)",A.Adrenal tumor B.Ovarian androgen excess C.Late onset congenital adrenal hyperplasia D.Hyperinsulinemia E.Polycystic ovarian syndrome,D.Hyperinsulinemia
363,6,4,8,37. which of the following is the definition of dysfunctional uterine bleeding? (2.0分),A.irregular bleeding with pain B.Any irregular bleeding C.irregular bleeding causing functional disability D.rregular bleeding in the absence of anatomic lesions,D.rregular bleeding in the absence of anatomic lesions
364,6,4,8,38. 下列有关葡萄胎的描述，哪项不正确？(2.0分),A.重要特征是滋养层细胞增生 B.患者血尿hCG水平显著升高 C.绒毛水肿呈葡萄状 D.发生与染色体异常有关 E.完全性葡萄胎大多发展为侵袭性葡萄胎或绒癌,E.完全性葡萄胎大多发展为侵袭性葡萄胎或绒癌
365,6,4,8,39. 关注妇女保健的最重要意义? (2.0分),A.妇女健康关系到子代健康；妇女是脆弱人群（社会地位、经济、教育、就业、医疗）；妇女在生理解剖结构上与男性不同，在青春期、围婚期、孕期、分娩期、产褥期、哺乳期、更年期有特殊的生理和病理问题。 B.妇女从生理上体弱多病 C.妇女人口多 D.妇女社会地位低，大多数没有医疗保障,A.妇女健康关系到子代健康；妇女是脆弱人群（社会地位、经济、教育、就业、医疗）；妇女在生理解剖结构上与男性不同，在青春期、围婚期、孕期、分娩期、产褥期、哺乳期、更年期有特殊的生理和病理问题。
366,6,4,8,"40. A 14-year-old girl complains of irregular vaginal bleeding. Her general examination and pelvic organs are normal. Of the following, the most likely cause of anovulatory bleeding (dysfunctional uterine bleeding [DUB]) in this patient is which of the following? ?(2.0分)",A.congenital adrenal hyperplasia (CAH) B.hypothyroidism C.pituitary adenoma D.polycystic ovary syndrome (PCOS) E.hypothalamic immaturity,E.hypothalamic immaturity
367,6,4,8,"41. A 32-year-old woman comes to the office due to the inability to conceive for last two years. She reports having been on oral contraceptives for 8 years prior to stopping them a year ago to attempt pregnancy. She had menarche at age 14 and has had irregular cycles about every 3 months until she started birth control pills, which made her cycles regular. In the last year, she has had about 5 cycles in total; her last menstrual period was 6 weeks ago. She is otherwise in good health and has not had any surgeries. She has no history of abnormal Pap smears or sexually transmitted diseases. Her only medication is a multivitamin. Her husband of 4 years is 35-years-old, and has a 10-year-old son from a previous marriage. She is 5'4"" tall and weighs 165 pounds. On general appearance, she seems to be hirsute on the face and the abdomen. The rest of her exam is otherwise normal. Which of the following is most likely to help identify the underlying cause of this woman's infertility? (2.0分)",A.Dehydroepiandrosterone Sulfate (DHEAS) levels B.Testosterone levels C.Thyroid function tests D.Ratio of luteinizing hormone to follicle stimulating hormone (LH/FSH) E.Prolactin levels,B.Testosterone levels
368,6,4,8,42. 艾滋病的全称是： (2.0分),A.获得性免疫缺陷综合征 B.免疫缺陷综合征 C.先天性免疫缺陷综合征 D.继发性免疫缺陷综合征,A.获得性免疫缺陷综合征
369,6,4,8,43. 下列关于CIN的叙述，哪项不正确?(2.0分),A.CIN I级不属于癌前病变 B.CIN以及宫颈癌与HPV-6、HPV-11感染关系密切 C.CIN病变上皮细胞核分裂增加，可以出现病理性核分裂 D.宫颈鳞一般由CIN发展而来,B.CIN以及宫颈癌与HPV-6、HPV-11感染关系密切
370,6,4,8,44. 下列哪项不是艾滋病的传播途径： (2.0分),A.母婴垂直传播 B.性传播 C.血液传播 D.虫媒传播,D.虫媒传播
371,6,4,8,45. A 16-year-old girl has not experienced menarche. Examination shows absence of breast development and small but otherwise normal female pelvic organs. Which of the following diagnostic tests is most useful in determining the etiology of the amenorrhea? (2.0分),A.magnetic resonance imaging (MRI) of the head B.serum follicle-stimulating hormone (FSH) C.serum estradiol D.serum testosterone E.ovarian biopsy,B.serum follicle-stimulating hormone (FSH)
372,6,4,8,"46. A 34-year-old woman comes to you for a chief complaint of hirsutism. She states that this has been present since menarche, but has gotten worse in the past two years. Her menses have become more irregular, now every 28-45 days apart. She states that she quit smoking and gained approximately thirty pounds in the past three years. Her mother is obese, diabetic and has hirsutism. The patient has acanthosis nigricans present on the back of her neck. There is no hair seen on her chin, but she shaves every few days. She also has a significant amount hair present on the back of her hand and on her forearms. TSH, prolactin, 17-hydroxyprogesterone and DHEAS are normal. Testosterone is mildly elevated. Which of the following is the most likely etiology of her hirsutism?(2.0分)",A.Polycystic ovarian syndrome  B.Ovarian neoplasm C.Cushing's syndrome  D.Diabetes E.Adrenal tumor,A.Polycystic ovarian syndrome 
373,6,4,8,47. 治疗淋病的首选药物是(2.0分),A.头孢三嗪 B.四环素 C.青霉素 D.阿奇霉素 E.复方新诺明,A.头孢三嗪
374,6,4,8,48. 生殖道衣原体感染主要的病原体是 (2.0分),A.螺旋体 B.衣原体 C.支原体 D.病毒,B.衣原体
375,6,4,8,49. 下列哪项不是急性HIV感染的临床表现： (2.0分),A.咽痛 B.发热 C.淋巴结肿大 D.口腔真菌感染,D.口腔真菌感染
376,6,4,8,50. 湿疹样乳腺癌的外科治疗？(2.0分),A.乳腺癌改良根治术 B.单纯乳腺切除手术 C.乳腺癌根治术,B.单纯乳腺切除手术
717,7,4,8,1. 关于子宫颈鳞癌发生发展过程下列哪一项是正确的(3.0分),A.早期浸润癌－原位癌－浸润癌 B.上皮增生－原位癌－浸润癌 C.上皮不典型增生－早期浸润癌－浸润癌 D.原位癌－早期浸润癌－浸润癌 E.上皮不典型增生－原位癌－早期浸润癌－浸润癌,E.上皮不典型增生－原位癌－早期浸润癌－浸润癌
718,7,4,8,2. 研究妇女保健工作的最主要目的？(2.0分),A.减少并控制危害妇女健康的疾病;保障妇女生殖健康 B.妇女病能得到免费治疗 C.使妇女能获得特殊关注 D.能实施我国的计划生育措施。,A.减少并控制危害妇女健康的疾病;保障妇女生殖健康
719,7,4,8,"3. 上述患者最终行HSG, 图片如下图所示，根据图片，你认为其诊断为下述哪种(2.0分)",A.宫腔粘连 B.输卵管积液 C.卵巢子宫内膜异位症 D.子宫肌瘤 E.以上都不是,B.输卵管积液
720,7,4,8,4. 女性，33岁。孕3产0，最后妊娠行人工流产术终止，至今已5年，未采取任何避孕措施，妇科检查：宫体正常大小，双侧附件区增厚，无明显压痛。此患者最可能的诊断是(2.0分),A.继发不孕+附件炎 B.绝对不孕+附件炎 C.原发不孕 D.继发不孕 E.原发不孕+附件炎,A.继发不孕+附件炎
721,7,4,8,5. 我国计算围产儿死亡率的定义中哪个说法是正确的？(2.0分),A.分母为与分子同一时间段的产妇数。 B.分子是孕24周后所分娩的所有死胎，死产和7天内的新生儿死亡数。 C.分子是孕28周后所分娩的所有死胎，死产和7天内的新生儿死亡数。 D.分母为与分子同一时间段的活产数。,C.分子是孕28周后所分娩的所有死胎，死产和7天内的新生儿死亡数。
722,7,4,8,6. 关于流行病学，下列哪种说法正确(3.0分),A.只研究传染病的流行特征和防治措施 B.从个体的角度研究疾病和健康状况及其影响因素 C.只研究慢性病的危险因素 D.研究人群中疾病和健康状况的分布及其影响因素,D.研究人群中疾病和健康状况的分布及其影响因素
723,7,4,8,7. 青年女性，闭经3个月，阴道不规律出血，血块中夹有水泡。检查发现子宫体积大，阴道壁有暗紫色结节、出血、坏死。 最大可能是(2.0分),A.葡萄状肉瘤 B.宫外孕 C.葡萄胎 D.恶性葡萄胎 E.绒毛膜癌,D.恶性葡萄胎
724,7,4,8,8. 在设计病例对照研究时，对照的选择最好是： (2.0分),A.从该地区未患该病的全人群中选对照 B.从医院的其他病人中选对照 C.从不同人群中选择多组对照 D.从病人的亲属，同事中选对照,A.从该地区未患该病的全人群中选对照
725,7,4,8,9. 女性不孕最常见的因素是(2.0分),A.不排卵 B.子宫因素 C.输卵管因素 D.宫颈因素 E.阴道因素,C.输卵管因素
726,7,4,8,10. 一项乳房癌与高脂肪饮食关系的前瞻性队列研究中，发现高脂肪饮食妇女乳房癌发病率48.0/10万，非高脂肪饮食者为25.4/10万，其相对危险度为：          (2.0分),A.22.6/10万 B.1.89 C.48 D.0.0048,B.1.89
727,7,4,8,11. The following methods are NOT hormonal contraception except:(2.0分),A.nature family planning B.diaphragm C.spermicidal D.condom E.emergency contraception with progestin,E.emergency contraception with progestin
728,7,4,8,12. Luteectomy before 42 days' gestation is most likely to result in which of the following? (2.0分),A.reduction of basal body temperature (BBT) B.prolonged (postdates) gestation C.masculinization of a female fetus D.spontaneous miscarriage E.no demonstrable effect,D.spontaneous miscarriage
729,7,4,8,13. A 26-year-old women taking antibiotics for cystitis complains of itching ，burning ，and a yellowish vaginal discharge. Which of the following is the best therapy ？ (2.0分),A.Erythromycin B.Metronidazole C.Fluconazole D.Hydrocortisone E.Clindamycin,C.Fluconazole
730,7,4,8,14. 恶性葡萄胎与良性葡萄胎的主要区别是(2.0分),A.可见水肿绒毛 B.绒毛消失 C.滋养细胞增生 D.绒毛侵犯子宫壁深部肌层 E.绒毛间质血管消失,D.绒毛侵犯子宫壁深部肌层
731,7,4,8,"15. Hirsutism, ovarian androgen excess, and elevated serum LH levels are associated with which of the following? (2.0分)",A.11-beta-hydroxylase deficiency B.PCOS C.adrenal tumor D.Cushing's syndrome E.arrhenoblastoma,B.PCOS
732,7,4,8,16. 产时妇女保健的关键是(2.0分),A.要做到防感染、防滞产、防产伤、防出血、防窒息 B.要新法接生 C.要住院分娩 D.高危孕妇提前住院,A.要做到防感染、防滞产、防产伤、防出血、防窒息
733,7,4,8,17. A 22-year-old woman is seen for vaginal discharge.The presumptive diagnosis is bacterial vainosis.Which of the following most likely is present?(2.0分),A.Positive Kleihauer-Betke test B.Heterogenous vaginal discharge C.Predominance of anaerobes D.pH<4.5 E.Negative clue cell,C.Predominance of anaerobes
734,7,4,8,18. 关注妇女保健的最重要意义? (2.0分),A.妇女人口多 B.妇女健康关系到子代健康；妇女是脆弱人群（社会地位、经济、教育、就业、医疗）；妇女在生理解剖结构上与男性不同，在青春期、围婚期、孕期、分娩期、产褥期、哺乳期、更年期有特殊的生理和病理问题。 C.妇女从生理上体弱多病 D.妇女社会地位低，大多数没有医疗保障,B.妇女健康关系到子代健康；妇女是脆弱人群（社会地位、经济、教育、就业、医疗）；妇女在生理解剖结构上与男性不同，在青春期、围婚期、孕期、分娩期、产褥期、哺乳期、更年期有特殊的生理和病理问题。
735,7,4,8,"19. /* Generator: eWebEditor */p.MsoNormal, li.MsoNormal, div.MsoNormal {margin:0cm;margin-bottom:.0001pt;text-align:justify;text-justify:inter-ideograph;font-size:10.5pt;font-family:Calibri;}div.Section1 {page:Section1;}A 16-year-old G0 woman presents to the emergency department with a two day history of “belly pain.” She is sexually active with a new partner and is not using any form of contraception. Temperature is 39°C. On exam, she has lower abdominal tenderness and guarding. On pelvic exam, she has diffuse tenderness over the uterus and bilaterally. Beta hCG <5. What is the most likely diagnosis in this patient? (2.0分)",A.Intrauterine pregnancy B.Appendicitis C.Acute Cystitis D.Ectopic pregnancy E.Acute salpingitis,E.Acute salpingitis
736,7,4,8,"20. /* Generator: eWebEditor */p.MsoNormal, li.MsoNormal, div.MsoNormal {margin:0cm;margin-bottom:.0001pt;text-align:justify;text-justify:inter-ideograph;font-size:10.5pt;font-family:Calibri;}div.Section1 {page:Section1;}A 32-year-old G0 woman comes to your office because she has been unable to conceive for one year. She has regular menses every 27-34 days. She is currently in a mutually monogamous relationship, reports menarche at the age of 13, with coitarche at the age of 15; she has had 7 sexual partners, including her husband of 3 years. The patient reports that she has had an abnormal Pap smear about 4 years ago, but things have been normal since. She also states that, in her early twenties, she had problems with “female infections” and was on “lots of antibiotics,” but was never hospitalized. She denies any pain with intercourse and she denies any intermenstrual bleeding. Her husband has fathered 2 children from a previous marriage. What is the most likely underlying cause of infertility in this patient? (2.0分)",A.Cervical stenosis B.Male factor infertility C.Ovulatory dysfunction D.Tubal disease E.Endometriosis,D.Tubal disease
737,7,4,8,21. A 30-year-old women is brought to the emergency department with fever and a blood pressure of 70/40mmHg.she is presumed to be in septic shock.which of the following is a fundamental principle for treatment?(2.0分),A.Await blood culture results prior to initiation of antibiotic therapy B.Intravenous normal saline C.Plasmapheresis D.Oral fluid resuscitation E.Blood transfusion,B.Intravenous normal saline
738,7,4,8,"22. /* Generator: eWebEditor */p.MsoNormal, li.MsoNormal, div.MsoNormal {margin:0cm;margin-bottom:.0001pt;text-align:justify;text-justify:inter-ideograph;font-size:10.5pt;font-family:Calibri;}div.Section1 {page:Section1;}A 44-year-old woman (gravida 5, para 5) comes in complaining that she has noticed a bulge protruding out of her vagina. Her other medical problems include hypertension treated with medication, diabetes mellitus, and alcoholism. She stands at work as a grocery clerk. She has a family history of genital prolapse. On examination,you notice a uterine prolapse, cystocele,and rectocele. Which of the following is her major risk factor for her pelvic support disorder? (2.0分)",A.diabetes mellitus B.positive family history C.hypertension D.childbirth E.environmental factors-job,D.childbirth
739,7,4,8,23. 据统计正常情况下，婚后2年初孕率为(2.0分),A.60% B.70% C.90% D.80% E.95%,E.95%
740,7,4,8,24. A 25-year-old woman experiences galactorrhea and amenorrhea of 8 weeks' duration with irregular vaginal bleeding. Which of the following serum assays should initially be performed? (2.0分),A.prolactin B.progesterone C.hCG D.FSH E.luteinizing hormone (LH),C.hCG
741,7,4,8,25. A 19-year-old woman and her boyfriend wish to use condoms as a barrier contraceptive method. This couple should be advised that the most common reason for failure (pregnancy or STD transmission) is which of the following? (2.0分),A.inconsistent use B.breakage C.leakage caused by spermicidal creams D.use without concombinate use of a spermicide E.spill of condom contents upon withdrawal,A.inconsistent use
742,7,4,8,26. 以下哪种不是诱发排卵的药物是(2.0分),A.黄体生成激素释放激素（LHRH） B.三苯氧胺 C.绝经促性素（hMG） D.克罗米酚（CC） E.溴隐亭,B.三苯氧胺
743,7,4,8,27. 女性，30岁，原发不孕3年，月经5～6/20+～50+天，量中等，无痛经，妇科检查未发现特殊症状。进一步检查应首选(2.0分),A.输卵管通液 B.性交后试验 C.B型超声 D.X线腹部平片 E.基础内分泌测定和排卵监测,E.基础内分泌测定和排卵监测
744,7,4,8,28. A 23-year-old patient is considering contraceptive methods but is devoutly religious and will not accept a method that may "cause an abortion." The primary mechanism by which IUD prevent pregnancy is which of the following? (2.0分),A.preventing fertilization B.creating chronic endometritis C.inhibiting ovulation D.altering tuba1 motility E.destroying sperm,A.preventing fertilization
745,7,4,8,29. 上述患者最佳治疗方案(2.0分),A.腹腔镜 B.输卵管通液 C.宫腔镜 D.IVF-ET E.以上都不是,A.腹腔镜
746,7,4,8,30. A 25-year-old woman suffers a severe intrapartum hemorrhage. Which of the following symptoms is evidence of pituitary infarction? (2.0分),A.infrequent urination B.diarrhea C.lactation failure D.easy bruisability E.perspiration,C.lactation failure
747,7,4,8,31. A 27-year-old woman complains of a fishy odor and a vaginal discharge.Speculum examination reveals an erythematous vagina and punctations of the cervix.Which of the following is the most likely diagnosis?(2.0分),A.Bacterial vaginosis B.Trichomonal vaginitis C.Candidal vaginitis D.Human papilloma virus E.Herpes simple virus,B.Trichomonal vaginitis
748,7,4,8,32. 发病率指标来自(2.0分),A.对社区人群的调查 B.对门诊病人的调查 C.对住院病人的调查  D.对所有病人的调查,A.对社区人群的调查
749,7,4,8,33. 关于精液正常值下述哪项是错误的(2.0分),A.pH为7.2～7.5 B.精液量为1.5ml～6ml，平均2～4ml C.精子数>4000万/ml D.活动数>32% E.异常精子数<85%,E.异常精子数<85%
750,7,4,8,34. 在病例对照研究中，匹配是指： (2.0分),A.在安排病例和对照时，使两者的研究因素相一致的方法 B.在安排病例和对照组时，使两者的某些特征或变量相一致的方法 C.在安排病例和对照时，使两者的所有特征或变量相一致的方法 D.病例组的研究因素的数量与对照组完全一致,B.在安排病例和对照组时，使两者的某些特征或变量相一致的方法
751,7,4,8,"35. /* Generator: eWebEditor */p.MsoNormal, li.MsoNormal, div.MsoNormal {margin:0cm;margin-bottom:.0001pt;text-align:justify;text-justify:inter-ideograph;font-size:10.5pt;font-family:Calibri;}div.Section1 {page:Section1;}A 32-year-old G3P1 woman presents to your office for an annual examination. During the course of your discussion, the patient mentions that she has had an annoying vulvar irritation and slight itch for months. She sometimes notices an odor, but does not experience a specific discharge. She is sexually active with the same male partner for the past 6 months and they occasionally use condoms. On examination, she has a grayish, frothy discharge within the vaginal vault. You perform a wet prep of her vaginal secretions which shows flagellated organisms. Which of the following is the most likely diagnosis in this patient? (2.0分)","A.Yeast, Non-Candida albicans  B.Recent intercourse C.Bacterial vaginosis  D.Trichomonas  E.Chlamydia",D.Trichomonas 
