,grade,module,week,question_stem,choice,correct_answer
63,6,5,2,13. 葡萄球菌A蛋白(2.0分),A.可与人类IgG的Fab段结合 B.可抑制吞噬细胞的吞噬作用 C.是一种毒素 D.可在细菌表面形成一层保护膜,A.可与人类IgG的Fab段结合
64,6,5,2,14. 与脑膜炎奈瑟菌致病无关的物质是(2.0分),A.芽孢  B.菌毛 C.荚膜  D.内毒素,A.芽孢 
65,6,5,2,15. 引起新生儿"脓漏眼"的病原体是(2.0分),A.淋病奈瑟菌 B.甲型链球菌 C.脑膜炎奈瑟菌 D.乙型链球菌,A.淋病奈瑟菌
66,6,5,2,16. 引起婴儿和旅游者腹泻的大肠埃希菌是(2.0分),A.EIEC B.EPEC C.ETEC  D.EHEC,C.ETEC 
67,6,5,2,17. 感染后临床表现很像细菌性痢疾的致病性大肠埃希菌是(2.0分),A.EIEC  B.ETEC C.EPEC D.EHEC,A.EIEC 
68,6,5,2,18. 大肠埃希菌耐热肠毒素激活肠黏膜细胞中的酶是(2.0分),A.转位酶 B.腺苷环化酶 C.鸟苷环化酶 D.透明质酸酶,C.鸟苷环化酶
69,6,5,2,19. 感染过程中不通过血流播散的细菌是(2.0分),A.普氏立克次体 B.结核分枝杆菌  C.伤寒沙门菌 D.志贺菌,D.志贺菌
70,6,5,2,20. 伤寒病的恢复主要依赖的免疫机制是(2.0分),A.体液免疫 B.补体杀伤作用 C.细胞免疫 D.中性粒细胞的吞噬作用,B.补体杀伤作用
71,6,5,2,21. 在悬滴标本中呈穿梭样运动的细菌是(2.0分),A.幽门螺杆菌  B.伤寒沙门菌 C.大肠埃希菌 D.霍乱弧菌,D.霍乱弧菌
72,6,5,2,22. 感染后粪便呈"米泔水"样的细菌是(2.0分),A.变形杆菌 B.志贺菌  C.大肠埃希菌 D.霍乱弧菌,D.霍乱弧菌
73,6,5,2,23. 霍乱弧菌O139的主要致病物质有(2.0分),A.鞭毛 B.荚膜 C.肠毒素 D.内毒素,C.肠毒素
74,6,5,2,24. 典型霍乱患者，发病后最先出现的常见症状是(2.0分),A.剧烈腹泻、继之呕吐 B.声音嘶哑 C.畏寒、发热 D.腹部绞痛,A.剧烈腹泻、继之呕吐
75,6,5,2,25. 目前已知的生物毒素中毒性最强的是(2.0分),A.霍乱肠毒素 B.破伤风痉挛毒素 C.白喉外毒素  D.肉毒毒素,D.肉毒毒素
76,6,5,2,26. 下列哪种手术不属择期手术？ (2.0分),A.胃、十二指肠溃疡的胃大部分切除术 B.  甲状腺功能亢进的甲状腺次全切除术 C.  先心病室间隔缺损修补术 D.下肢静脉曲张高位结扎术 E.  贲门癌根治术,E.  贲门癌根治术
77,6,5,2,27. 术前准备中，下列哪项不正确？ (2.0分),A.肾功能重度损害者，只要在有效的透析疗法处理下，仍能安全地耐受手术 B.肝功能严重损害者，一般不宜施行任何手术 C.心力衰竭病人需控制3~4周后才施行手术 D.经常发作哮喘的病人，可每日三次口服地塞米松0.75mg E.糖尿病病人大手术前，必须将血糖控制到正常、尿糖阴性的水平，才能手术,E.糖尿病病人大手术前，必须将血糖控制到正常、尿糖阴性的水平，才能手术
78,6,5,2,28. 有关糖尿病病人手术前后处理，下列哪一项是不正确的？ (2.0分),A.缩短术前禁食与手术时间 B.凡实施有感染可能的手术，术前都应使用抗生素 C.术前应维持血糖5.6~11.2mmol/L D.术后尿糖+++，可用胰岛素8U E.术后如尿酮阳性，胰岛素剂量可增加8U,E.术后如尿酮阳性，胰岛素剂量可增加8U
79,6,5,2,29. 对肾脏疾病患者，术前准备和对手术耐受性的估计，下列哪项是错误的？(2.0分),A.重度肾功能损害者，即使在有效的透析疗法处理下，仍不能安全地耐受手术 B.凡有肾脏病者，都应作肾功能检查 C.轻至中度肾功能损害者，经适当内科治疗，都能较好地耐受手术 D.术前准备的要点是最大限度地改善肾功能 E.术前应避免使用对肾脏有损害的药物,A.重度肾功能损害者，即使在有效的透析疗法处理下，仍不能安全地耐受手术
80,6,5,2,30. 下列哪项术前准备项目是没有必要的？ (2.0分),A.慢性肾病者尿常规正常，也要作肾功能检查 B.即使无明显肝病病史者，术前亦应做各项肝功能检查 C.高血压者服用降压药直至血压降至正常范围 D.营养不良者要尽可能纠正 E.使糖尿病病人的血糖控制在5.6~11.2mmol/L,C.高血压者服用降压药直至血压降至正常范围
81,6,5,2,31. 下列术后引流管的处理方法中，哪项是错误的？(2.0分),A.胃肠减压管在胃肠功能恢复后拔出 B.置于胆道的"T"形管引流应在术后第2天拔出 C.对各种引流管应注意有无堵塞、扭曲、脱出 D.注意记录引流液的颜色和量 E.乳胶片引流多在术后24~48小时拔出,B.置于胆道的"T"形管引流应在术后第2天拔出
82,6,5,2,32. 有关手术后腹胀的处理措施，下列哪一项是错误的？ (2.0分),A.留置肛管排气 B.留置胃管持续减压 C.高渗液低压灌肠 D.必要时肌注阿托品0.5mg/q6h E.有肠麻痹者适当补钾盐,D.必要时肌注阿托品0.5mg/q6h
83,6,5,2,33. 下列哪项防治术后尿潴留的措施不妥？ (2.0分),A.下腹部热敷、轻柔按摩 B.术前或术后常规放置导尿管 C.及时恰当地镇静、止痛 D.术前练习卧床小便 E.情况允许可坐起或站立小便,B.术前或术后常规放置导尿管
84,6,5,2,34. 腹部大手术后，早期出现肺功能不全的最常见原因是： (2.0分),A.胃内容物误吸 B.气胸 C.肺不张 D.支气管痉挛 E.肺水肿,C.肺不张
85,6,5,2,35. 女，10岁，阑尾炎穿孔并弥漫性腹膜炎，急诊手术后于右下腹放置硅胶引流管1根，下列处理措施中哪项正确？ (2.0分),A.视引流情况，决定拔出时间 B.每次换药时旋转拔出约1~2cm，术后1~2天即可拔除 C.每次换药时旋转拔出约1~2cm，术后3~5天拔除 D.放置1~2天后即可拔除 E.术后1周即可拔除,A.视引流情况，决定拔出时间
86,6,5,2,36. 伤寒的传播途径主要是：(2.0分),A.苍蝇媒介 B.日常生活接触  C.血液  D.粪－口传播,D.粪－口传播
87,6,5,2,37. 伤寒并发症肠穿孔时关键的治疗措施：(2.0分),A.及早手术治疗  B.禁食  C.胃肠减压  D.加强抗感染,C.胃肠减压 
88,6,5,2,38. 成年伤寒患者抗菌治疗通常首选(2.0分),A.氨苄青霉素 B.氯霉素 C.ＳＭＺco  D.喹酮类,D.喹酮类
89,6,5,2,39. 伤寒并发症肠穿孔的可靠诊断依据：(2.0分),A.有腹泻，腹胀，肠出血症状 B.突然右下腹痛 C.Ｘ线示有膈下游离气体 D.再度出现发热,C.Ｘ线示有膈下游离气体
90,6,5,2,40. 伤寒的极期的发热热型通常为：(2.0分),A.稽留热 B.间歇热 C.舒张热 D.不规则热,A.稽留热
91,6,5,2,41. 下列哪项不是脑膜炎球菌的特点？ (2.0分),A.耐低温、干燥 B.能产生内毒素 C.产生自溶酶 D.革兰染色阴性 E.对一般抗生素敏感,D.革兰染色阴性
92,6,5,2,42. 流脑的主要临床特征是(2.0分),A.急起高热、头痛、呕吐、昏迷、脑膜刺激征  B.缓慢起病，发热不明显、头痛剧烈，无休克 C.急起高热、惊厥、呼吸衰竭 D.急起高热、头痛、呕吐、昏迷、呼吸衰竭 E.急起高热、头痛、呕吐、皮肤粘膜瘀点瘀斑、脑膜刺激征,E.急起高热、头痛、呕吐、皮肤粘膜瘀点瘀斑、脑膜刺激征
93,6,5,2,43. 典型流脑的脑脊液改变为 (2.0分),"A.无色透明，白细胞轻度升高，淋巴细胞为主，蛋白正常或轻度升高，糖和氯化物正常 B.不透明，黄白色，白细胞明显升高，以中性粒细胞为主，蛋白升高，糖明显降低甚至测不出，氯化物正常 C.无色透明，白细胞8～10×106/L，蛋白2～4g/L,糖含量为血糖的50％～80％，氯化物正常 D.不透明，静置后呈毛玻璃状，白细胞中等度升高，以淋巴细胞为主，蛋白明显升高，糖稍降低，氯化物降低 E.以上都不是",B.不透明，黄白色，白细胞明显升高，以中性粒细胞为主，蛋白升高，糖明显降低甚至测不出，氯化物正常
94,6,5,2,44. 中型霍乱病人的临床表现，下列不正确的是： (2.0分),A.神志呆滞 B.皮肤弹性差、干燥 C.脱水量达体重10％以上 D.血压为12～9.3kPa E.少尿,C.脱水量达体重10％以上
95,6,5,2,45. 治疗霍乱最重要的措施是： (2.0分),A.使用抑制肠粘膜分泌药物 B.使用肾上腺皮质激素 C.补充液体和电解质 D.抗菌治疗 E.使用血管活性药物,C.补充液体和电解质
96,6,5,2,46. 下列哪一项不是霍乱的并发症？ (2.0分),A.急性肺水肿  B.肠穿孔                C.急性心力衰竭 D.急性肾功能衰竭  E.低钾综合症及代谢性酸中毒,B.肠穿孔               
97,6,5,2,47. 中毒性菌痢的临床特征，下列哪项错误？(2.0分),A.腹痛、腹泻轻，肠道症状可以不明显 B.急性高热，惊厥和昏迷 C.大便常规检查正常 D.迅速休克或呼吸衰竭 E.多发生在D：腹痛、腹泻轻，肠道症状可以不明显儿童,C.大便常规检查正常
98,6,5,2,48. 有关痢疾杆菌的下列描述，哪项是错误的 ： (2.0分),A.我国多数地区主要流行的是福氏型 B.所有血清群细菌死亡后都释放内毒素 C.各血清群均可产生外毒素 D.革兰氏阴性杆菌，有菌毛，无荚膜 E.欧美国家主要流行宋内型,C.各血清群均可产生外毒素
99,6,5,2,49. 下列各项中，对中毒性菌痢脑型和乙脑的鉴别最有意义的是：(2.0分),A.呼吸衰竭 B.大便检查有无炎性细胞 C.早期休克 D.急性高热、昏迷、抽搐 E.循环衰竭,B.大便检查有无炎性细胞
100,6,5,2,50. 中毒性菌痢采用山莨菪碱治疗的主要目的是：(2.0分),A.兴奋呼吸中枢 B.控制抽搐 C.解除血管痉挛 D.解除肠道痉挛 E.控制频繁腹泻,C.解除血管痉挛
401,7,5,2,1. 中毒性菌痢采用山莨菪碱治疗的主要目的是： (2.0分),A.解除肠道痉挛 B.控制抽搐 C.兴奋呼吸中枢 D.解除血管痉挛 E.控制频繁腹泻,D.解除血管痉挛
402,7,5,2,2. 在感染过程中，血液中最先出现的是： (2.0分),A.特异性IgG抗体 B.特异性IgD抗体 C.特异性IgM抗体 D.特异性IgA抗体 E.特异性IgE抗体,C.特异性IgM抗体
403,7,5,2,3. 外周血白细胞数常明显增高的病毒性传染病是 (2.0分),A.水痘 B.艾滋病 C.肾综合征出血热 D.流行性感冒  E.风疹,C.肾综合征出血热
404,7,5,2,4. 自然疫源性传染病主要是指(2.0分),A.凡是动物源性传染病都是自然疫源性疾病 B.所有地方性传染病都是自然疫源性传染病  C.以野生动物为主要传染源的动物源性传染病 D.以虫媒为传染媒介的传染病 E.以上均不是,C.以野生动物为主要传染源的动物源性传染病
405,7,5,2,5. 副溶血性弧菌所致疾病是(2.0分),A.肺炎  B.食物中毒 C.霍乱 D.败血症,B.食物中毒
406,7,5,2,6. 病原体侵入人体后先起作用的非特异性免疫因素是(2.0分),A.致敏T淋巴细胞 B.吞噬细胞 C.白细胞介素 D.干扰素 E.肿瘤坏死因子,B.吞噬细胞
407,7,5,2,7. 主要经输血途径传播的传染病是(2.0分),A.流行性乙型脑炎 B.甲型肝炎 C.戊型肝炎 D.丙型肝炎 E.登革热,D.丙型肝炎
408,7,5,2,8. 金黄色葡萄球菌引起化脓性感染的特点不符的是(2.0分),A.可引起败血症 B.感染局限  C.感染易扩散 D.感染途径多种 E.脓汁粘稠,C.感染易扩散
409,7,5,2,9. 伤寒慢性携带者的致病菌检出率最高的标本是(2.0分),A.粪便 B.血液 C.尿液 D.胆汁,D.胆汁
410,7,5,2,10. 成年伤寒患者抗菌治疗通常首选 (2.0分),A.氨苄青霉素 B.氯霉素  C.ＳＭＺco D.喹酮类,D.喹酮类
411,7,5,2,11. 能产生志贺样毒素的大肠埃希菌是(2.0分),A.EPEC B.EIEC C.ETEC  D.EHEC,D.EHEC
412,7,5,2,12. 葡萄球菌肠毒素的作用是(2.0分),A.通过刺激呕吐中枢而导致呕吐 B.直接毒害中枢神经，引起食物中毒 C.直接破坏肠黏膜细胞，导致腹泻 D.直接毒害肠黏膜细胞，导致腹泻 E.直接破坏肠壁血管，导致出血性肠炎,A.通过刺激呕吐中枢而导致呕吐
413,7,5,2,13. 流脑的主要临床特征是(2.0分),A.急起高热、头痛、呕吐、昏迷、呼吸衰竭 B.急起高热、头痛、呕吐、昏迷、脑膜刺激征  C.急起高热、惊厥、呼吸衰竭 D.缓慢起病，发热不明显、头痛剧烈，无休克 E.急起高热、头痛、呕吐、皮肤粘膜瘀点瘀斑、脑膜刺激征,E.急起高热、头痛、呕吐、皮肤粘膜瘀点瘀斑、脑膜刺激征
414,7,5,2,14. 确定传染病检疫期的重要依据是：(2.0分),A.潜伏期的长短 B.病情的轻重 C.有无后遗症 D.治疗的早晚 E.病程的长短,A.潜伏期的长短
415,7,5,2,15. 在致病过程中，可引起两次菌血症的细菌是(2.0分),A.淋球菌 B.伤寒沙门菌 C.霍乱弧菌 D.痢疾志贺菌,B.伤寒沙门菌
416,7,5,2,16. 霍乱弧菌的主要致病物质不包括(2.0分),A.鞭毛 B.毒素共调菌毛  C.菌毛 D.内毒素,D.内毒素
417,7,5,2,17. 与肺炎链球菌在鼻咽部和支气管黏膜上定居、繁殖和扩散有关的物质是(2.0分),A.荚膜 B.神经氨酸酶 C.溶血素 D.自溶酶,B.神经氨酸酶
418,7,5,2,18. 霍乱弧菌肠毒素作用于小肠黏膜上皮细胞，使胞内腺苷酸环化酶活性增加，促进胞内(2.0分),A.ATP含量升高    B.cAMP含量升高 C.cAMP含量降低 D.cGMP含量升高,B.cAMP含量升高
419,7,5,2,19. 关于CA-MRSA叙述正确的是(2.0分),A.是耐药的表皮葡萄球菌 B.引起菌血症   C.良好的卫生习惯可预防 D.主要是内毒素致病,C.良好的卫生习惯可预防
420,7,5,2,20. 关于脑膜炎奈瑟菌的生物学特性，错误的是 (2.0分),A.处分时需要用5%-10%二氧化碳  B.新分离菌株多具有荚膜 C.常用巧克力平板培养 D.革兰阴性球菌 E.对寒冷抵抗力强,E.对寒冷抵抗力强
421,7,5,2,21. 典型流脑的脑脊液改变为 (2.0分),"A.不透明，静置后呈毛玻璃状，白细胞中等度升高，以淋巴细胞为主，蛋白明显升高，糖稍降低，氯化物降低 B.不透明，黄白色，白细胞明显升高，以中性粒细胞为主，蛋白升高，糖明显降低甚至测不出，氯化物正常 C.无色透明，白细胞轻度升高，淋巴细胞为主，蛋白正常或轻度升高，糖和氯化物正常 D.无色透明，白细胞8～10×106/L，蛋白2～4g/L,糖含量为血糖的50％～80％，氯化物正常 E.以上都不是",B.不透明，黄白色，白细胞明显升高，以中性粒细胞为主，蛋白升高，糖明显降低甚至测不出，氯化物正常
422,7,5,2,"22. In a developing country, a microbiological study of oral lesions is carried out among malnourished children. Exudates are collected from the oral lesions for this purpose. What is the laboratory method used for detecting the presence of fusospirochetal in(2.0分)",A.Detection of the bacterial antigens by immunoprecipitation  B.Cultural isolation of the organisms on blood agar incubated in 10% CO2  C.Microscopic demonstration of the causative agents in Gram-stained smears  D.Demonstration of specific antibodies in the serum by ELISA  E.Polymerase chain reaction assays for detection of the bacterial DNA,C.Microscopic demonstration of the causative agents in Gram-stained smears 
423,7,5,2,23. A gram stained smear of urethral exudate from male patients showing intracellular gram negative diplococci is diagnostic of infection with (2.0分),A.Neisseria gonorrhoeae  B.Chlamydia trachomatis  C.Mycoplasma hominis  D.Haemophilus ducreyi  E.Ureaplasma urealyticum,A.Neisseria gonorrhoeae 
424,7,5,2,24. 典型霍乱患者，发病后最先出现的常见症状是(2.0分),A.声音嘶哑 B.畏寒、发热 C.剧烈腹泻、继之呕吐 D.腹部绞痛,C.剧烈腹泻、继之呕吐
425,7,5,2,"25. CASE: A 38-year-old man was admitted to a healthcare facility with nausea, vomiting, diarrhea, and abdominal cramping for the past 2 hours. His BP was 100/60 mm Hg. On interviewing the patient, he revealed that he had consumed meat that had been left unco(2.0分)",A.Enterococcus fecalis  B.Clostridium perfringens  C.Escherichia coli  D.Staphylococcus aureus  E.Salmonella species,D.Staphylococcus aureus 
426,7,5,2,26. 中型霍乱病人的临床表现，下列不正确的是： (2.0分),A.血压为12～9.3kPa B.神志呆滞 C.脱水量达体重10％以上 D.皮肤弹性差、干燥  E.少尿,C.脱水量达体重10％以上
427,7,5,2,27. 伤寒并发症肠穿孔时关键的治疗措施：(2.0分),A.胃肠减压  B.及早手术治疗 C.禁食 D.加强抗感染,A.胃肠减压 
428,7,5,2,28. 伤寒的极期的发热热型通常为：(2.0分),A.稽留热 B.间歇热 C.舒张热 D.不规则热,A.稽留热
429,7,5,2,29. 伤寒并发症肠穿孔的可靠诊断依据：(2.0分),A.有腹泻，腹胀，肠出血症状 B.突然右下腹痛 C.Ｘ线示有膈下游离气体 D.再度出现发热,C.Ｘ线示有膈下游离气体
430,7,5,2,30. 以病原治疗为主的传染病是(2.0分),A.霍乱 B.肾综合征出血热 C.乙型脑炎 D.恙虫病 E.水痘,D.恙虫病
431,7,5,2,31. 下列哪项不是脑膜炎球菌的特点？ (2.0分),A.革兰染色阴性 B.产生自溶酶 C.能产生内毒素  D.耐低温、干燥 E.对一般抗生素敏感,D.耐低温、干燥
432,7,5,2,32. 目前已知的生物毒素中毒性最强的是(2.0分),A.霍乱肠毒素 B.破伤风痉挛毒素 C.白喉外毒素 D.肉毒毒素,D.肉毒毒素
433,7,5,2,33. 有关痢疾杆菌的下列描述，哪项是错误的 ：(2.0分),A.各血清群均可产生外毒素 B.所有血清群细菌死亡后都释放内毒素 C.革兰氏阴性杆菌，有菌毛，无荚膜 D.我国多数地区主要流行的是福氏型 E.欧美国家主要流行宋内型,A.各血清群均可产生外毒素
434,7,5,2,34. 伤寒的传播途径主要是：(2.0分),A.血液 B.苍蝇媒介 C.日常生活接触 D.粪－口传播,D.粪－口传播
435,7,5,2,35. 治疗霍乱最重要的措施是： (2.0分),A.补充液体和电解质 B.抗菌治疗 C.使用抑制肠粘膜分泌药物 D.使用肾上腺皮质激素 E.使用血管活性药物,A.补充液体和电解质
436,7,5,2,36. 下列哪一项不是霍乱的并发症？ (2.0分),A.急性心力衰竭 B.急性肺水肿 C.肠穿孔                D.急性肾功能衰竭 E.低钾综合症及代谢性酸中毒,C.肠穿孔               
437,7,5,2,37. 中毒性菌痢的临床特征，下列哪项错误？(2.0分),A.腹痛、腹泻轻，肠道症状可以不明显 B.大便常规检查正常 C.迅速休克或呼吸衰竭 D.急性高热，惊厥和昏迷 E.多发生在D：腹痛、腹泻轻，肠道症状可以不明显儿童,B.大便常规检查正常
438,7,5,2,38. 鉴别肠道致病菌与非致病菌的主要依据(2.0分),A.是否具有鞭毛 B.是否分解乳糖 C.是否发酵葡萄糖 D.是否具有菌毛,B.是否分解乳糖
439,7,5,2,39. 下列各项中，对中毒性菌痢脑型和乙脑的鉴别最有意义的是：(2.0分),A.大便检查有无炎性细胞 B.早期休克 C.呼吸衰竭 D.急性高热、昏迷、抽搐 E.循环衰竭,A.大便检查有无炎性细胞
440,7,5,2,40. 葡萄球菌A蛋白(2.0分),A.可与人类IgG的Fab段结合  B.可抑制吞噬细胞 的吞噬作用 C.是一种毒素  D.可在细菌表面形成一层保护膜,A.可与人类IgG的Fab段结合 
441,7,5,2,41. 血浆凝固酶可以(2.0分),A.由表皮葡萄球菌产生 B.促进细菌在体内扩散 C.水解透明质酸  D.增强细菌抗吞噬能力,D.增强细菌抗吞噬能力
442,7,5,2,42. 下列哪种是被动免疫制剂： (2.0分),A.白喉类毒素 B.卡介苗 C.麻疹疫苗 D.伤寒菌苗 E.破伤风抗毒素,E.破伤风抗毒素
443,7,5,2,43. 不属于传染病的是： (2.0分),A.莱姆病  B.斑疹伤寒 C.耳源性脑膜炎 D.黑热病 E.白日咳,C.耳源性脑膜炎
444,7,5,2,44. 属于传染病的是： (2.0分),A.化脓性胆囊炎 B.急性支气管炎 C.炭疽 D.化脓性腮腺炎 E.大叶性肺炎,C.炭疽
445,7,5,2,45. 感染过程中不通过血流播散的细菌是(2.0分),A.普氏立克次体 B.结核分枝杆菌  C.伤寒沙门菌 D.志贺菌,D.志贺菌
446,7,5,2,46. 急性中毒性菌痢的主要临床症状表现有(2.0分),A.全身中毒症状 B.剧烈呕吐 C.腹痛、腹泻 D.脓血黏液便,A.全身中毒症状
447,7,5,2,1. 关于医患沟通，以下叙述正确的是： (2.0分),A.医患沟通是"医"和"患"之间的沟通  B.医患沟通是一种非技术沟通 C.医患沟通的质量决定医患关系的好坏 D.医患沟通是一种特殊的人际沟通,A.医患沟通是"医"和"患"之间的沟通  C.医患沟通的质量决定医患关系的好坏 D.医患沟通是一种特殊的人际沟通
448,7,5,2,2. 患者的心理特点包括： (2.0分),A.失助感    B.行为退化，依赖性增强 C.情绪不稳定，易激惹 D.移情,A.失助感    B.行为退化，依赖性增强 C.情绪不稳定，易激惹
449,7,5,2,3. 通过沟通提高患者依从性的方法包括： (2.0分),A.建立融洽的医患关系    B.让患者复述 C.利用书面信息 D.与患者订立协议,A.建立融洽的医患关系    B.让患者复述 C.利用书面信息 D.与患者订立协议
450,7,5,2,4. 关于人际沟通，以下叙述正确的是： (2.0分),A.人际沟通具有象征性 B.人际沟通的目的就是达成共识    C.人际沟通具有心理功能  D.人际沟通是一个有意义的过程,A.人际沟通具有象征性 C.人际沟通具有心理功能  D.人际沟通是一个有意义的过程
741,8,5,2,1. 在传染病感染过程中最常见的是： (4.0分),A.隐性感染者 B.潜伏期携带者 C.慢性携带者 D.潜伏性感染者 E. 显性感染者,A.隐性感染者
742,8,5,2,2. 外周血嗜酸性粒细胞减少的传染病是 (4.0分),A.甲型肝炎 B.乙型脑炎 C.肾综合征出血热 D.伤寒  E.急性细菌性痢疾,D.伤寒 
743,8,5,2,3. 确定传染病检疫期的重要依据是： (4.0分),A.病情的轻重  B.潜伏期的长短 C. 有无后遗症 D.治疗的早晚  E.病程的长短,B.潜伏期的长短
744,8,5,2,4. 属于病原体侵袭力的是(4.0分),A.霍乱肠毒素 B.白喉毒素 C.伤寒沙门菌脂多糖 D.使霍乱弧菌黏附于肠黏膜表面的成分 E.以上都不是,D.使霍乱弧菌黏附于肠黏膜表面的成分
745,8,5,2,5. 患病后可获得持久免疫力的传染病是(4.0分),A.丙型肝炎 B.艾滋病 C.伤寒 D.阿米巴痢疾 E. 细菌性痢疾,C.伤寒
746,8,5,2,6. 人体皮肤表面的绝大多数微生物是:(4.0分),A.G+细菌 B.G-细菌 C.肠道菌 D.孢子形成菌,A.G+细菌
747,8,5,2,7. 肠杆菌科细菌的O抗原是 (4.0分),A.细菌脂多糖分子的脂质A       B.细菌脂多糖分子的核心多糖 C.细菌脂多糖分子的特异性多糖 D.鞭毛蛋白,C.细菌脂多糖分子的特异性多糖
748,8,5,2,8. 烧伤病人常出现下列哪种病原体引起的疫原性感染 (4.0分),A.表皮链球菌 B.金黄色葡萄球菌 C.铜绿假单胞菌 D.大肠杆菌,C.铜绿假单胞菌
749,8,5,2,9. 中毒性休克综合症由下列哪种微生物产生的超抗原引起(4.0分),A.肠道沙门菌 B.大肠杆菌 C.淋巴奈瑟菌 D.金黄色葡萄球菌,D.金黄色葡萄球菌
750,8,5,2,10. 下列哪种微生物能产生一种与致贺毒素类似的强烈毒素 (4.0分),A.伤寒沙门菌 B.大肠杆菌O157:H7  C.空肠弯曲菌  D.肉毒梭菌,B.大肠杆菌O157:H7 
751,8,5,2,11. 若分离培养肠热症病原体，在病程第2周采集的最合适标本是 (4.0分),A.血液  B.粪便或尿液 C.血清 D.骨髓,B.粪便或尿液
752,8,5,2,12. 典型霍乱患者，发病后最先出现的常见症状是(4.0分),A.畏寒、发热 B.声音嘶哑 C.剧烈腹泻、继之呕吐   D.腹部绞痛,C.剧烈腹泻、继之呕吐  
753,8,5,2,13. 与乙型溶血性链球菌致病性无关的物质是(4.0分),A.肠毒素  B.M蛋白  C.溶血素O   D.透明质酸酶,A.肠毒素 
754,8,5,2,14. 化脓性链球菌的肾源性菌株通过以下哪个过程损害肾脏 (4.0分),A.盐蓄积增加 B.毒素    C.肾小球组织内肾小囊生长    D.抗体沉积造成肾小球阻塞,D.抗体沉积造成肾小球阻塞
755,8,5,2,15. 关于脑膜炎奈瑟菌感染错误的是 (4.0分),A.主要经飞沫传播   B.引起菌血症   C.6个月内婴儿易感   D.主要是内毒素致病,C.6个月内婴儿易感  
756,8,5,2,"16. CASE:   A 13-year-old girl was admitted to a healthcare facility with a 5-hour history of diarrhea and vomiting. On patient interview, the physician suspected it to be an infection by contaminated food. The physician recommended diagnostic tests to be done for the patient. Microscopic examination of the stool on Gram staining revealed Gram negative bacilli. The microbiologist discovered short, slender rods during microscopic examination and suspected the organism to be Escherichia coli.Which among the following media helps in differentiating E. coli from other genera of enteric bacteria? (4.0分)",A.Sheep blood agar (SBA)  B.Eosin methylene blue (EMB) agar  C.Hektoen enteric agar (HEA)  D.MacConkey agar (MCA)  E.Phenylethyl alcohol agar (PEA),B.Eosin methylene blue (EMB) agar 
