,grade,module,week,question_stem,choice,correct_answer
523,7,5,5,23. 关于流行性感冒的流行病学特征，下列哪项是错误的： (2.0分),A.流行性感冒患者及隐性感染者为主要传染源 B.呼吸道经空气飞沫传播 C.动物亦可能为主要的贮存宿主和中间宿主 D.乙型流感均为散发,D.乙型流感均为散发
524,7,5,5,24. Which one of the following drugs inhibits viral protein synthesis? (2.0分),A.Foscarnet B.methisazone C.Azidothymidine D.Dideoxyadenosine E.Acyclovir,B.methisazone
525,7,5,5,"25. An in vitro experiment is designed to examine the sequential steps involved in viral infection and replication. Given healthy viable cells and virus, which of the following accurately describe the correct sequence of steps in viral infeciton and replicati(2.0分)","A.attachment, ybcoating, penetration, biosynthesis B.uncoating, attachment, biosynthesis, penetration C.attachment, penetration, uncoating, biosynthesis D.uncoating, attachment, penetration, biosynthesis E.uncoating, penetration, attachment, biosynthesis","C.attachment, penetration, uncoating, biosynthesis"
526,7,5,5,26. 伤口处理原则，哪一项是错误的？(2.0分),A.某些伤口保持开放1-3天，引流其分泌物，确认无明显感染后，可予缝合 B.一般伤口在6小时以内，可经清创手术处理       C.较大的骨折片，即使巳与骨膜分离，仍应清洗后放置原位 D.肉芽组织抗感染能力低，故一般需要局部应用抗生素 E.感染伤口需经换药处理，以达到二期愈合,D.肉芽组织抗感染能力低，故一般需要局部应用抗生素
527,7,5,5,27. 关于创伤后机体的全身反应，下列哪项是错误的？ (2.0分),A.体温升高是炎性介质作用于体温中枢的效应 B.伤后机体的静息能量消耗增加 C.儿茶酚胺可使淋巴细胞的功能增强 D.糖原、蛋白质和脂肪分解加速 E.抗利尿激素分泌增加，使肾小管回收水分增多,C.儿茶酚胺可使淋巴细胞的功能增强
528,7,5,5,28. 病毒引起细胞病变的机制中，与免疫损伤有关的是(2.0分),A.病毒改变细胞膜抗原引起细胞损伤 B.病毒出芽造成细胞膜损伤 C.病毒衣壳蛋白对细胞的毒性 D.病毒包涵体对细胞的损伤,A.病毒改变细胞膜抗原引起细胞损伤
529,7,5,5,29. 关于肠道病毒属的共同特征，不正确的一项是(2.0分),A.可引起肠道外症状，如脑膜炎等 B.属于小RNA病毒科 C.病毒在肠道内增殖并从粪便排除 D.病毒基因组RNA不具有传染性,D.病毒基因组RNA不具有传染性
530,7,5,5,30. 对于病毒生物学性状，错误的描述是(2.0分),A.在宿主细胞外进行病毒组装 B.只含有一种核酸RNA或DNA     C.专性细胞内寄生 D.结构简单，非细胞型结构,A.在宿主细胞外进行病毒组装
531,7,5,5,31. 关于乙型脑炎的叙述错误的是(2.0分),A.三节吻库蚊是主要的传播媒介 B.幼猪是主要的传染源和中间宿主 C.人体感染只有极少数引起中枢神经系统症状 D.检测特异性IgG可作为近期感染指标,D.检测特异性IgG可作为近期感染指标
532,7,5,5,32. 关于创伤性炎症反应，下列哪项是错误的？ (2.0分),A.以上炎症反应是由一些炎性介质和细胞因子激起 B.伤后不久周围组织血管通透性升高，血浆渗出，使局部红肿痛 C.伤后组织裂隙内充有血液、血凝块、脱落的细胞 D.创伤性炎症不利于创伤的修复 E.如不发生感染、异物存留等，炎症可在3~5日趋向消退,D.创伤性炎症不利于创伤的修复
533,7,5,5,33. 对表浅和深部真菌感染都有效的药物是 (2.0分),A.Fluconazole（氟康唑） B.Griseofulvin（灰黄霉素） C.Amphotericin B（两性霉素B） D.Nystatin（制霉菌素） E.Polymyxin B,A.Fluconazole（氟康唑）
534,7,5,5,34. 肾综合征出血热在发热期可给予抗病毒，选用的抗病毒药通常为：(2.0分),A.普通干扰素 B.拉米夫定 C.聚乙二醇干扰素 D.利巴韦林（病毒唑）,D.利巴韦林（病毒唑）
535,7,5,5,35. 对血凝素的错误叙述是(2.0分),A.由糖肽三聚体构成，必须裂解为HA B.可凝集人和动物的红细胞                C.HA2具有酶活性，可水解宿主细胞膜      D.HA1与宿主细胞膜表面唾液酸结合,C.HA2具有酶活性，可水解宿主细胞膜     
536,7,5,5,36. 对开放性伤口的处理，以下哪项是错误的？ (2.0分),A.污染伤口可行清创术，直接缝合或延期缝合 B.清洁伤口可以直接缝合 C.感染伤口先要引流，然后再作其他处理 D.伤口内的异物必须全部取出 E.深入体内的创伤在手术中必须仔细探查和修复,D.伤口内的异物必须全部取出
537,7,5,5,37. 车祸伤患者，诉腹痛，查烦燥，面色苍白，测血压60/40mmHg，应首先： (2.0分),A.立即行腹部B超检查 B.立即建立输液通路，补充血容量 C.急作血常规，血球压积检查 D.应用抗生素                             E.腹部穿刺以排除腹内出血,B.立即建立输液通路，补充血容量
538,7,5,5,38. 竞争性抑制腺苷酸合成酶，阻滞DNA合成的抗病毒药物是(2.0分),A.Interferon(干扰素) B.Amantadine (金刚烷胺) C.Ribavirin (利巴韦林) D.Aciclovir (阿昔洛韦) E.Vidarabine (阿糖腺苷),D.Aciclovir (阿昔洛韦)
539,7,5,5,39. 抗体对病毒的中和作用主要是(2.0分),A.抑制病毒生物合成 B.中和病毒毒素 C.阻止病毒与靶细胞相互作用 D.诱导干扰素产生 E.杀伤细胞内的病毒,C.阻止病毒与靶细胞相互作用
540,7,5,5,40. 通过干扰敏感真菌的有丝分裂而抑菌的药物是 (2.0分),A.Clotrimazole（克霉唑） B.Nystatin（制霉菌素） C.Griseofulvin（灰黄霉素） D.Amphotercin B（两性霉素B） E.Polymyxin (多粘菌素),C.Griseofulvin（灰黄霉素）
541,7,5,5,41. 不是基因组分节段病毒的特点为(2.0分),A.基因组为感染性核酸 B.病毒携带有RNA多聚酶 C.基因组分节段数可多少不一 D.因为病毒基因组的基因重排，使之易发生变异,A.基因组为感染性核酸
542,7,5,5,42. HSV-1主要潜伏部位是(2.0分),A.唾液腺 B.口唇皮肤 C.脊髓后根神经节 D.三叉神经,D.三叉神经
543,7,5,5,43. 呼吸道病毒中可引起胎儿感染的是(2.0分),A.流感病毒 B.麻疹病毒 C.呼吸道合胞病毒 D.风疹病毒,D.风疹病毒
544,7,5,5,44. 下列哪一项不符合创伤后全身性反应？ (2.0分),A.醛固酮释放增加                       B.红细胞生成素释放增加 C.生长激素释放增加 D.儿茶酚胺释放增加 E.抗利尿激素释放增加,B.红细胞生成素释放增加
545,7,5,5,1. 以下关于增进说服沟通效果的策略，正确的是： (2.0分),A.增加信息发出者的可信度 B.不断重复论点   C.采用双方面论证 D.利用首因效应与近因效应,A.增加信息发出者的可信度 D.利用首因效应与近因效应
546,7,5,5,2. 关于流感患者的肺炎，下列描述是正确的是： (2.0分),A.都应尽早应用抗菌素 B.病程中若持续或反复发热，呼吸道症状加重，提示可能合并细菌性肺炎 C.并存慢性心、肺疾病和免疫功能低下者，容易迅速致死 D.流感病毒本身可以引起肺炎 E.护理上应密切观察患者的体征,B.病程中若持续或反复发热，呼吸道症状加重，提示可能合并细菌性肺炎 C.并存慢性心、肺疾病和免疫功能低下者，容易迅速致死 D.流感病毒本身可以引起肺炎 E.护理上应密切观察患者的体征
547,7,5,5,3. 增进医患沟通，可从以下几个方面入手： (2.0分),A.优化医院环境 B.优化医疗技术 C.帮助医务人员掌握良好的沟通技巧   D.完善医院制度，真正以人为本,A.优化医院环境 B.优化医疗技术 C.帮助医务人员掌握良好的沟通技巧   D.完善医院制度，真正以人为本
548,7,5,5,4. 以下属于非言语沟通信息的有： (2.0分),A.环境   B.行为动作 C.人际距离 D.个人用品,A.环境   B.行为动作 C.人际距离 D.个人用品
549,7,5,5,5. 下列哪些是典型流感的主要临床表现： (2.0分),A.全身乏力明显，多数患者感觉十分虚弱 B.全身酸痛明显，尤以背部和腿部最为明 C.突起畏寒、寒战和高热 D.可有咽喉刺痛、胸骨下烧灼感、干咳 E.咳嗽明显，咳脓痰或血痰,A.全身乏力明显，多数患者感觉十分虚弱 B.全身酸痛明显，尤以背部和腿部最为明 C.突起畏寒、寒战和高热 D.可有咽喉刺痛、胸骨下烧灼感、干咳
550,7,5,5,6. 倾听时发生错误解读的主要原因是(2.0分),A.每个人大脑中有不同的图式 B.知识的局限   C.注意障碍 D.听力问题,A.每个人大脑中有不同的图式 B.知识的局限  
846,8,5,5,1. Which one of the following marks can be detected in HBV patients' sera(2.5分),"A.HBsAg, HBcAg, HBeAg B.HBsAg, HBcAg, anti-HBc C.HBsAg, anti-HBc, HBeAg D.anti-HBs, HBcAg, anti-HBe","C.HBsAg, anti-HBc, HBeAg"
847,8,5,5,2. Which of the following may be the only detectable serological marker during the early convalescent phase of HBV infection (window phase) (2.5分),A.HBeAg B.HBsAg C.Anti-HBc D.HBeAb,D.HBeAb
848,8,5,5,3. IgM antibody to the viral panicle is the method of choice for laboratory diagnosis of which one of the following hepatitis viruses (2.5分),A.Hepatitis A B.Hepatitis B C.Hepatitis C D.Hepatitis E,A.Hepatitis A
849,8,5,5,4. Which of the following markers is usually the first viral marker detected after hepatitis B infection(2.5分),A.HBeAg B.HBsAg C.HBcAg D.Anti-HBc,B.HBsAg
850,8,5,5,5. A 35-year-old man addicted to intravenous drugs has been a carrier of HBs antigen for 10 years. He suddenly develops acute fulminant hepatitis and dies within 10 days. Which one of the following laboratory tests would contribute MOST to a diagnosis(2.5分),A.Anti-HBs antibody B.HBe antigen C.Anti-HBc antibody D.Anti-delta virus antibody,D.Anti-delta virus antibody
851,8,5,5,6. Each of the following statements concerning hepatitis C virus (HCV) and hepatitis D virus (HDV) is correct EXCEPT:(2.5分),A.HCV is an important cause of post-transfusion hepatitis B.Delta virus is a defective virus with an RNA genome and a capsid composed of hepatitis B surface antigen C.HDV is transmitted primary by the fecal-oral route D.People infected with HCV commonly become chronic carriers of HCV and are predisposed to hepatocellular carcinoma,C.HDV is transmitted primary by the fecal-oral route
852,8,5,5,7. Which one of the following viruses may be human tumor virus(2.5分),"A.Herpes simplex virus, type 2 (HSV) B.HIV C.Papillomavirus D.Varicella-zoster virus (VZV)",C.Papillomavirus
853,8,5,5,8. Each of the following statements concerning human immunodeficiency virus (HIV) is correct EXCEPT:(2.5分),A.Genotyping is the easiest way to predict drug resistance in patients treated with HAART B.Monotherapy is superior to multiple drug therapy C.The target enzyme for therapy is the RNA dependant DNA polymerase D.The target enzyme for therapy is a viral protease,B.Monotherapy is superior to multiple drug therapy
854,8,5,5,9. Each of the following statements about human immunodeficiency virus (HIV) is correct EXCEPT:(2.5分),A.HIV is an enveloped RNA virus B.The virion contains an RNA-dependent DNA polymerase C.A DNA copy of the HIV genome integrates into host cell DNA D.Acyclovir inhibits HIV replication,D.Acyclovir inhibits HIV replication
855,8,5,5,10. Each of the following statements concerning human immunodeficiency virus (HIV) is correct EXCEPT:(2.5分),A.Screening tests for antibodies are useful to prevent transmission of HIV through transfused blood. B.The opportunistic infections seen in AIDS are primary the result of a loss of cell-mediated immunity C.Zidovudine (azidothymidine) inhibits the RNA-dependent DNA polymerase D.The presence of circulating antibodies that neutralize HIV is evidence that individual is protected against HIV-induced disease,D.The presence of circulating antibodies that neutralize HIV is evidence that individual is protected against HIV-induced disease
856,8,5,5,11. 以下哪项不是慢性乙型肝炎病情重症化的指标 (2.5分),A.血清转氨酶（ ALT ）明显增高；  B.胆红素突然明显增高；  C.明显的肝病面容、肝掌和蜘蛛痣； D.突然出现明显的消化道症状；  E.凝血酶原时间明显延长 . ,C.明显的肝病面容、肝掌和蜘蛛痣；
857,8,5,5,12. 以下那一项不是急性重型乙型肝炎（暴发性肝炎）的临床表现 (2.5分),A.极度疲乏；  B.深度黄疸；  C.有出血倾向；  D.恶心呕吐；  E.大量腹水 . ,E.大量腹水 . 
858,8,5,5,13. 淤胆型肝炎除血凝血酶原活动度正常外，临床症状特点为 (2.5分),A.黄疸重，自觉症状重；  B.黄疸重，自觉症状轻；  C.黄疸轻，自觉症状轻；  D.黄疸轻，自觉症状重 . ,B.黄疸重，自觉症状轻； 
859,8,5,5,14. 导致 HBeAg 向抗 -HBe 转换，但 HBV-DNA 在血清中维持阳性的原因是 (2.5分),A.S 区变异；  B.前 C/CP 区变异；  C.C 区变异；  D.X 区变异；  E.YMDD 变异 . ,B.前 C/CP 区变异； 
860,8,5,5,15. 患者，男性，48岁，肝硬化病史2年，高蛋白饮食后出现睡眠障碍，扑翼样震颤，脑电图异常，最可能的诊断是： (2.5分),A.肝性脑病I期 B.肝性脑病II期 C.肝性脑病III期 D.肝性脑病IV期 E.以上都不是,B.肝性脑病II期
861,8,5,5,16. 重型肝炎应用乳果糖的目的是(2.5分),A.增加肝脏营养 B.补充能量 C.减少氨吸收 D.减少肝细胞坏死 E.增加肝细胞再生,C.减少氨吸收
862,8,5,5,17. 20岁，男性，喜食毛蚶，一周前突然发病，有畏寒，发热，全身乏力，食欲不振，厌油腻，肝区疼痛，尿色逐渐加深至浓茶色，实验室检查抗－HAV阳性。近日体温降低，巩膜皮肤出现黄疸，最可能的印象诊断是： (2.5分),A.HBV合并HDV重叠感染 B.急性重型肝炎 C.甲型病毒性肝炎 D.肝肾综合症 E.肝硬化并出血,C.甲型病毒性肝炎
863,8,5,5,18. 某患者，患有乙型肝炎多年，近日病情加重暴发型肝炎，检查抗－HDVIgM阳性，该患者病情加重的原因是(2.5分),A.HBV合并HDV重叠感染 B.急性重型肝炎 C.甲型病毒性肝炎 D.肝肾综合症 E.肝硬化并出血,A.HBV合并HDV重叠感染
864,8,5,5,19. 男性，45岁，肝硬化伴腹水，利尿剂使用后仍少尿，血BUN18mmol/l，可能并发(2.5分),A.HBV合并HDV重叠感染 B.急性重型肝炎 C.甲型病毒性肝炎 D.肝肾综合症 E.肝硬化并出血,D.肝肾综合症
865,8,5,5,20. 患者，男性，发现肝硬化3年，近日出现发热、腹胀、腹痛，B超示：中量腹水。腹水常规：李凡他试验（＋），比重1.019，蛋白25 g/L，细胞数600×10E6/L，多形核细胞80％。最可能并(2.5分),A.结核 B.肿瘤 C.自发性腹膜炎 D.肠梗阻 E.内出血,C.自发性腹膜炎
866,8,5,5,21. 轮状病毒引起的腹泻，主要属于(2.5分),A.渗出性腹泻 B.渗透性腹泻 C.分泌性腹泻 D.动力性腹泻,B.渗透性腹泻
867,8,5,5,22. 临床脱水评估（CDS）结果      提示轻度脱水(2.5分),A.0 B.3 C.5 D.7,B.3
868,8,5,5,23. 等渗性脱水时，血钠浓度为(2.5分),A.130-150mmol/L B.<130mmol/L C.>150mmol/L D.<125mmol/L,A.130-150mmol/L
869,8,5,5,24. 轮状病毒感染初期没有脱水时，下列那项不正确(2.5分),A.Increase fluid intake to compensate for losses and prevent development of dehydration B.Encourage ORS C.Continuing commercial juices and carbonated beverages D.Continuing usual feeding,C.Continuing commercial juices and carbonated beverages
870,8,5,5,25. 轮状病毒感染时的饮食治疗，下列那项不正确(2.5分),A.继续喂养 B.给予稀释配方乳喂养 C.继续母乳喂养 D.可给予去乳糖配方奶喂养,B.给予稀释配方乳喂养
871,8,5,5,26. 麻疹合并肺炎应隔离至(2.5分),A.出疹后3天 B.出疹后5天 C.出疹后7天 D.出疹后10天 E.出疹后14天,D.出疹后10天
872,8,5,5,27. 2岁患儿，4天前发热，流涕、咳嗽，结膜充血，畏光，今晨发现耳后及颈部有淡红色斑丘疹，体温39℃，两颊粘膜充血，最可能的诊断是(2.5分),A.风疹 B.幼儿急疹 C.猩红热 D.肠道病毒感染 E.麻疹,E.麻疹
873,8,5,5,28. 2岁患儿，发热l天出现皮疹，为红色斑丘疹。由面部开始1日遍及全身，伴枕部、耳后及颈部淋巴结肿大。诊断最可能为(2.5分),A.麻疹 B.风疹 C.幼儿急疹 D.猩红热 E.荨麻疹,B.风疹
874,8,5,5,29. 下列哪个不是先天性风疹综合征的常见表现：(2.5分),A.未成熟儿 B.先天性心脏病 C.手足徐动 D.白内障 E.耳聋,C.手足徐动
875,8,5,5,30. 脓毒性休克主要损伤： (2.5分),A.消化系统 B.呼吸系统 C.内分泌系统 D.心血管系统 E.神经系统,D.心血管系统
876,8,5,5,31. 多脏器功能障碍综合症最常见的病因是： (2.5分),A.急性中毒 B.严重感染 C.病理产科 D.大手术 E.严重创伤,B.严重感染
877,8,5,5,32. 脓毒症休克时如果考虑使用激素，首选的是： (2.5分),A.地塞米松 B.强的松 C.甲强龙 D.氢化可的松 E.氟可的松,D.氢化可的松
878,8,5,5,33. 作为纠正脓毒性休克低血压时首选的血管加压药物是： (2.5分),A.血管加压素 B.肾上腺素 C.去甲肾上腺素 D.多巴胺 E.去氧肾上腺素,C.去甲肾上腺素
879,8,5,5,34. 脓毒症休克病人液体复苏时首选的液体是： (2.5分),A.万汶 B.白蛋白 C.贺斯 D.生理盐水 E.上述所选液体均可,E.上述所选液体均可
880,8,5,5,35. 对于脓毒症休克时的抗生素治疗以下哪个观点是错误的： (2.5分),"A.在应用抗生素之前必须留取合适的标本,否则不能使用抗生素 B.建议对中性粒细胞减少症患者进行经验性的联合治疗 C.对已知或怀疑为假单胞菌属感染引起的严重脓毒症患者,建议采取联合治疗 D.对于严重脓毒症患者在应用经验性治疗时,建议联合治疗不超过3~5天。一旦找到病原,应选择最恰当的单一治疗 E.如果患者现有的临床症状被确定由非感染性因素引起,推荐迅速停止抗生素治疗,以降低耐药细菌引起感染和药物相关副作用的风险","A.在应用抗生素之前必须留取合适的标本,否则不能使用抗生素"
881,8,5,5,"36. 升高PEEP可防止ALI/ARDS患者呼气末肺泡萎陷,有利于血气交换。无论气管插管还是无创通气(NIV),PEEP都有利于增加氧分压。PEEP的设定取决于两个因素:胸廓与肺的顺应性,及缺氧程度和维持充分氧供时的吸氧浓度。PEEP>（   ）cmH2O是防止肺泡萎陷的下限。(2.5分)",A.5 B.10 C.15 D.12 E.8,A.5
882,8,5,5,37. 关于创伤，下列哪项是错误的？ (2.5分),A.创伤是指机械性致伤因子所造成的损伤 B.伤后皮肤保持完整者为闭合性创伤 C.伤后有皮肤破损者为开放性创伤 D.切线动力造成的创伤称之为挫伤 E.伤后出现呼吸、循环、意识障碍者为重伤,D.切线动力造成的创伤称之为挫伤
883,8,5,5,38. 严重创伤后，机体常发生免疫功能的变化，以下所述的哪种变化是错误的？(2.5分),A.免疫功能降低 B.中性粒细胞功能低下 C.巨噬细胞功能低下 D.淋巴细胞功能增强 E.伤处出现抑制免疫的前列腺素E2,D.淋巴细胞功能增强
884,8,5,5,39. 创伤修复过程中出现瘢痕过硬，其主要原因是： (2.5分),A.个体差异因素 B.皮肤缝合时对合较差 C.肉芽组织增生过多所致 D.成纤维组织增生所致 E.瘢痕内胶原量过多所致,E.瘢痕内胶原量过多所致
885,8,5,5,40. 男，24岁，因车禍伤急诊入院。经体检及辅助检查初步诊断为：骨盆骨折合并尿道损伤和创伤性休克。对该病人的处理顺序应该是： (2.5分),A.先行骨盆骨折牵引固定，其次抗休克，然后处理尿道损伤 B.先抗休克，其次处理尿道损伤，然后行骨盆骨折牵引固定 C.先抗休克，其次行骨盆骨折牵引固定，然后处理尿道损伤 D.先处理尿道损伤，其次抗休克，然后行骨盆骨折牵引固定 E.先处理尿道损伤，其次行骨盆骨折牵引固定，然后抗休克,B.先抗休克，其次处理尿道损伤，然后行骨盆骨折牵引固定
1191,9,5,5,1. 2岁患儿，4天前发热，流涕、咳嗽，结膜充血，畏光，今晨发现耳后及颈部有淡红色斑丘疹，体温39℃，两颊粘膜充血，最可能的诊断是(2.0分),A.风疹 B.幼儿急疹 C.猩红热 D.肠道病毒感染 E.麻疹,不知道
1192,9,5,5,2. 1岁患儿，未接种过麻疹疫苗，于半个月前曾接触过麻疹病儿，近4天发热，流涕，打喷嚏，畏光，咳嗽，昨日体温稍降，今日又发热，耳后发际部出现红色斑丘疹，疹间有健康皮肤，周围血白细胞4.5×109.L，最可能的诊断是(2.0分),A.猩红热 B.麻疹 C.幼儿急疹 D.风疹 E.荨麻疹,不知道
1193,9,5,5,3. 2岁患儿，发热l天出现皮疹，为红色斑丘疹。由面部开始1日遍及全身，伴枕部、耳后及颈部淋巴结肿大。诊断最可能为(2.0分),A.麻疹 B.风疹 C.幼儿急疹 D.猩红热   E.荨麻疹,不知道
1194,9,5,5,4. 风疹的典型临床表现是(2.0分),A.潜伏期5～7天 B.高热 C.热退后全身出疹 D.颈后、枕后、耳后淋巴结肿痛 E.出疹后脱皮,不知道
1195,9,5,5,5. 下列哪个不是先天性风疹综合征的常见表现：(2.0分),A. 未成熟儿 B.先天性心脏病 C. 手足徐动 D. 白内障 E. 耳聋,不知道
1196,9,5,5,6. 患儿，1岁。发热3天，流涕、咳嗽，咽部及眼结膜充血，在下眼睑边缘见Stimson线，口腔粘膜充血，既往未接种麻疹疫苗，该患儿诊断麻疹，属麻疹病程哪一期(2.0分),A.潜伏期 B.前驱期 C.卡他期 D.出疹期 E.恢复期,不知道
1197,9,5,5,7. 水痘的隔离期为(2.0分),A.皮疹全部结痂为止 B.出疹后5天 C.出疹后10天 D.出疹后14天 E.出疹后3周,不知道
1198,9,5,5,8. 糖皮质激素治疗脓毒症休克的作用与下列无关的是： (2.0分),A.增强食欲，增加抵抗力 B.抑制细胞因子，减少致炎物质的合成与释放 C.增加心肌收缩力 D.解除血管痉挛  E.抑制血小板聚集,不知道
1199,9,5,5,9. 脓毒性休克主要损伤： (2.0分),A.消化系统 B.呼吸系统 C.内分泌系统 D.心血管系统 E.神经系统,不知道
1200,9,5,5,10. EGDT中关于CVP的目标要求是达到： (2.0分),A.41863 B.41924 C.41988 D.41989 E.41991,不知道
1201,9,5,5,11. 脓毒症休克早期复苏最初6小时的复苏目标中要使尿量达到： (2.0分),A.0.1 ml/(kg·h) B.0.2 ml/(kg·h) C.0.5 ml/(kg·h) D.1.0 ml/(kg·h) E.2.0 ml/(kg·h),不知道
1202,9,5,5,12. 作为纠正脓毒性休克低血压时首选的血管加压药物是：(2.0分),A.血管加压素 B.肾上腺素 C.去甲肾上腺素 D.多巴胺 E.去氧肾上腺素,不知道
