,grade,module,week,question_stem,choice,correct_answer
168,6,4,4,22. 食物中长期缺碘可引起：(2.0分),A.甲状腺功能亢进 B.单纯性甲状腺肿 C.甲状腺组织萎缩 D.腺垂体功能减退 E.神经垂体功能减退,B.单纯性甲状腺肿
169,6,4,4,23. 机体处于"应急"反应时，血中主要升高的激素是(2.0分),A.肾上腺素 B.醛固酮 C.ACTH和糖皮质激素 D.去甲肾上腺素 E.以上都是,A.肾上腺素
170,6,4,4,24. 影响神经系统发育的最重要的激素是：(2.0分),A.胰岛素 B.甲状腺激素 C.糖皮质激素 D.生长素 E.肾上腺素,B.甲状腺激素
171,6,4,4,25. 糖皮质激素不宜用于胃溃疡患者是因为糖皮质激素能：(2.0分),A.促进盐酸和胃蛋白酶原的分泌，加剧溃疡病变 B.分解蛋白质，影响伤口愈合 C.使胃肠道血管收缩，血供减少 D.抑制糖的利用，使组织能源减少 E.抑制纤维母细胞的增殖和功能，延长溃疡愈合,A.促进盐酸和胃蛋白酶原的分泌，加剧溃疡病变
172,6,4,4,26. 下列哪种激素对腺垂体具有负反馈作用？(2.0分),A.肾素 B.促肾上腺皮质激素 C.肾上腺素 D.氢化可的松 E.胰岛素,D.氢化可的松
173,6,4,4,27. 不能用于治疗甲状腺危象的药物是(2.0分),A.Tolbutamide B.Propranolol C.大剂量碘剂 D.Propylthiouracil E.Carbimazole,A.Tolbutamide
174,6,4,4,"28. A scientist finds that infusion of growth hormone into the median eminence of the hypothalamus in experimental animals inhibits the secretion of growth hormone, and concludes that this proves that growth hormone feeds back to inhibit GRH secretion. Do you(2.0分)","A.No, because the infused growth hormone could be stimulating dopamine secretion B.No, because growth hormone does not cross the blood-brain barrier C.No, because substances placed in the median eminence could be transported to the anterior pituitary D.Yes, because systemically administered growth hormone inhibits growth hormone secretion E.Yes, because growth hormone binds GRH, inactivating it","C.No, because substances placed in the median eminence could be transported to the anterior pituitary"
175,6,4,4,29. 糖皮质激素用于严重感染的目的在于 (2.0分),A.由于加强心肌收缩力，帮助病人度过危险期 B.有抗菌和抗毒素作用 C.利用其强大的抗炎作用，缓解症状，使病人度过危险期 D.具有中和抗毒作用，提高机体对毒素的耐受力 E.消除危害机体的炎症和过敏反应,C.利用其强大的抗炎作用，缓解症状，使病人度过危险期
176,6,4,4,30. 关于胰岛素的正确论述是：(2.0分),A.具有降血糖作用 B.由胰岛的A细胞合成分泌 C.血糖浓度对胰岛素分泌有负反馈作用 D.促进脂肪的分解 E.交感神经兴奋，胰岛素分泌增加,A.具有降血糖作用
177,6,4,4,31. Propylthiouracil的抗甲状腺作用主要在于 (2.0分),A.抑制已合成的甲状腺素的释放 B.作用于甲状腺细胞核内受体 C.作用于甲状腺细胞膜受体 D.抑制甲状腺中碘的有机化过程 E.以上都不是,D.抑制甲状腺中碘的有机化过程
178,6,4,4,32. 2型糖尿病的发病机制是：(2.0分),A.胰岛B细胞遗传性缺陷 B.胰岛B细胞破坏，胰岛素绝对不足 C.胰岛B细胞自身免疫反应性损伤 D.胰岛素抵抗和胰岛素分泌缺陷 ,D.胰岛素抵抗和胰岛素分泌缺陷 
179,6,4,4,33. 临床上长期大剂量使用糖皮质激素时可以引起：(2.0分),A.肾上腺皮质渐趋萎缩 B.淋巴细胞数目增加 C.肢端肥大症 D.血中ACTH浓度增高 E.CHR分泌增多,A.肾上腺皮质渐趋萎缩
180,6,4,4,34. 合成甲状腺激素的主要原料有：(2.0分),A.碘和酪氨酸 B.碘和亚铁 C.球蛋白和类固醇 D.铁和酪氨酸 E.甲状腺球蛋白,A.碘和酪氨酸
181,6,4,4,35. 以下哪一项对糖皮质激素作用的描述是错误的？(2.0分),A.具有强大的抗炎作用 B.具有抗休克作用   C.能抑制巨噬细胞对抗原的吞噬和处理 D.能对抗各种原因（如化学、物理、生物、免疫等）引起的炎症反应 E.可对抗细菌内毒素而缓解中毒性休克的症状,E.可对抗细菌内毒素而缓解中毒性休克的症状
182,6,4,4,36. 糖皮质激素类药物与水盐代谢相关的不良反应是(2.0分),A.高血压 B.胃、十二指肠溃疡 C.痤疮 D.多毛 E.向心性肥胖,A.高血压
183,6,4,4,37. 糖皮质激素抗炎作用的基本机制是 (2.0分),A.稳定溶酶体膜 B.抑制毛细血管和纤维母细胞的增生 C.影响了参与炎症的一些基因转录 D.减轻渗出、水肿、毛细血管扩张等炎症反应 E.增加肥大细胞颗粒的稳定性,C.影响了参与炎症的一些基因转录
184,6,4,4,38. 胰岛素分泌不足将产生(2.0分),A.糖尿病 B.阿狄森病              C.呆小症       D.侏儒症 E.柯兴综合征,A.糖尿病
185,6,4,4,39. 以下哪一项对糖皮质激素作用的描述是错误的？(2.0分),A.具有强大的抗炎作用 B.能对抗各种原因（如化学、物理、生物、免疫等）引起的炎症反应 C.具有抗休克作用   D.能抑制巨噬细胞对抗原的吞噬和处理 E.可对抗细菌内毒素而缓解中毒性休克的症状,D.能抑制巨噬细胞对抗原的吞噬和处理
186,6,4,4,40. 糖皮质激素用于急性炎症的主要目的在于(2.0分),A.改善葡萄糖、蛋白质、水盐代谢，提高机体抗病能力 B.增强机体防御功能，促进炎症消退 C.降低血管通透性，减轻肿胀、疼痛等症状 D.加快消除致病因素，促进炎症消退 E.抑制肉芽组织生长，防止粘连和疤痕形成，减轻后遗症,C.降低血管通透性，减轻肿胀、疼痛等症状
187,6,4,4,41. 胰岛素缺乏时可导致(2.0分),A.血糖浓度下降 B.肝糖原合成减少 C.细胞内葡萄糖增加 D.无尿糖 E.促进蛋白质合成,B.肝糖原合成减少
188,6,4,4,42. 甲状腺素的主要适应证是 (2.0分),A.交感神经活性增强引起的病变 B.轻、中度甲状腺功能亢进 C.甲亢的手术前准备 D.甲状腺危象 E.黏液性水肿,E.黏液性水肿
189,6,4,4,43. 关于突眼和甲亢的关系(2.0分),A.有浸润性突眼一定同时有甲亢 B.甲亢越严重突眼越明显 C.有甲亢一定有浸润性突眼 D.突眼的程度与甲亢轻重无平行关系,D.突眼的程度与甲亢轻重无平行关系
190,6,4,4,44. 糖皮质激素用于急性炎症的主要目的在于 (2.0分),A.加快消除致病因素，促进炎症消退 B.增强机体防御功能，促进炎症消退 C.改善葡萄糖、蛋白质、水盐代谢，提高机体抗病能力 D.降低血管通透性，减轻肿胀、疼痛等症状 E.抑制肉芽组织生长，防止粘连和疤痕形成，减轻后遗症,D.降低血管通透性，减轻肿胀、疼痛等症状
191,6,4,4,45. 胰岛中的β细胞可以 (2.0分),A.合成、释放胰岛素 B.分泌糖原 C.合成甘油三酯 D.分泌可的松 E.产生肾上腺素,A.合成、释放胰岛素
192,6,4,4,46. Which of the following hormones exerts the least effect on growth?(2.0分),A.Testosterone B.Growth hormone C.T4 D.Insulin E.Vasopressin,E.Vasopressin
193,6,4,4,47. Insulin的不良反应有(2.0分),A.骨髓抑制 B.高血糖高渗性昏迷 C.酮症酸中毒 D.低血糖昏迷   E.乳酸血症,D.低血糖昏迷  
194,6,4,4,48. 能促进胰岛β细胞释放insulin的降血糖药是 (2.0分),A.Carbimazole B.Tolbutamide C.Phenformin（苯乙福明） D.小剂量insulin E.精蛋白锌insulin,B.Tolbutamide
195,6,4,4,49. 以胰高血糖素样肽-1(GLP-1)为靶点的降血糖药物是 (2.0分),A.醋酸普兰林肽 B.依克那肽 C.氯磺丙脲 D.罗格列酮 E.阿卡波糖,B.依克那肽
196,6,4,4,50. 下列哪一种降血糖药禁用于有严重肝病的糖尿病病人？(2.0分),A.氯磺丙脲 B.正规胰岛素 C.阿卡波糖 D.甲苯磺丁脲 E.结晶锌胰岛素,A.氯磺丙脲
527,7,4,4,1. 关于甲状腺激素合成、分泌描述错误的是(2.0分),A.滤泡上皮细胞自血中摄取氨基酸 B.分泌颗粒以胞吐方式排入滤泡腔贮存 C.甲状腺球蛋白与摄入的碘在滤泡上皮细胞内结合 D.在粗面内质网和高尔基复合体合成甲状腺球蛋白 E.释放入血的是经溶酶体水解的甲状腺激素,C.甲状腺球蛋白与摄入的碘在滤泡上皮细胞内结合
528,7,4,4,2. 关于甲状旁腺描述错误的是(2.0分),A.主细胞分泌的激素属肽类激素 B.嗜酸性细胞体积大，胞质嗜酸性 C.腺细胞分为主细胞和嗜酸性细胞 D.分泌的激素参与血钙浓度调节 E.嗜酸性细胞随年龄增长而减少,E.嗜酸性细胞随年龄增长而减少
529,7,4,4,3. 胰高血糖素对糖和脂肪代谢效应的靶器官是(2.0分),A.肾脏 B.肝脏 C.心脏    D.肌肉 E.神经系统,B.肝脏
530,7,4,4,4. 甲状旁腺的腺细胞可分为(2.0分),A.A细胞和B细胞 B.主细胞和嗜酸性细胞 C.滤泡上皮细胞与C细胞  D.嗜酸性细胞和嗜碱性细胞 E.主细胞和嫌色细胞,B.主细胞和嗜酸性细胞
531,7,4,4,5. 系统性红斑狼疮患者服用强的松数月，目前剂量30mg/d，因外出旅游，未随身带药而停药半月余。近一周出现疲倦乏力，头晕，恶心呕吐，体重减轻，血压下降，低血钠，该病人应考虑：(2.0分),A.医源性腺垂体功能减退症 B.激素副作用 C.肾功能不全 D.急性胃肠炎 E.继发性糖尿病,A.医源性腺垂体功能减退症
532,7,4,4,6. 下列哪项试验不是检测下丘脑-垂体-肾上腺皮质轴功能的方法(2.0分),A.ACTH兴奋试验 B.CRH兴奋试验 C.胰岛素低血糖试验 D.地塞米松抑制试验 E.安体舒通试验,E.安体舒通试验
533,7,4,4,7. 糖皮质激素用于严重感染的目的在于(2.0分),A.利用其强大的抗炎作用，缓解症状，使病人度过危险期 B.有抗菌和抗毒素作用 C.具有中和抗毒作用，提高机体对毒素的耐受力 D.由于加强心肌收缩力，帮助病人度过危险期 E.消除危害机体的炎症和过敏反应,A.利用其强大的抗炎作用，缓解症状，使病人度过危险期
534,7,4,4,8. 糖皮质激素用于急性炎症的主要目的在于(2.0分),A.改善葡萄糖、蛋白质、水盐代谢，提高机体抗病能力 B.降低血管通透性，减轻肿胀、疼痛等症状 C.加快消除致病因素，促进炎症消退 D.增强机体防御功能，促进炎症消退 E.抑制肉芽组织生长，防止粘连和疤痕形成，减轻后遗症,B.降低血管通透性，减轻肿胀、疼痛等症状
535,7,4,4,9. Insulin的适应证有(2.0分),A.重症糖尿病（1型）   B.糖尿病合并严重感染 C.糖尿病合并酮症酸中毒 D.口服降血糖药无效的非胰岛素依赖性糖尿病 E.以上都是,E.以上都是
536,7,4,4,10. 神经激素是指：(2.0分),A.神经系统内存在的激素 B.作用于神经细胞的激素 C.具有激素功能的神经递质 D.神经细胞分泌的激素 E.来自神经细胞，并只作用于神经系统的激素,D.神经细胞分泌的激素
537,7,4,4,11. Wolff-Chaikoff效应是指：(2.0分),A.过量的碘所产生的抗甲状腺效应 B.缺乏碘而产生的抗甲状腺效应 C.缺乏酪氨酸产生的抗甲状腺效应 D.过量的酪氨酸所产生的抗甲状腺效应 E.碘和酪氨酸缺乏而产生的促甲状腺效应,A.过量的碘所产生的抗甲状腺效应
538,7,4,4,12. 生长素对糖、脂肪代谢的作用是：(2.0分),A.抑制脂肪分解，使游离脂肪酸增加，促进葡萄糖氧化 B.促进脂肪分解，使游离脂肪酸增加，抑制葡萄糖氧化 C.促进脂肪分解，使游离脂肪酸减少，促进葡萄糖氧化 D.促进脂肪分解，使游离脂肪酸减少，抑制葡萄糖氧化 E.抑制脂肪分解，使游离脂肪酸增加，抑制葡萄糖氧化,B.促进脂肪分解，使游离脂肪酸增加，抑制葡萄糖氧化
539,7,4,4,13. 下列哪一项不属于下丘脑调节肽：(2.0分),A.生长抑素 B.抗利尿激素 C.促性腺激素释放激素 D.促甲状腺激素释放激素 E.促肾上腺皮质激素释放激素,B.抗利尿激素
540,7,4,4,14. 成人生长素分泌过多将导致： (2.0分),A.腺瘤  B.甲状腺肿 C.侏儒症 D.粘液水肿 E.肢端肥大症,E.肢端肥大症
541,7,4,4,15. Which of the following hormones exerts the least effect on growth?(2.0分),A.Insulin B.T4 C.Growth hormone D.Testosterone E.Vasopressin,E.Vasopressin
542,7,4,4,16. 能促进脂肪组织摄取葡萄糖，降低肠道葡萄糖吸收的药物是(2.0分),A.阿卡波糖 B.甲福明 C.甲苯磺丁脲 D.胰岛素 E.罗格列酮,B.甲福明
543,7,4,4,17. 下列哪一降血糖药可用于治疗尿崩症(2.0分),A.格列齐特 B.格列吡嗪 C.吸人型胰岛素 D.格列本脲 E.氯磺丙脲,E.氯磺丙脲
544,7,4,4,18. 下列哪种情况不会引起PRL增高  (2.0分),A.垂体瘤 B.原发性甲状腺功能减退症 C.原发性甲状腺功能亢进症  D.下丘脑病变 E.药物,C.原发性甲状腺功能亢进症 
545,7,4,4,19. 长期大量注射氢化可的松时主要可引起血中：(2.0分),A.ACTH↓ B.红细胞减少 C.血糖下降 D.血钙升高 E.CRH↑,A.ACTH↓
546,7,4,4,20. 下列那种激素对蛋白质合成与储存是不可缺少的？(2.0分),A.生长抑素  B.胰岛素 C.胰多肽 D.胰高血糖素 E.降钙素,B.胰岛素
547,7,4,4,21. 下列哪些属于先垂体功能减退症(2.0分),A.ACTH下降，皮质醇增高 B.TSH增高，T3、T4增高 C.TSH下降，T3、T4下降 D.FSH、LH增高，雌激素下降,A.ACTH下降，皮质醇增高
548,7,4,4,22. 生理剂量时能促进蛋白质分解的激素是：(2.0分),A.生长素 B.胰岛素 C.甲状腺激素 D.糖皮质激素 E.雄激素,D.糖皮质激素
549,7,4,4,23. 生长素分泌过多的患者可出现：(2.0分),A.血中脂肪酸含量减少 B.血糖过高并可产生糖尿 C.尿氮增加 D.组织脂肪增加 E.血中生长激素介质含量减少,B.血糖过高并可产生糖尿
550,7,4,4,24. 肾上腺皮质细胞超微结构特点是富含(2.0分),A.滑面内质网和溶酶体 B.粗面内质网和滑面内质网 C.粗面内质网和高尔基复合体  D.高尔基复合体和溶酶体 E.滑面内质网和脂滴,E.滑面内质网和脂滴
551,7,4,4,25. 肾上腺皮质球状带细胞分泌的激素的功能是(2.0分),A.排钾保钠 B.排钠保钾 C.保钠   D.排钾 E.以上均不是,A.排钾保钠
552,7,4,4,26. 腺垂体功能减退症的治疗，首先应补充 (2.0分),A.TSH B.皮质醇 C.性激素 D.甲状腺素 E.ACTH,B.皮质醇
553,7,4,4,27. 甲状腺素的主要适应证是(2.0分),A.甲亢的手术前准备 B.甲状腺危象 C.交感神经活性增强引起的病变 D.轻、中度甲状腺功能亢进 E.黏液性水肿,E.黏液性水肿
554,7,4,4,28. 目前腺垂体功能减退症患者最佳的治疗方法是(2.0分),A.垂体促激素刺激靶腺 B.靶腺激素替代 C.应用促激素释放激素 D.补充靶腺激素调节物质 E.腺垂体皮下移植治疗,B.靶腺激素替代
555,7,4,4,29. Graves病浸润性突眼主要与：(2.0分),A.TSH有关  B.TSAb有关 C.TPO有关  D.细胞免疫有关 ,D.细胞免疫有关 
556,7,4,4,30. 胰岛素增敏剂是 (2.0分),A.甲福明 B.阿卡波糖 C.胰岛素 D.甲苯磺丁脲 E.罗格列酮,E.罗格列酮
557,7,4,4,31. 糖皮质激素对血液有形成分作用描述错误的是(2.0分),A.中性粒细胞增多 B.红细胞增多 C.淋巴细胞增多 D.血小板增多 E.血红蛋白增多,C.淋巴细胞增多
558,7,4,4,32. 促进胰高血糖素分泌的主要因素是：(2.0分),A.血中氨基酸增多 B.低血糖 C.高血糖 D.血中脂肪酸减少 E.迷走神经兴奋,B.低血糖
559,7,4,4,33. 急性严重中毒性感染时，糖皮质激素治疗采用(2.0分),A.小剂量多次给药 B.大剂量肌内注射 C.一次负荷量，然后给予维持量 D.大剂量突击静脉滴注 E.较长时间大剂量给药  ,D.大剂量突击静脉滴注
560,7,4,4,34. 产生肾上腺素的细胞是(2.0分),A.主细胞  B.嗜铬细胞 C.嗜酸性细胞 D.交感神经节细胞 E.嫌色细胞,B.嗜铬细胞
561,7,4,4,35. 糖皮质激素类药物与水盐代谢相关的不良反应是 (2.0分),A.高血压 B.胃、十二指肠溃疡 C.痤疮 D.多毛 E.向心性肥胖,A.高血压
562,7,4,4,36. 糖皮质激素对血液和造血系统的作用是 (2.0分),A.使血小板减少 B.使中性粒细胞减少 C.刺激骨髓造血功能 D.使红细胞与血红蛋白减少 E.使淋巴细胞增加,C.刺激骨髓造血功能
563,7,4,4,37. Propylthiouracil的抗甲状腺作用主要在于 (2.0分),A.作用于甲状腺细胞膜受体 B.抑制已合成的甲状腺素的释放 C.作用于甲状腺细胞核内受体 D.抑制甲状腺中碘的有机化过程 E.以上都不是,D.抑制甲状腺中碘的有机化过程
564,7,4,4,38. 大剂量碘剂用于甲状腺切除手术前的主要目的是(2.0分),A.使甲状腺对碘摄取增加，抑制甲状腺激素合成的作用 B.为甲状腺激素合成提供原料 C.抑制甲状腺中碘的有机化过程 D.使腺体血管增生，腺体增大 E.使腺体血管萎缩，腺体变小、变硬,E.使腺体血管萎缩，腺体变小、变硬
565,7,4,4,39. 胰岛中的β细胞可以 (2.0分),A.合成甘油三酯 B.分泌糖原 C.分泌可的松 D.合成、释放胰岛素 E.产生肾上腺素,D.合成、释放胰岛素
566,7,4,4,40. 盐皮质激素主要作用于肾脏的(2.0分),A.远端小管直部 B.近端小管直部 C.细段 D.近端小管曲部 E.远端小管曲部,E.远端小管曲部
567,7,4,4,41. Tolbutamide的适应证是 (2.0分),A.中、轻度糖尿病 B.糖尿病昏迷 C.糖尿病合并高热 D.胰岛功能全部丧失的糖尿病患者 E.糖尿病合并酮症酸中毒,A.中、轻度糖尿病
568,7,4,4,42. 格列本脲降血糖的主要作用机制是(2.0分),A.刺激胰岛B细胞释放胰岛素 B.增强肌肉组织糖的无氧酵解 C.妨碍葡萄糖的肠道吸收 D.拮抗胰高血糖素的作用 E.升高血清糖原水平,A.刺激胰岛B细胞释放胰岛素
569,7,4,4,43. 可产生雄性激素的细胞是(2.0分),A.肾上腺皮质网状带细胞 B.胰岛细胞 C.肾间质细胞 D.肾上腺皮质球状带细胞 E.垂体嗜碱性细胞,A.肾上腺皮质网状带细胞
570,7,4,4,44. 下列疾病中禁用糖皮质激素类药物的是 (2.0分),A.中毒性痢疾 B.活动性消化性溃疡 C.重症伤寒 D.感染性休克 E.肾病综合征,B.活动性消化性溃疡
571,7,4,4,45. 腺垂体嗜酸性细胞能分泌(2.0分),A.促肾上腺皮质激素 B.生长激素 C.促性腺激素 D.促甲状腺激素 E.黄体生长素,B.生长激素
572,7,4,4,46.  -葡萄糖苷酶抑制药是 (2.0分),A.阿卡波糖 B.胰岛素 C.甲福明 D.甲苯磺丁脲 E.罗格列酮,A.阿卡波糖
573,7,4,4,47. 胰高血糖素的主要生理作用是：(2.0分),A.促进肝糖原分解和糖异生 B.促进胃液和胆汁分泌 C.促进脂肪合成 D.促进葡萄糖利用 E.加快心率,A.促进肝糖原分解和糖异生
574,7,4,4,48. 甲状腺激素主要促进哪些组织生长发育：(2.0分),A.神经系统和肌肉 B.骨骼和肌肉 C.内脏和骨骼 D.神经系统和骨骼 E.肌肉和内脏,D.神经系统和骨骼
575,7,4,4,49. 关于Graves病的发病机制，下列选项中与目前观点不符的是：(2.0分),A.与TSAb的关系十分密切 B.与一定的HLA类型有关 C.有一定的家族倾向 D.是一种器官特异性自身免疫病 ,A.与TSAb的关系十分密切
576,7,4,4,50. 关于糖尿病病因和发病机制的论述，下列说法正确的是：(2.0分),A.环境因素导致胰岛素分泌不足 B.遗传与环境因素共同参与其发病过程 C.主要与遗传及免疫因素有关  D.遗传易感性是其主要发病因素,B.遗传与环境因素共同参与其发病过程
916,8,4,4,1. 腺垂体嗜酸性细胞能分泌(2.0分),A.促肾上腺皮质激素 B.促甲状腺激素 C.促性腺激素 D.生长激素 E.黄体生长素,D.生长激素
917,8,4,4,2. 盐皮质激素主要作用于肾脏的(2.0分),A.近端小管曲部     B.近端小管直部 C.细段             D.远端小管直部 E.远端小管曲部,E.远端小管曲部
918,8,4,4,3. 与肢端肥大症相关的是(2.0分),A.垂体细胞            B.嗜酸性细胞 C.嗜碱性细胞          D.嫌色细胞 E.以上都不是,B.嗜酸性细胞
919,8,4,4,4. 神经垂体的功能是(2.0分),A.合成加压素和催产素 B.调节腺垂体的功能活动 C.贮存和释放下丘脑视上核和室旁核分泌的激素 D.受下丘脑弓状核分泌物的影响 E.分泌黑素细胞刺激素,C.贮存和释放下丘脑视上核和室旁核分泌的激素
920,8,4,4,5. 甲状腺滤泡腔中贮存的物质是(2.0分),A.四碘甲状腺原氨酸     B.三碘甲状腺原氨酸 C.甲状腺球蛋白     D.碘化甲状腺球蛋白 E.酪氨酸,D.碘化甲状腺球蛋白
921,8,4,4,6. 产生肾上腺素的细胞是(2.0分),A.嗜酸性细胞     B.嗜铬细胞 C.主细胞     D.交感神经节细胞 E.嫌色细胞,B.嗜铬细胞
922,8,4,4,7. 关于甲状腺激素合成、分泌描述错误的是(2.0分),A.滤泡上皮细胞自血中摄取氨基酸 B.在粗面内质网和高尔基复合体合成甲状腺球蛋白 C.甲状腺球蛋白与摄入的碘在滤泡上皮细胞内结合 D.分泌颗粒以胞吐方式排入滤泡腔贮存 E.释放入血的是经溶酶体水解的甲状腺激素,C.甲状腺球蛋白与摄入的碘在滤泡上皮细胞内结合
923,8,4,4,8. 神经激素是指：(2.0分),A.作用于神经细胞的激素 B.具有激素功能的神经递质 C.神经细胞分泌的激素 D.神经系统内存在的激素 E.来自神经细胞，并只作用于神经系统的激素,C.神经细胞分泌的激素
924,8,4,4,9. 下列为腺垂体所分泌的激素是(2.0分),A.促肾上腺皮质激素释放激素  B.促肾上腺皮质激素 C.肾上腺皮质激素  D.催产素 E.抗利尿激素,B.促肾上腺皮质激素
925,8,4,4,10. 生长素对糖、脂肪代谢的作用是：(2.0分),A.促进脂肪分解，使游离脂肪酸增加，抑制葡萄糖氧化 B.抑制脂肪分解，使游离脂肪酸增加，促进葡萄糖氧化 C.促进脂肪分解，使游离脂肪酸减少，促进葡萄糖氧化 D.促进脂肪分解，使游离脂肪酸减少，抑制葡萄糖氧化 E.抑制脂肪分解，使游离脂肪酸增加，抑制葡萄糖氧化,A.促进脂肪分解，使游离脂肪酸增加，抑制葡萄糖氧化
926,8,4,4,11. 幼儿时生长素分泌不足可导致：(2.0分),A.呆小症  B.巨人症 C.侏儒症    D.向心性肥胖 E.肢端肥大症,C.侏儒症   
927,8,4,4,12. Which of the following hormones exerts the least effect on growth?(2.0分),A.Growth hormone B.Testosterone C.T4 D.Insulin E.Vasopressin,E.Vasopressin
