number,grade,module,week,question_stem,choice,correct_answer
573,8,1,5,23. 玻璃样变性不会发生于 (2.0分),A.高血压病人的细动脉壁 B.陈旧的纤维瘢痕组织 C.纤维化的肾小球 D.肾小球肾炎的近曲小管上皮细胞 E.以上都不是 ,E.以上都不是 
574,8,1,5,24. 下列那项属废用性萎缩(2.0分),A.良性肿瘤邻近组织萎缩 B.食管癌病人全身消瘦 C.骨折固定后相应肌肉萎缩 D.神经损伤及肌肉萎缩 E.脑髓体病变引起性腺萎缩,C.骨折固定后相应肌肉萎缩
575,8,1,5,25. 不属于细胞、组织的适应性变化的病变是(2.0分),A.肥大  B.发育不全  C.萎缩  D.增生  E.化生 ,B.发育不全 
576,8,1,5,26. 区别组织坏死和死后自溶的可靠根据是 (2.0分),A.细胞体积是否肿胀 B.组织轮廓存在与否 C.电镜下细胞器破坏与否 D.细胞核是否溶解消失 E.病变周围有无炎症反应 ,E.病变周围有无炎症反应 
577,8,1,5,27. 细胞和组织的损伤性变化是 (2.0分),A.化生        B.增生 C.肥大                                       D.变性 E.再生 ,D.变性
578,8,1,5,28. 一种分化成熟的组织转变为另一种分化成熟的组织称：  (2.0分),A.增生 B.再生 C.分化 D.机化 E.化生 ,E.化生 
579,8,1,5,29. 下述哪项不符合干酪样坏死? (2.0分),A.含有多量脂质 B.淡黄色、质地松软 C.镜下呈红染、颗粒状、无结构的物质 D.由结核杆菌引起 E.可见原有组织结构轮廓 ,E.可见原有组织结构轮廓 
583,8,1,5,33. 大块疤痕可引起(2.0分),A.器官表面凹陷 B.器官变形 C.关节运动障碍 D.腔室狭窄 E.以上均可,E.以上均可
584,8,1,5,34. 细胞水肿和脂肪变性主要发生在： (2.0分),A.心，脾，肺 B.肝，肾，脾 C.肺，脾，肾 D.心，肝，肾 E.心，肝，胃 ,D.心，肝，肾
585,8,1,5,35. 风湿病结缔组织病变是 (2.0分),A.脂肪变性 B.纤维素样坏死 C.玻璃样变性                                  D.水样变性                                    E.嗜酸性变性  ,B.纤维素样坏死
586,8,1,5,36. 下述哪项不是心脏萎缩的肉眼特点(2.0分),A.呈褐色  B.心肌质地硬韧  C.心脏表面血管弯曲  D.体积小  E.心脏表面血管增粗,E.心脏表面血管增粗
587,8,1,5,37. 下列哪项不符合一期愈合? (2.0分),A.炎症反应重     B.创缘整齐 C.凝血块少 D.5-6天胶原纤维形成 E.约2-3周完全愈合,A.炎症反应重    
589,8,1,5,39. 坏死细胞结构消失，但早期组织结构的轮廓依然存在，这种改变称为 (2.0分),A.脂肪坏死 B.液化性坏死 C.干酪样坏死 D.坏疽 E.凝固性坏死 ,E.凝固性坏死 
590,8,1,5,"40. 男, 28岁，因肝肿大, 肝功能异常而入院。 临床诊断为急性普通型肝炎, 此时患者肝的病变最可能是： (2.0分)",A.肝细胞碎片状坏死 B.肝细胞大片坏死 C.肝细胞透明变性 D.肝细胞气球样变 E.以上都不是,D.肝细胞气球样变
591,8,1,5,41. 下列哪项属生理性萎缩？ (2.0分),A.垂体功能低下引起的肾上腺萎缩 B.垂体坏死引起的乳腺萎缩 C.授乳后乳腺组织的复旧 D.小儿麻痹症引起的下肢萎缩 E.动脉粥样硬化引起的脑萎缩 ,C.授乳后乳腺组织的复旧
592,8,1,5,42. 脑萎缩的大体特征是(2.0分),A.脑沟加深，脑回增宽  B.脑沟加深，脑回变窄  C.脑沟变窄，脑回增宽  D.脑沟变窄，脑回变窄  E.脑沟变浅，脑回变窄,B.脑沟加深，脑回变窄 
593,8,1,5,43. 不属于液化性坏死的有： (2.0分),A.脑梗死 B.阿米巴肝脓肿 C.心肌梗死 D.脂肪坏死 E.葡萄球菌引起的脓肿,C.心肌梗死
594,8,1,5,44. 最常见的变性是： (2.0分),A.纤维素样变性 B.脂肪变性 C.玻璃样变性 D.细胞水肿 E.粘液样变性 ,D.细胞水肿
595,8,1,5,45. 肉眼观察肉芽组织呈颗粒状是因为(2.0分),A.表面的毛细血管网呈袢状弯曲  B.感染、炎性水肿引起  C.新生的毛细血管灶性聚集  D.大量炎细胞灶性聚集  E.成纤维细胞灶性聚集,A.表面的毛细血管网呈袢状弯曲 
597,8,1,5,47. 坏死和坏疽的主要区别在于：  (2.0分),A.发生部位 B.静脉有无淤血 C.有无腐败菌感染 D.动脉阻塞的程度 E.病变深 ,C.有无腐败菌感染
598,8,1,5,48. 关于坏死组织本身的结局，下列哪种是错误的？ (2.0分),A.化生 B.分离排出 C.溶解吸收 D.机化 E.包裹钙化 ,A.化生
599,8,1,5,49. 判断组织或细胞是否坏死的主要依据是 (2.0分),A.细胞膜的改变 B.细胞核的改变 C.细胞间质的改变 D.细胞浆的改变 E.细胞器的改变 ,B.细胞核的改变
600,8,1,5,"50. 关于坏死, 下列哪项是正确的?  (2.0分)",A.坏死是指活体内局部组织、细胞死亡后出现的形态学改变 B.坏死是指局部组织、细胞的死亡 C.坏死是指机体死亡后组织、细胞出现的形态学改变 D.坏死类型之一是细胞凋亡 E.坏死是可复性改变,A.坏死是指活体内局部组织、细胞死亡后出现的形态学改变
934,9,1,5,1. 细胞因子不具备的特点是：(2.0分),A.通过与相应受体结合发挥作用     B.作用具有高效性和多效性 C.作用具有重叠性和网络性         D.主要是在局部起持久作用 E.主要通过自分泌和旁分泌发挥作用,D.主要是在局部起持久作用
935,9,1,5,2. IFN-γ：(2.0分),A.主要由成纤维细胞产生            B.主要由白细胞产生 C.其抗病毒功能强于免疫调节功能    D.又称为I型干扰素 E.具有干扰病毒复制的功能,E.具有干扰病毒复制的功能
936,9,1,5,3. 能够用细胞增殖法检测的细胞因子是 (2.0分),A.CSF B.TNF C.IFN  D.IL-6 E.IL-8,D.IL-6
937,9,1,5,4. 产生IL-1细胞主要是：(2.0分),A.肥大细胞、中性粒细胞   B.Mo/Mφ、树突状细胞 C.Th2细胞 D.Th1细胞 E.淋巴细胞,B.Mo/Mφ、树突状细胞
938,9,1,5,5. 可诱导产生IgE的细胞因子是(2.0分),A.IL-5       B.IL-4    C.IL-2       D.IFN-γ    E.CSF,B.IL-4   
939,9,1,5,6. 刺激淋巴细胞增殖的细胞因子主要是(2.0分),A.IL-1     B.IL-5    C.IL-2      D.IFN-γ  E.IL-3,C.IL-2     
940,9,1,5,7. 对炎症反应有明显促进作用的白细胞介素是(2.0分),A.IL-2、IL-4、IL-5、IL-6 B.IL-2、IL-10、IL-12    C.IL-3、IL-7、IL-11  D.IL-1、IL-6、IL-8 E.IL-1、IL-2、IL-12、IL-15,D.IL-1、IL-6、IL-8
941,9,1,5,8. 兄弟姐妹间进行器官移植，引起排斥反应的抗原是(2.0分),A.异种抗原 B.同种异型抗原 C.异嗜性抗原 D.自身抗原 E.感染的微生物抗原,B.同种异型抗原
942,9,1,5,9. 以下有关TAP基因的叙述哪项是错误的(2.0分),A.它编码产物是抗原肽转运体 B.它包括TAP1和TAP2两个基因座位 C.它位于HLA I类基因区 D.其编码产物主要参与内源性抗原肽的转运 E.其编码产物参与抗原肽由胞质进入内质网的转运,C.它位于HLA I类基因区
943,9,1,5,10. 人类MHC的染色体定位于 (2.0分),A.17号染色体    B.6号染色体    C.9号染色体     D.2号染色体,B.6号染色体   
944,9,1,5,11. 与强直性脊柱炎有关的HLA抗原是(2.0分),A.HLA-CW6       B.HLA-B27            C.HLA-DR3 D.HLA-DR4       E.HLA-A1 ,B.HLA-B27           
945,9,1,5,12. HLA单元型是(2.0分),A.在同一条染色体上存在的全套MHC等位基因 B.MHC基因座的特殊片段 C.促进排斥的在MHC基因座以外的基因 D.HLA-B的一个等位基因,A.在同一条染色体上存在的全套MHC等位基因
946,9,1,5,13. 下列哪一个不是由MHC基因编码(2.0分),A.β2-微球蛋白 B.I类HLA抗原 C.II类HLA抗原 D.C4 E.HSP70,A.β2-微球蛋白
947,9,1,5,14. 人或动物体内代表个体特异性的能引起强烈而迅速排斥反应的抗原系统称为(2.0分),A.组织相容性抗原 B.移植抗原 C.白细胞抗原 D.主要组织相容性抗原系统 E.主要组织相容性复合体,D.主要组织相容性抗原系统
948,9,1,5,15. MHC-I类分子的经典功能(2.0分),A.为CD8+杀伤性T细胞的识别分子  B.参与外源性抗原呈递  C.参与内源性抗原呈递  D.A十B  E.A十C ,E.A十C 
949,9,1,5,16. 下列对肺淤血组织学特点的描述中哪一项是错误的？(2.0分),A. 肺泡壁毛细血管扩张 B. 肺泡腔内有水肿液 C. 肺泡腔内有大量中性粒细胞和纤维素渗出 D. 肺泡腔内有多少不等的红细胞 E. 肺泡腔内可见心力衰竭细胞,C. 肺泡腔内有大量中性粒细胞和纤维素渗出
950,9,1,5,17. 下列对肝淤血脂肪变的病变特点的描述中哪一项是错误的？(2.0分),A.肝脏体积增大，表面和切面呈暗红色 B.肝小叶中央静脉肝窦明显扩张充血 C.肝小叶中央静脉周围肝细胞高度脂肪变性 D. 肝小叶周边肝细胞高度脂肪变性 E. 肝小叶中央肝细胞坏死、崩解,D. 肝小叶周边肝细胞高度脂肪变性
951,9,1,5,18. 44岁男患，车祸时发生右大腿骨粉碎性及开放性骨折，在送往医院途中，该患者出现面部青紫，呼吸困难，口吐白沫而亡，其最可能的死因是：(2.0分),A.心肌梗死 B.  气体栓塞 C. 脂肪栓塞 D. 脑出血 E.气胸 ,C. 脂肪栓塞
952,9,1,5,19. 以下哪种说法是错误的？(2.0分),A.白色血栓可单独出现于动脉内膜上 B.白色血栓可参与构成静脉血栓 C.红色血栓组成与血凝块无异 D.透明血栓是静脉血栓的组分之一 E. 混合血栓是静脉血栓的主体,D.透明血栓是静脉血栓的组分之一
953,9,1,5,20. 以下哪种类型的栓塞最为常见和重要？(2.0分),A. 血栓栓塞 B. 气体栓塞 C. 羊水栓塞 D. 脂肪栓塞 E. 肿瘤细胞栓塞,A. 血栓栓塞
954,9,1,5,21. 某心衰患者下肢深静脉内的血栓脱落后最有可能引起以下哪种病变：(2.0分),A. 脑梗死 B. 心肌梗死 C. 肺梗死 D. 肾梗死 E. 肠梗死,C. 肺梗死
955,9,1,5,22. 某患者患急性感染性心内膜炎，其二尖瓣瓣膜上出现一黄豆大的赘生物，此赘生物脱落后将不会引起以下哪种栓塞：(2.0分),A. 脑动脉栓塞  B. 脾动脉栓塞 C. 肺动脉栓塞 D. 肾动脉栓塞 E. 肠系膜动脉栓塞,C. 肺动脉栓塞
956,9,1,5,23. 梗死灶的形状取决于：(2.0分),A. 该器官的组织致密程度 B. 该器官的血管分布方式 C. 该器官的侧枝循环状态 D. 该器官是否有淤血 E. 该器官的蛋白含量,B. 该器官的血管分布方式
957,9,1,5,24. 以下哪种类型的梗死一般不是贫血性梗死？(2.0分),A. 肾梗死 B. 脾梗死 C. 脑梗死 D. 肠梗死 E. 心肌梗死,D. 肠梗死
958,9,1,5,25. 以下哪项不是出血性梗死发生的条件：(2.0分),A. 组织疏松 B. 侧枝循环丰富 C. 器官高度淤血 D. 器官内蛋白含量较少 E. 动静脉同时受压,D. 器官内蛋白含量较少
959,9,1,5,26. 某男车祸后股骨骨折入院，急救后情况稳定，第2天突发呼吸急促、呼吸困难和心动过速，终因右心衰竭死亡，该患者的死亡原因最有可能为：(2.0分),A.血栓栓塞 B.肺脂肪栓塞 C.肺气体栓塞 D.肺骨髓组织栓塞 E.肺受伤动脉破裂出血,B.肺脂肪栓塞
960,9,1,5,27. 引起肺褐色硬化的最常见疾病是：(2.0分),A.二尖瓣狭窄'  B.肺动脉瓣狭窄 C.三尖瓣狭窄 D.主动脉瓣闭锁不全 E.肺动脉栓塞,A.二尖瓣狭窄' 
961,9,1,5,28. 心力衰竭细胞最常见于：(2.0分),A.冠心病 B.肺心病 C.右心衰竭 D.慢性肺淤血 E.肺褐色硬化,D.慢性肺淤血
962,9,1,5,29. 脂肪栓塞病人死亡原因常见于下列哪一种情况： (2.0分),A.急性右心衰竭 B.急性左心衰竭 C.肾功能衰竭 D.心肌梗死 ,A.急性右心衰竭
963,9,1,5,30. 下列哪种情况不易发生气体栓塞： (2.0分),A.颈部外伤和手术 B.胸部外伤和手术 C.锁骨下静脉外伤 D.胎盘早期剥离 E.大隐静脉插管输液,E.大隐静脉插管输液
964,9,1,5,31. 纤维素性炎最常由下列哪种病原微生物引起：(2.0分),A.溶血性链球菌 B.痢疾杆菌 C.真菌 D.大肠杆菌,B.痢疾杆菌
965,9,1,5,32. 关于炎症的概念，较恰当的解释是：(2.0分),A.所有活体组织对损伤因子所发生的防御反应 B.具有完整神经系统的生物对损防因子所发生的局部反应 C.具有血管系统的活体组织对损伤因子所发生的防御反应 D.全身出现红、肿、热、痛现象,C.具有血管系统的活体组织对损伤因子所发生的防御反应
966,9,1,5,33. 有关外周血中性白细胞核右移，下列那项不正确：  (2.0分),A.核分叶、增多 B.以衰老中性白细胞为多 C.反映病人对感染抵抗力较强 D.提示病人反应力低下,C.反映病人对感染抵抗力较强
967,9,1,5,34. 下列配对哪项明显错误：(2.0分),A.皮肤表层水泡-化脓性炎 B.大叶性肺炎-纤维素性炎 C.风湿性关节炎-浆液性炎 D.结核病-肉芽肿性炎,A.皮肤表层水泡-化脓性炎
968,9,1,5,35. 葡萄球菌和链球菌感染时局部以下列那种是细胞浸润为主：  (2.0分),A.嗜酸性粒细胞 B.中性粒细胞 C.巨噬细胞 D.淋巴细胞,B.中性粒细胞
969,9,1,5,36. 解热镇痛抗炎药物的共同作用机制是  (2.0分),A.抑制细胞间黏附因子的合成 B.抑制肿瘤坏死因子的合成 C.抑制前列腺素的合成 D.抑制白介素的合成 E.抑制血栓素的合成,C.抑制前列腺素的合成
970,9,1,5,37. Aspirin的用途不包括以下哪一项？ (2.0分),A.预防脑血栓形成 B.治疗感冒引起的头痛 C.治疗风湿性关节炎 D.用于低温麻醉 E.缓解牙痛,D.用于低温麻醉
971,9,1,5,38. Aspirin的不良反应不包括 (2.0分),A.胃肠道反应 B.凝血障碍 C.成瘾性 D.过敏反应 E.水杨酸反应,C.成瘾性
972,9,1,5,39. 对风湿性关节炎，非甾体抗炎药的作用是 (2.0分),A.缩短疗程  B.可根治风湿性关节炎 C.阻止肉芽组织及瘢痕形成 D.对症治疗（缓解症状） E.对因治疗（消除病因）,D.对症治疗（缓解症状）
973,9,1,5,40. 有关塞来昔布，下列说法正确的是 (2.0分),A.不影响前列腺素合成 B.治疗剂量可影响血栓素A2的合成 C.是非选择性环氧酶-2抑制药 D.是选择性环氧酶-2抑制药 E.不良反应多,D.是选择性环氧酶-2抑制药
974,9,1,5,41. 糖皮质激素抗炎作用的基本机制是 (2.0分),A.稳定溶酶体膜 B.抑制毛细血管和纤维母细胞的增生 C.减轻渗出、水肿、毛细血管扩张等炎症反应 D.影响了参与炎症的一些基因转录 E.增加肥大细胞颗粒的稳定性,D.影响了参与炎症的一些基因转录
975,9,1,5,42. 糖皮质激素用于急性炎症的主要目的在于  (2.0分),A.加快消除致病因素，促进炎症消退 B.增强机体防御功能，促进炎症消退 C.降低血管通透性，减轻肿胀、疼痛等症状 D.改善葡萄糖、蛋白质、水盐代谢，提高机体抗病能力 E.抑制肉芽组织生长，防止粘连和疤痕形成，减轻后遗症,C.降低血管通透性，减轻肿胀、疼痛等症状
977,9,1,5,44. 糖皮质激素和抗生素合用治疗严重感染的目的是 (2.0分),A.增强机体免疫能力 B.用激素缓解症状，度过危险期，用抗生素控制感染 C.对抗抗生素的某些不良反应 D.增强机体防御能力 E.增强抗生素的抗菌作用,B.用激素缓解症状，度过危险期，用抗生素控制感染
978,9,1,5,45. 糖皮质激素诱发和加重感染的主要原因是 (2.0分),A.用量不足，无法控制症状而造成 B.病人对激素不敏感而未反映出相应的疗效 C.促使许多病原微生物繁殖所致 D.抑制炎症反应和免疫反应，降低机体的防御能力 E.抑制促肾上腺皮质激素的释放,D.抑制炎症反应和免疫反应，降低机体的防御能力
979,9,1,5,46. 下列哪项与炎症渗出液无关(2.0分),A.血管通透性增高  B.液体比重高  C.液体静置后凝固  D.液体内含纤维蛋白  E.液体内含极少细胞 ,E.液体内含极少细胞 
980,9,1,5,47. 在过敏反应炎症中，组胺来源于(2.0分),A.嗜酸性粒细胞  B.淋巴细胞  C.浆细胞  D.肥大细胞  E.单核细胞 ,D.肥大细胞 
981,9,1,5,48. 较多嗜酸性粒细胞浸润见于(2.0分),A.伤寒杆菌感染  B.变态反应或寄生虫感染  C.乙脑病毒感染  D.溶血性链球菌感染  E.葡萄球菌感染 ,B.变态反应或寄生虫感染 
982,9,1,5,49. 关于炎症细胞的描述，下列哪项不正确(2.0分),A.中性粒细胞浸润通常是急性炎症的标志  B.慢性炎症细胞主要是淋巴细胞，巨噬细胞和浆细胞  C.淋巴细胞并非总是慢性炎症的特征  D.中性粒细胞游出后常引起局部单核细胞的渗出  E.白细胞的渗出只见于急性炎症早期 ,E.白细胞的渗出只见于急性炎症早期 
983,9,1,5,50. 以下不具防御作用的反应是  (2.0分),A.纤维蛋白渗出  B.白细胞游出  C.炎性增生  D.红细胞漏出  E.血浆渗出 ,D.红细胞漏出 
1325,10,1,5,3. 主要介导同型细胞间的黏附作用，对组织和器官的发育及完整组织结构的维持起重要作用的黏附分子家族是：(2.5分),A.免疫球蛋白超家族 B.选择素家族 C.钙黏蛋白家族 D.整合素家族 E.未归类黏附分子,C.钙黏蛋白家族
1326,10,1,5,4. 以下关于CD4的说法哪项是错误的：(2.5分),A.成熟的T细胞表面都有CD4表达 B.CD4不直接参与特异性识别抗原    C.CD4属于免疫球蛋白超家族成员 D.CD4可与Ag-MHCII分子复合体结合 E.可用抗CD4单抗对辅助性T细胞进行检测,A.成熟的T细胞表面都有CD4表达
1327,10,1,5,5. 属于趋化因子的是：(2.5分),A.IL-8 B.IL-1 C.IL-2 D.TGF-β E.TNF-β,A.IL-8
1328,10,1,5,6. 与B细胞活化有关的膜分子：(2.5分),A.CD3和CD2  B.CD4和CD8    C.CD4和CD40  D.CD21和CD19 E.CD56和CD16,D.CD21和CD19
1329,10,1,5,7. 主要介导细胞与细胞外基质结合的黏附分子家族是：(2.5分),A.免疫球蛋白超家族 B.选择素家族 C.整合素家族 D.钙黏蛋白家族 E.未归类黏附分子,C.整合素家族
1330,10,1,5,8. 慢性肝淤血时，通常不会出现(2.5分),A.肝细胞萎缩  B.肝细胞脂肪变性  C.肝纤维支架的破坏  D.纤维组织增生  E.中央静脉和肝血窦扩张淤血,C.肝纤维支架的破坏 
1331,10,1,5,9. 左冠状动脉回旋支栓塞可引起 (2.5分),A.左心室前壁心肌梗死  B.左心室后壁心肌梗死  C.左心室侧壁心肌梗死  D.室间隔前1/3心肌梗死  E.右心室心肌梗死,C.左心室侧壁心肌梗死 
1332,10,1,5,10. 下列哪项不是肺梗死的特点  (2.5分),A.梗死灶呈不规则形  B.梗死灶呈暗红色  C.为凝固性坏死  D.可继发感染引起坏疽  E.累及胸膜脏层时可引起胸痛,A.梗死灶呈不规则形 
1333,10,1,5,11. 慢性肺淤血不包括(2.5分),A.肺水肿  B.肺出血  C.肺泡壁毛细血管扩张充血  D.肺泡间隔增宽  E.肺内支气管明显扩张,E.肺内支气管明显扩张
1334,10,1,5,12. 下列哪种梗死可发生软化并形成囊腔 (2.5分),A.肺梗死  B.肠梗死  C.脾梗死  D.脑梗死  E.肾梗死,D.脑梗死 
1339,10,1,5,"17. 男，61岁，以四肢瘫痪，失语10天入院，入院当天血压下降，呼吸衰竭，次晨死亡。尸体解剖发现胰腺粘液癌，局部淋巴结转移,胃、小肠、大肠、肝转移。以下哪项可能是该患者的直接死亡原因。(2.5分)",A.恶病质 B. 淋巴结粘液癌转移  C. 脑广泛性微梗死形成 D. 肾多发性梗死 E. 肺微循环内血栓形成,E. 肺微循环内血栓形成
1341,10,1,5,19. 关于严重肺淤血的叙述，下列哪项是错误的：0 f9 \' y6 \5 `7 J4 m(2.5分),A.肺泡腔内有水肿液 B.可见心力衰竭细胞 C.可发生漏出性出血# W6 {3 d1 N) V D.肺泡壁毛细血管扩张充血 E.肺泡腔内见有白细胞和纤维蛋白,E.肺泡腔内见有白细胞和纤维蛋白
1342,10,1,5,20. 下列有关梗死叙述中，哪一项是不正确的：(2.5分),A.双重血循环的器官不易发生梗死 B.全身血液循环状态对梗死发生无影响 C.动脉痉挛促进梗死发生 D.有效的侧枝循环的建立可防止梗死发生 E.梗死多由动脉阻塞引起,B.全身血液循环状态对梗死发生无影响
1343,10,1,5,21. 羊水栓塞时，病理诊断的主要依据是：(2.5分),"A.肺小动脉和毛细血管内有羊水成分 B.微血管内透明血栓% q$ |, W1 D"" U C.肺泡腔内有角化上皮和胎粪小体等. o. I4 L8 B( {) D D.肺水肿和出血 E.肺透明膜形成* C0 u8 B( S4 ^& k, E/ m5 O- ^1 ",A.肺小动脉和毛细血管内有羊水成分
1344,10,1,5,22. 下列哪种情况不易发生气体栓塞：" |8 ^8 d. Q6 B2 I1 V(2.5分),A.颈部外伤和手术 B.胸部外伤和手术 C.锁骨下静脉外伤 D.胎盘早期剥离 E.大隐静脉插管输液# o' p* R! `. N* e" Y,E.大隐静脉插管输液# o' p* R! `. N* e" Y
1345,10,1,5,23. 肺动脉栓塞引起猝死的原因不包括哪一项：(2.5分),"A.肺动脉痉挛 B.支气管动脉痉挛4 S5 G2 u' E+ b; x# N: p C.支气管痉挛 D.肺出血性梗死, n8 x' F/ K' W4 ], J( Q3 F# K E.心冠状动脉痉挛","D.肺出血性梗死, n8 x' F/ K' W4 ], J( Q3 F# K"
1346,10,1,5,"24. 淤血器官的形态特征是：, y8 q- Q* Z& J$ H- a(2.5分)",A.色暗红，体积增大，切面湿润，功能增强，温度降低 B.色暗红，体积缩小，切面干燥，功能增强，温度降低 C.色暗红，体积增大，切面湿润，功能减退，温度降低 D.色鲜红，体积增大，切面干燥，功能减退，温度降低 E.色鲜红，体积缩小，切面湿润，功能增强，温度降低,C.色暗红，体积增大，切面湿润，功能减退，温度降低
1347,10,1,5,25. 下列心脏病很少引起肺淤血的是：(2.5分),A.高血压性心脏病 B.肺源性心脏病 C.风湿性心脏病二尖瓣狭窄 D.梅毒性心脏病 E.冠心病,B.肺源性心脏病
1349,10,1,5,27. 一位18岁的病人，其脚部因冻伤出现水泡，以下诊断正确的是：(2.5分),A.纤维素性炎症 B.浆液性炎症 C.脓肿 D.蜂窝织炎,B.浆液性炎症
1351,10,1,5,29. 脓肿主要由下列哪种细菌引起：(2.5分),A.金黄色葡萄球菌 B.溶血性链球莲 C.大肠肝菌 D.绿脓杆菌,A.金黄色葡萄球菌
1352,10,1,5,30. 形成漏出液的主要原因是(2.5分),A.主要由局部血管通透性升高所致 B.主要由白细胞主动游出所致 C.主要由静脉回流受阻所致 D.主要由局部血管内渗透升高所致,C.主要由静脉回流受阻所致
1353,10,1,5,31. 炎性假瘤指的是：(2.5分),A.炎性增生形成的肿瘤样团场块 B.上皮增生形成的良性肿瘤 C.间叶组织形成的恶性肿瘤 D.局限性的化脓性炎,A.炎性增生形成的肿瘤样团场块
1354,10,1,5,32. 一患者有明显全身中毒症状，还出现皮肤粘膜的多发性出血斑点和脾及全身淋巴结肿 大、血中查到病原菌，应考虑为：(2.5分),A.败血症 B.菌血症 C.脓毒血症 D.毒血症,A.败血症
1355,10,1,5,33. 与疼痛明显有关的炎症介质是(2.5分),A.甲状腺素 B.C3a C.前列腺素 D.C5a,C.前列腺素
1356,10,1,5,34. 炎症时白细胞游出的部位是： (2.5分),A.细静脉与毛细血管 B.细动脉与细静脉 C.中静脉与细静脉 D.小动脉与细动脉,A.细静脉与毛细血管
