number,grade,module,week,question_stem,choice,correct_answer
1557,11,2,4,29. 幽门螺杆菌结合部位在胃窦细胞，它可随胃窦细胞进入十二脂肠引起炎症、削弱粘膜，使其易于遭受酸的损伤，由此支持幽门螺杆菌是十二批肠溃疡的发病原因，这一推理运用了因果判断标准中的(3.0分),A.关联的时序性 B.关联强度 C.关联的可重复性 D.关联的一致性,D.关联的一致性
1183,10,2,4,27. 不同国家的学者在不同时间对本国人群作研究，均得出高盐饮食引起高血压，由此支持高盐饮食是影响高血压发生的危险因素这一推论运用了判断标准中的  (2.0分),A.关联强度    B.剂量-反应关系  C.关联的可重复性   D.关联的时序性,C.关联的可重复性  
870,9,2,4,47. 以下各项中哪一项是进行因果推断必须满足的     ？ (2.0分),A.关联的时间顺序    B.关联的合理性    C.关联的特异性  D.关联的可重复性,D.关联的可重复性
1867,12,2,4,15. 真菌性角膜炎的确诊可根据(2.5分),A.植物性外伤史               B.刮片细菌学检查     C.溃疡形态及特征 D.刮片找到菌丝,D.刮片找到菌丝
2222,13,2,4,39. 近视眼患者未矫正前成像位置在视网膜的(2.5分),A.前方 B.后方 C.视乳头部 D.不确定 ,A.前方
524,8,2,4,42. 树枝状角膜炎的病原体是(2.0分),A.微小RNA病毒  B.腺病毒8型 C.单纯疱疹病毒 D.肺炎双球菌,C.单纯疱疹病毒
2217,13,2,4,34. 占角膜病致盲原因首位的是(2.5分),A.细菌性角膜炎 B.单纯疱疹病毒性角膜炎     C.真菌性角膜炎 D.衣原体性角膜炎,B.单纯疱疹病毒性角膜炎    
872,9,2,4,49. 至少有30次病例对照研究，7次队列研究，不同地点、时间、人群研究证明肺癌与吸烟的关系，这可以为哪一项病因推断标准提供证据？ (2.0分),A.特异性 B.可重复性 C.一致性  D.合理性,D.合理性
3604,17,2,4,5. 在前瞻性队列研究中，最常见的偏倚是(2.0分),A.入院率偏倚 B.失访偏倚 C.奈曼偏倚 D.错分偏倚,B.失访偏倚
1185,10,2,4,29. 病例对照研究中，用于研究的对象一般是现患病例，由此可能产生的偏倚是(2.0分),A.回忆偏倚    B.测量偏倚   C.易感性偏倚   D.奈曼偏倚,D.奈曼偏倚
871,9,2,4,48. 以下不属于宿主因素的是(2.0分),A.性别 B.年龄 C.宗教信仰 D.心理状况,C.宗教信仰
1555,11,2,4,27. 当怀疑的病因（暴露）减少或去除，引起疾病发生率下降，可进一步支持因果关联，这一种判断运用的标准是(3.0分),A.生物学合理性 B.剂量-反应关系 C.实验证据（终止效应 D.关联强度,C.实验证据（终止效应
3280,16,2,4,11. 下列关于视锥细胞的哪个是正确的？(2.0分),A.密集于视网膜中央凹  B.会聚现象普遍存在 C.能识别三种色素（红、绿、蓝 D.对视紫红质敏感,A.密集于视网膜中央凹 
173,7,2,4,23. 对结核杆菌有很强的抑制和杀灭作用但因增加了维生素B6的排泄而产生周围神经炎副作用的抗痨(2.0分),A.利福平 B.异烟肼 C.乙胺丁醇 D.吡嗪酰氨,B.异烟肼
185,7,2,4,35. 在诊断标准确定之后，诊断结果的阳性预测值取决于(2.0分),A.似然比  B.敏感度 C.特异度 D.患病率,D.患病率
1157,10,2,4,1. 下面哪种表现属于偏头痛并发症 (2.0分),A.视网膜性偏头痛 B.先偏瘫，麻木、失语数十分钟后发生头痛 C.慢性偏头痛 D.眼肌麻痹性偏头痛,C.慢性偏头痛
178,7,2,4,28. 病例对照研究的病例组最好选择：(2.0分),A.旧病例 B.死亡病例 C.现患病例  D.新发病例,D.新发病例
3603,17,2,4,4. 为了减少偏倚，病例对照研究中，应选用哪一种病例最为理想(2.0分),A.死亡病例 B.重症病例 C.新发病例  D.现患病例,C.新发病例 
2209,13,2,4,26. 职业性疾病研究中的健康工人效应是属于(2.5分),A.诊断怀疑偏倚 B.测量偏倚 C.入院率偏倚 D.易感性偏倚,D.易感性偏倚
3602,17,2,4,3. 因果关联是指(2.0分),A.暴露-疾病有时间先后的无偏关联 B.暴露-疾病分类资料存在相关   C.暴露-疾病排除偏倚后的关联 D.暴露-疾病有较强的统计学关联,A.暴露-疾病有时间先后的无偏关联
1186,10,2,4,30. 病例对照研究中，如果研究者对病例组调查和询问的态度认真，而对对照组漫不经心地调查询问，从而导致错误的结论，其中可能发生的偏倚是(2.0分),A.入院率偏倚    B.暴露怀疑偏倚   C.奈曼偏倚   D.易感性偏倚,B.暴露怀疑偏倚  
1182,10,2,4,26. 下列哪项不是因果关联的判断标准(2.0分),A.样本大小   B.关联的时序性 C.关联强度 D.剂量-反应关系,A.样本大小  
1187,10,2,4,31. 某因素在病因学上与某疾病本无关联，但可引起所研究疾病的症状或体征，从而促使患者及早就诊，提高了早期病例检出率，从而过高的估计了暴露程度，这种偏倚是 (2.0分),A.诊断怀疑偏倚    B.检出症候偏倚   C.信息偏倚   D.混杂偏倚,B.检出症候偏倚  
873,9,2,4,50. Mill 准则中不包括以下哪种方法？ (2.0分),A.求同法 B.求异法 C.剩余法 D.归纳法 ,B.求异法
3275,16,2,4,6. 在一项饮酒与胃癌关系的研究中，如果对照组中女性的比例显著高于病例组则可能产生的偏倚是 (2.0分),A.易感性偏倚  B.测量偏倚 C.入院率偏倚 D.混杂偏倚,D.混杂偏倚
525,8,2,4,43. 哪一类偏倚可以在研究设计阶段和资料分析阶段加以控制？ (2.0分),A.混杂偏倚 B.入院率偏倚 C.选择偏倚 D.信息偏倚,A.混杂偏倚
2208,13,2,4,25. 流行病学研究资料的分层分析，用于解决(2.5分),A.混杂偏倚 B.选择偏倚 C.信息偏倚 D.失访偏倚,A.混杂偏倚
512,8,2,4,30. 以下哪一类偏倚不属于信息偏倚？ (2.0分),A.无差异错分偏倚 B.现患病例--新病例偏倚 C.回忆偏倚 D.说谎偏倚,B.现患病例--新病例偏倚
3600,17,2,4,1. 下列哪种研究设计论证因果关系的强度最弱(2.0分),A.临床试验 B.队列研究 C.病例对照研究 D.生态学研究,D.生态学研究
519,8,2,4,37. 患者，男性，农民，右眼被谷粒弹伤，视物模糊半月就诊，检查：右眼视力0.1，眼睑痉挛极轻，球结膜轻度混合性充血，角膜有黄白色牙膏样病灶，病灶旁可见伪足，角膜轻微水肿，前房积脓1mm，最可能的诊断是： (2.0分),A.匐行性角膜溃疡    B.真菌性角膜溃疡炎   C.绿脓杆菌性角膜炎 D.病毒性角膜炎,B.真菌性角膜溃疡炎  
2221,13,2,4,38. 下列哪项与轴性近视有关。(2.5分),A.角膜曲率过大； B.球形晶状体 C.过度使用调节 D.眼轴＞24mm,D.眼轴＞24mm
1869,12,2,4,17. 关于近视眼的临床表现，下列哪项不常见 (2.5分),A.远视力减退；  B.视疲劳；    C.眼位偏斜；   D.眼轴变短。 ,D.眼轴变短。 
2544,14,2,4,2. 最小视网膜像的大小等于(2.0分),A.视网膜中央凹处一个视杆细胞的平均直径 B.视网膜中央凹处一个视杆细胞的平均半径 C.视网膜中央凹处一个视锥细胞的平均半径 D.视网膜中央凹处一个视锥细胞的平均直径,D.视网膜中央凹处一个视锥细胞的平均直径
856,9,2,4,33. 关于麻痹性斜视(非共同性斜视)的临床表现，下列哪项不对。(2.0分),A.眼球运动受限 B.第一斜视较大于第二斜视角 C.眼球向不同方向注视时斜视角不等；   D.常有代偿头位；   ,B.第一斜视较大于第二斜视角
501,8,2,4,19. 治疗闭角型青光眼最首要的用药是(2.0分),A.受体阻滞剂 B.缩瞳剂 C.扩瞳剂 D.碳酸酐酶抑制剂,B.缩瞳剂
869,9,2,4,46. 医学科学研究中，进行统计学假设检验的目的是排除以下哪一类关联的影响 ？ (2.0分),A.虚假关联 B.间接关联 C.统计学关联 D.偶然关联,A.虚假关联
506,8,2,4,24. 角膜混浊较厚，略呈白色，但仍可透见虹膜称(2.0分),A.角膜斑翳 B.角膜云翳 C.角膜白斑 D.角膜瘘,A.角膜斑翳
852,9,2,4,29. 在无调节情况下，平行光线进入眼内聚焦于视网膜之后，称为(2.0分),A.弱视   B.近视   C.远视   D.以上都不是,C.远视  
187,7,2,4,37. 对听神经有损害的抗痨药是：(2.0分),A.异烟肼  B.乙胺丁醇  C.利福平 D.吡嗪酰氨,不知道
2223,13,2,4,40. 弱视治疗最简单.有效和常用的治疗方法是(2.5分),A.遮盖疗法 B.红光刺激 C.压抑疗法 D.理疗,A.遮盖疗法
1561,11,2,4,33. 在研究口服避孕药与乳腺癌的关系时，因为怀疑年龄是可能的混杂因素，因此，研究人员只选择40-60岁的妇女为研究对象，这种控制混杂偏倚的方法为(3.0分),A.随机化 B.匹配 C.限制 D.盲法,C.限制
493,8,2,4,11. 疾病因素模型中的卫生保健因素对疾病的哪个方面意义较大？ (2.0分),A.治疗 B.诊断 C.预防 D.预后,C.预防
487,8,2,4,5. 关于远视眼的临床表现，下列哪项叙述不正确 (2.0分),A.高度远视，远视力下降而近视力正常；  B.可引起调节性内斜视；  C.近距离工作视疲劳更明显；   D.眼球小、前房浅。,A.高度远视，远视力下降而近视力正常； 
3640,17,2,4,41. 绝大部分正常人的眼压在（  ）之间波动：(2.0分),A.5-10 mmHg  B.8-12 mmHg  C.10-15 mmHg D.10-21 mmHg E.15-30 mmHg,D.10-21 mmHg
2941,15,2,4,44. 正常眼压值范围 (2.0分),A.11~20 mmHg B.10~20 mmHg C.10~21 mmHg D.11~22 mmHg  E.11~21 mmHg,C.10~21 mmHg
3637,17,2,4,38. 正常角膜水平直径约为(2.0分),A.8mm B.9mm C.10mm D.11mm E.12mm,E.12mm
2931,15,2,4,34. 交感性眼炎的潜伏期一般为(2.0分),A.3-4个月 B.2-3个月 C.2周-2个月  D.4-6个月 E.1-2周,C.2周-2个月 
151,7,2,4,"1. 某地结肠癌的患病率是12/1,000，在该地进行一项结肠癌的筛检，若该检查的灵敏度是70%，特异度是75%，则阳性预测值是(2.0分)",A.3.3% B. 33%  C.96.7% D.66% E.45%,A.3.3%
491,8,2,4,9. 如果晶状体核的颜色为琥珀色的硬度应为: (2.0分),A.4度        B.2度        C.3度        D.l度        E.5度  ,C.3度       
1862,12,2,4,10. 视乳头水肿出现在高血压性视网膜病变的(2.5分),A.1级 B.2级 C.3级 D.4级 E.1级和2级,D.4级
162,7,2,4,12. 角膜占眼球屈光力的 (2.0分),A.60％ B.70％ C.80％ D.90％ E.50％,B.70％
825,9,2,4,2. 根据简化眼的参数，眼前5 m远处，宽3 mm的"E"字笔画在视网膜上像的大小约为? (2.0分),A.1 μm  B.2 μm  C.5 μm   D.9 μm   E.10 μm ,D.9 μm  
2551,14,2,4,9. 各类脑膜炎当中，常出现颅神经损害的是(2.0分),A.化脓性脑膜炎  B.病毒性脑膜炎  C.结核性脑膜炎  D.隐球菌性脑膜炎  E.C+D,E.C+D
1888,12,2,4,"36. A 21-year-old woman with a history of recurrent sinusitis presents with fever,diplopia and facial pain. On examination, she has proptosis of the right eyewith periorbital edema, limited extraocular movements of the right eye, andreduced sensation over her right upper face and cheek. Fundoscopicexamination demonstrates papilledema and retinal hemorrhages. What is themost likely diagnosis?(2.5分)",A.Superior sagittal sinus thrombosis B.Meningitis C.Brain abscess D.Cavernous sinus thrombosis E.Transverse sinus thrombosis,D.Cavernous sinus thrombosis
1864,12,2,4,12. 虹膜睫状体挫伤时，三分之一虹膜根部发生离断，这时瞳孔的形状为(2.5分),A.瞳孔膜闭   B.梅花瞳 C.D字形  D.瞳孔扩大 E.以上都不是,C.D字形 
1881,12,2,4,"29. An overweight 36-year-old woman presents with three to four severe, debilitating headaches per month for the last 2 years. The headaches last 1 to 2 days. They are sometimes localized bifrontally, but more often localized to the right temple, right frontal region, and behind the right eye. There is often rhinorrhea and congestion associated with her headaches. She denies any prodrome or auras. The pain is usually a deep ache, but throbbing when severe. She sometimes gets some nausea, but no vomiting. She has to wear sunglasses and go to a quit room because she ""can't function."" What is the most likely diagnosis? (2.5分)",A.Cluster headache B.Intermittent sinus headache C.Episodic tension headache D.Idiopathic intracranial hypertension E.Episodic migraine,E.Episodic migraine
2192,13,2,4,"9. A 23-year-old woman is brought to the emergency department after having a seizure. As per her roommate, the patient had been behaving oddly over the past week. Approximately 3 days ago, she developed fever, and for the past 2 days, she has been confused, talking strangely, and very lethargic. Today she had a generalized tonic-clonic seizure. Her CSF was reported as ""reddish"" in color, with 59 WBCs (normal up to 5 lymphocytes/μL), 3500 RBCs, protein of 58 mg/dL (normal up to 45 mg/dL), and normal glucose levels. An MRI is obtained and is shown in figure. Which is the most likely diagnosis? (2.5分)",A.West Nile encephalitis B.Bacterial meningitis C.HSV encephalitis D.Enterovirus meningitis E.Tuberculous meningitis,C.HSV encephalitis
1883,12,2,4,"31. What would be your first treatment of choice in this patient, assuming there are no contraindications? (2.5分)",A.Sumatriptan B.Amitriptyline C.Propranolol D.Indomethacin E.Topiramate,D.Indomethacin
2196,13,2,4,"13. A 55-year-old man who has a history of intravenous drug use and multiple sexual partners developed right hemiparesis and aphasia. Brain MRI showed restricted diffusion in the left hemisphere but in an unusual distribution. Rapid plasma reagin was detected as positive. CSF VDRL test was also found to be reactive. Based on the information provided, which of the following best describes this patient's disease? (2.5分)",A.Primary syphilis B.Secondary syphilis C.Meningovascular syphilis D.Tabes dorsalis E.Parenchymal syphilis,C.Meningovascular syphilis
1884,12,2,4,32. Which of the following is the least common cause of bacterial meningitis in neonates?                                               (2.5分),A.Neisseria meningitidis B.Escherichiacoli C.Enteric gram-negative bacilli D.Listeria monocytogenes E.Group B streptococci,A.Neisseria meningitidis
1886,12,2,4,"34. A 35-year-old man suffers an SAH with intraventricular extension and develops hydrocephalus. An external ventricular drain is placed. Over the next several days, he develops fever, and his CSF shows 210 WBCs/μL with 75% neutrophils (normal up to 5 lymphocytes/μL) and a protein level of 80 mg/dL (normal up to 45 mg/dL). Which of the following is the least likely pathogen causing this infection? (2.5分)",A.Staphylococcus aureus B.Staphylococcus epidermidis C.Pseudomonas aeruginosa D.Streptococcus pneumoniae E.Propionibacterium acnes,C.Pseudomonas aeruginosa
1865,12,2,4,13. 下列不属于高血压视网膜病变的有(2.5分),A.静脉隐蔽现象 B.眼底视盘水肿 C.Roth斑 D.Salus征 E.Gunn征,C.Roth斑
1892,12,2,4,"40. Regarding CJD, which of the following is correct? (2.5分)","A.Granulovacuolar degeneration and neurofibrillary tangles are seen on histopathologic specimens B.The familial form is autosomal recessive caused by a mutation in the prion protein gene C.It is caused by scrapie prion protein (PrP), which has decreased β-sheet content as compared with cellular prion protein (PrPC) D.The EEG finding shows a repetitive periodic pattern E.It is associated with very low CD4 counts",D.The EEG finding shows a repetitive periodic pattern
1882,12,2,4,30. A 22-year-old mildly overweight woman presents to the emergency department with increasingfrequency of previously diagnosed migraines. Other medical history is unremarkable with exception of mild asthma and recurrent constipation. The attacks are occurring 4 days per week and are lasting the entire day. What would be the best preventive medication to start in this patient? (2.5分),A.Amitriptyline B.Propranolol C.Sumatriptan D.Topiramate E.Verapamil,D.Topiramate
1885,12,2,4,"33. A 79-year-old woman with diabetes, hypertension, and chronic leg ulcersdevelops headaches and fever. On examination, she has neck stiffness and mildconfusion. Brain CT scan is unremarkable. Lumbar puncture is performed, andCSF shows 112 WBCs/μL (normal up to 5 lymphocytes/μL) with 81%neutrophils, protein level of 60 mg/dL (normal up to 45 mg/dL), and glucose of80 mg/dL, with a blood glucose of 198 mg/dL. CSF is sent for culture. Whichempiric antibiotic regimen would you start? (2.5分)","A.Vancomycin and ceftriaxone B.Vancomycin, ceftriaxone, and ampicillin C.Vancomycin, ceftriaxone, and acyclovir D.Ampicillin and gentamicin E.Penicillin and gentamicin","B.Vancomycin, ceftriaxone, and ampicillin"
2558,14,2,4,16. 偏头痛急性期治疗时首选的药物不包括 (2.0分),A.NSAIDs  B.曲坦类药物  C.麦角胺类  D.β-blocker  E.地西泮,D.β-blocker 
164,7,2,4,14. 在进行子宫内膜癌病因的病例对照研究时，下列哪一组病例最为理想：(2.0分),A.一个地区多所医院诊断的所有子宫内膜癌病人 B.一所肿瘤专科医院收治的所有子宫内膜癌病人 C.一个地区肿瘤发病监测系统登记的所有子宫内膜癌病人 D.一个地区肿瘤死亡监测系统登记的所有子宫内膜癌病人 E.一个地区多所医院新诊断的子宫内膜癌病人,C.一个地区肿瘤发病监测系统登记的所有子宫内膜癌病人
2580,14,2,4,38. 眼外肌中最长的肌肉是(2.0分),A.上斜肌 B.下直肌 C.上直肌 D.内直肌 E.外直肌,A.上斜肌
3636,17,2,4,37. 以下角膜结构可以再生的是(2.0分),A.上皮层 B.前弹力层 C.前部1/3基质层 D.后部1/3基质层 E.内皮层,A.上皮层
3295,16,2,4,26. 内睑腺炎手术时，其手术切口应 (2.0分),A.与皮肤面垂直 B.与睑板面垂直 C.与睑缘垂直  D.与睑缘平行 E.与眶缘垂直,C.与睑缘垂直 
2554,14,2,4,12. 单纯疱疹病毒性脑炎最常累及部位不包括(2.0分),A.颞叶 B.额叶 C.边缘叶 D.丘脑 E.大脑皮层,D.丘脑
182,7,2,4,32. 当用光照射左眼时(2.0分),A.左瞳孔缩小 B.两侧瞳孔都缩小 C.右瞳孔缩小 D.两侧瞳孔都不变 E.左瞳孔缩小，右瞳孔不变,B.两侧瞳孔都缩小
2585,14,2,4,43. 下列抗真菌药物，属于多烯类的是(2.0分),A.两性霉素B B.伏利康唑 C.伊曲康唑 D.5氟胞嘧啶 E.克拉霉素,A.两性霉素B
153,7,2,4,3. 下列哪项不是白内障囊外摘除术的适应证(2.0分),A.成熟期的白内障 B.有视网膜脱离病史的患者 C.严重后囊膜混浊增厚 D.外伤性白内障 E.虹膜广泛后粘连的并发性白内障,C.严重后囊膜混浊增厚
838,9,2,4,15. 关于眼球穿通伤的处理，下列哪项不正确 (2.0分),A.单纯性角膜伤口，如果前房存在，可以不缝合 B.复杂的眼球穿通伤，可以分期手术 C.眼球穿通伤患者应注射破伤风血清，并应用抗生素预防感染 D.严重的穿通伤，应尽早摘除眼球，以防止交感性眼炎发生 E.角膜伤口有虹膜崁顿时，可视具体情况回纳或剪除,D.严重的穿通伤，应尽早摘除眼球，以防止交感性眼炎发生
828,9,2,4,5. 瞳孔对光反射 (2.0分),A.中枢位于中脑  B.感受器是角膜 C.效应器是睫状肌 D.传出神经是动眼神经中的交感纤维 E.传入神经是三叉神经中的眼支,A.中枢位于中脑 
2581,14,2,4,39. 后天性麻痹性斜视常见的病因除了(2.0分),A.炎症 B.外伤 C.血管性疾病 D.肿瘤 E.中枢神经控制失调,E.中枢神经控制失调
155,7,2,4,5. 瞳孔对光反射中枢在(2.0分),A.下丘脑 B.大脑皮质 C.中脑 D.脑桥 E.延脑,C.中脑
1160,10,2,4,4. 关于单纯疱疹性脑炎的叙述，下列哪一项正确：(2.0分),A.主要损害白质 B.主要特征为出血性坏死 C.主要特征为脱髓鞘病变 D.主要特征为变性病变 E.以顶、枕叶受损最严重,B.主要特征为出血性坏死
1856,12,2,4,4. 下列关于眼调节的叙述，不正确的是(2.5分),A.正常人眼视近物时需要调节才能清晰成像于视网膜  B.晶状体弹性增强时，眼的调节能力增强  C.主要靠改变玻璃体的折光能力来实现 D.瞳孔缩小时减少球面像差和色像差 E.副交感神经兴奋引起瞳孔缩小,C.主要靠改变玻璃体的折光能力来实现
1161,10,2,4,5. 可以导致球后视神经炎，引起弱视、视野缩小等不良反应的抗痨药是(2.0分),A.异烟肼 B.利福平 C.乙胺丁醇  D.吡嗪酰氨 E.链霉素,C.乙胺丁醇 
3645,17,2,4,46. 患者左眼穿通伤1月后，右眼出现视力下降，畏光流泪，首先考虑的诊断是(2.0分),A.结膜炎 B.巩膜炎  C.前葡萄膜炎 D.角膜炎 E.交感性眼炎,E.交感性眼炎
1545,11,2,4,17. 正常人视力的限度为(3.0分),A.视网膜中央凹处一个视杆细胞的平均直径 B.视网膜中央凹处一个视杆细胞的平均半径 C.视网膜中央凹处一个视锥细胞的平均半径 D.视网膜中央凹处一个视锥细胞的平均直径 E.人所能看清楚的最小视网膜上像的大小,E.人所能看清楚的最小视网膜上像的大小
2928,15,2,4,31. 眼外伤检查前要全面询问病史，包括： (2.0分),A.何时、怎样受伤以及致伤力大小 B.有否有眼内异物的可能  C.受伤前眼部的状态  D.经何急诊处理（TAT注射、抗生素等）  E.以上各项均是,E.以上各项均是
831,9,2,4,8. 后葡萄膜炎的临床表现有 (2.0分),A.眼前黑影飘动 B.视力下降 C.玻璃体混浊 D.视网膜水肿、浸润、出血、渗出 E.以上均可有,E.以上均可有
2936,15,2,4,39. 眼型重症肌无力可出现的临床表现包括： (2.0分),A.复视 B.眼球活动障碍 C.上睑下垂 D.斜视 E.以上均是,E.以上均是
2933,15,2,4,36. 糖尿病性视网膜病变引起视力丧失的主要原因是(2.0分),A.慢性黄斑水肿  B.玻璃体积血 C.牵拉性视网膜脱离 D.新生血管性青光眼 E.以上均是,E.以上均是
2583,14,2,4,41. 角膜的营养来源于(2.0分),A.角膜缘血管网 B.空气 C.泪膜 D.房水 E.以上皆是,E.以上皆是
171,7,2,4,21. 偏头痛的诊断依据是：(2.0分),A.多在青春期前后发病 B.可有家族史 C.应用麦角胺制剂多有显效 D.头痛呈周期性发作，每次发作的过程相似 E.以上都是,E.以上都是
494,8,2,4,12. 葡萄膜炎继发青光眼的处理方法可选择(2.0分),A.抗青光眼手术 B.激光虹膜周边切开术 C.控制炎症、散大瞳孔 D.降眼压药物治疗 E.以上都是,E.以上都是
2562,14,2,4,20. 下列哪种疾病属于葡萄膜炎的并发症 (2.0分),A.白内障 B.青光眼 C.低眼压 D.黄斑水肿 E.以上都是,E.以上都是
2575,14,2,4,33. 以下哪一项属于屈光不正(2.0分),A.近视 B.远视 C.散光 D.A和B E.以上都是,E.以上都是
2935,15,2,4,38. 关于甲状腺相关眼病的病程，下列不正确的是(2.0分),A.与自身免疫相关 B.有明显个体差异 C.伴有甲亢的患者甲亢治愈后眼病多可自行治愈 D.甲亢治疗后少数患者会引起眼病的加重 E.甲状腺相关眼病的病程通常经历活动期和静止期两个过程，活动期对眼病的影响较大，也是药物或放射治疗最佳时期,C.伴有甲亢的患者甲亢治愈后眼病多可自行治愈
497,8,2,4,15. 基底动脉型偏头痛与典型偏头痛的区别在于： (2.0分),A.无恶心、呕吐 B.发作间期神经系统阳性体征 C. 男性多见 D.先兆持续时间  E.先兆的临床特征,E.先兆的临床特征
513,8,2,4,31. 下列有关视杆细胞外段膜电位变化的描述，错误的是(2.0分),A.光照后表现为一种去极化型慢电流 B.未经光照时细胞存在暗电流 C.未经光照时有钠离子进入细胞 D.未经光照射膜电位仅-30~-40mV E.光照后的电位变化即为感受器电位,A.光照后表现为一种去极化型慢电流
521,8,2,4,39. 以下各条中哪一个不属于因果推断的标准? (2.0分),A.关联的合理性 B.关联的时间顺序 C.关联来自大样本研究 D.关联的可重复性 E.关联的强度,C.关联来自大样本研究
2934,15,2,4,37. 白塞病的主要体征不包括(2.0分),A.复发性口腔溃疡 B.关节红肿疼痛 C.皮肤结节性红斑 D.生殖器溃疡 E.复发性前房积脓性虹膜睫状体炎,B.关节红肿疼痛
2582,14,2,4,40. 角膜由以下结构组成，除了(2.0分),A.上皮层 B.基质层 C.前弹力膜 D.后弹力膜 E.内界膜,E.内界膜
1529,11,2,4,1. 下列症状中不属于前葡萄膜炎症状的是(3.0分),A.眼痛 B.眼红 C.分泌物增多 D.视物模糊 E.畏光、流泪,C.分泌物增多
3644,17,2,4,45. 葡萄膜炎的治疗一般不使用(2.0分),A.前列腺素类药物 B.局部糖皮质激素滴眼液 C.全身口服或静滴糖皮质激素 D.非甾体抗炎药 E.抗病毒药物,A.前列腺素类药物
2939,15,2,4,42. 关于角膜的描述，不正确的是 (2.0分),A.组织学分为5层 B.屈光系统中，屈光力最强 C.中央薄，周边厚 D.前弹力层和后弹力层有再生能力 E.内皮细胞层无再生能力,D.前弹力层和后弹力层有再生能力
2943,15,2,4,46. 哪项不是开角型青光眼的特点(2.0分),A.房角开放 B.患者多无自觉症状  C.前房极浅，虹膜膨隆 D.双眼发病  E.眼底有青光眼性视神经损害,C.前房极浅，虹膜膨隆
531,8,2,4,49. 急性闭角型青光眼，其解剖变异是 (2.0分),A.晶体小 B.角膜大 C.前房浅、房角窄 D.眼球大 E.瞳孔小,C.前房浅、房角窄
1531,11,2,4,3. 以下哪个是急性前葡萄膜炎与急性闭角型青光眼的鉴别要点(3.0分),A.房水闪光 B.前房角狭窄 C.虹膜后粘连 D.晶状体混浊 E.玻璃体混浊,B.前房角狭窄
1858,12,2,4,6. 葡葡膜炎最常见的种类为 (2.5分),A.前葡萄膜炎 B.中间葡萄膜炎 C.后葡萄膜炎 D.交感性眼炎 E.视网膜脉络膜炎,A.前葡萄膜炎
2569,14,2,4,27. 以下哪个不是虹膜挫伤瞳孔括约肌断裂的表现(2.0分),A.瞳孔扩大。 B.近视力出现障碍。   C.瞳孔缘不规则裂口 D.瞳孔光反应迟钝 E.单眼复视,E.单眼复视
2191,13,2,4,8. 引起脑炎的最常见病原体是 (2.5分),A.肺炎链球菌  B.带状疱疹病毒  C.单纯疱疹病毒  D.肠道病毒  E.以上都不是,C.单纯疱疹病毒 
3638,17,2,4,39. 末端膨大的上皮缺损或溃疡是哪一类角膜炎的特征(2.0分),A.细菌性角膜炎 B.单纯疱疹病毒性角膜炎 C.流行性角结膜炎 D.真菌性角膜炎 E.棘阿米巴角膜炎,B.单纯疱疹病毒性角膜炎
