,grade,module,week,question_stem,choice,answer
118,6,7,4,12. 下列哪项不属于骨髓增生性疾病的共同特点(3.0分),A.核蛋白破坏过多，血尿酸增高 B.这些病之间可以互相转化，或同时合并存在 C.均可见到Ph染色体 D.可伴髓外造血，不同程度肝脾大 E.骨髓常有一种或两种其他细胞增生,C.均可见到Ph染色体
119,6,7,4,13. MDS治疗的4个目标是指哪一项： (3.0分),A.提高生活质量，尽量减少治疗毒性 B.提高总生存期 C.控制外周血细胞减少的症状 D.降低AML转化率 E.以上都是,E.以上都是
120,6,7,4,14. 特发性血小板减少性紫癜治疗首选：(3.0分),A.长春新碱静脉滴注 B.静脉注射大剂量免疫球蛋白 C.输浓缩血小板  D.脾切除 E.肾上腺糖皮质激素,E.肾上腺糖皮质激素
121,6,7,4,15. 阻碍细胞有丝分裂的抗癌药是 (3.0分),A.Mitomycin C (MMC，丝裂霉素C) B.Fluorouracil (5-FU) C.Methotrexate (MTX) D.Paclitaxel (taxol，紫杉醇) E.以上都不是,D.Paclitaxel (taxol，紫杉醇)
122,6,7,4,16. 治疗弥散性血管内凝血时，监测肝素用量的试验是(3.0分),A.出血时间 B.3P试验 C.血小板计数  D.活化部分凝血活酶时间（APTT） E.纤维蛋白原定量,D.活化部分凝血活酶时间（APTT）
123,6,7,4,17. Rh阴性是指(3.0分),A.抗原阴性 B.抗原阴性 C.抗原阴性 D.抗原阴性 E.抗原阴性,D.抗原阴性
124,6,7,4,18. 血浆输注的适应征： (3.0分),A.免疫力低下需提高患者免疫力者 B.肝病引起的多种凝血因子缺乏，病人存在活动性出血或需要手术，或有明显的凝血功能实验结果异常 C.凝血因子缺乏，不能获得相应的凝血因子浓缩制品 D.大量输血者出现活动性出血或明显的凝血功能障碍者 E.血栓性血小板减少性紫癜和血浆置换联合应用者,A.免疫力低下需提高患者免疫力者
125,6,7,4,19. 特发性血小板减少性紫癜患者，以下哪项实验异常？(3.0分),A.纤维蛋白原足量 B.出血时间 C.活化部分凝血活酶时间（APTT）   D.血浆凝血酶原时间（PT） E.血浆凝血酶时间(TT),B.出血时间
126,6,7,4,20. 下列关于绿色瘤哪项是错误的(3.0分),A.新鲜组织肉眼呈绿色 B.当暴露于日光后，绿色不消退 C.多见于AML患者 D.好发于扁骨、不规则骨或皮肤等 E.组织学为形态一致的原始粒细胞,B.当暴露于日光后，绿色不消退
127,6,7,4,21. Methotrexate (MTX)抗肿瘤的主要机制是 (3.0分),A.抑制二氢叶酸还原酶 B.抑制肿瘤细胞的蛋白质合成 C.阻碍肿瘤细胞的嘌呤合成代谢 D.干扰肿瘤细胞的RNA转录 E.阻止转录细胞的DNA复制,A.抑制二氢叶酸还原酶
128,6,7,4,22. 伴有心功能不全的肿瘤病人不宜应用哪一个抗癌药? (3.0分),"A.Methotrexate（MTX） B.Doxorubicin（adriamycin, ADM） C.Mercaptopurine（6-MP） D.Cytarabine（Ara-C）","B.Doxorubicin（adriamycin, ADM）"
129,6,7,4,23. 骨髓增生性肿瘤可分化为成熟的红细胞、血小板、粒细胞和单核细胞，除外：(3.0分),A.慢性中性粒细胞性白血病    B.慢性嗜酸性细胞性白血病 C.慢性髓性白血病 D.慢性淋巴细胞性白血病 E.肥大细胞增生症,C.慢性髓性白血病
130,6,7,4,24. 关于MDS下列哪条描述是不正确的： (3.0分),A.MDS通常通过细胞形态学诊断 B.MDS诊断依赖于骨髓涂片和活检 C.染色体核型异常均提示预后不良 D.骨髓典型特征为病态造血、ALIP现象 E.临床表现缺乏特异性，与减少的血细胞系和减少程度相关,C.染色体核型异常均提示预后不良
131,6,7,4,25. 下列哪一项不符合5q-综合征的诊断： (3.0分),"A.贫血、血小板正常或增多 B.孤立5q- C.骨髓巨核细胞数正常或增加 D.外周血原始细胞<5%,BM原始细胞<10% E.无Auer小体","D.外周血原始细胞<5%,BM原始细胞<10%"
132,6,7,4,26. 急性粒细胞/髓细胞白血病的病变不包括下列哪项(3.0分),A.肝肿大，肿瘤细胞常侵犯汇管区 B.脾肿大，肿瘤细胞常侵犯红髓，脾脏结构破坏 C.外周血白血病总数可达100×109/L  D.淋巴结肿大，结构破坏    E.肝肿大，肿瘤细胞常侵犯肝窦,A.肝肿大，肿瘤细胞常侵犯汇管区
133,6,7,4,27. 胃肠道淋巴瘤是比较常见的节外淋巴瘤，其最常见的临床表现是：(3.0分),A.loss of appetite B.Pain C.weight loss D.bleeding E.vomiting ,B.Pain
134,6,7,4,28. MDS治疗原则指： (3.0分),A.AML样化疗方案适用于年龄<55岁的中危II或高危组 B.小剂量化疗适用于中危II或高危组 C.免疫抑制剂适用于低危或中危I组 D.造血干细胞移植适用于年龄<55岁的中危或高危者，年龄<40岁，可用无关供者 E.以上都是,E.以上都是
135,6,7,4,1. 淋巴瘤的治疗措施包括: (3.0分),A.bone marrow transplantation B.Radiotherapy C.Chemotherapy D.Operation E.arget therapy. ,A.bone marrow transplantation B.Radiotherapy C.Chemotherapy E.arget therapy. 
136,6,7,4,2. 造血干细胞移植中预处理相关毒性导致的晚期并发症有：(3.0分),A.白内障； B.儿童生长缓慢； C.肝小静脉闭塞病； D.淋巴细胞增殖性疾病； E.继发肿瘤；,A.白内障； B.儿童生长缓慢； D.淋巴细胞增殖性疾病； E.继发肿瘤；
137,6,7,4,3. 自体造血干细胞移植的优缺点有：(3.0分),A.技术难度和费用低； B.具有供受者间的移植排斥； C.并发症少； D.存在GVL效应； E.复发率高,A.技术难度和费用低； C.并发症少； E.复发率高
138,6,7,4,4. 影响急性移植物抗宿主病的发生和严重程度的因素有：(4.0分),A.移植物的来源； B.女性供者； C.供受者HLA相合程度； D.TBI剂量； E.移植物中CD34+细胞数量,A.移植物的来源； B.女性供者； C.供受者HLA相合程度； D.TBI剂量； E.移植物中CD34+细胞数量
139,6,7,4,5. 造血干细胞移植按照干细胞来源可分为：(3.0分),A.非清髓性移植； B.去除T细胞移植； C.骨髓移植； D.外周血干细胞移植； E.脐血移植,C.骨髓移植； D.外周血干细胞移植； E.脐血移植
409,7,7,4,1. 血小板输注无效的最主要原因是：(3.0分),A.严重感染 B.多次输血后引起同种异体免疫反应 C.脾肿大 D.合并有DIC E.输注前有水杨酸钠类药物应用史,B.多次输血后引起同种异体免疫反应
410,7,7,4,2. A型人血清中含有抗体为(3.0分),A.抗A B.抗B C.抗O D.抗A和抗B E.无抗体,B.抗B
411,7,7,4,3. Rh阴性是指(3.0分),A.C抗原阴性 B.c 抗原阴性 C.D抗原阴性 D.E抗原阴性 E.e抗原阴性,C.D抗原阴性
412,7,7,4,4. 血浆输注的适应征：(3.0分),A.凝血因子缺乏，不能获得相应的凝血因子浓缩制品 B.肝病引起的多种凝血因子缺乏，病人存在活动性出血或需要手术，或有明显的凝血功能实验结果异常 C.免疫力低下需提高患者免疫力者 D.大量输血者出现活动性出血或明显的凝血功能障碍者 E.血栓性血小板减少性紫癜和血浆置换联合应用者,C.免疫力低下需提高患者免疫力者
413,7,7,4,5. Which of the following is the genetic hallmark of APL? (3.0分),A.t(8;21)(q22;q22) B.t(15;17)(q22;q21) C.t(9;11)(p22;q23 ) D.t(9;22)(q34;q11) E.t(16;16)(p13;q22) ,B.t(15;17)(q22;q21)
414,7,7,4,6. 急性再障与急性白血病鉴别时出现以下表现可考虑为白血病(4.0分),A.外周血细胞数减少 B.外周血小板减少 C.外周红细胞减少 D.胸骨出现压痛 E.有明确毒物接触史,D.胸骨出现压痛
415,7,7,4,7. 急性白血病中最易并发DIC的是：(3.0分),A.M1 B.M2 C.M3 D.M4 E.M5,C.M3
416,7,7,4,8. 胃肠道淋巴瘤是比较常见的节外淋巴瘤，其最常见的临床表现是：(3.0分),"A.Pain B.loss of appetite, C.weight loss, D.bleeding, E. vomiting ",A.Pain
417,7,7,4,9. 小儿急性淋巴细胞白血病出现发热，最可能的原因是(3.0分),A.白血病细胞分泌致热原所致 B.白血病细胞分泌炎症介质所致 C.骨髓外造血所致 D.合并感染所致 E.淋巴细胞反应性增生所致,D.合并感染所致
418,7,7,4,10. 婴儿白血病常见染色体易位是(3.0分),A.t(1;19) B.t(8;21) C. (12;21) D.t(4;11) E.t(9;22),D.t(4;11)
419,7,7,4,11. 下列哪项不是高危急性淋巴细胞白血病的表现(3.0分),A.治疗前外周血白细胞数＞100×109/L B.强的松试验反应不良 C.发病年龄＜12个月 D.B系急性淋巴细胞白血病有t[12;21)易位 E.染色体核型t[4;11)或t[9;22)易位,D.B系急性淋巴细胞白血病有t[12;21)易位
420,7,7,4,12. 急性白血病患儿急性肾功能衰竭最常见的原因是  (3.0分),A.肾脏白血病细胞浸润 B.剧烈呕吐和腹泻所致严重失水 C.高尿酸血症和尿酸性肾病 D.肾盂肾炎 E.大量使用肾毒性化疗药物或抗生素,C.高尿酸血症和尿酸性肾病
421,7,7,4,13. 儿童急性白血病的主要治疗方法是(3.0分),A.骨髓移植 B.放射治疗 C.靶向治疗 D.联合化学治疗 E.免疫治疗,D.联合化学治疗
422,7,7,4,14. 特发性血小板减少性紫癜治疗首选：(3.0分),A.长春新碱静脉滴注 B.脾切除 C. 输浓缩血小板  D.静脉注射大剂量免疫球蛋白   E.肾上腺糖皮质激素,E.肾上腺糖皮质激素
423,7,7,4,15. 特发性血小板减少性紫癜患者，以下哪项实验异常？(3.0分),A.活化部分凝血活酶时间（APTT） B.出血时间  C.纤维蛋白原足量 D.血浆凝血酶原时间（PT） E.血浆凝血酶时间(TT),B.出血时间 
424,7,7,4,16. 血浆凝血酶原时间（PT）正常见于：(3.0分),A.维生素K缺乏  B.慢性肝病肝功能失代偿 C.血友病 D.口服华法令 E.先天性Ⅴ因子缺乏,C.血友病
425,7,7,4,17. 治疗弥散性血管内凝血时，监测肝素用量的试验是：(3.0分),A.血小板计数 B.3P试验 C. 出血时间 D. 活化部分凝血活酶时间（APTT） E.纤维蛋白原定量,D. 活化部分凝血活酶时间（APTT）
426,7,7,4,18. DIC高凝期患者的治疗原则，除消除病因、治疗原发病，应首先考虑：(3.0分),A.补充水与电解质 B.应用抗血小板药物 C.积极抗纤溶治疗 D.及早应用肝素 E.输注全血,D.及早应用肝素
427,7,7,4,19. MDS治疗的4个目标是指哪一项：(3.0分),A.控制外周血细胞减少的症状 B.提高生活质量，尽量减少治疗毒性 C.降低AML转化率 D.提高总生存期 E.以上都是,E.以上都是
428,7,7,4,20. MDS治疗原则指：(3.0分),A.免疫抑制剂适用于低危或中危I组 B.小剂量化疗适用于中危II或高危组 C.AML样化疗方案适用于年龄<55岁的中危II或高危组 D.造血干细胞移植适用于年龄<55岁的中危或高危者，年龄<40岁，可用无关供者 E.以上都是,E.以上都是
429,7,7,4,21. 患者男性，62岁，因反复头晕乏力2月余入院。查体：贫血貌，全身皮肤未见出血点，肝肋下未及。实验室检查：wbc 3×109/L，BM检查：红系见病态造血细胞占15%，原始细胞比例2%，未见Auer小体，巨核细胞数20只/片，染色体检查示5q-。试问该患者应该诊断MDS哪一亚型：(3.0分),A.RA B.RAEB C.RCMD D.5q-综合征 E.MDS-u,D.5q-综合征
430,7,7,4,22. 下列哪条描述是不正确的：(3.0分),A.MDS通常通过细胞形态学诊断 B.MDS诊断依赖于骨髓涂片和活检 C.骨髓典型特征为病态造血、ALIP现象 D.染色体核型异常均提示预后不良 E.临床表现缺乏特异性，与减少的血细胞系和减少程度相关,D.染色体核型异常均提示预后不良
431,7,7,4,23. MDS FAB分型中，下列哪项是错误的：(3.0分),"A.RA：外周血原始细胞<1% B.RARS：外周血原始细胞<1% C.RAEB：外周血原始细胞<5% D.RAEB-t：外周血原始细胞≥5% E.CMML：外周血原始细胞<5%,单核细胞绝对值>2*109/L，BM原始细胞5~10%","E.CMML：外周血原始细胞<5%,单核细胞绝对值>2*109/L，BM原始细胞5~10%"
432,7,7,4,24. 下列哪一项不符合5q-综合征的诊断：(3.0分),"A.贫血、血小板正常或增多 B.外周血原始细胞<5%,BM原始细胞<10% C.骨髓巨核细胞数正常或增加 D.孤立5q- E.无Auer小体","B.外周血原始细胞<5%,BM原始细胞<10%"
433,7,7,4,25. 下列疾病中不常成为DIC致病因素的是 (3.0分),A.急性白血病 B.慢性再障 C.脓毒血症 D.复合伤 E.系统性红斑狼疮,B.慢性再障
434,7,7,4,26. 关于DIC的下列描述，那项是错误的 (3.0分),A.感染和肿瘤性疾病是DIC的主要致病因素 B.纤溶活性的降低可促进DIC的发生 C.凝血和纤溶系统在DIC时常同时激活 D.大剂量激素使用有利于预防DIC的发生 E.微血栓形成是造成DIC循环和脏器功能衰竭的主要原因,D.大剂量激素使用有利于预防DIC的发生
435,7,7,4,27. 下列DIC的诊断标准哪项是错误的(3.0分),A.必须有引起DIC的基础疾病 B.至少2项DIC相关临床症状 C.抗凝治疗后有效有助于DIC的诊断 D.实验室指标至少3项异常 E.白血病合并DIC时，血小板和纤维蛋白原的诊断标准均低于其他疾病。,E.白血病合并DIC时，血小板和纤维蛋白原的诊断标准均低于其他疾病。
436,7,7,4,28. DIC治疗原则下列哪项是错误的 (3.0分),A.基础疾病的疗效是DIC预后的最重要因素 B.广泛出血时应使用抗纤溶药物止血 C.抗凝治疗可与凝血因子补充同时进行 D.常用的凝血因子为新鲜冷冻血浆 E.糖皮质激素可用于治疗抗休克、基础免疫病和皮质功能低下。,B.广泛出血时应使用抗纤溶药物止血
437,7,7,4,29. 下列哪种状态慎用肝素 (3.0分),A.早期DIC B.血小板和凝血因子进行性下降伴器官功能衰竭 C.凝血因子消耗过多，病因短期无法去除 D.凝血因子消耗过多伴有明显纤溶亢进 E.曾经有消化道溃疡出血病史,D.凝血因子消耗过多伴有明显纤溶亢进
438,7,7,4,30. Lymphoma Involved organs and tissues include :(3.0分),A. Lymphoid organs B.Extranodal tissues C.Bone marrow  D.Peripheral blood E.以上全部,E.以上全部
439,7,7,4,31. 淋巴结反应性增生病变不包括下列哪项(3.0分),A.滤泡型增生  B.滤泡间型增生 C.窦型增生 D.混合型增生 E.颗粒型增生,E.颗粒型增生
440,7,7,4,32. R-S细胞亚型不包括下列哪项(3.0分),A.经典型 B.陷窝细胞  C.爆米花细胞 D.淋巴样细胞 E.瘤巨细胞,D.淋巴样细胞
441,7,7,4,33. 下列关于类白血病反应错误的是(3.0分),A.病因去除后，血象回复正常 B.一般无明显的血小板减少和贫血 C.可出现特征性的Ph染色体 D. 粒细胞有严重的细胞中毒改变 E.中性粒细胞的碱性磷酸酶活性增高,C.可出现特征性的Ph染色体
713,8,7,4,1. 下列疾病中不常成为DIC致病因素的是(3.0分),A.急性白血病 B.慢性再障 C.脓毒血症 D.复合伤 E.系统性红斑狼疮,B.慢性再障
714,8,7,4,2. 在DIC发生的病理生理机制中，最重要的触发因素是(3.0分),A.血小板异常聚集 B.纤溶活性亢进 C.凝血因子的大量消耗 D.组织损伤，组织因子释放 E.单核-巨噬系统受抑制,D.组织损伤，组织因子释放
715,8,7,4,3. 关于DIC的下列描述，那项是错误的(3.0分),A.感染和肿瘤性疾病是DIC的主要致病因素 B.纤溶活性的降低可促进DIC的发生 C.凝血和纤溶系统在DIC时常同时激活 D.大剂量激素使用有利于预防DIC的发生 E.微血栓形成是造成DIC循环和脏器功能衰竭的主要原因,D.大剂量激素使用有利于预防DIC的发生
716,8,7,4,4. DIC最常见的临床表现为(3.0分),A.血压下降、休克 B.多部位出血 C.肾功能衰竭 D.溶血性贫血 E.血管栓塞,B.多部位出血
717,8,7,4,5. 下列DIC的诊断标准哪项是错误的(3.0分),A.必须有引起DIC的基础疾病 B.至少2项DIC相关临床症状 C.抗凝治疗后有效有助于DIC的诊断 D.实验室指标至少3项异常 E.白血病合并DIC时，血小板和纤维蛋白原的诊断标准均低于其他疾病。,E.白血病合并DIC时，血小板和纤维蛋白原的诊断标准均低于其他疾病。
718,8,7,4,6. Which is NOT correct about ITP?   (3.0分),A.Antiplatelet antibodies cause shortened platelet survival and suppress megakaryopoiesis. B.ITP typically presents as mild mucocutaneous bleeding and petechiae. C.Bone marrow biopsy and aspirate studies must be made in the diagnosis of ITP. D.Serologic tests for antiplatelet antibodies generally do not help diagnose ITP. E.It may be necessary to exclude some secondary causes in diagnosis of primary ITP.,C.Bone marrow biopsy and aspirate studies must be made in the diagnosis of ITP.
719,8,7,4,7. 下列哪项和ITP的发病机制无关？(3.0分),A.部分T细胞寡克隆性增生; B.B淋巴细胞产生抗血小板膜蛋白抗体； C.自身抗体与巨核细胞结合，影响增殖和成熟； D.细胞毒T细胞直接溶解血小板作用； E.巨核细胞凋亡减少；,E.巨核细胞凋亡减少；
720,8,7,4,8. 哪项不符合ITP的特点？(3.0分),A.2次以上化验血小板计数减少； B.一般都伴有脾脏轻度肿大； C.血小板抗原特异性自身抗体阳性； D.骨髓巨核细胞数增多，但有成熟障碍； E.骨髓检查：巨核细胞数增多或正常、有成熟障碍 F.血小板生成素（TPO）水平正常；,B.一般都伴有脾脏轻度肿大；
721,8,7,4,9. 血小板安全目标值哪项不正确？(3.0分),"A.拔牙/补牙3万 B.眼部手术3万 C.大手术8万 D.正常分娩5万,  E.剖腹产8万",B.眼部手术3万
722,8,7,4,10. ITP类型的正确描述是？(3.0分),A.新诊断 ITP指诊断6个月以内的患者； B.持续ITP指诊断后持续6~12个月 C.慢性ITP12个月内反复发作； D.严重ITP指出血症状明显需要足够强度的治疗的患者； E.难治性ITP指切脾术后仍有严重ITP；,D.严重ITP指出血症状明显需要足够强度的治疗的患者；
723,8,7,4,11. Which is NOT used for primary hemostasis tests? (3.0分),A.The platelet count. B.The bleeding time. C.The in vitro platelet aggregation studies D.vWF-dependent platelet activation. E.D-dimers assessment.,E.D-dimers assessment.
724,8,7,4,12. Which is NOT used for secondary hemostasis tests? (3.0分),A.Prothrombin time. B.Activated partial thromboplastin times. C.Thrombin time. D.Von Willebrand factor multimer analysis. E.Mixing studies.,D.Von Willebrand factor multimer analysis.
725,8,7,4,13. 血管性假血友病患者缺陷的因子是? (3.0分),A.FIX    B.FVIII:C    C.FXI   D.vWF E.FVII,D.vWF
726,8,7,4,14. 维生素A拮抗剂抗凝治疗常用监测指标为？(3.0分),A.APTT B.PT C.TT D.INR E.D-Dimer ,D.INR
727,8,7,4,15. 哪些患者需要进行术前全面凝血功能评估？(3.0分),A.既往外伤后出血难止 B.服用抗血栓药物 C.幼时有反复"关节炎、关节肿痛" D.慢性肝炎患者 E.以上都是,E.以上都是
728,8,7,4,16. 胃肠道淋巴瘤是比较常见的节外淋巴瘤，其最常见的临床表现是：(3.0分),A.pain B.loss of appetite C.weight loss D.bleeding E.vomiting ,A.pain
729,8,7,4,17. 关于血小板输注指征，以下表述错误的是(3.0分),A.血小板计数<10×109/L是血小板输注的绝对指征 B.  血小板计数在10-50×109/L时可按病情的需要酌情输注血小板 C.血小板计数>50×109/L，如凝血功能基本正常不需输血小板 D.血小板生成障碍引起的血小板减少如再生障碍性贫血、白血病、淋巴瘤及其他癌症经大剂量化疗或放疗之后需输血小板 E.急性血小板减少如大量输注库存血、体外循环、严重感染性疾病、DIC等需输注血小板,A.血小板计数<10×109/L是血小板输注的绝对指征
730,8,7,4,18. 血浆输注的适应征：(4.0分),A.凝血因子缺乏，不能获得相应的凝血因子浓缩制品 B.肝病引起的多种凝血因子缺乏，病人存在活动性出血或需要手术，或有明显的凝血功能实验结果异常 C.免疫力低下需提高患者免疫力者 D.大量输血者出现活动性出血或明显的凝血功能障碍者 E.血栓性血小板减少性紫癜和血浆置换联合应用者,C.免疫力低下需提高患者免疫力者
731,8,7,4,19. 血小板输注无效的最主要原因是：(3.0分),A.严重感染 B.多次输血后引起同种异体免疫反应 C.脾肿大 D.合并有DIC E.输注前有水杨酸钠类药物应用史,B.多次输血后引起同种异体免疫反应
732,8,7,4,20. 以下哪项不属于输血指征(3.0分),A.贫血严重又因其它疾病需要手术或待产妇 B.有明显贫血症状，出现心肺功能代偿不足 C.病人血红蛋白<60g/L D.生长发育期的患儿，宜将血红蛋白提高到70-90g/L E.急性失血致失血性休克者,C.病人血红蛋白<60g/L
733,8,7,4,21. 下列哪项不属于输血不良反应(3.0分),A.急性肺损伤 B.溶血 C.过敏性紫癜 D.GVDH E.输血后紫癜,C.过敏性紫癜
734,8,7,4,22. 小儿急性淋巴细胞白血病出现发热，最可能的原因是 (3.0分),A.白血病细胞分泌致热原所致 B.白血病细胞分泌炎症介质所致 C.骨髓外造血所致 D.合并感染所致 E.淋巴细胞反应性增生所致,D.合并感染所致
735,8,7,4,23. 婴儿白血病常见染色体易位是 (3.0分),A.t(1;19) B.t(8;21) C.t(12;21) D.t(4;11) E.t(9;22),D.t(4;11)
736,8,7,4,24. 下列哪项不是诊断急性白血病的常规方法 (3.0分),A.形态学检查 B.免疫学检查 C.染色体检查 D.分子生物学检查 E.白血病干细胞培养,E.白血病干细胞培养
737,8,7,4,25. 下列哪项不是高危急性淋巴细胞白血病的表现(3.0分),A.治疗前外周血白细胞数＞100×109/L B.强的松试验反应不良 C.发病年龄＜12个月 D.B系急性淋巴细胞白血病有t[12;21)易位 E.染色体核型t[4;11)或t[9;22)易位,D.B系急性淋巴细胞白血病有t[12;21)易位
738,8,7,4,"26. 男孩6岁，因全身皮肤淤血及血尿、血便入院。查体：面色苍白，肝、脾、淋巴结不肿大，全身皮肤淤点淤斑。 Hb 80g/L， PLT 120×109/L, WBC 30×109/L，见异常细胞，免疫学检测提示CD13、CD33、CD34阳性，CD19、CD7阴性。(3.0分)",A.类白血病反应 B.急性淋巴细胞性白血病 C.急性髓细胞性白血病 D.血友病 E.免疫性血小板减少症（ITP）,C.急性髓细胞性白血病
739,8,7,4,27. 急性白血病患儿急性肾功能衰竭最常见的原因是(3.0分),A.肾脏白血病细胞浸润 B.剧烈呕吐和腹泻所致严重失水 C.高尿酸血症和尿酸性肾病 D.肾盂肾炎 E.大量使用肾毒性化疗药物或抗生素,C.高尿酸血症和尿酸性肾病
740,8,7,4,28. 对MDS的预后评分系统IPSS，哪个描述是正确的(3.0分),A.根据骨髓原始细胞比例、染色体核型、血细胞减少、是否输血依赖进行积分分组 B.根据积分分为低危、中危、高危3组 C.根据骨髓原始细胞比例、染色体核型、血细胞减少进行积分分组 D.根据积分分为极低危、低危、中危、高危、极高危  5组 E.高危患者中位生存时间2年,C.根据骨髓原始细胞比例、染色体核型、血细胞减少进行积分分组
741,8,7,4,29. 5q-综合征表现为难治性贫血，该病往往表现为血小板正常，其治疗首选药物 (3.0分),A.免疫抑制剂环胞菌素 B.免疫调节剂来那度胺 C.去甲基化药物地西他滨 D.雄激素 E.促红细胞生成素,B.免疫调节剂来那度胺
742,8,7,4,30. 哪种不是MDS的发病机制(3.0分),A.造血干细胞功能缺陷，分化异常 B.许多抑癌基因高度甲基化，功能失活 C.早期造血干细胞凋亡过度，进展期白血病细胞逃逸凋亡 D.免疫功能紊乱，尤其见于低增生性MDS E.骨髓中产生了大量白血病细胞,E.骨髓中产生了大量白血病细胞
743,8,7,4,31. MDS的骨髓表现，描述错误的是 (3.0分),A.骨髓中浆细胞异常增生 B.骨髓中红系增生明显活跃，有病态造血 C.骨髓原始细胞19% D.骨髓活检有ALIP E.可见小圆巨核细胞,A.骨髓中浆细胞异常增生
744,8,7,4,"32. 下面哪个描述,不是骨髓增生异常综合征的特征(3.0分)",A.该病是恶性克隆性疾病 B.该病多见于老年患者 C.该病骨髓中有病态造血表现 D.该病有三分之一患者会演变为急性淋巴细胞性白血病 E.该病有的患者表现为难治性贫血,D.该病有三分之一患者会演变为急性淋巴细胞性白血病
745,8,7,4,33. 霍奇金淋巴瘤亚型不包括：(3.0分),A.R-S细胞型 B.结节硬化型    C.混合细胞型 D.富于淋巴细胞型 E.淋巴细胞减少型,A.R-S细胞型
1042,9,7,4,1. Ph染色体不会见于一下那种白血病？(2.0分),A.慢性粒细胞白血病 B.急性淋巴细胞白血病 C.急性早幼粒细胞白血病 D.急性髓细胞白血病,C.急性早幼粒细胞白血病
1043,9,7,4,2. 有关Ph染色体，以下那种说法是对的？(2.0分),A.只见于慢性粒细胞白血病 B.只见于急性淋巴细胞白血病 C.是慢性粒细胞白血病的标志染色体 D.慢粒白血病经羟基脲治疗Ph染色体可以转阴   ,C.是慢性粒细胞白血病的标志染色体
1044,9,7,4,3. 有关慢粒白血病，以下哪种说法是错的？(2.0分),A.多数患者起病时没有任何不适 B.多数患者有脾脏肿大体征 C.慢粒患者起病时白细胞增加 D.慢粒患者起病时血小板会减少 ,D.慢粒患者起病时血小板会减少 
1045,9,7,4,4. 有关急性微分化型白血病（M0），以下哪项是错的(2.0分),A.患者临床表现为贫血、出血和发热 B.体检一般有胸骨压痛体征 C.白血病细胞免疫标记有髓细胞的标记，如CD13、CD33表达 D.骨髓白血病细胞细胞化学染色为SB或POS阳性,D.骨髓白血病细胞细胞化学染色为SB或POS阳性
