number,grade,module,week,question_stem,choice,correct_answer
1749,12,2,1,47. 以下哪种神经递质、突触后受体及突触后反应的组合是错误的(2.0分),A.GABA-GABAA受体-IPSP B.谷氨酸-AMPA受体- EPSP  C.乙酰胆碱-nAchR-G蛋白激活   D.肾上腺素-β受体-cAMP增高 ,C.乙酰胆碱-nAchR-G蛋白激活  
1381,11,2,1,3. 下列哪种神经递质不是通过重摄取途径清除的？(2.0分),A.谷氨酸（Glutamate） B.5-羟色胺（Serotonin） C.乙酰胆碱（Acetylcholine） D.多巴胺（Dopamine）,C.乙酰胆碱（Acetylcholine）
1388,11,2,1,10. 学术论文的期刊参考文献正确书写格式为(2.0分),A.作者．文题[J]．刊名．年份，卷（期）：起止页． B.文题[J]．刊名．年份，卷（期）：起止页．作者． C.作者．文题[J]．刊名．年份：起止页． D.文题[J]．刊名．年份，卷（期）．,A.作者．文题[J]．刊名．年份，卷（期）：起止页．
1096,10,2,1,23. 下列哪种神经递质释放前储存于分泌颗粒中： (2.0分),A.谷氨酸 B.多巴胺    C.内啡肽   D.甘氨酸,C.内啡肽  
2734,14,2,1,42. 下列哪项不是离子通道激活的因素？(2.0分),A.离子通道的内化（internalization）   B.化学配体的结合（ligand） C.牵拉力（stretch） D.跨膜电位（voltage）,B.化学配体的结合（ligand）
1751,12,2,1,49. 下列哪种方法可以用来分析离子通道的三维结构？(2.0分),A.蛋白质氨基酸序列的疏水性分析（hydrophilicity plot） B.单颗粒冷冻电镜技术（Single particle cryo-EM） C.放射性同位素标记配体的结合试验（Binding Assay） D.膜片钳（Patch-clamp）电生理记录       ,B.单颗粒冷冻电镜技术（Single particle cryo-EM）
399,8,2,1,50. 低钾型麻痹经正规补充氯化钾数天后，低钾仍不能纠正最需要鉴别疾病是？ (2.0分),A.甲亢伴周期性麻痹 B.低钾性周期性麻痹  C.原发性醛固酮增多症和肾小管性酸中毒： D.过度胃肠道丢失后：呕吐、腹泻等,C.原发性醛固酮增多症和肾小管性酸中毒：
365,8,2,1,16. 生物医学实验设计的三大因素为(2.0分),A.受试对象、处理因素、实验效应 B.受试对象、实验技术、实验效应 C.实验动物、实验技术、实验指标 D.实验动物、实验分组、观察指标,A.受试对象、处理因素、实验效应
1380,11,2,1,2. 关于突触整合，下列哪项描述是错误的：(2.0分),A.同时兴奋的钾通道有利于EPSP向胞体扩散    B.同时多个突触兴奋产生的EPSP相加称为时间相加 C.与放电起始区（轴丘）距离近的兴奋性突触，更易触发动作电位发放 D.抑制性突触的活动不利于动作电位的产生,A.同时兴奋的钾通道有利于EPSP向胞体扩散   
3465,16,2,1,46. 下列哪项有关电突触的描述是不正确的(2.0分),A.具有电偶联性质      B.哺乳动物神经系统没有表达  C.其本质是两个细胞间的缝隙连接通道 D.信号可双向传递,B.哺乳动物神经系统没有表达 
48,7,2,1,48. 针对重症肌无力免疫机制药物治疗起效最快的方法是？(2.0分),A.免疫抑制剂 B.大剂量免疫球蛋白或血浆置换         C.激素治疗 D.抗胆碱酯酶,B.大剂量免疫球蛋白或血浆置换        
13,7,2,1,13. 进行低温对小鼠耐受缺氧的影响实验，正确的分组方法是(2.0分),A.随机挑选两只小鼠，一只作为对照组、一只作为实验组 B.将两只小鼠随机分配给对照组和实验组 C.随机挑选体重相近的两只小鼠，一只作为对照组、一只作为实验组 D.将两只体重相近性别相同的小鼠随机分配给对照组和实验组,D.将两只体重相近性别相同的小鼠随机分配给对照组和实验组
23,7,2,1,23. EPSP属于(2.0分),A.局部电位 B.AP C.终板电位 D.阈电位,A.局部电位
378,8,2,1,29. 关于锥体外系统的解剖生理描述那一项不正确？(2.0分),"A.属于上运动神经元 B.维持和调整体态姿势 C.调节肌张力,协调肌肉运动 D.担负半自动的刻板动作及反射性的运动",A.属于上运动神经元
1085,10,2,1,12. 进行镇痛实验，小鼠的痛阈提高百分率及差异是否显著应采用的统计描述、显著性检验方法是    (2.0分),A.平均数±标准差、t检验       B.平均数±标准差、?2检验 C.率±标准误、?2检验  D.率±标准误、t检验,A.平均数±标准差、t检验      
1086,10,2,1,13. 给家兔静脉注射麻醉，下列哪项静脉麻醉的叙述是错误的  (2.0分),A.快速推注麻醉剂，直至麻醉剂注射完毕 B.快速推注三分之二的麻醉剂后，视兔角膜反射情况酌情注射后续药物 C.注射器按5mL/kg体重剂量抽取200g/L的氨基甲酸乙酯麻醉剂 D.补充麻醉时，一次注射的剂量不超过总量的五分之一,A.快速推注麻醉剂，直至麻醉剂注射完毕
678,9,2,1,5. 生理科学实验中观察和记录的生物信号的基本特性为  (2.0分),A.振幅低、频率低、源阻抗大 B.振幅低、频率高、源阻抗大 C.振幅高、频率高、源阻抗大 D.振幅低、频率高、源阻抗小,A.振幅低、频率低、源阻抗大
2061,13,2,1,28. 某研究小组在2000年的时候对某社区的人群进行调查，该社区30-60岁的非高血压人群都进行调查，总共有1500人被纳入到该研究中，其中发现320位居民抽样，随访10年，抽烟和非抽烟居民发生高血压的分别为120人和180人。该项研究用的是什么抽样方法？                                     (2.0分),A.简单随机抽样 B.分层抽样 C.系统抽样 D.整群抽样,D.整群抽样
3445,16,2,1,26. 第8题中用的是什么抽样方法？ (2.0分),A.简单随机抽样 B.分层抽样 C.系统抽样 D.整群抽样,D.整群抽样
679,9,2,1,6. 关于时间常数，描述正确的是(2.0分),A.时间常数越小，下限截止频率越低，对低频成分的滤波程度越大。 B.时间常数越小，下限截止频率越高，对低频成分的滤波程度越大。 C.时间常数越大，下限截止频率越高，对低频成分的滤波程度越小。 D.时间常数越大，下限截止频率越低，对低频成分的滤波程度越大。,B.时间常数越小，下限截止频率越高，对低频成分的滤波程度越大。
1084,10,2,1,11. 下列关于时间常数的叙述，正确的是： (2.0分),A.时间常数越小，下限截止频率越低，对低频成分的滤波程度越大。 B.时间常数越小，下限截止频率越高，对低频成分的滤波程度越大。 C.时间常数越大，下限截止频率越高，对低频成分的滤波程度越小。 D.时间常数越大，下限截止频率越低，对低频成分的滤波程度越大。,B.时间常数越小，下限截止频率越高，对低频成分的滤波程度越大。
2060,13,2,1,27. 相对危险度 (2.0分),A.是暴露比之于未暴露情况下增加超额疾病的数量 B.是非暴露组与暴露组发病或死亡危险之差的绝对值 C.是非暴露组发病或死亡的危险为暴露组的多少倍 D.比特异危险度更具有病因学意义,C.是非暴露组发病或死亡的危险为暴露组的多少倍
1083,10,2,1,10. 给l0只高血压动物服用某药前舒张压为115.5±7.0mmHg，服药10天后的舒张压为95.7±10.1mmHg，统计结果为p<0.01，表明该药对降低高血压动物的舒张压 (2.0分),A.有一定作用  B.有非常好的作用 C.没有作用 D.不能确定 ,A.有一定作用 
3469,16,2,1,50. 有关乙酰胆碱N型受体的描述，下列哪项是错误的(2.0分),A.是离子通道偶联受体 B.由5个亚单位组成 C.每个亚单位的结构具有5个跨膜螺旋  D.是阳离子通道,C.每个亚单位的结构具有5个跨膜螺旋 
369,8,2,1,20. 进行低温对小鼠耐受缺氧的影响的实验，设生理盐水对照组的目的是(2.0分),A.消除非处理因素对实验的影响 B.消除实验条件对实验的影响 C.消除溶剂对实验的影响 D.消除动物对实验的影响,A.消除非处理因素对实验的影响
2083,13,2,1,50. 电压门控离子通道对跨膜电位的敏感性取决于：(2.0分),A.组成通道的亚基数目 B.电压感受器  C.羧基端的磷酸化 D.选择性滤器      ,B.电压感受器 
1748,12,2,1,46. 以下哪项有关化学突触形态学的描述是错误的： (2.0分),A.突触前后膜分化不对称的通常是兴奋性突触 B.存在轴突-轴突之间形成的突触 C.中枢神经系统化学突触的大小差别很大     D.神经-肌肉接头的运动终板膜平展光滑,D.神经-肌肉接头的运动终板膜平展光滑
3468,16,2,1,49. 兴奋性与抑制性突触后电位的相同点是(2.0分),A.突触后膜局部去极化 B.突触后膜局部超极化 C.突触后膜对Na+通透性增加 D.神经递质使突触后膜对离子通透性改变  ,D.神经递质使突触后膜对离子通透性改变  
1097,10,2,1,24. 关于神经递质，下列哪项说法是错误的： (2.0分),A.氨基酸类和单胺类神经递质常常是在突触前末梢合成的  B.氨基酸类和肽类神经递质可共存于同一个神经元 C.肽类神经递质的释放往往需要一连串的动作电位 D.神经递质的量子释放指的是神经末梢总是大量释放递质  ,D.神经递质的量子释放指的是神经末梢总是大量释放递质  
22,7,2,1,22. 细胞外液中Ca2+浓度↓，对突触传递的影响是(2.0分),A.突触前膜释放的递质↓ B.突触前轴突末梢动作电位的幅度↓ C.突触前膜释放的递质↑ D.突触前轴突末梢动作电位的幅度↑,A.突触前膜释放的递质↓
358,8,2,1,9. 递质在神经元之间的传递方向为 (2.0分),A.突触小泡→突触间隙→突触后膜  B.突触小泡→突触后膜→突触前膜 C.突触小泡→突触后膜→突触间隙 D.突触后膜→突触间隙→突触前膜,A.突触小泡→突触间隙→突触后膜 
1391,11,2,1,13. 任氏液的理化特性与蟾蜍的(2.0分),A.体液相似  B.血液相似 C.组织液相似  D.细胞内液相似,C.组织液相似 
706,9,2,1,33. 肌病的临床表现和辅助检查特点那项错误？(2.0分),A.肌无力和萎缩，肌酶升高，肌电图肌原性改变，可伴有肌痛和压痛 B.肌无力和萎缩，肌酶升高，肌电图肌原性改变，可伴有假性肌肉肥大 C.肌无力和萎缩，肌酶升高，肌电图肌原性改变，可伴有强直和myokymia D.肌无力和萎缩，肌酶升高，肌电图肌原性改变，，受累部位感觉减退,D.肌无力和萎缩，肌酶升高，肌电图肌原性改变，，受累部位感觉减退
2697,14,2,1,5. 关于肌电图，以下说法正确的是(2.0分),A.肌电图所记录到的肌电是单根肌纤维的电活动 B.肌电图是骨骼肌在收缩时的电兴奋活动，经过引导、放大、记录而成的图形 C.肌电图是骨骼肌在收缩后的电兴奋活动，经过引导、放大、记录而成的图形 D.肌电图是骨骼肌在收缩前的电兴奋活动，经过引导、放大、记录而成的图形,D.肌电图是骨骼肌在收缩前的电兴奋活动，经过引导、放大、记录而成的图形
2080,13,2,1,47. 下列哪种方法可以测量单个离子通道的电流？(2.0分),A.离子通道的三维结构分析 B.同位素标记的配体结合分析 C.用特异抗体做免疫细胞化学染色 D.膜片钳（Patch-clamp）电生理记录  ,D.膜片钳（Patch-clamp）电生理记录  
19,7,2,1,19. 受体或离子通道为跨膜蛋白质。下列哪些方法有助于确定跨膜蛋白质的膜拓扑学结构？ (2.0分),A.利用特异性抗体的免疫印迹检测（Western Blot） B.蛋白质氨基酸序列的疏水性分析（hydrophilicity plot） C.放射性同位素标记配体的结合试验（Binding Assay） D.膜片钳（Patch-clamp）电生理记录,B.蛋白质氨基酸序列的疏水性分析（hydrophilicity plot）
37,7,2,1,37. 关于上运动神经元瘫痪那项是正确？(2.0分),A.表现为偏瘫，单瘫，截瘫或四肢瘫，肌张力减低，腱反射减弱或消失，病理反射阳性。 B.表现为偏瘫，单瘫，截瘫或四肢瘫，肌张力增高，腱反射减弱或消失，病理反射阳性。 C.表现为偏瘫，单瘫，截瘫或四肢瘫，肌张力增高，腱反射亢进，病理反射阳性，并早期明显肌肉萎缩 D.表现为偏瘫，单瘫，截瘫或四肢瘫，肌张力增高，腱反射亢进，病理反射阳性，肌电图和神经传导速度正常,D.表现为偏瘫，单瘫，截瘫或四肢瘫，肌张力增高，腱反射亢进，病理反射阳性，肌电图和神经传导速度正常
352,8,2,1,3. 使用生物信号采集处理系统，下列参数设置或操作正确的是(2.0分),A.记录蟾蜍坐骨神经AP，灵敏度和低通滤波分别设置为0.5V和30Hz  B.动脉血压记录完毕后在保存数据前须进行零点设置 C.记录骨骼肌收缩张力时，耦合输入方式选择交流耦合  D.记录离体豚鼠回肠收缩张力时，时间常数设置为直流,D.记录离体豚鼠回肠收缩张力时，时间常数设置为直流
1080,10,2,1,7. 使用RM6240多道生理信号采集处理系统，下列参数设置或操作正确的是 (2.0分),A.记录骨骼肌收缩张力时，耦合输入方式选择交流耦合  B.动脉血压记录完毕后在保存数据前须进行零点设置 C.记录蟾蜍坐骨神经AP，灵敏度和低通滤波分别设置为0.5V和30Hz  D.记录离体豚鼠回肠收缩张力时，时间常数设置为直流,D.记录离体豚鼠回肠收缩张力时，时间常数设置为直流
1742,12,2,1,40. 一种新治疗方法可以延长寿命，但不能治愈该病，则会出现(2.0分),A.该病患病率将降低 B.该病发病率将升高  C.该病发病率将降低  D.该病患病率将升高,D.该病患病率将升高
18,7,2,1,18. 假设一个神经元的突触上同时表达AMPAR和与Gs偶联的mGluR，当突触前释放神经递质谷氨酸时，下列哪种神经元反应排序符合时间先后次序？ (2.0分),A.跨膜电位改变 G蛋白激活 细胞内cAMP含量改变 基因表达改变 B.G蛋白激活 跨膜电位改变 细胞内cAMP含量改变 基因表达改变 C.细胞内cAMP含量改变 跨膜电位改变 G蛋白激活 基因表达改变 D.G蛋白激活 细胞内cAMP含量改变 跨膜电位改变 基因表达改变,A.跨膜电位改变 G蛋白激活 细胞内cAMP含量改变 基因表达改变
20,7,2,1,20. 电压门控离子通道离子选择性取决于： (2.0分),A.电压感受器 B.组成通道的亚基数目 C.羧基端的磷酸化 D.选择性滤器,D.选择性滤器
1379,11,2,1,1. 下列突触传递相关的电化学时间哪些耗时最长？(2.0分),A.轴突上的动作电位传导 B.突触囊泡与突触前末梢的膜融合 C.递质在突触间隙的清除   D.突触后递质门控通道的开放,C.递质在突触间隙的清除  
1081,10,2,1,8. 生物医学实验设计的三大原则是  (2.0分),A.对照、随机、均衡 B.随机、重复、均衡 C.随机、重复、齐同  D.随机、对照、重复,D.随机、对照、重复
377,8,2,1,28. 神经元产生动作电位的部位是(2.0分),A.胞体 B.轴索 C.轴丘 D.树突 E..始段,E..始段
1427,11,2,1,49. 在一次队列研究中，暴露组和非暴露组各5000人，暴露组40人发病，非暴露组20人发病，则相对危险度为(2.0分),A.1.0 B.2.0 C.3.0 D. 4.0 E. 无法计算,B.2.0
2704,14,2,1,12. 一项子宫内膜癌与雌激素应用之间关系的匹配病例对照研究，共计73对，病例和对照两组均有雌激素暴露史者27对，两组均无暴露史者4对，病例组暴露而对照组未暴露者29对，其余为对照组暴露而病例组未暴露者。据此计算OR值为：(2.0分),A.6.75 B.9.67 C.2.23 D.2.72 E.3.49,C.2.23
1714,12,2,1,12. 治疗中、重度有机磷酸酯类中毒应当采用 (2.0分),A.Atropine + pyraloxime chloride B.Atropine + neostigmine C.Atropine + scopolamine D.Atropine E.Pyraloxime chloride,A.Atropine + pyraloxime chloride
674,9,2,1,"1. You see a 25 year old ambulatory male with a history of a dystrophic myopathy. He presented at 6 years of age with muscle weakness. Routine laboratory studies revealed elevated circulating muscle enzymes, and molecular testing of his DNA showed an in-frame deletion of the dystrophin gene. What is the most likely diagnosis of this patient?  (2.0分)",A.Becker muscular dystrophy B.Becker muscular dystrophy carrier C.Duchenne muscular dystrophy D.Duchenne muscular dystrophy carrier E.Duchenne muscular dystrophy that he outgrew,A.Becker muscular dystrophy
25,7,2,1,25. 神经冲动抵达末梢时，引起递质释放主要有赖于哪种离子的作用？(2.0分),A.Ca2+  B.Cl‐ C.Mg2+ D.Na+ E.K+,A.Ca2+ 
1716,12,2,1,14. 运动神经兴奋时，何种离子进入轴突末梢的量与囊泡释放量呈正变关系? (2.0分),A.Mg2+   B.Ca2+   C.Na+  D.K+  E.Cl‐,B.Ca2+  
373,8,2,1,24. 当神经冲动到达运动神经末梢时可引起接头前膜的(2.0分),A.Cl‐通道开放 B.Ca2+通道开放 C.K+通道开放 D.Na+通道关闭 E.Cl‐通道关闭,B.Ca2+通道开放
677,9,2,1,4. Which of the following genetic diseases results from a mutation that prevents a protein from forming? (2.0分),A.Duchenne muscular dystrophy B.Hemophilia A C.Epidermolysis bullosa D.Huntington disease E.Fragile X syndrome,A.Duchenne muscular dystrophy
2702,14,2,1,"10. A 7 year old male tires easily and can be outrun（超过） by his 5 year old brother even though the 7 year old's gastrocnemius muscles（腓肠肌） appear well-developed. His serum creatine kinase（肌酸激酶） is 1000 U/L (normal about 100 U/L). A gastrocnemius muscle biopsy（活检） shows marked interstitial fibrosis（间质纤维化）with atrophy（萎缩）of many fibers and increase in size of others. Immuno-histochemical staining（免疫组化染色） with an antibody to dystrophin reveals a lack of staining under the sarcolemma（肌膜） of the fibers. Over the next 5 years, he becomes progressively weaker until he is confined to a wheelchair（轮椅）. Which of the following is the most likely diagnosis for this child? (2.0分)",A.An autoimmune disease B.Duchenne muscular dystrophy（DMD） C.Becker muscular dystrophy（BMD） D.Myasthenia gravis（重症肌无力） E.spinal muscular atrophy 1 (SMA-1),B.Duchenne muscular dystrophy（DMD）
697,9,2,1,24. Duchenne muscular dystrophy 和Becker muscular dystrophy 的鉴别点那项错误。(2.0分),A.Duchenne 型为X连锁隐性遗传 和Becker 型呈常染色体显性遗传 B.Duchenne 型发病年龄相对早 C.Duchenne 型进展快，预后差 D.Duchenne 型易伴发心肌和认知功能损害 E.肌肉病理Duchenne 型dystrophin染色缺失Becker dystrophin染色减少,A.Duchenne 型为X连锁隐性遗传 和Becker 型呈常染色体显性遗传
50,7,2,1,50. Duchenne 型为X连锁隐性遗传 和Becker 型呈常染色体显性遗传                                         (2.0分),A.Duchenne 型进展快，预后差 B.Duchenne 型发病年龄相对早 C.Duchenne 型为X连锁隐性遗传 和Becker 型呈常染色体显性遗传 D.Duchenne 型易伴发心肌和认知功能损害 E.肌肉病理Duchenne 型dystrophin染色缺失Becker dystrophin染色减少,C.Duchenne 型为X连锁隐性遗传 和Becker 型呈常染色体显性遗传
1706,12,2,1,4. Which one of the following types of mutation is most likely to lead to premature termination of translation?（哪种类型的突变可导致翻译提前终止？）(2.0分),A.Insertion of a single base into DNA B.Deletion of three bases from DNA C.Deletion of an entire gene D.Single base change in a promoter E.Exon skip,A.Insertion of a single base into DNA
2700,14,2,1,"8. Both of Mary's sons have the X-linked disorder Duchenne muscular dystrophy（DMD）. A deletion（缺失） in the DMD gene is found in each of the boys, but no mutation in DMD is found when a blood sample from Mary is analyzed. What is the most likely explanation?(2.0分)",A.The boys were affected by separate mutation events in DMD B.The mutation was inherited from the boys' father  C.Mary is germline mosaic（种系嵌合体） for a DMD deletion（缺失） D.The phenotype is not penetrant（不外显） in Mary  E.The phenotype is X-linked recessive,C.Mary is germline mosaic（种系嵌合体） for a DMD deletion（缺失）
2732,14,2,1,40. 不首先推荐胸腺治疗(手术或放疗) 的重症肌无力类型是？(2.0分),A.胸腺肥大         B.胸腺瘤 C.年轻女性特别病程短于6月-2年 D.patients with MuSK antibody-associated MG without thymoma  E.patients with generalized MG have no detectable AChR or MuSK antibodies ,D.patients with MuSK antibody-associated MG without thymoma 
1709,12,2,1,7. 中枢作用较强的胆碱受体阻断药是 (2.0分),A.atropine B.anisodamine C.scopolamine  D.homatropine E.propantheline,C.scopolamine 
17,7,2,1,17. 具有中枢抑制作用的M胆碱受体阻断药是(2.0分),A. Atropine B.Anisodamine C.Scopolamine D.Propantheline E.Homatropine,C.Scopolamine
1703,12,2,1,1. Your patient is a 5-year-old girl who appears to have Duchenne muscular dystrophy（DMD）. What is the most likely genetic explanation for this disease in a girl? (2.0分),"A.She has a 46, XY karyotype with sex reversal.  B.She has two independent DMD mutations.  C.She has skewed X inactivation.  D.She has a dominant negative mutation.  E.This diagnosis is impossible.",C.She has skewed X inactivation. 
698,9,2,1,25. 线粒体病脑肌病(MELAS)的主要临床表现：(2.0分),A.Stroke-like episodes，ragged-red fibres and/or lactic acidosis and bilateral deafness B.Stroke-like episodes，ragged-red fibres and/or lactic acidosis and Diabetes mellitus C.Stroke-like episodes，ragged-red fibres and/or lactic acidosis and cardiomyopathy D.Stroke-like episodes， ragged-red fibres and/or lactic acidosis and seizures and/or dementia  E.Stroke-like episodes，ragged-red fibres and/or lactic acidosis and cerebellar ataxia,D.Stroke-like episodes， ragged-red fibres and/or lactic acidosis and seizures and/or dementia 
6,7,2,1,6. Duchenne's muscular dystrophy is a lethal childhood disease that involves skeletal muscle cells. Which of the following statements best describes the pathophysiology of this devastating disease? (2.0分),A.Structural changes in the myocytes results in injured cells that are destroyed and replaced by mitosis and differentiation of satellite cells. B.Structural changes in the contractile proteins in the myocyte (muscle fiber) results in loss of the cell's ability to shorten and produce movement. C.Structural changes in the production of collagen disrupt the packaging of the muscle fibers and results in loss of connection with α-motor neurons at the neuromuscular junctions. D.Structural changes in the costomere results in damage to the muscle cell membrane (sarcolemma) during both concentric and eccentric contraction. E.Structural changes at the enthesis as a result of defective fibrocartilage insertions results in loss of range of motion of the muscle at the joint.,D.Structural changes in the costomere results in damage to the muscle cell membrane (sarcolemma) during both concentric and eccentric contraction.
30,7,2,1,30. 神经‐肌接头兴奋传递的阻断剂是(2.0分),A.六烃季铵 B.α‐银环蛇毒 C.阿托品 D.胆碱酯酶 E.四乙胺,B.α‐银环蛇毒
708,9,2,1,35. 引发微终板电位的原因是 (2.0分),A.神经末梢连续兴奋  B.神经末梢一次兴奋 C.几百个突触小泡释放的ACh    D. 一个突触小泡释放的ACh E.自发释放的一个ACh 分子,D. 一个突触小泡释放的ACh
33,7,2,1,33. 不含有副交感节前纤维的神经是 (2.0分),A.面神经 B.舌咽神经 C.三叉神经 D.动眼神经 E.迷走神经,C.三叉神经
688,9,2,1,15. 通过圆孔的结构是(2.0分),A.眶上神经 B.眼神经 C.上颌神经 D.上颌动脉 E.脑膜中动脉,C.上颌神经
2721,14,2,1,29. 关于进行性肌营养不良描述那项错误？(2.0分),"A.遗传性肌肉变性疾病 B.遗传方式有常染色体显性和隐性或X连锁隐性遗传 C.不能耐受运动和近端肌无力,肌肉痉挛和疼痛为主要表现 D.电生理为肌源性损害,神经传导速度正常 E.病理特点:进行性的肌纤维坏死,再生和脂肪及结缔组织增生,无异常代谢产物堆积","C.不能耐受运动和近端肌无力,肌肉痉挛和疼痛为主要表现"
686,9,2,1,13. 上颌骨是(2.0分),A.长骨 B.短骨 C.扁骨 D.不规则骨 E.以上都不是,D.不规则骨
1719,12,2,1,17. 筒箭毒可被作为肌松剂应用，是由于能在终板膜部位(2.0分),A.激活胆碱酯酶 B.与ACh 竞争结合位点 C.与ACh 结合成复合物 D.抑制神经末梢Ca2+内流 E.减少囊泡释放Ach,B.与ACh 竞争结合位点
2698,14,2,1,6. 关于神经纤维的传导速度，以下说法错误的是(2.0分),A.有髓鞘神经纤维比无髓鞘神经纤维传导速度要快得多 B.与髓鞘厚度有关 C.与纤维直径成正比 D.与刺激强度成正比 E.神经纤维传导速度与温度呈正相关,D.与刺激强度成正比
1733,12,2,1,31. 什么临床征兆特别警示该重症肌无力患者发生危象可能较大？(2.0分),A.上睑下垂和复视 B.严重吞咽困难和构音障碍 C.乙酰胆碱受体抗体（AchR-ab）高滴度 D.明显呼吸困难，口唇紫绀，意识不清 E.四肢无力加重,B.严重吞咽困难和构音障碍
3,7,2,1,3. 下述哪一组织对neostigmine不敏感？(2.0分),A.膀胱平滑肌 B.骨骼肌 C.中枢神经 D.胃肠平滑肌 E.以上都不是,C.中枢神经
28,7,2,1,28. 神经‐肌肉接头处的化学递质是 (2.0分),A.γ‐氨基丁酸 B.去甲肾上腺素 C.肾上腺素 D.乙酰胆碱  E.５‐羟色胺,D.乙酰胆碱 
2727,14,2,1,35. 重症肌无力辅助诊断那项最具价值？(2.0分),A.疲劳试验和药物试验       B.系统免疫学指标和甲状腺功能检查 C.乙酰胆碱受体抗体（AchR-ab）和重复电刺激（RNS）单纤维肌电图（SFEMG）测定 D.胸腺CT和MRI影像检查 E.普通肌电图和神经传导,C.乙酰胆碱受体抗体（AchR-ab）和重复电刺激（RNS）单纤维肌电图（SFEMG）测定
1741,12,2,1,39. 在一项扁桃体切除术是否同其后发生何杰金病有联系的调查中发现：事先做过扁桃体切除者发生何杰金病的相对危险度为2.9，据此可推断：                                             (2.0分),A.事先做过扁桃体切除者中病死率较高 B.事先做过扁桃体切除者发生何杰金病的发病率较低 C.扁桃体切除术可以防止何杰金病的发生 D.事先做过扁桃体切除者何杰金病发病率为未切除者的2.9倍 E.相对危险度为2.9时意义不大,D.事先做过扁桃体切除者何杰金病发病率为未切除者的2.9倍
26,7,2,1,26. 在复合收缩时，肌肉的动作电位 (2.0分),A.仍独立存在 B.幅值变小 C.发生复合 D.幅值变大 E.频率变低,A.仍独立存在
2728,14,2,1,36. 关于 Lambert-Eaton 综合征那项描述不正确？(2.0分),"A.2/3伴发癌肿，尤其是小细胞肺癌 B.发病机制：突触前膜释放乙酰胆碱障碍 C.四肢受累，颅神经支配肌肉很少受累 D.低频和高频重复电刺激波幅均增高 E.抗胆碱酯酶药无明显疗效,盐酸胍可能有效",D.低频和高频重复电刺激波幅均增高
720,9,2,1,47. 琥珀胆碱（succinylcholine）松弛骨骼肌的主要机制是 (2.0分),A. 抑制中枢多突触反射 B.抑制脊髓丁运动神经元 C.与ACh竞争运动终板膜上的NM受体 D.使运动终板膜产生持久的去极化 E.减少运动神经末梢ACh的释放,D.使运动终板膜产生持久的去极化
2726,14,2,1,34. 重症肌无力危象的抢救最重要是？(2.0分),A.区分肌无力性危象，胆碱能危象或反拗危象，以便对因治疗         B.保持呼吸道通畅，呼吸机支持 C.积极控制感染 D.大剂量免疫球蛋白或血浆置换 E.大剂量激素冲击治疗,B.保持呼吸道通畅，呼吸机支持
