,grade,module,week,question_stem,choice,correct_answer
211,6,5,6,11. 以下哪项不是慢性肝炎肝功能重度损伤的指标 (2.0分),A.A/G ≤ 0.9 ；  B.TBIL>85.5 umol/L ；  C.ALT>10 倍增高；  D.凝血酶原活动度（ % ） 71-79.,D.凝血酶原活动度（ % ） 71-79.
212,6,5,6,12. 淤胆型肝炎除血凝血酶原活动度正常外，临床症状特点为 (2.0分),A.黄疸重，自觉症状轻；  B.黄疸重，自觉症状重；  C.黄疸轻，自觉症状轻；  D.黄疸轻，自觉症状重 .,A.黄疸重，自觉症状轻； 
213,6,5,6,13. 哪种药物可用于乙型肝炎的的病原治疗？ (2.0分),A.氧氟沙星； B.吡喹酮； C.利巴韦林 D.氯喹； E.干扰素 .,E.干扰素 .
214,6,5,6,14. 患者，男性，发现肝硬化3年，近日出现发热、腹胀、腹痛，B超示：中量腹水。腹水常规：李凡他试验（＋），比重1.019，蛋白25 g/L，细胞数600×10E6/L，多形核细胞80％。最可能并(2.0分),A.结核 B.肠梗阻 C.自发性腹膜炎 D.肿瘤 E.内出血,C.自发性腹膜炎
215,6,5,6,"15. 患者，肝硬化腹水，大量利尿后，出现四肢抽搐，查血气：pH 7.50,CO-CP34mmol/L,HCO 32 mmol/L,BE+5.5,尿pH 5.0,PaCO 7 kPa,血k 3.0 mmol/L,Cl 90 mmol/L,Na 145 mmol/L,诊断为(2.0分)",A.肝硬化并代谢性性碱中毒 B.肝硬化并呼吸性酸中毒 C.肝硬化并肝肾综合症 D.肝硬化并肝性脑病 E.肝硬化并低钾低氯性代谢性碱中毒,E.肝硬化并低钾低氯性代谢性碱中毒
216,6,5,6,16. 重型肝炎应用乳果糖的目的是(2.0分),A.减少肝细胞坏死 B.补充能量 C.减少氨吸收 D.增加肝脏营养 E.增加肝细胞再生,C.减少氨吸收
217,6,5,6,17. 重症病毒性肝炎患者出血倾向最重要的原因是(2.0分),A.毛细血管脆性增加 B.凝血因子合成障碍 C.骨髓造血功能障碍，血小板减少 D.X、XII因子减少 E.维生素K吸收障碍,B.凝血因子合成障碍
218,6,5,6,18. 患者，男性，48岁，肝硬化病史2年，高蛋白饮食后出现睡眠障碍，扑翼样震颤，脑电图异常，最可能的诊断是： (2.0分),A.肝性脑病III期 B.肝性脑病II期 C.肝性脑病I期 D.肝性脑病IV期 E.以上都不是,B.肝性脑病II期
219,6,5,6,19. 以下那一项是正确的(2.0分),A.轮状病毒的传播受卫生状况改善的影响 B.轮状病毒C群在许多地区与儿童腹泻有关 C.轮状病毒是院内感染的重要病原 D.儿童轮状病毒腹泻中最常见的病毒G9 E.轮状病毒的治疗主要为抗病毒治疗,C.轮状病毒是院内感染的重要病原
220,6,5,6,20. 以下哪一项不是轮状病毒肠炎的主要治疗：(2.0分),A.控制腹泻 B.防治脱水，维持水电解质平衡 C.合理饮食，少量多餐 D.加强护理 E.抗病毒药物,E.抗病毒药物
221,6,5,6,21. 预防重症轮状病毒感染的有效措施是 (2.0分),A.干扰素 B.大量维生素 C.免疫球蛋白 D.补充锌 E.轮状病毒疫苗,E.轮状病毒疫苗
222,6,5,6,22. 关于麻疹粘膜斑，下列哪项是错误的： (2.0分),A.初发时为白色小点周围有红晕 B.以下颌第二磨牙对侧粘膜处先发 C.出现于出疹期 D.可助诊麻疹,C.出现于出疹期
223,6,5,6,23. 关于麻疹皮疹特点下列哪项是正确的： (2.0分),A.先出现于颈部与躯干 B.典型者为红色斑丘疹 C.出皮疹后热退 D.严重者可有水泡,B.典型者为红色斑丘疹
224,6,5,6,24. 有关麻疹治疗原则，下列哪项是错误的： (2.0分),A.补充维生素A B.适当应用退热药物 C.早期使用抗病毒药物 D.休息与补充水份,C.早期使用抗病毒药物
225,6,5,6,25. 关于风疹的特点，下列哪项是错误的： (2.0分),A.出疹迅速 B.常以低热起病 C.常有颈淋巴结肿大 D.疹褪后常有色素沉着,D.疹褪后常有色素沉着
226,6,5,6,26. 关于幼儿急疹，下列哪项是错误的： (2.0分),A.以6个月以内小婴儿最为多见 B.主要病原是人类疱疹病毒6型 C.热退疹出是其特点 D.一般不需抗病毒治疗,A.以6个月以内小婴儿最为多见
227,6,5,6,27. 下列哪项不是水痘的特点： (2.0分),A.出疹呈多形性 B.出疹前1天可有发热 C.以手足口腔内皮疹居多 D.可有搔痒、淋巴结肿大,C.以手足口腔内皮疹居多
228,6,5,6,28. 关于气性坏疽的诊断要点，下列哪项是错误的？  (2.0分),A.X线检查患处软组织间积气   B.全身中毒症状严重   C.伤口周围可扪及捻发音   D.伤口剧烈疼痛，局部肿胀明显   E.伤口分泌物涂片发现革兰氏阴性细菌 ,E.伤口分泌物涂片发现革兰氏阴性细菌 
229,6,5,6,29. 口底及颌下的急性蜂窝织炎危及生命的并发症是：  (2.0分),A.纵隔化脓性感染   B.喉头水肿，压迫气管，呼吸困难，窒息   C.颅内化脓性海绵状静脉窦炎   D.化脓性心包炎   E.脓毒症  ,B.喉头水肿，压迫气管，呼吸困难，窒息  
230,6,5,6,30. 关于预防外科感染，下列叙述哪项不正确？ (2.0分),A.手术时注意无菌操作，防止伤口感染   B.应用免疫疗法，预防破伤风   C.注意个人卫生，避免创伤   D.加强以糖尿病病人的护理   E.经常服用保健药品，预防外科感染  ,E.经常服用保健药品，预防外科感染  
231,6,5,6,31. 外科感染一般是指需要外科治疗的感染性疾病，关于人体受感染的原因与下列哪项无关？  (2.0分),A.全身性抗感染能力降低   B.局部组织血液循环的情况   C.致病菌的毒力、数量   D.管道阻塞使内容物淤积   E.全身性抗生素的联合应用及数量  ,E.全身性抗生素的联合应用及数量  
232,6,5,6,32. The first dose of prophylactic antibiotics for most patients with elective surgery should  be started:   (2.0分),A.At the time of anesthesia starting    B.After the wound is closed    C.After the patient leaving the operation room   D.No need to repeat the dose for prolonged operation   E.Starting as early as 12 hours of the operation  ,A.At the time of anesthesia starting   
233,6,5,6,33. 全身化脓性感染，以下哪一项是错误的？ (2.0分),A.指菌血症和脓毒症          B.二重感染性脓毒症临床表现酷似Gˉ杆菌性脓毒症   C.继发于内源性感染的脓毒症出现休克的机会少   D.可以带来严重的后果，包括各器官的功能衰竭   E.多数情况下抗生素使用原则是早期、大剂量和广谱  ,C.继发于内源性感染的脓毒症出现休克的机会少  
234,6,5,6,34. 外科感染抗生素治疗下述哪一项是错的？ (2.0分),A.严重感染者要考虑联合运用   B.控制病人症状并取得一定时间的稳定后才可考虑停药   C.明确致病菌以后才开始使用        D.致病菌的种类和抗生素的抗菌谱是选择抗生素的主要根据   E.联合应用可以减少长期用药带来的不良后果  ,C.明确致病菌以后才开始使用       
235,6,5,6,35. 浅表软组织急性化脓性感染中，疖和痈多由下列哪种菌所致： (2.0分),A.大肠埃希氏菌 B.变形杆菌 C.葡萄球菌 D.铜绿假单孢菌 E.溶血性链球菌  ,C.葡萄球菌
236,6,5,6,36. 关于脓性指头炎的治疗措施中，下列哪项是错误的？  (2.0分),A.应用磺胺药或抗生素   B.局部热敷，理疗   C.抬高患肢，给予止疼剂   D.必需在局部出现波动时方可切开引流   E.疼痛剧烈，指腹张力显著增高时，马上切开减压  ,D.必需在局部出现波动时方可切开引流  
237,6,5,6,37. 关于复苏时用药的目的，下列哪项是错误的？ (2.0分),A.激发心脏复跳并增强心肌收缩力 B.预防感染 C.防治心律失常 D.调整急性酸碱失衡 E.补充体液和电解质,B.预防感染
238,6,5,6,38. 心脏复苏时，首选药物是：(2.0分),A.去甲肾上腺素 B.肾上腺素 C.异丙肾上腺素 D.氯化钙 E.利多卡因,B.肾上腺素
239,6,5,6,39. 复苏处理及时有效，分秒必争，主要目的： (2.0分),A.使自主呼吸提早恢复      B.为减轻酸中毒 C.使心脏迅速恢复跳动 D.为迅速恢复脑血液循环 E.为保护肾的功能,D.为迅速恢复脑血液循环
240,6,5,6,40. 判断口对口人工呼吸是否正确，主要指标是：(2.0分),A.自主呼吸恢复 B.病人清醒     C.瞳孔缩小 D.见到病人胸廓扩展 E.紫绀改善,D.见到病人胸廓扩展
241,6,5,6,41. 一人进行复苏时，心脏按压和人工呼吸速度下列哪一项是正确的？(2.0分),A.每按压30次后进行人工呼吸2次 B.每按压15次后进行人工呼吸2次 C.每按压20次后进行人工呼吸2次 D.每按压10次后进行人工呼吸2次 E.每按压5次后进行人工呼吸1次,A.每按压30次后进行人工呼吸2次
242,6,5,6,42. 在血流动力学监测中，CVP高，BP低，下列哪项是对的？ (2.0分),A.心输出量低 B.血容量轻度不足 C.血容量不足 D.心功能不全，容量相对多 E.肺循环阻力高,D.心功能不全，容量相对多
243,6,5,6,43. 胸外心脏按压中，为使心排血量最大，按压与松开的时间比为： (2.0分),A.1 ：3 B.2 ：1 C.1 ：1 D.1 ：2 E.3 ：1,C.1 ：1
244,6,5,6,44. 复苏时，药物治疗的给药途径，首选为： (2.0分),A.经气管内给药 B.静脉给药 C.肌肉注射 D.心内注射 E.皮下注射,B.静脉给药
245,6,5,6,1. 倾听时发生错误解读的主要原因是(2.0分),A.知识的局限   B.注意障碍 C.每个人大脑中有不同的图式 D.听力问题,A.知识的局限   C.每个人大脑中有不同的图式
246,6,5,6,2. 在医患沟通中医务人员的言语沟通应注意避免以下问题： (2.0分),A.伤害性语言 B.粗暴的打断  C.评价他人的治疗 D.不合情境的微笑,A.伤害性语言 B.粗暴的打断  C.评价他人的治疗
247,6,5,6,3. 以下关于增进说服沟通效果的策略，正确的是： (2.0分),A.增加信息发出者的可信度 B.不断重复论点   C.采用双方面论证 D.利用首因效应与近因效应,A.增加信息发出者的可信度 D.利用首因效应与近因效应
248,6,5,6,4. 关于倾听，以下正确的是： (2.0分),A.倾听是对各种听觉刺激的接收、注意和解读意义的过程。 B.最高层次的倾听是共情的倾听。 C.理解性倾听是倾听并理解信息。 D.倾听时应不打岔、不驳斥、不续话。,B.最高层次的倾听是共情的倾听。 C.理解性倾听是倾听并理解信息。 D.倾听时应不打岔、不驳斥、不续话。
249,6,5,6,5. 以下属于非言语沟通信息的有： (2.0分),A.人际距离 B.环境   C.行为动作 D.个人用品,A.人际距离 B.环境   C.行为动作 D.个人用品
250,6,5,6,6. 有效的治疗性倾听者应做到： (2.0分),A.全神贯注 B.营造支持性的沟通氛围   C.表现专注行为 D.提供分析和建议,A.全神贯注 B.营造支持性的沟通氛围   C.表现专注行为
551,7,5,6,1. 以下哪一项不是轮状病毒肠炎的主要治疗(2.0分),A.控制腹泻 B.防治脱水，维持水电解质平衡 C.合理饮食，少量多餐 D.加强护理 E.抗病毒药物,E.抗病毒药物
552,7,5,6,2. 不必接受HBIg被动免疫的人群是(2.0分),A.体表破损处沾染了HBsAg阳性血清 B.输入了HBsAg阳性血液者 C.HBsAg阳性母亲所生的新生儿 D.无症状HBsAg携带者,D.无症状HBsAg携带者
553,7,5,6,3. 目前控制HCV传播的主要措施是(2.0分),A.注射高效价免疫血清 B.接种疫苗 C.对献血者进行抗HCV筛查 D.注射丙种球蛋白,C.对献血者进行抗HCV筛查
554,7,5,6,4. 削痂手术适用于(2.0分),A.深二度创面 B.肉芽创面 C.三度创面 D.浅二度创面 E.一度创面,A.深二度创面
555,7,5,6,5. 下列物质中，具有感染性的是(2.0分),A.Dane颗粒 B.小球形颗粒 C.管型颗粒 D.HBcAg,A.Dane颗粒
556,7,5,6,6. HDV的复制中，已知需要HBV为其提供的主要物质是(2.0分),A.复制酶 B.核蛋白  C.整合酶 D.外衣壳蛋白,D.外衣壳蛋白
557,7,5,6,7. 低渗性脱水时，血钠浓度为 (2.0分),A.>150mmol/L B.<130mmol/L C.130-150mmol/L D.<125mmol/L,B.<130mmol/L
558,7,5,6,8. 下列对逆转录病毒基因复制的描述中，正确的一项是(2.0分),A.在编码蛋白前，正链RNA基因组片段拼接成1条完整的mRNA链 B.在基因复制过程中，基因组RNA先要逆转录成负链DNA，再合成双链DNA C.当病毒单股负链RNA进入细胞后，先复制为正负股RNA复合体，再进行基因组的复制。 D.RNA基因组的启动区位于相反的位置,B.在基因复制过程中，基因组RNA先要逆转录成负链DNA，再合成双链DNA
559,7,5,6,9. HIV感染的早期检测与初筛和确证试验的方法是(2.0分),A.EIA法检测抗-HIV抗体筛查与PCR试验确证 B.EIA法检测P24抗原及抗-HIV筛查与蛋白印迹(WB)试验确证 C.间接免疫荧光抗体吸收试验筛查与病毒分离确证 D.RT- PCR筛查与蛋白印迹(WB)试 验确证,B.EIA法检测P24抗原及抗-HIV筛查与蛋白印迹(WB)试验确证
560,7,5,6,10. 轮状病毒引起的腹泻，主要属于 (2.0分),A.分泌性腹泻 B.渗透性腹泻 C.渗出性腹泻 D.动力性腹泻,B.渗透性腹泻
561,7,5,6,11. 20岁，男性，喜食毛蚶，一周前突然发病，有畏寒，发热，全身乏力，食欲不振，厌油腻，肝区疼痛，尿色逐渐加深至浓茶色，实验室检查抗－HAV阳性。近日体温降低，巩膜皮肤出现黄疸，最可能的印象诊断是： (2.0分),A.HBV合并HDV重叠感染 B.急性重型肝炎 C.肝肾综合症 D.甲型病毒性肝炎 E.肝硬化并出血,D.甲型病毒性肝炎
562,7,5,6,12. 关于狂犬病病毒，不正确的描述是(2.0分),A.不会引起化脓性脑炎 B.在中枢神经细胞胞浆内形成Negri Bodies C.可通过虫媒传播 D.病毒沿感觉神经末梢扩散到脑干,C.可通过虫媒传播
563,7,5,6,13. 下述各疾病何种不属于外科感染？ (2.0分),A.急性阑尾炎   B.金葡菌肺炎并脓胸      C.皮肤疖病   D.肾盂肾炎   E.烧伤后创面感染 ,D.肾盂肾炎  
564,7,5,6,14. 以下那一项不是急性重型乙型肝炎（暴发性肝炎）的临床表现 (2.0分),A.有出血倾向；  B.深度黄疸 C.极度疲乏 D.恶心呕吐 E.大量腹水 ,E.大量腹水 
565,7,5,6,"15. 患者，肝硬化腹水，大量利尿后，出现四肢抽搐，查血气：pH 7.50,CO-CP34mmol/L,HCO 32 mmol/L,BE+5.5,尿pH 5.0,PaCO 7 kPa,血k 3.0 mmol/L,Cl 90 mmol/L,Na 145 mmol/L,诊断为(2.0分)",A.肝硬化并代谢性性碱中毒 B.肝硬化并肝肾综合症 C.肝硬化并肝性脑病 D.肝硬化并呼吸性酸中毒 E.肝硬化并低钾低氯性代谢性碱中毒,E.肝硬化并低钾低氯性代谢性碱中毒
566,7,5,6,16. 关于烧伤创面的处理，以下哪项不妥？ (2.0分),A.近年对深度烧伤多采用早期切痂或削痂，并立即植皮 B.小面积浅II度烧伤用包扎疗法时应经常换药 C.深度烧伤在清创后可外涂抗菌药物 D.I度烧伤一般无需特殊处理 E.大张异体皮开洞嵌植小块自体皮，可用于自体皮源严重不足者,B.小面积浅II度烧伤用包扎疗法时应经常换药
567,7,5,6,17. 具保护作用的乙肝病毒抗体是 (2.0分),A.抗 -HBc  B.抗 -HBs C.抗 -Hbe D.抗 -S1 E.抗 -S2. ,B.抗 -HBs
568,7,5,6,18. 在急性病毒性肝炎中，最早出现的肝功能改变是 (2.0分),A.血清胆碱脂酶活力升高 B.丙氨酸转氨酶值升高 C.血清胆固醇值升高 D.凝血酶原时间延长 E.血清白蛋白值减少,B.丙氨酸转氨酶值升高
569,7,5,6,19. HEV与HAV的不同点是(2.0分),A.隐性感染多 B.一般不转为慢性 C.粪-口途径传播 D.患者多为成人，孕妇感染病死率高,D.患者多为成人，孕妇感染病死率高
570,7,5,6,20. 女孩，6岁，面颈部及两手掌II度烧伤，其烧伤面积约为： (2.0分),A.8% B.5% C.10% D.12% E.17%,D.12%
571,7,5,6,21. 临床上化脓性感染时所指的"危险三角区"其境界为 (2.0分),A.二眼与鼻尖部的连线   B.口腔周围   C.嘴角至鼻根部的连线   D.鼻根部周围           E.下颌至口角部  ,C.嘴角至鼻根部的连线  
572,7,5,6,22. 关于中、重度烧伤的处理原则，下列哪项不妥？ (2.0分),A.III度环形焦痂应切开焦痂减压 B.了解病史，严重呼吸道烧伤须及早行气管切开 C.立即建立输液通道 D.留置导尿管 E.大面积烧伤在清创后应将创面包扎,E.大面积烧伤在清创后应将创面包扎
573,7,5,6,23. 不符合血清HBsAg(+)、HBeAg（+）和抗HBc（+）的解释是：(2.0分),A.慢性乙型肝炎 B.急性乙型肝炎 C.乙型肝炎恢复期 D.血清有强传染性,C.乙型肝炎恢复期
574,7,5,6,24. 关于麻疹粘膜斑，下列哪项是错误的： (2.0分),A.以下颌第二磨牙对侧粘膜处先发 B.出现于出疹期 C.初发时为白色小点周围有红晕 D.可助诊麻疹,B.出现于出疹期
575,7,5,6,25. 下列特点有助于麻疹的诊断，但除外： (2.0分),A.恢复期糠麸样脱屑 B.疹出热退 C.麻疹粘膜斑 D.恢复期色素沉着,B.疹出热退
576,7,5,6,26. 麻疹易感儿最有效的预防方法是(2.0分),A.接种麻疹减毒活疫苗 B.使用丙种球蛋白 C.补充维生素A D.注意个人卫生,A.接种麻疹减毒活疫苗
577,7,5,6,27. 关于麻疹的传播，下列哪项是错误的： (2.0分),A.呼吸道是主要传播途径 B.病人是唯一的传染源 C.近距离接触亦可传播 D.出疹后传染性最强,D.出疹后传染性最强
578,7,5,6,28. 下列哪项不是水痘的特点(2.0分),A.出疹前1天可有发热 B.以手足口腔内皮疹居多 C.出疹呈多形性 D.可有搔痒、淋巴结肿大,B.以手足口腔内皮疹居多
579,7,5,6,29. 关于幼儿急疹，下列哪项是错误的：(2.0分),A.主要病原是人类疱疹病毒6型 B.热退疹出是其特点 C.以6个月以内小婴儿最为多见 D.一般不需抗病毒治疗,C.以6个月以内小婴儿最为多见
580,7,5,6,30. 引起外科感染最不重要的因素为： (2.0分),A.机体原有菌群数量   B.细菌毒力   C.营养不良   D.粘膜外伤   E.骨髓功能低下  ,A.机体原有菌群数量  
581,7,5,6,31. 外科感染抗生素治疗下述哪一项是错的？ (2.0分),A.明确致病菌以后才开始使用        B.严重感染者要考虑联合运用   C.控制病人症状并取得一定时间的稳定后才可考虑停药   D.致病菌的种类和抗生素的抗菌谱是选择抗生素的主要根据   E.联合应用可以减少长期用药带来的不良后果  ,A.明确致病菌以后才开始使用       
582,7,5,6,32. 关于破伤风的临床表现，哪项是正确的？ (2.0分),A.典型的肌肉收缩，最初始于面部表情肌   B.膀胱逼尿肌痉挛可引起尿失禁   C.抽搐不伴有口吐白沫   D.一般伴有持续高热   E.发作时病人表情虽然痛苦，但神志是清醒的  ,E.发作时病人表情虽然痛苦，但神志是清醒的  
583,7,5,6,33. 轮状病毒肠炎时，需 (2.0分),A.禁食 B.继续母乳或配方乳喂养 C.给予稀释配方乳喂养 D.给予果汁喂养,B.继续母乳或配方乳喂养
584,7,5,6,34. 患儿，8岁，因倒开水时不慎摔倒，双上肢被烧伤，创面渗出明显，创底肿胀发红，皮肤温度较高，有疼痛，则对该病人烧伤面积和深度的诊断为： (2.0分),A.9%，I度烧伤 B.18%，浅II度烧伤 C.10%，浅II度烧伤 D.10%，深II度烧伤 E.18%，深II度烧伤,B.18%，浅II度烧伤
585,7,5,6,35. 浅表软组织急性化脓性感染中，疖和痈多由下列哪种菌所致 (2.0分),A.大肠埃希氏菌 B.变形杆菌  C.葡萄球菌 D.铜绿假单孢菌 E.溶血性链球菌  ,C.葡萄球菌
586,7,5,6,36. 下列哪项不是外科非特异性感染常见的致病菌？ (2.0分),A.梭状芽胞杆菌   B.表皮葡萄球菌   C.大肠杆菌   D.链球菌   E.变形杆菌  ,A.梭状芽胞杆菌  
587,7,5,6,37. 关于烧伤全身性感染的防治，以下哪项是错误的？ (2.0分),A.正确处理创面 B.积极地纠正休克 C.应反复作创面细菌培养及药敏 D.待病人体温完全正常后方可停用抗生素 E.尽可能用肠内营养法进行营养支持,D.待病人体温完全正常后方可停用抗生素
588,7,5,6,38. 大面积烧伤液体复苏时反映血容量的最敏感指标为：(2.0分),A.尿量 B.末梢循环 C.血压 D.心率 E.中心静脉压,A.尿量
589,7,5,6,39. 甲沟炎并发甲下积脓宜采用的手术方法是： (2.0分),A.两侧甲沟纵形切口   B.拔甲术   C.甲根部横切口   D.一侧纵切口   E.切除甲根部  ,B.拔甲术  
590,7,5,6,40. 淤胆型肝炎的黄疸属于 (2.0分),A.溶血性黄疸；  B.肝外梗阻性黄疸；  C.肝内梗阻性黄疸；  D.体质性黄疸 ,C.肝内梗阻性黄疸； 
591,7,5,6,41. 导致 HBeAg 向抗 -HBe 转换，但 HBV-DNA 在血清中维持阳性的原因是 (2.0分),A.前 C/CP 区变异；  B.S 区变异；  C.C 区变异；  D.X 区变异；  E.YMDD 变异 ,A.前 C/CP 区变异； 
592,7,5,6,42. 对乙型肝炎病毒e抗原的错误叙述是(2.0分),A.血清持续阳性呈疾病慢性化的指标 B.其相应抗体有一定保护作用 C.血清阳性是传染性高的指标 D.存在于Dane颗粒的最外层,D.存在于Dane颗粒的最外层
593,7,5,6,"43. 患者，男性，平素健康，昨夜晚饭后腹胀，2小时后呕血300ml，柏油样便3次，血压90/60mmHg,心率112次/分。腹平软无压痛，肝未及，脾肋下2.0cm，最可能的诊断(2.0分)",A.甲型病毒性肝炎 B.急性重型肝炎 C.HBV合并HDV重叠感染 D.肝肾综合症 E.肝硬化并出血,E.肝硬化并出血
594,7,5,6,44. 强酸强碱类烧伤，下列哪项处理是不正确的？ (2.0分),A.宜立即用大量清水冲洗创面 B.急救时用中和剂冲洗效果更好 C.石炭酸烧伤，清水冲洗后，可再用70%的酒精清洗 D.生石灰烧伤，先去除石灰粉粒，再用水冲洗 E.急救磷烧伤时，应将伤处浸入水中,B.急救时用中和剂冲洗效果更好
595,7,5,6,45. 关于脓性指头炎的治疗措施中，下列哪项是错误的？  (2.0分),A.应用磺胺药或抗生素   B.局部热敷，理疗   C.抬高患肢，给予止疼剂   D.必需在局部出现波动时方可切开引流   E.疼痛剧烈，指腹张力显著增高时，马上切开减压  ,D.必需在局部出现波动时方可切开引流  
596,7,5,6,46. 关于预防外科感染，下列叙述哪项不正确？ (2.0分),A.应用免疫疗法，预防破伤风   B.注意个人卫生，避免创伤   C.手术时注意无菌操作，防止伤口感染   D.加强以糖尿病病人的护理   E.经常服用保健药品，预防外科感染  ,E.经常服用保健药品，预防外科感染  
597,7,5,6,47. 29岁，女性，发病一周，巩膜重度黄染，肝界缩小，神志不清，躁动不安，血清总胆红素310umol/L，ALT200单位，凝血酶原活动度为19％，最可能的诊断(2.0分),A.肝肾综合症 B.急性重型肝炎 C.甲型病毒性肝炎 D.HBV合并HDV重叠感染 E.肝硬化并出血,B.急性重型肝炎
598,7,5,6,48. 口底及颌下的急性蜂窝织炎危及生命的并发症是：(2.0分),A.纵隔化脓性感染   B.化脓性心包炎   C.喉头水肿，压迫气管，呼吸困难，窒息   D.颅内化脓性海绵状静脉窦炎   E.脓毒症 ,C.喉头水肿，压迫气管，呼吸困难，窒息  
599,7,5,6,49. 烧伤死亡最常见的原因是：(2.0分),A.Curling`s溃疡 B.ARDS C.休克 D.脓毒症 E.DIC,D.脓毒症
600,7,5,6,50. 适于切痂或削痂治疗的烧伤创面是：(2.0分),A.水疱大小不同，创面潮红 B.水疱大，剧痛，创底肿胀发红 C.小水疱，感觉迟钝，创底红白相间 D.局部红斑，轻度肿胀，有疼痛和烧灼感 E.焦痂，可见树枝状栓塞血管，无感觉,E.焦痂，可见树枝状栓塞血管，无感觉
886,8,5,6,1. 俗称"粪毒"是指(2.5分),A.尾蚴性皮炎 B.丹毒样皮炎 C.昆虫性皮炎 D.钩蚴性皮炎 E.丝虫引起的"流火",D.钩蚴性皮炎
887,8,5,6,2. 可引起泌尿生殖道炎症的寄生虫是 (2.5分),A.钩虫 B.日本血吸虫 C.蛔虫 D.蛲虫 E.丝虫,D.蛲虫
888,8,5,6,3. 班氏丝虫的寄生部位是 (2.5分),A.血液和淋巴系统 B.四肢表浅淋巴系统 C.深部淋巴系统 D.肺部毛细血管 E.四肢表浅及深部淋巴系统,C.深部淋巴系统
889,8,5,6,4. 蛲虫病最常用的实验诊断方法是(2.5分),A.饱和盐水漂浮法 B.直接涂片法 C.厚涂片法 D.透明胶纸法 E.离心沉淀法,D.透明胶纸法
890,8,5,6,5. 对班氏和马来微丝蚴的形态描写哪项是错误的 (2.5分),A.体呈细丝状 B.头端尖细，后端钝圆 C.体外披一层透明的壳膜 D.体内的细胞核称体核 E.前端无核处称头间隙,B.头端尖细，后端钝圆
891,8,5,6,6. 除下列哪项外，均为吸虫的发育阶段 (2.5分),A.毛蚴 B.胞蚴 C.雷蚴 D.尾蚴 E.囊尾蚴,E.囊尾蚴
892,8,5,6,7. 华支睾吸虫的第二中间宿主是(2.5分),A.川卷螺 B.赤豆螺 C.钉螺 D.淡水鱼虾 E.溪蟹、蝲蛄,D.淡水鱼虾
893,8,5,6,8. 布氏姜片吸虫在中间宿主体内发育过程是(2.5分),A.胞蚴→母雷蚴→子雷蚴→尾蚴 B.胞蚴→雷蚴→尾蚴→囊蚴 C.毛蚴→母胞蚴→子胞蚴→尾蚴 D.毛蚴→母胞蚴→子胞蚴→雷螺→尾蚴 E.毛蚴→胞蚴→雷蚴→尾蚴,A.胞蚴→母雷蚴→子雷蚴→尾蚴
894,8,5,6,9. 日本血吸虫的感染阶段和感染方式是(2.5分),A.尾蚴经皮肤感染 B.童虫经皮肤感染 C.童虫经口感染 D.毛蚴经皮肤感染 E.毛蚴经口感染,A.尾蚴经皮肤感染
