number,grade,module,week,question_stem,choice,correct_answer
637,8,2,7,22. 关于解热抗炎镇痛药物的特点错误的是(4.0分),A.属于非甾体类抗炎药物 B.大多数药物都有解热、镇痛、抗炎作用 C.对锐痛无效，对炎性所致钝痛疗效较好 D.属于对症治疗 E.可用于低温麻醉,E.可用于低温麻醉
307,7,2,7,24. 感受慢痛的痛觉感受器主要为(3.0分),A.机械伤害感受器 B.低阈值感受器 C.多觉伤害感受器 D.温度伤害感受器 E.高阈值感受器,C.多觉伤害感受器
635,8,2,7,20. 局麻药作用机制，哪项叙述不正确：(4.0分),A.能渗透过神经轴突膜 B.起效速度与PKa、离子化有关 C.作用持续时间与蛋白结合率有关 D.麻醉效能与其脂溶性密切相关 E.它是通过与Ca离子通道结合发挥神经阻滞作用,E.它是通过与Ca离子通道结合发挥神经阻滞作用
616,8,2,7,1. 内脏痛的主要特点是   (4.0分),A.刺痛 B.慢痛 C.定位不精确 D.必有牵涉痛 E.对牵拉不敏感,C.定位不精确
1654,11,2,7,10. 下列哪种不是内脏痛的主要特点 (4.0分),A.对锐器切割等刺激不敏感  B.对炎症等刺激不敏感  C.定位不精确  D.可伴有牵涉痛  E.伴有不愉快的情绪反应,B.对炎症等刺激不敏感 
2433,14,2,7,14. 内脏痛的特点不包括 (3.0分),A.伴有不愉快的情绪反应 B.对锐器等皮肤刺激敏感 C.定位不精确 D.可有牵涉痛 E.对牵拉敏感,B.对锐器等皮肤刺激敏感
634,8,2,7,19. 关于常用局麻药布比卡因，哪项叙述不正确： (4.0分),A.布比卡因是长效麻醉药 B.属于酯类局麻药 C.麻醉效能与其脂溶性密切相关 D.布比卡因PKa值为8.1 E.蛋白结合率高,B.属于酯类局麻药
1321,10,2,7,26. 患者主诉左耳比右耳的听力差，检查发现两耳任内试验阳性，韦伯试验偏向右耳(3.0分),A.左耳传导性耳聋 B.左耳感音性耳聋 C.右耳传导性耳聋 D.右耳神经性耳聋 E.右耳感音性耳聋,B.左耳感音性耳聋
1313,10,2,7,18. 人工减小细胞浸浴液中的 Na+浓度，所记录的动作电位出现(3.0分),A.幅度变小 B.幅度变大 C.时程缩短 D.时程延长 E.复极相延长,A.幅度变小
624,8,2,7,9. 下列哪种药物不是通过阿片受体发挥镇痛作用:(4.0分),A.吗啡 B.芬太尼 C.瑞芬太尼 D.普鲁卡因 E.美沙酮,D.普鲁卡因
1008,9,2,7,35. 直接导致神经末梢释放递质的因素是 (2.0分),A.末梢处的 Na+内流 B.末梢处的 K+外流 C.末梢处的 Cl‐内流 D.末梢处的 Na+‐Ca2+交换 E.末梢处的 Ca2+内流,E.末梢处的 Ca2+内流
1004,9,2,7,31. 类风湿关节炎治疗药中，哪一药物作用最好，属于首选药物 (2.0分),"A.甲氨蝶呤（methotrexate, MTX） B.阿司匹林（aspirin） C.可的松（cortisone） D.青霉素G（penicillin G） E.环磷酰胺 (cyclophosphamide, CTX)","A.甲氨蝶呤（methotrexate, MTX）"
619,8,2,7,4. 以会聚学说和易化学说解释牵涉痛的主要依据是 (4.0分),A.病区与放射部位源于相同胚胎节段和皮节 B.体表局部麻醉不能取消剧烈的牵涉痛 C.体表局部麻醉可消除轻微的牵涉痛 D.脊髓后角存在调控痛觉传入的"闸门" E.感觉传入通路中存在辐散式和聚合式联系,A.病区与放射部位源于相同胚胎节段和皮节
998,9,2,7,25. 主观评估疼痛最常用的指标：(2.0分),A.视觉评估指标（VAS) B.口述描绘评分法（VRS) C.痛阈测定 D.生理生化指标 E.心理测试,A.视觉评估指标（VAS)
627,8,2,7,12. 下列哪种药物是阿片受体的拮抗剂，能逆转芬太尼等过量导致的呼吸抑制： (4.0分),A.吗啡 B.纳洛酮 C.瑞芬太尼 D.普鲁卡因 E.美沙酮,B.纳洛酮
1001,9,2,7,28. 骨肿瘤的分类是以（    ）分类. (2.0分),A.解剖部位 B.间室 C.组织来源 D.遗传来源 E.影像学,C.组织来源
292,7,2,7,9. 骨肿瘤的分类是以（）分类.(3.0分),A.遗传来源 B.间室 C.组织来源 D.解剖部位 E.影像学,C.组织来源
629,8,2,7,14. 关于阿片类药物的叙述哪项不正确： (4.0分),"A.除杜冷丁外，均有心血管稳定作用，剂量过大，将bradycardia, 需要备用阿托品。  B.芬太尼、舒芬太尼等作用于孤束核和臂旁核控制血管紧张素分泌、稳定血流动力学  C.芬太尼、舒芬太尼等作用于下丘脑-垂体-肾上腺，应激反应，降低交感张力  D.细胞、动物、临床均表明芬太尼、舒芬太尼等具有心机保护作用 E.芬太尼因其心肌的负性肌力作用大，不推荐在心脏手术中使用",D.细胞、动物、临床均表明芬太尼、舒芬太尼等具有心机保护作用
636,8,2,7,21. 局麻药的毒性作用，哪项叙述不正确： (4.0分),A.局麻药的主要全身中毒反应以中枢和心血管系统受累为主 B.缺氧和酸中 毒不影响其毒性反应 C.布比卡因过量后的复苏与其它局麻药一样容易 D.给药时回抽非常重要再粗大神经阻滞时，要注意分次给药 E.目前临床局麻药物对神经还是有直接毒性作用的,B.缺氧和酸中 毒不影响其毒性反应
1319,10,2,7,24. 声波感受器是(3.0分),A.球囊囊斑毛细胞 B.椭圆囊囊斑毛细胞 C.半规管壶腹嵴毛细胞 D.耳蜗基底膜毛细胞 E.耳石,D.耳蜗基底膜毛细胞
1010,9,2,7,37. 动作电位沿运动神经纤维传导抵达神经‐肌接头部位时，轴突末梢释放Ach，使终板膜  产生终板电位，然后在什么部位引发动作电位 (2.0分),A.肌细胞膜 B.接头后膜 C.终板膜 D.横管膜 E.三联管膜,A.肌细胞膜
1011,9,2,7,38. 在神经‐骨骼肌接头中消除乙酰胆碱的酶是(2.0分),A.ATP 酶 B.胆碱酯酶 C.腺苷酸环化酶 D.磷酸二酯酶 E.单胺氧化酶,B.胆碱酯酶
621,8,2,7,6. 闸门学说中调制痛觉的关键细胞位于   (4.0分),A.背角I 层 B.背角II 层 C.背角III 层 D.背角IV 层  E.背角V 层,B.背角II 层
1316,10,2,7,21. 在痛觉传入通路中，调控痛觉信号的"闸门"位于(3.0分),A.脊髓后索  B.脊髓后角 C.延髓薄束核和楔束核 D.脑干网状结构 E.丘脑髓板内核群,B.脊髓后角
1653,11,2,7,9. 下列成分中不是致痛物质的是 (4.0分),A.葡萄糖 B.组胺 C.P物质 D.前列腺素 E.5-HT,A.葡萄糖
298,7,2,7,15. 下列哪些病人不合适做针电极肌电图(3.0分),A.血友病患者 B.乙肝患者 C.肌营养不良患者 D.肌无力患者 E.冠心病患者,A.血友病患者
315,7,2,7,32. 慢性骨骼、软组织疼痛的最常见病因： (3.0分),A.退行性 B.外伤性 C.代谢性 D.炎症 E.感染性,A.退行性
1007,9,2,7,34. 衡量组织兴奋性高低的指标是(2.0分),A.静息电位水平 B.阈电位 C.阈强度 D.动作电位幅度 E.兴奋扩布速度,C.阈强度
1002,9,2,7,29. 下列药物中，哪一类不属于抗风湿药 (2.0分),A.解热镇痛药 B.降血糖药 C.某些抗肿瘤药 D.某些抗疟疾药 E.免疫抑制药,B.降血糖药
