number,grade,module,week,question_stem,choice,correct_answer
278,7,2,6,28. 负性生活事件是指： (4.0分),A.与健康成负相关的事件 B.个体感觉不愉快的事件 C.对人产生损害的事件 D. 公认的有害事件,B.个体感觉不愉快的事件
1276,10,2,6,30. 关于负性生活事件，以下叙述正确的是： (2.0分),A.对人产生损害的事件       B.个体感觉不愉快的事件 C.与健康成负相关的事件     D.公认的有害事件,B.个体感觉不愉快的事件
268,7,2,6,18. 11、T1W和T2W均呈高信号的血肿是哪一期。(3.0分),A.亚急性早期 B.急性期 C.亚急性晚期 D.慢性晚期,C.亚急性晚期
283,7,2,6,33. 哪一种类型的颅内压增高是临床上需要处理的(3.0分),A.慢性颅内压增高 B.亚急性颅内压增高 C.急性颅内压增高 D.以上所有类型的颅内压增高,D.以上所有类型的颅内压增高
1950,12,2,6,25. 离差智商适用于： (2.0分),A.16岁以上成人  B.18岁以上成人 C.20岁以上成人 D.任何年龄,D.任何年龄
2303,13,2,6,30. 下述不属于缺血性脑血管病二级预防的是(2.5分),A.近期发生TIA合并同侧颈动脉颅外段动脉粥样硬化伴管腔严重狭窄（70-99%），进行颈动脉支架植入术   B.6个月内发生缺血性脑卒中合并同侧颈动脉颅外段动脉粥样硬化伴管腔严重狭窄（70-99%），进行颈动脉支架植入术  C.近期发生TIA合并同侧颈动脉颅外段动脉粥样硬化伴管腔严重狭窄（50-69%），进行颈动脉支架植入术   D.体检发现颈动脉颅外段动脉粥样硬化伴管腔严重狭窄70-99%，目前无缺血症状，进行颈动脉支架植入术。,D.体检发现颈动脉颅外段动脉粥样硬化伴管腔严重狭窄70-99%，目前无缺血症状，进行颈动脉支架植入术。
949,9,2,6,26. 关于一般适应综合征（GAS），以下错误的是 (2.0分),A.分为觉醒期、阻抗期、适应期三个阶段   B.由加拿大生理学家塞里（H.Selye）提出 C.是非特异性的 D.是机体面临有害刺激时表现出的生理生化反应,A.分为觉醒期、阻抗期、适应期三个阶段  
2454,14,2,6,2. 关于慢性硬膜下血肿，哪项描述不准确(2.5分),A.发病与年龄段无明显关系 B.常有轻微外伤史 C.出血机理有多种学说 D.预后好，高龄仍应积极手术,A.发病与年龄段无明显关系
2456,14,2,6,4. 关于脑干损伤，哪项描述准确(2.5分),A.高处坠落多致脑干损伤 B.多伴颅内血肿，应积极手术处理 C.可考虑为DAI第3级 D.伤后即刻意识可以清晰，但随即出现昏迷,C.可考虑为DAI第3级
1962,12,2,6,37. 以下不属于心理活动应对的是： (2.0分),A.再评价   B.幻想   C.自责   D.回避,D.回避
282,7,2,6,32. 以下哪一项不是颅内压增高的常见临床表现(3.0分),A.头痛 B.头晕 C.呕吐 D.意识障碍,B.头晕
2455,14,2,6,3. 关于头皮损伤，哪项描述不准确(2.5分),A.皮下血肿一般无需特别处理 B.帽状腱膜下血肿因为血肿量大需开颅处理 C.骨膜下血肿应警惕颅内情况 D.头皮撕脱伤应由整形科显微处理,B.帽状腱膜下血肿因为血肿量大需开颅处理
2300,13,2,6,27. 下述哪项不是脑血管造影的适应症(2.5分),A.脑内或蛛网膜下腔出血病因检查 B.怀疑脑静脉病变  C.头面部富血供肿瘤术前检查 D.并发脑疝或其他危及生命的情况。,D.并发脑疝或其他危及生命的情况。
261,7,2,6,11. 关于应对概念的错误叙述是(3.0分),A.应对保护个体免受应激损害 B.应对是针对应激性事件采取的任何认知和行为的措施 C.应对的涵义是多维度的 D.应对活动涉及应激全过程,A.应对保护个体免受应激损害
953,9,2,6,30. 关于心理应激的概念，下列叙述中不正确的是： (2.0分),A.应激源涉及生物的、心理的、社会的和文化的 B.应激反应包括生理、心理、行为反应 C.应对方式在心理应激中起关键作用 D.应激的本质就是个体对内外环境的需求的适应,C.应对方式在心理应激中起关键作用
951,9,2,6,28. 关于应激源与健康的关系，以下叙述不正确的是(2.0分),A.应激源的性质如何与健康关系密切      B.应激源的数量多少与健康没有关系     C.不可控制的的应激源对健康影响更大 D.涉及生活核心部分的应激源对健康影响更大,B.应激源的数量多少与健康没有关系    
1277,10,2,6,31. 关于应激的心理反应，以下叙述不正确的是(2.0分),A.应激的心理反应涉及"知、情、意、人格"各方面 B.应激的认知反应常常使个体的认知功能受损 C.应激的情绪反应包括焦虑、恐惧、抑郁、愤怒等 D.假如应激过于强烈或应激时间过长，有可能导致人格发生改变,B.应激的认知反应常常使个体的认知功能受损
570,8,2,6,5. 下面不正确的叙述是： (2.0分),A.在心理神经免疫中介机制中，免疫系统与中枢神经进行双向调节 B.心理应激降低免疫功能 C.慢性应激通过过多分泌皮质激素而抑制免疫功能 D.心理神经免疫中介机制是肿瘤心理病因学关注的对象,B.心理应激降低免疫功能
260,7,2,6,10. 与健康和疾病关系最直接的应激心理反应是： (3.0分),A.情绪反应 B.认知改变 C.个性改变  D.社会适应能力下降,A.情绪反应
1953,12,2,6,28. SDS评估以下什么内容 (2.0分),A.生活事件 B.抑郁症状  C.心理症状      D.焦虑症状 ,B.抑郁症状 
2302,13,2,6,29. 下述哪项属于颈动脉支架植入术的适应症(2.5分),A.无症状颈动脉颈动脉粥样硬化伴管腔狭窄60%   B.无症状颈动脉粥样硬化伴管腔狭窄75%  C.症状性颈动脉颈动脉粥样硬化伴管腔狭窄49%合并溃疡性斑块   D.脑梗后发现同侧颈内动脉夹层伴狭窄80%，目前无脑缺血症状。,B.无症状颈动脉粥样硬化伴管腔狭窄75% 
251,7,2,6,1. 脑动静脉畸形在CT上一般不会出现。(3.0分),A.低密度 B.明显强化 C.明显占位 D.高密度,C.明显占位
1275,10,2,6,29. 关于正性生活事件，以下叙述错误的是： (2.0分),A.是对健康具有促进作用的事件         B.是当事人认为愉快的事件 C.是当事人认为积极的事件             D.是需要付出机体能量应对的事件,A.是对健康具有促进作用的事件        
279,7,2,6,29. 小脑后下动脉来自(3.0分),A.锁骨下动脉  B.椎动脉 C.基底动脉 D.大脑后动脉,B.椎动脉
2476,14,2,6,24. 目前通用的颅内动脉狭窄率的测量方法是WASID法，它是100%减去下列哪个数值后的结果：(2.5分),A.病变血管最窄处残留管腔直径除以病变近端相对正常血管直径所得到的百分数   B.病变血管最窄处残留管腔直径除以病变远端端相对正常血管直径所得到的百分数。 C.病变血管最窄处残留管腔直径除以同一部位血管原有直径所得到的百分数   D.病变血管最窄处残留管腔直径除以对侧同一部位血管直径所得到的百分数,A.病变血管最窄处残留管腔直径除以病变近端相对正常血管直径所得到的百分数  
2831,15,2,6,24. 颅内动脉粥样硬化狭窄支架植入术的适应症，目前推荐意见： (2.5分),A.体检发现颅内动脉粥样硬化狭窄超过70%，目前无症状  B.第一次脑梗死后检查发现同侧颅内动脉粥样硬化狭窄超过70-99%  C.第一次脑梗死后检查发现同侧颅内动脉粥样硬化狭窄超过70-99%，强化药物治疗无效或脑侧支循环代偿不良，责任血管供血区存在低灌注的患者， D.颅内动脉完全闭塞。,C.第一次脑梗死后检查发现同侧颅内动脉粥样硬化狭窄超过70-99%，强化药物治疗无效或脑侧支循环代偿不良，责任血管供血区存在低灌注的患者，
272,7,2,6,22. DW呈高信号的病变。(3.0分),A.急性脑梗死 B.蛛网膜囊肿 C.脑脓肿  D.慢性脑梗死,C.脑脓肿 
566,8,2,6,1. 一般适应综合征（GAS）分以下三期(2.0分),A.警戒期、阻抗期、衰竭期 B.觉醒期、阻抗期、适应期 C.警戒期、阻抗期、适应期  D.觉醒期、阻抗期、衰竭期,A.警戒期、阻抗期、衰竭期
2467,14,2,6,15. 在厌恶疗法中不选择作为厌恶刺激的是以下哪一项 (2.5分),A.电击刺激  B.隔离 C.催吐剂 D.想象被羞辱,B.隔离
2453,14,2,6,1. 颅骨凹陷性骨折下列哪个情况不需手术治疗(2.5分),A.明显的颅内压增高表现 B.出现与部位相符的局灶性神经功能障碍 C.颅骨凹陷深度超过1公分 D.颅骨凹陷面积超过25平方厘米,D.颅骨凹陷面积超过25平方厘米
3515,17,2,6,6. 研究大脑功能与代谢的关系，下列哪一项为最佳组合？(2.5分),A.3H标记的葡萄糖，PET显像 B.18F标记的葡萄糖，SPECT显像 C.99mTc标记的葡萄糖，双探头SPECT显像 D.18F标记的脱氧葡萄糖糖，PET显像 E.99mTc标记的葡萄糖，PET显像,D.18F标记的脱氧葡萄糖糖，PET显像
277,7,2,6,27. 所谓颅内巨大动脉瘤是指直径大于(3.0分),A.1cm B.1.5cm C.2.5cm D.2cm E.3cm,C.2.5cm
1257,10,2,6,11. 脑梗死后多长时间做头颅CT检查阳性率较高(3.0分),A.5分钟 B.30分钟 C.1小时 D.12小时 E.24小时,E.24小时
602,8,2,6,37. 颅内动脉瘤初次出血后再出血率最高为(2.0分),A.1小时内 B.12小时内 C.24小时内 D.72小时内 E.1周内,C.24小时内
601,8,2,6,36. 蛛网膜下腔出血患者，出现中至重度头痛、脑膜刺激征、脑神经麻痹，则Hunt and Hess 分级：(2.0分),A.1级 B.2级 C.3级 D.4级 E.5级,B.2级
2459,14,2,6,7. 颅内压超过多少时会引起Cushing反应？ (2.5分),A.15mmH2O B.20mmH2O C.25mmH2O D.30mmH2O E.35mmH2O,E.35mmH2O
596,8,2,6,31. rtPA溶栓时间窗为(2.0分),A.3小时内 B.3.5小时内 C.4小时内 D.4.5小时内 E.6小时内,D.4.5小时内
941,9,2,6,18. rtPA和尿激酶溶栓时间窗分别为 (2.0分),A.3小时内和4.5小时内 B.3.5小时内和4.5小时内 C.4小时内和6小时内 D.4.5小时内和6小时内 E.5小时内和6小时内,D.4.5小时内和6小时内
1265,10,2,6,19. 蛛网膜下腔出血后发生脑血管痉挛的高峰期为 (2.0分),A.24小时内 B.1周内 C.5-14天 D.2周-1月 E.1月后,C.5-14天
2457,14,2,6,5. 儿童的正常颅内压范围(2.5分),A.20-80 mmH2O B.50-100 mmH2O C.80-180 mmH2O D.6.0-13.5 mmH2O E.3.7-7.4 mmH2O,B.50-100 mmH2O
1264,10,2,6,18. 蛛网膜下腔出血患者，出现深昏迷，去大脑强直，则Hunt and Hess 分级： (2.0分),A.1级  B.2级 C.3级 D.4级 E.5级,E.5级
3205,16,2,6,26. 急性缺血性脑卒中患者行CT脑灌注成像时，提示为核心梗死区的血流参数是(2.5分),A.Tmax 大于6秒 B.CBF 小于每100克脑组织每分钟50ml  C.CBF 小于30%对侧正常脑组织 D.MTT较对侧正常脑组织延长1.2倍 E.TTP较对侧正常脑组织延长大于2秒,C.CBF 小于30%对侧正常脑组织
2479,14,2,6,27. CT脑灌注成像时，计算时间-密度增强曲线下面积得到的血流参数是(2.5分),A.CBF B.CBV C.MTT D.TTD E.TTP,B.CBV
3531,17,2,6,22. 下列影像征象中预测血肿扩大最有临床价值的是(2.5分),A.CT平扫黑洞征 B.CT平扫旋涡征 C.CT平扫岛征 D.CTA渗漏征 E.CTA点征,E.CTA点征
3206,16,2,6,27. 下列影像征象中，最有助于预测脑血肿扩大风险的是(2.5分),A.CTA的渗漏征 B.CTA的点征 C.CT平扫混合征 D.CT平扫黑洞征 E.CT平扫岛征,B.CTA的点征
2838,15,2,6,31. 脑静脉窦血栓形成的直接征象是： (2.5分),A.CT平扫出现岛带征 B.CT平扫出现豆状核模糊征 C.磁共振T2加权静脉窦内出现流空信号 D.静脉引流区域出现脑梗死和出血 E.CT增强扫描静脉窦内出现δ征或空三角征,E.CT增强扫描静脉窦内出现δ征或空三角征
1944,12,2,6,19. 以下哪个是脑出血与蛛网膜下腔出血最重要的鉴别点 (2.0分),A.活动中起病   B.头痛呕吐    C.脑脊液含血量多少   D.CT检查发现脑实质内高密度影   E.昏迷,D.CT检查发现脑实质内高密度影  
3198,16,2,6,19. 下列哪项不是脑动静脉畸形的主要临床表现(2.5分),A.头痛 B.呕吐 C.癫痫 D.CT检查发现脑内出血 E.DSA未见异常血管,E.DSA未见异常血管
2305,13,2,6,32. 发现急性脑梗死最敏感的检查方法是(2.5分),A.CT脑灌注 B.MR脑灌注 C.MR T2 FLAIR成像 D.MR DWI成像  E.MR SWI 成像,D.MR DWI成像 
3207,16,2,6,28. 亚急性期脑内血肿的特征性影像表现是(2.5分),A.T1WI等信号 B.T1WI高信号 C.T2WI低信号 D.T2WI高信号 E.T2WI血肿边缘环形低信号,B.T1WI高信号
936,9,2,6,13. 以下不符合血流动力学型TIA的描述是 (2.0分),A.在动脉严重狭窄的基础上发生 B.发作频率密集 C.持续时间短暂 D.临床症状多变 E.临床症状刻板,D.临床症状多变
256,7,2,6,6. 脑干一侧损害的瘫痪特点多为: (3.0分),A.交叉性瘫 B.偏瘫 C.下肢单瘫 D.截瘫 E.上肢单瘫,A.交叉性瘫
935,9,2,6,12. 椎－基底动脉系统TIA发作的症状，最可能的是 (2.0分),A.单侧眼或大脑半球症状 B.一过性黑朦、雾视、视野黑点 C.一侧面部或肢体的无力或麻木 D.失语 E.交叉性运动或感觉障碍,E.交叉性运动或感觉障碍
609,8,2,6,44. 关于瞳孔反射的说明，正确的是(2.0分),A.视近物时瞳孔扩大  B.瞳孔近反射与对光反射的通路相同 C.动眼神经损伤使瞳孔缩小  D.交感神经兴奋使瞳孔扩大 E.副交感神经兴奋使瞳孔扩大,D.交感神经兴奋使瞳孔扩大
599,8,2,6,34. 蛛网膜下腔出血的并发症包括(2.0分),A.再出血 B.血管痉挛 C.脑积水 D.癫痫 E.以上都对,E.以上都对
1930,12,2,6,5. 关于短暂性全面遗忘症下列叙述正确的是？ (2.0分),A.是椎基底动脉系统TIA的一种临床表现 B.累及海马，颞叶内侧 C.发作性短时记忆丧失 D.脑电图正常 E.以上都对,E.以上都对
1260,10,2,6,14. 脑梗死并发症包括 (2.0分),A.脑水肿与颅内压增高  B.出血转化  C.癫痫 D.吞咽困难 E.以上都对 ,E.以上都对 
944,9,2,6,21. 动脉瘤破裂的危险因素 (2.0分),A.吸烟，饮酒 B.高血压，动脉粥样硬化 C.女性，口服避孕药 D.服用刺激性物质 E.以上都是     ,E.以上都是     
594,8,2,6,29. 脑梗死CT早期征象包括(2.0分),A.岛带征消失  B.灰白质界线不清  C.脑沟变浅  D.动脉高密度征 E.以上都是 ,E.以上都是 
2313,13,2,6,40. 以下属于脑小血管病的影像学表现的是(2.5分),A.皮层下小梗死 B.脑腔隙和血管周围间隙 C.脑白质高信号 D.脑内微出血 E.以上都是,E.以上都是
3517,17,2,6,8. 下列关于脑血流灌注显像剂的特点，正确的是(2.5分),A.良好的脂溶性 B.电中性 C.分子量小 D.体外稳定性好，在脑内贮留时间长，清除慢 E.以上都正确,E.以上都正确
1638,11,2,6,44. 哌替啶的不良反应不包括(2.0分),A.抑制呼吸 B.便秘 C.心动过速 D.免疫抑制 E.惊厥    ,B.便秘
281,7,2,6,31. 基底节出血典型的三偏征是: (3.0分),A.偏盲、偏侧肌肉痉挛、偏头痛； B.偏瘫、偏盲、偏头痛； C.偏瘫、偏盲、偏侧肌肉痉挛； D.偏瘫、偏盲、偏身感觉障碍； E.以上均不是,D.偏瘫、偏盲、偏身感觉障碍；
574,8,2,6,9. 7－９. 男性，62岁，突然出现剧烈头痛和呕吐8小时。无发热，否认高血压。查体：神清，体温36.9℃，血压120/75mmHg，右侧瞳孔直径3.5mm，对光反射消失，上睑下垂，眼球向上、下及内侧运动不能，颈项强直，克氏征阳性。CT示脑正中裂及右大脑外侧裂、枕大池呈高密度影。为进一步治疗及预防，最重要的检查是(2.0分),A.脑电图 B.腰穿 C.听觉诱发电位 D.全脑血管造影 E.颅脑X片,D.全脑血管造影
3511,17,2,6,2. 代谢性骨病的在骨显像图上的影像学特点不包括 (2.5分),A.全身骨摄取显像剂普遍增多 B.胸骨显影明显，呈"领带征"表现 C.肋骨软骨连接处有明显的显像剂摄取，呈"串珠样"改变 D.双肾显影淡或不显影 E.全身骨摄取显像剂普遍减少,E.全身骨摄取显像剂普遍减少
2491,14,2,6,39. 关于视锥细胞的叙述，错误的是(2.5分),A.其感光色素为视紫红质       B.主要分布在视网膜的中央部分 C.对光的敏感度较差       D.能分辨颜色         E.对物体有高分辨能力,A.其感光色素为视紫红质      
1601,11,2,6,7. 高血压动脉硬化性脑出血最好发部位 (2.0分),A.大脑皮质 B.内囊及基底节 C.丘脑  D.桥脑 E.小脑,B.内囊及基底节
946,9,2,6,23. 高血压脑出血最易发生的部位是(2.0分),A.大脑白质  B.小脑  C.丘脑区域  D.桥脑  E.内囊及基底节区域 ,E.内囊及基底节区域 
947,9,2,6,24. 动脉粥样硬化合并血栓形成的最主要的机制是 (2.0分),A.血流涡流形成  B.局部血流缓慢  C.内膜受损、胶原纤维暴露  D.局部血液凝固性增高  E.以上都不是 ,C.内膜受损、胶原纤维暴露 
255,7,2,6,5. 颅内动脉瘤破裂出血后最大的危险是 (3.0分),A.并发血管痉挛 B.并发颅神经麻痹 C.再出血 D.高热 E.合并有动静脉畸形,C.再出血
1603,11,2,6,9. 脑出血的预后与哪种因素有关(2.0分),A.出血量 B.并发症严重程度 C.出血部位 D.出血量和部位 E.是否有其它器官疾病,D.出血量和部位
3529,17,2,6,20. 下列哪项不属于急性缺血性脑卒中影像评估内容(2.5分),A.判断脑卒中的发生时间  B.评估脑梗死的严重程度 C.识别和评估大血管病变 D.判断是否存在缺血半暗带  E.评估侧枝循环情况,A.判断脑卒中的发生时间 
2312,13,2,6,39. 下列哪项不属于枕骨大孔疝的特征性临床表现(2.5分),A.枕下疼痛 B.剧烈头痛伴喷射性呕吐 C.项强或强迫头 D.早期出现生命体征改变 E.后组脑神经受累：眩晕、听力减退,B.剧烈头痛伴喷射性呕吐
3183,16,2,6,4. 引起蛛网膜下腔出血最常见的原因是(2.5分),A.动脉瘤 B.脑动静脉畸形 C.烟雾病 D.脑肿瘤 E.血管炎,A.动脉瘤
600,8,2,6,35. 原发性蛛网膜下腔出血最常见病因是 (2.0分),A.动脉瘤 B.高血压 C.动静脉畸形 D.血管炎 E.白血病,A.动脉瘤
266,7,2,6,16. 脑血栓形成最常见的病因是：(3.0分),A.风湿性心脏病 B.动脉粥样硬化  C.高血压 D.颅内动脉瘤  E.高脂血症 ,B.动脉粥样硬化 
3182,16,2,6,3. 患者，男，70岁，右侧肢体无力1月，既往高血压史，心房颤动史。查体:神清，右侧鼻唇沟浅，右侧肢体肌力3级，右侧巴氏征阳性。头颅CT示左侧大脑半球低密度灶，MRA未见颅内明显血管狭窄。下列药物中，该患者二级预防首选的治疗药物是：(2.5分),A.阿司匹林 B.华法令 C.蚓激酶 D.氯吡格雷 E.尼莫地平,B.华法令
1613,11,2,6,19. 男，26岁，清晨如厕时突发雷击样头痛，急诊头颅CT考虑蛛网膜下腔出血，经检查发现颅内动脉瘤。为了预防再出血，最根本措施是(2.0分),A.应用脱水剂 B.控制血压在正常水平 C.应用止血剂     D.避免情绪激动及突然用力 E.及时进行动脉瘤手术,E.及时进行动脉瘤手术
2829,15,2,6,22. 颅内压增高的常见临床表现不包括：(2.5分),A.清晨易发生头痛，  B.头痛伴喷射性呕吐 C.双眼视物模糊，结膜肿胀 D.用力，咳嗽，大便，弯腰时头痛加重 E.双侧额颞部弥漫性胀痛,C.双眼视物模糊，结膜肿胀
2835,15,2,6,28. 下列关于急性缺血性脑卒中患者的治疗，正确的是： (2.5分),A.发病6h内的患者，无需影像学评估可直接溶栓或采取动脉内治疗 B.发病6h内的患者，明确存在大血管闭塞，必须经灌注成像评估组织状况才能溶栓或采取动脉内治疗 C.发病6h以上的患者不能采用动脉内治疗 D.发病6h以上的患者可以采用灌注成像帮助筛选适合进行动脉内治疗的患者 E.发病时间不明的患者不能采用动脉内治疗,D.发病6h以上的患者可以采用灌注成像帮助筛选适合进行动脉内治疗的患者
2469,14,2,6,17. 男，65岁，突发右侧肢体无力三小时，无发热，查体：神清，右侧中枢性面瘫，右侧肢体肌力4级，右侧偏身感觉减退，查头颅CT未见明显异常，既往2型糖尿病史5年。病变责任血管可能是(2.5分),A.左侧大脑中动脉 B.右侧大脑中动脉 C.右侧颈内动脉 D.基底动脉 E.右侧大脑后动脉,B.右侧大脑中动脉
1262,10,2,6,16. 蛛网膜下腔出血出现单侧眼睑下垂，需考虑(2.0分),A.前交通动脉瘤 B.基底动脉瘤 C.椎动脉瘤 D.颈内动脉瘤 E.后交通动脉瘤,E.后交通动脉瘤
576,8,2,6,11. 枕骨大孔疝与小脑幕切迹疝主要鉴别点在于： (2.0分),A.头痛剧烈 B.呕吐频繁 C.脉搏加快，血压升高 D.躁动不安 E.呼吸骤停在早期出现,E.呼吸骤停在早期出现
585,8,2,6,20. 一动脉瘤破裂患者，昏迷，中度瘫痪，请问其Hunt-Hess分级为  (2.0分),A.一级 B.二级 C.三级 D.四级 E.五级,D.四级
955,9,2,6,32. 头皮帽状腱膜下血肿不能吸收者应：(2.0分),A.切开止血 B.在严密的无菌条件下进行穿刺抽出积血加压包扎 C.穿刺抽血注入抗生素 D.等待血肿自行吸收 E.应用止血药物,B.在严密的无菌条件下进行穿刺抽出积血加压包扎
611,8,2,6,46. 关于视紫红质的特性，错的是(2.0分),A.只存在于视杆细胞中  B.是一种结合蛋白质 C.在暗处只有合成  D.对光的敏感度与其含量呈正比 E.亮处分解，暗处合成是一个可逆反应,C.在暗处只有合成 
613,8,2,6,48. 维生素A 严重缺乏，可影响人(2.0分),A.在明处的视力  B.色觉  C.在暗处的视力  D.立体视觉  E.视野范围,C.在暗处的视力 
942,9,2,6,19. 溶栓的理论基础和目的是由于(2.0分),A.在脑缺血超早期治疗的时间窗内存在缺血半暗带，而通过溶栓缺血半暗带有可能被拯救 B.目的是为了拯救梗塞中心的坏死区 C.梗塞区的全部脑组织通过溶栓都有希望被拯救 D.不管是否存在缺血半暗带溶栓都是有效的 E.脑缺血超早期治疗的时间窗为3～6天 ,A.在脑缺血超早期治疗的时间窗内存在缺血半暗带，而通过溶栓缺血半暗带有可能被拯救
591,8,2,6,26. 脑出血最常见部位 (2.0分),A.丘脑 B.小脑 C.基底节 D.脑叶 E.脑室,C.基底节
3184,16,2,6,5. 高血压脑出血好发部位是(2.5分),A.脑桥 B.小脑 C.皮层 D.基底节 E.延髓,D.基底节
1253,10,2,6,7. 高血压脑出血好发于 (2.0分),A.脑干 B.小脑 C.壳核附近 D.脑叶 E.脑室,C.壳核附近
3187,16,2,6,8. 椎基底动脉血栓不会出现的症状是(2.5分),A.眩晕 B.复视 C.失语 D.偏瘫 E.吞咽困难,B.复视
1295,10,2,6,49. 下列哪根血管闭塞最容易导致偏瘫 (2.0分),A.大脑中动脉 B.大脑后动脉 C.大脑前动脉 D.小脑后下动脉 E.小脑前下动脉,A.大脑中动脉
2833,15,2,6,26. 以下不属于脑Willis环的结构： (2.5分),A.颈内动脉 B.大脑后动脉 C.大脑前动脉 D.大脑中动脉 E.后交通动脉,D.大脑中动脉
1248,10,2,6,2. 椎－基底动脉系统TIA不包括(2.0分),A.跌倒发作 B.共济失调 C.异常的眼球运动 D.失读 E.交叉性运动或感觉障碍,D.失读
1270,10,2,6,24. 颅内压增高"三主症"包括 (2.0分),A.偏瘫，偏盲，偏身感觉障碍 B.头痛，呕吐，偏瘫 C.头痛，抽搐，意识障碍 D.头痛，呕吐，视乳头水肿 E.头痛，呕吐，血压增高,D.头痛，呕吐，视乳头水肿
575,8,2,6,10. 颅内压增高病人，发生呕吐常出现在： (2.0分),A.清晨 B.夜间 C.餐后 D.头痛剧烈时 E.咳嗽时,D.头痛剧烈时
593,8,2,6,28. 脑出血最为敏感的影像学检查为 (2.0分),A.头颅CT B.头颅MRI C.DSA D.CTA E.TCD,A.头颅CT
2820,15,2,6,"13. 男,50岁,与人吵架后出现头痛,为炸裂样痛,伴恶心呕吐，体格检查示神清，右侧肢体肌力3级，右侧病理征阳性，余神经系统体格检查无殊。为明确诊断，首选辅助检查为： (2.5分)",A.肌电图 B.脑电图 C.头颅CT平扫 D.经颅多普勒 E.头颅MR灌注,C.头颅CT平扫
252,7,2,6,2. 诊断脑出血最迅速、最可靠的检查是：(3.0分),A.脑电图检查 B.头颅CT扫描   C.脑血管造影                  D.脑脊液检查 E.头颅MRI检查 ,B.头颅CT扫描  
3181,16,2,6,2. 有助于判断脑部梗死部位的检查是(2.5分),A.重复电刺激 B.脑电图 C.经颅多普勒 D.头颅MRI E.DSA,D.头颅MRI
