number,grade,module,week,question_stem,choice,correct_answer
89,6,3,3,17. 洋地黄药物慎用或不建议应用的临床情况不包括：(2.5分),A.心包缩窄所致心力衰竭； B.肥厚型心肌病，窦性心律； C.风湿性心脏病单纯二尖瓣狭窄，窦性心律； D.房室传导阻滞合并心衰，已经安置心脏起搏器； E.肺原性心脏病，窦性心律,D.房室传导阻滞合并心衰，已经安置心脏起搏器；
90,6,3,3,18. 提示有心力衰竭的较早出现的临床征象是：(2.5分),A.coronary artery disease with myocardiac infarction； B.dyspnea on exertion； C.abnormal cardiac structure； D.paroxysmal nocturnal dyspnea,B.dyspnea on exertion；
91,6,3,3,19. 下述哪项原因不会引起高心输出量性心力衰竭(2.5分),A.甲亢 B.动静脉瘘 C.VitB1缺乏 D.贫血 E.二尖瓣狭窄,E.二尖瓣狭窄
92,6,3,3,20. 心力衰竭时血液灌流量减少最显著的器官是(2.5分),A.骨胳肌 B.皮肤 C.肾 D.心脏 E.肝,C.肾
93,6,3,3,21. 心力衰竭时有关心率加快的叙述，哪项是不正确的(2.5分),A.心率加快是最容易被迅速动员起来的一种代偿活动 B.心率越快其代偿效果越好 C.心率加快可能与交感神经兴奋有关 D.无论急性或慢性心力衰竭，心率都加快 E.代偿作用有限，不太经济,B.心率越快其代偿效果越好
94,6,3,3,22. 以下哪一项不属于血管扩张药治疗充血性心力衰竭的机制？(3.0分),A.降低左室舒张末压，进而缓解肺充血 B.舒张静脉，减少回心血量，降低心脏前负荷 C.舒张小动脉，降低外周阻力，进而降低心脏后负荷 D.增加心输出量，增加动脉供血 E.直接抑制Na+-K+-ATP酶活性，增强迷走神经活性,E.直接抑制Na+-K+-ATP酶活性，增强迷走神经活性
95,6,3,3,23. 心力衰竭的常见诱发因素中，心律失常是一个重要原因，临床多见在：(2.5分),A.窦性心动过缓； B.窦性心动过速； C.心房颤动； D.心室颤动,C.心房颤动；
96,6,3,3,24. 对动脉粥样硬化的粥样斑块描述错误的是(2.5分),A.有胆固醇结晶 B.有肉芽组织 C.有坏死物 D.有钙盐沉积 E.该处中膜平滑肌细胞肥大增生,E.该处中膜平滑肌细胞肥大增生
97,6,3,3,25. 属于结构蛋白缺陷病的是：(2.5分),A.家族性高胆固醇血症 B.Hb Lepore C.血友病A D.DMD E.β地中海贫血,D.DMD
98,6,3,3,26. 可引起心肌缺血而诱发心绞痛的降压药是(2.5分),A.Prazosion B.Reserpine C.Clonidine D.Hydralazine E.Propranolol,D.Hydralazine
99,6,3,3,27. 钙拮抗药不具备以下哪一项作用？(3.0分),A.负性肌力 B.负性频率 C.收缩支气管平滑肌 D.扩张血管 E.保护缺血心肌,C.收缩支气管平滑肌
100,6,3,3,28. A 10-year-old female presents with chest pain and unusual skin patches over her elbows and knees. Her father died of a heart attack at age 35 and her mother is known to have high cholesterol. Her physician suspects familial hypercholesterolemia in the par(2.5分),A.B100 B.B48 C.CII D.AI E.E,A.B100
101,6,3,3,29. Which of the following best explains why statin therapy is effective for individuals with hypercholesterolemia?(2.5分),"A.Statins bind to LDL receptor, displacing cholesterol and inhibiting cholesterol synthesis B.Statins inhibit HMG-CoA synthase, key step for synthesis of mevalonate that inhibits fatty acid synthesis C.Statins stimulate thiolase, thus making more malonyl CoA for inhibition of the tricarboxylic acid cycle D.Statins inhibit HMG-CoA reductase, a key regulator of cholesterol synthesis E.Statins stimulate synthesis of trans-unsaturated fatty acid","D.Statins inhibit HMG-CoA reductase, a key regulator of cholesterol synthesis"
102,6,3,3,30. 下述心力衰竭的定义，哪项是正确的(2.5分),A.每博心输出量低于正常 B.心输出量抵于正常 C.心脏指数低与于正常 D.由原发性心肌舒缩功能障碍引起的泵衰竭 E.心输出量绝对或相对减少，不足以满足全身组织代谢需要,E.心输出量绝对或相对减少，不足以满足全身组织代谢需要
103,6,3,3,31. 急性心力衰竭的中心环节是：(2.5分),A.肾脏灌注不足； B.肝脏淤血； C.肺瘀血； D.肺水肿；  E.以上都正确,D.肺水肿； 
104,6,3,3,32. 胆固醇的逆向转运是下列哪一种血浆脂蛋白参与的？(2.5分),A.HDL B.LDL C.VLDL D.CM E.IDL,A.HDL
105,6,3,3,33. 密度最低的血浆脂蛋白是                (2.5分),A. 脂蛋白                                 B.乳糜微粒                              C.前 脂蛋白 D. 脂蛋白                   E.脂蛋白(a)     ,B.乳糜微粒                             
106,6,3,3,34. 对动脉粥样硬化的描述，下列哪一项是错误的：(3.0分),A.吸烟是动脉粥样硬化的危险因素之一 B.动脉粥样硬化多见于中、老年人 C.女性在绝经前动脉粥样硬化的发病率高于同龄组男性 D.动脉粥样硬化主要累及大、中动脉 E.动脉粥样硬化病变处易合并血栓形成,C.女性在绝经前动脉粥样硬化的发病率高于同龄组男性
107,6,3,3,35. 载脂蛋白AI是下列哪一种酶的激活剂？(2.5分),A.脂蛋白脂酶 B.LCAT C.脂肪组织脂肪酶 D.肝脂酶 E.胰脂酶,B.LCAT
108,6,3,3,1. 强心苷中毒时的停药指征是（多选）(5.0分),A.室性早搏 B.剧烈呕吐 C.色视 D.便秘 E.心动过缓（低于60次/分以下）,A.室性早搏 B.剧烈呕吐 C.色视 E.心动过缓（低于60次/分以下）
109,6,3,3,2. 强心苷用于治疗心力衰竭是因为可以（多选）(5.0分),A.增加肾血流量 B.增加心输出量 C.缩小已扩大的心脏 D.增加回心血量 E.降低中心静脉压,A.增加肾血流量 B.增加心输出量 C.缩小已扩大的心脏 D.增加回心血量 E.降低中心静脉压
405,7,3,3,2. 男，30岁，因发作性胸骨后压迫感诊断为冠心病，心绞痛，既往患高血压、糖尿病，吸烟10年。其父患冠心病。该患者患冠心病的危险因素不包括下列哪项(2.0分),A.高血压病 B.糖尿病 C.冠心病家族史 D.吸烟 E.青年男性,E.青年男性
406,7,3,3,3. Propranolol与nitroglycerin合用治疗心绞痛，主要是由于两者(2.0分),A.明显扩张冠状血管 B.在降低心肌耗氧量方面有协同作用 C.明显减慢心率 D.增加心室容量 E.抑制心肌收缩力，使耗氧量降低,B.在降低心肌耗氧量方面有协同作用
408,7,3,3,5. 钙拮抗药不能用于(2.0分),A.阵发性室上性心动过速 B.II～III度房室传导阻滞  C.高血压 D.心绞痛 E.脑血管病,B.II～III度房室传导阻滞 
409,7,3,3,6. 泡沫细胞来源于下列哪种细胞(2.0分),A.嗜酸性粒细胞  B.单核巨噬细胞  C.淋巴细胞  D.中性粒细胞  E.肥大细胞,B.单核巨噬细胞 
410,7,3,3,7. 患者可能出现的并发症不包括： (2.0分),A.感染性心内膜炎 B.梗死后心绞痛  C.室性心动过速 D.室间隔穿孔 E.梗死后综合征,A.感染性心内膜炎
411,7,3,3,8. 不应该立即采取的措施是：(2.0分),A.吸氧 B.吗啡注射  C.静脉溶栓 D.使用强心药物 E.应用硝酸脂类 F.急诊冠脉血运重建,D.使用强心药物
412,7,3,3,9. Familial hypercholesterolemia(2.0分),"A.Is an example of a disease in which gene therapy is being tested B.Is an important cause of inherited heart disease C.Can be caused by defects in receptor-mediated endocytosis D.A and B only E.A, B, and C","E.A, B, and C"
415,7,3,3,12. 诊断急性心肌梗死最常用的非创伤性检查方法是(2.0分),A.24小时动态心电田 B.超声心动图 C.体表心电图 D.心电图运动负荷试验 E.心脏CT检查,C.体表心电图
416,7,3,3,13. 下列那一项是心室后负荷(2.0分),A.减慢射血期心室内压 B.主动脉血压 C.快速射血期心室内压 D.等容收缩初期心室内压 E.心房内压,B.主动脉血压
418,7,3,3,15. 冠状动脉粥样硬化常见部位除外(2.0分),A.左后降支 B.右冠状动脉 C.左前降支 D.左旋支 E.右旋支,A.左后降支
420,7,3,3,17. HMGCoA还原酶抑制药的主要作用是  (2.0分),A.降低血浆HDL水平 B.抑制凝血酶 C.抑制ACE D.降低血浆TC水平 E.降低血浆TG水平,D.降低血浆TC水平
422,7,3,3,19. 胸骨旁左室长轴切面可以观察到下列结构，但除外：(2.0分),A.二尖瓣   B.左心房   C.左心室  D.肺动脉,D.肺动脉
423,7,3,3,20. 右心衰竭时所引起的组织水肿，其主要原因是(2.0分),A.血浆胶体渗透压降低 B.淋巴回流受阻 C.毛细血管压升高 D.组织液静水压降低 E.组织液胶体渗透压升高,C.毛细血管压升高
425,7,3,3,22. 强心甙禁用于(2.0分),A.阵发性室上性心动过速 B.房颤动 C.慢性心功能不全 D.室性心动过速 E.房扑动,D.室性心动过速
426,7,3,3,23. Nitroglycerin没有下列哪一种作用？(2.0分),A.增加心率 B.增加心室壁肌张力 C.减少回心血量 D.扩张容量血管 E.降低心肌耗氧量,B.增加心室壁肌张力
427,7,3,3,24. The synthesis of cholesterol can be inhibited by(2.0分),A.Colestipol B.Ezetimibe C.Rosuvastatin  D.Colesevelam,C.Rosuvastatin 
429,7,3,3,26. 对于彩色多普勒血流显像（CDFI）下列描述正确的是：(2.0分),"A.血流显示方向与流速呈正比  B.动脉血显示为红色, 静脉血显示为蓝色  C.血氧饱和度越高，血流显示越明亮   D.血流显示色彩取决于血流方向",D.血流显示色彩取决于血流方向
431,7,3,3,28. FrankStarling定律是指，在一定范围内(2.0分),A.心室舒张末期容积与心肌初长度呈正比 B.心室收缩末期容积与心肌初长度呈正比 C.心室舒张末期压力与心肌初长度呈正比 D.心肌收缩力与心肌初长度呈正比 E.心肌收缩力与心室收缩末期容积呈正比,A.心室舒张末期容积与心肌初长度呈正比
432,7,3,3,29. 单纯房间隔缺损，超声心动图上可见哪项表现：(2.0分),A.左室肥厚  B.左室扩大  C.右室扩大  D.室间隔向右室膨隆,C.右室扩大 
433,7,3,3,30. 关于连续波多普勒，下列叙述哪项不正确：                            (2.0分),A.评价通过狭窄口的压力阶差 B.定点测量血流速度 C.测量高速血流 D.评价瓣口反流压力阶差。,B.定点测量血流速度
434,7,3,3,31. 风湿性心脏病单纯二尖瓣狭窄，不出现下列哪种情况：(2.0分),A.左房增大 B.右心扩大 C.二尖瓣舒张期高速血流 D.左室肥厚  ,D.左室肥厚  
436,7,3,3,33. 心力衰竭治疗中减轻心脏负荷的措施下列哪项不正确：(2.0分),A.洋地黄的应用； B.限制钠盐摄入； C.限制水分的摄入； D.血管扩张剂的应用； E.利尿剂的应用,A.洋地黄的应用；
437,7,3,3,34. 下列各类型心绞痛中，属于劳累性心绞痛的是(2.0分),A.变异型心绞痛 B.梗塞后心绞痛 C.恶化型心绞痛 D.卧位型心绞痛 E.急性冠状动脉功能不全,C.恶化型心绞痛
438,7,3,3,35. 心绞痛发生的原因和诱因不包括(2.0分),A.冠状动脉畸形 B.甲亢 C.二尖瓣狭窄 D.主动脉瓣狭窄 E.肥厚型心肌病,C.二尖瓣狭窄
440,7,3,3,37. 男，56岁，一年来每于剧烈活动时或饱餐后发作剑突下疼痛，向咽部放射，持续数分钟可自行缓解。2小时来疼痛剧烈，不能缓解，向胸部及后背部放射。伴憋闷，大汗。该病人首先考虑的诊断是(2.0分),A.急性肺动脉栓塞 B.自发性气胸 C.消化道溃疡 D.主动脉夹层分离 E.急性心肌梗死,E.急性心肌梗死
441,7,3,3,38. 能扩张小动脉，作用强大而短暂，可用作CHF急性发作的扩血管药是(2.0分),A.硝苯地平 B.硝酸甘油 C.硝普钠 D.肼屈嗪 E.哌唑嗪,C.硝普钠
442,7,3,3,39. 用三尖瓣返流血流怎样定量计算肺动脉收缩压：(2.0分),A.RVSP = △ P（AR）（主动脉瓣返流峰速换算压差）+ RAP B.RVSP = △ P（MR）（二尖瓣返流峰速换算压差）+ RAP C.RVSP = △P（TR）（三尖瓣返流峰速换算压差）+ RAP D.RVSP = △ P（TR）（三尖瓣返流峰速换算压差）－RAP,C.RVSP = △P（TR）（三尖瓣返流峰速换算压差）+ RAP
443,7,3,3,40. 关于脂纹脂斑期的病理变化错误的是(2.0分),A.镜下可见内皮下大量泡沫细胞 B.病变区不隆起或轻微隆起 C.病变内膜可见针帽大小斑点及宽约１- 2mm长短不一黄色条纹 D.为可逆性病变  E.镜下可见内皮下大量胆固醇结晶,E.镜下可见内皮下大量胆固醇结晶
444,7,3,3,41. 强心苷作用持续时间主要取决于： (2.0分),A.含羟基数目多少，极性高低 B.血浆蛋白结合率 C.口服吸收率 D.代谢转化率  E.组织分布 ,A.含羟基数目多少，极性高低
445,7,3,3,42. 米力农只作短期静脉给药，不能久用的主要原因是：(2.0分),A.心律失常 病死率增加  B.耐药  C.血小板减少  D.肾功能减退  E.β受体下调 ,A.心律失常 病死率增加 
446,7,3,3,43. 强心苷类药中极性最低，口服吸收率最高，肾排泄最低，半衰期最长的是：(2.0分),A.洋地黄毒苷  B.毒毛旋花子苷Ｋ  C.西地兰  D.地高辛  E.去乙酰基毛花苷丙 ,A.洋地黄毒苷 
447,7,3,3,44. 关于强心苷的作用，下列哪点是错误的：(2.0分),A.治疗量因加速K+外流而降低窦房结的自律性  B.治疗量因减慢Ca2+内流而减慢房室结的传导  C.因减少K+向浦氏纤维内转运而增加其自律性  D.因加速K+外流而延长心房肌的有效不应期  E.中毒剂量因促进Ca2+内流而引起迟后除极 ,D.因加速K+外流而延长心房肌的有效不应期 
448,7,3,3,45. 血管扩张药治疗心衰的药理学基础是(2.0分),A.降低心输出量 B.降低血压 C.改善冠脉血流 D.扩张动静脉，降低心脏前后负荷 E.上都是,D.扩张动静脉，降低心脏前后负荷
449,7,3,3,46. A young man with familial hypercholesterolemia is rushed to the hospital with crushing chest pain radiating to his left arm and a probable heart attack. Which of the following treatments should be considered?(2.0分),A.Fibrinogen infusion B.Heparin infusion C.Thrombin infusion D.A platelet transfusion E.Tissue plasminogen activator infusion,E.Tissue plasminogen activator infusion
450,7,3,3,47. 诊断冠心病最常用的非创伤性检查方法是(2.0分),A.心电图运动负荷试验 B.24小时动态心电田 C.休息时心电图 D.超声心动图 E.心脏CT检查,A.心电图运动负荷试验
451,7,3,3,48. BNP测定哪个超过下列数值（pg/ml），临床慢性心力衰竭的诊断有参考意义：(2.0分),A.100； B.200； C.1000； D.400,D.400
713,8,3,3,1. 冠心病心绞痛与心肌梗死根本的不同是(2.5分),A.发作部位不同 B.发作性质不同 C.伴随症状不同 D.心电图缺血表现不同 E.有无心肌细胞坏死,E.有无心肌细胞坏死
714,8,3,3,2. 心肌梗死患者长期治疗的一般药物不包括： (2.5分),A.血管紧张素转化酶抑制剂  B.倍他受体阻滞剂 C.钙离子拮抗剂 D.抗血小板药物 E.他汀类药物,C.钙离子拮抗剂
722,8,3,3,10. 下列因素中，引起肺循环血管平滑肌收缩反应最重要的是(2.5分),A.低 O2 B.H+增加 C.5- HT增加 D.CO2减少 E.组织胺增多,A.低 O2
724,8,3,3,12. 动脉粥样硬化的基本病变包括(2.5分),A.脂纹脂斑 B.纤维斑块  C.粥样斑块  D.继发病变  E.以上均可见,E.以上均可见
730,8,3,3,18. 关于心力衰竭的叙述，下面哪项适用于所有心衰病人(2.5分),A.心力衰竭病人心肌肥大 B.心力衰竭病人血容量增加 C.心力衰竭病人心输出量低于正常 D.心力衰竭病人动静脉氧含量差增大 E.心力衰竭病人心率加快,C.心力衰竭病人心输出量低于正常
731,8,3,3,19. 左心衰竭病人新近出现右心衰竭，会表现出(2.5分),A.肺淤血，水肿加重 B.肺淤血、水肿减轻 C.肺淤血、体循环淤血均加重 D.肺淤血、体循环淤血均减轻 E.肺淤血加重、体循环淤血减轻,C.肺淤血、体循环淤血均加重
732,8,3,3,20. 心力衰竭时，机体不可能出现哪项变化(2.5分),A.通过紧张源性扩张加强心肌收缩力 B.交感神经兴奋使心率加快 C.肾素血管紧张素醛固酮系统激活，增加血容量 D.组织摄氧和利用氧能力增强 E.动脉压和静脉压可保持正常,E.动脉压和静脉压可保持正常
733,8,3,3,21. 左心功能不全时发生呼吸困难的主要机制是(2.5分),A.心脏缺血缺氧 B.低血压 C.肺淤血、肺水肿 D.体循环淤血，回心血量减少 E.以上都不是,C.肺淤血、肺水肿
736,8,3,3,24. 调血脂药Fibrates 和statins联合应用可增加发生率的不良反应是(2.5分),A.胆囊炎 B.头痛 C.腹泻 D.肌病 E.痛风,D.肌病
737,8,3,3,25. 能阻断肠道胆固醇吸收的药物是(2.5分),A.烟酸 B.吉非贝齐 C.苯扎贝特 D.考来烯胺 E.氯贝特,D.考来烯胺
738,8,3,3,26. 长期使用可引起胆结石的药物是(2.5分),A.氯贝丁脂 B.洛伐他汀 C.烟酸 D.考来烯胺 E.吉非贝齐,A.氯贝丁脂
740,8,3,3,28. Nitroglycerin、β-blockers和Calcium channel blocker治疗心绞痛的共同作用是(2.5分),A.抑制心肌收缩力 B.延长射血时间 C.减慢心率 D.降低心肌耗氧量 E.减少心室容积,D.降低心肌耗氧量
741,8,3,3,29. Calcium channel blocker不能用于(2.5分),A.阵发性室上性心动过速 B.II～III度房室传导阻滞  C.心绞痛 D.高血压 E.脑血管病,B.II～III度房室传导阻滞 
742,8,3,3,30. 扩张血管作用较强的Calcium channel blocker是(2.5分),A.Verapamil B.Diltiazem C.Sodium nitroprusside  D.Nitroglycerin E.Nifedipine,E.Nifedipine
743,8,3,3,31. 治疗变异型心绞痛最为有效的药物是(2.5分),A.Nitroglycerin B.Isosorbide dinitrate C.Propranolol D.Nifedipine E.Metoprolol,D.Nifedipine
744,8,3,3,32. 下列不良反应与Nitroglycerin的扩血管作用无关的是(2.5分),A.面部潮红 B.眼内压升高 C.体位性低血压 D.高铁血红蛋白血症 E.搏动性头痛,D.高铁血红蛋白血症
745,8,3,3,33. 强心苷中毒出现室性早搏和房室传导阻滞的首选药物是：(2.5分),A.苯妥英钠 B.氯化钾  C.异丙肾上腺素  D.阿托品  E.奎尼丁 ,A.苯妥英钠
746,8,3,3,34. 下列哪一种药物不适用于治疗充血性心力衰竭：(2.5分),A.卡托普利 B.硝普钠 C.哌唑嗪 D.氨氯地平 E.异丙肾上腺素,E.异丙肾上腺素
747,8,3,3,35. 能增加细胞内cAMP含量的药物是：(2.5分),A.卡托普利  B.依那普利  C.氨力农  D.氨氯地平  E.地高辛 ,C.氨力农 
748,8,3,3,36. 强心苷治疗心衰的原发作用是：(2.5分),A.使已扩大的心室容积缩小 B.增加心肌收缩性 C.增加心脏工作效率 D.减慢心率 E.降低室壁肌张力及心肌耗氧量,B.增加心肌收缩性
750,8,3,3,38. 解除地高辛致死性中毒最好选用：(2.5分),A.氯化钾静脉滴注  B.利多卡因  C.苯妥英钠  D.地高辛抗体  E.普鲁卡因胺心腔注射,D.地高辛抗体 
1035,9,3,3,3. 含载脂蛋白B100最多的血浆脂蛋白是(2.5分),A.HDL B.LDL C.VLDL D.CM E.CM残粒,B.LDL
1040,9,3,3,8. A 38-year-old man in a rural area presents to a physician for an employment physical. Ocular examination reveals small opaque rings on the lower edge of the iris in the anterior chamber of the eye. Nodular lesions are found on his Achilles tendon. Successful therapy should be aimed at increasing which of the following gene products in hepatocyte cell membranes? (2.5分),A.Apo B-100 B.Apo B-100 receptor C.Apo E D.Apo E receptor E.Lecithin cholesterol acyltransferase,B.Apo B-100 receptor
1041,9,3,3,9. 动脉粥样硬化病变主要发生于(2.5分),A.大中等动脉  B.小动脉  C.细动脉  D.微动脉  E.后微动脉,A.大中等动脉 
1042,9,3,3,10. 关于心肌梗死的叙述，下列哪项是错误的 (2.5分),A.梗死多发生在左心室前壁及室间隔前 2/3  B.梗死区可有血栓形成  C.梗死灶累及心内膜下层心肌超过心肌厚度2/3以上但未累及全层为心内膜下梗死  D.病变多属于贫血性梗死 E.心肌梗死系心肌严重而持续性缺血所致的心肌缺血性坏死 ,C.梗死灶累及心内膜下层心肌超过心肌厚度2/3以上但未累及全层为心内膜下梗死 
1043,9,3,3,11. 下列动脉粥样硬化常见病因中不包括 (2.5分),A.高脂血症 B.高血压  C.高胆固醇血症 D.吸烟  E.高密度脂蛋白增高,E.高密度脂蛋白增高
1044,9,3,3,12. 下述哪种成分是粥样斑块中所不具备的? (2.5分),A.胶原纤维 B.胆固醇结晶 C.坏死物质                      D.泡沫细胞 E.中性白细胞,E.中性白细胞
1045,9,3,3,13. Which one of the following is not HMG-CoA reductase inhibitor (2.5分),A.Lovastatin B.Metoprolol C.Simvastatin D.Pravastatin E.Atorvastatin,B.Metoprolol
1049,9,3,3,17. 强心苷加强心肌收缩力是通过(2.5分),A.阻断心迷走神经 B.兴奋β-受体 C.抑制心肌细胞Na+-K+-ATP酶 D.促进交感神经递质释放 E.抑制心迷走神经递质释放,C.抑制心肌细胞Na+-K+-ATP酶
1052,9,3,3,20. 应用强心苷无效的心功能不全类型是(2.5分),A.高血压所致的心功能不全 B.先天性心脏病所致的心功能不全 C.甲状腺功能亢进所致的心功能不全 D.肺原性心脏病所致的心功能不全 E.缩窄性心包炎所致的心功能不全,E.缩窄性心包炎所致的心功能不全
1059,9,3,3,27. angiotensin converting enzyme inhibitor and beta adrenergic receptor blocker are two kinds of drugs for patients with heart failure because(2.5分),A.可以减轻心脏负荷 B.增加心脏排血量 C.降低死亡率和改善预后 D.针对病因进行治疗,C.降低死亡率和改善预后
1060,9,3,3,28. 洋地黄中毒的最常见临床表现是(2.5分),A.神经系统症状 B.房性心动过速 C.房室传导阻滞 D.室性早搏 E.心房颤动,D.室性早搏
1065,9,3,3,33. 超声波属于(2.5分),A.电磁波  B.机械波 C.可以在真空中传播的波 D.可听见的声波,B.机械波
1066,9,3,3,34. 超声波波长为(2.5分),A.<16Hz B.16~104Hz  C.＞2 104Hz  D.108 ~1010Hz ,C.＞2 104Hz 
1068,9,3,3,36. 对疑有心内粘液瘤的患者，超声心动图诊断主要应用哪种模式进行确诊(2.5分),A.频谱多普勒检测心腔与大动脉间有无异常血流 B.彩色多普勒观察观察心房肿瘤内有无收缩期血流 C.二维超声显示肿瘤的部位、大小、活动性与室壁的关系 D.M型超声观察心腔壁的运动,C.二维超声显示肿瘤的部位、大小、活动性与室壁的关系
1071,9,3,3,39. 血小板的止血功能，错误的是(2.5分),A.黏附 B.释放 C.凝集 D.收缩 E.迁移,E.迁移
1072,9,3,3,40. 凝血酶的主要作用是(2.5分),A.激活因子Ⅻ B.促进血小板聚集 C.使纤维蛋白原变为纤维蛋白 D.加速因子Ⅶ复合物的形成 E.加速凝血酶原复合物的形成,C.使纤维蛋白原变为纤维蛋白
1329,10,3,3,1. 脂蛋白脂肪酶(LPL)催化(2.5分),A.脂肪细胞中甘油三酯水解 B.肝细胞中甘油三酯水解 C.VLDL中甘油三酯水解 D.HDL中甘油三酯水解 E.LDL中甘油三酯水解,C.VLDL中甘油三酯水解
1330,10,3,3,2. 含载脂蛋白B48的血浆脂蛋白是(2.5分),A.HDL B.IDL C.LDL D.CM E.VLDL,D.CM
1331,10,3,3,3. 内源性胆固醇主要由下列哪一种血浆脂蛋白运输？ (2.5分),A.HDL B.HDL2 C.LDL D.CM E.HDL3,C.LDL
1333,10,3,3,5. Who got "The Nobel Prize in Medicine 1985" for their (his) discoveries concerning the regulation of cholesterol metabolism? (2.5分),A.Brown MS and Goldstein JL B.Pauling L C.Sanger F D.Mullis K E.Fire AZ and Mello CC,A.Brown MS and Goldstein JL
1334,10,3,3,"6. In familial hypercholesterolemia, individuals homozygous for the allele causing the disorder completely lack receptors on liver cells that take up cholesterol from the blood stream. Heterozygotes have one-half the number of receptors while individuals homozygous for the normal allele are phenotypically normal. This is an example of (2.5分)",A.complete dominance B.incomplete dominance  C.codominance D.epistasis（上位性）,B.incomplete dominance 
1335,10,3,3,7. 动脉瘤最好发的部位是(2.5分),A.冠状动脉 B.下肢动脉 C.主动脉及脑血管 D.肾动脉 E.上肢动脉,C.主动脉及脑血管
1337,10,3,3,9. 心肌梗死的最常见部位是(2.5分),A.左心室侧壁 B.左心室前壁 C.左心房  D.右心房  E.二尖瓣,B.左心室前壁
1339,10,3,3,11. 下列药物中具有抗LDL氧化修饰作用的是(2.5分),A.洛伐他汀 B.非诺贝特 C.阿昔莫司 D.考来替泊 E.普罗布考,E.普罗布考
