number,grade,module,week,question_stem,choice,correct_answer
293,6,3,8,11. 毁损视上核后，动物的尿液将发生如下变化(3.0分),A.尿量减少，渗透压降低 B.尿量增加，渗透压升高 C.尿量增加，渗透压降低 D.尿量减少，渗透压升高 E.尿量增加，渗透压不变,C.尿量增加，渗透压降低
294,6,3,8,12. 第3个月的胎儿肾脏开始行使排泄功能，将尿液排入：(2.0分),A.卵黄囊； B.胚内体腔； C.羊膜腔； D.泄殖腔。,C.羊膜腔；
295,6,3,8,13. Most reabsorption of substances from the glomerular filtrate occurs in the.(3.0分),A.proximal convoluted tubule  B.ureter  C.collecting tubule D.glomerulus  E.distal convoluted tubule,A.proximal convoluted tubule 
296,6,3,8,14. 肾小球滤过率与下列哪种因素无关?(3.0分),A.有效滤过压  B.血压波动  C.滤过膜通透性  D.肾血流量  E.滤过面积,B.血压波动 
297,6,3,8,15. AB增加和AB>SB表明可能有(2.0分),A.代谢性酸中毒  B.代谢性碱中毒 C.呼吸性碱中毒  D.AG增高型代谢性酸中毒 E.混合性碱中毒,B.代谢性碱中毒
298,6,3,8,16. The epithelium of thin segment in nephron is (2.0分),A.simple cuboidal epithelium B.simple squamous epithelium C.simple columnar epithelium D.transitional epithelium E.stratified squamous epithelium,B.simple squamous epithelium
299,6,3,8,17. 肾脏是排泄器官，也是重要的内分泌器官，它所分泌的内分泌激素，下列哪项应除外? (3.0分),A.肾素-血管紧张素  B.1，25-二羟维生素D3 C.前列腺素  D.醛固酮  E.红细胞生成素,D.醛固酮 
300,6,3,8,18. 在近球小管全部被重吸收的物质是(3.0分),A.H2O、Na+ 、Cl- 、K+ B.葡萄糖、氨基酸、维生素 C.尿素、尿酸 D.肌酐 E.氨,B.葡萄糖、氨基酸、维生素
301,6,3,8,19. 与葡萄糖的重吸收密切相关的是(2.0分),A.Ca2+ 的重吸收 B.HCO3- 的重吸收 C.Cl-- 的重吸收 D.K+ 的重吸收 E.Na+ 的重吸收,E.Na+ 的重吸收
302,6,3,8,20. 肾调节水平衡的主要途径是改变(3.0分),A.髓袢重吸收量 B.肾小球滤过率 C.近球小管重吸收量 D.肾血浆流量 E.远曲小管和集合管重吸收量,E.远曲小管和集合管重吸收量
303,6,3,8,21. 对排尿反射的说明错误的是(2.0分),A.具有正反馈调节机制 B.初级中枢与大脑皮质失去联系出现尿潴留 C.高级中枢在大脑皮质 D.初级中枢在脊髓骶段 E.传入神经和传出神经是盆神经,B.初级中枢与大脑皮质失去联系出现尿潴留
304,6,3,8,22. 低钠血症是指血清钠低于(3.0分),A.140mmol/L B.125mmol/L C.30mmol/L D.120mmol/L E.150mmol/L,C.30mmol/L
305,6,3,8,23. 关于层粘连蛋白的描述，以下错误的是(2.0分),A.层粘连蛋白由二条多肽链组成 B.层粘连蛋白的短臂间互相作用形成了片层样网状结构 C.层粘连蛋白空间结构为一个不对称的"十字"型结构 D.以上都错,A.层粘连蛋白由二条多肽链组成
307,6,3,8,25. 下列增强肾脏对尿液浓缩的因素是(3.0分),A.血浆葡萄糖浓度升高 B.血浆ADH浓度升高 C.血浆醛固酮浓度升高  D.血浆ACTH浓度升高 E.血浆Na+浓度升高,B.血浆ADH浓度升高
308,6,3,8,26. 对肾小管上皮细胞H+-Na+ 交换的下述说明，错误的是(3.0分),A.分泌一个H+，重吸收一个Na+ B.H+-Na+ 交换增强时可使血K+ 降低 C.H+ 的分泌伴随Na+、HCO3- 的重吸收 D.有排酸保碱维持内环境PH稳态作用 E.酸中毒时H+-Na+ 交换> K+-Na+ 交换,B.H+-Na+ 交换增强时可使血K+ 降低
309,6,3,8,27. 下列哪一种情况的早期出现神经精神症状(2.0分),A.低渗性脱水 B.高渗性脱水 C.等渗性脱水 D.急性水中毒 E.慢性水中毒 ,D.急性水中毒
310,6,3,8,28. 水肿的概念是指(2.0分),A.细胞外液含量过多 B.体内体液含量过多 C.细胞内液含量过多  D.组织间液或体腔中液体过多 E.血管内液体过多,D.组织间液或体腔中液体过多
311,6,3,8,29. 慢性肾炎治疗的目的在于：(2.0分),A.防止严重并发症 B.使用激素和免疫抑制剂使血尿、蛋白尿完全消失 C.改善症状 D.延缓肾功能进行性恶化  E.浮肿消退,D.延缓肾功能进行性恶化 
312,6,3,8,30. 高钾血症对机体的最大危害是(3.0分),A.心肌收缩性降低 B.低血糖  C.骨骼肌麻痹 D.酸中毒 E.心室纤颤和停跳,E.心室纤颤和停跳
313,6,3,8,31. 关于基底层，以下正确的是(3.0分),A.基底层蛋白聚糖主要是硫酸肝素蛋白聚糖 B.基底层主要由Ⅳ型胶原、层粘连蛋白、巢蛋白、基底膜蛋白聚糖组成。 C.基底层是高度结构化的细胞外基质蛋白复合体。 D.以上都正确,D.以上都正确
314,6,3,8,32. 某肺心病患者，血气分析及电解质测定结果如下： pH 7.28，PaCO2 85.8mmHg，HCO3- 37.8mmol/ L，Cl - 90mmol/L， Na+ 140 mmol/L，可诊断为(2.0分),A.呼吸性碱中毒合并代谢性酸中毒  B.呼吸性碱中毒合并代谢性碱中毒  C.呼吸性酸中毒合并代谢性碱中毒 D.呼吸性酸中毒合并代谢性酸中毒 E.代谢性碱中毒合并代谢性酸中毒,D.呼吸性酸中毒合并代谢性酸中毒
315,6,3,8,33. 下列项目不是代谢性酸中毒的原因(3.0分),A.呕吐  B.高热  C.饥饿 D.休克  E.肾衰,A.呕吐 
316,6,3,8,34. 某肾盂肾炎患者血气分析结果为：pH 7.32，PaCO2 30mmHg（1mmHg=0.133kPa），HCO3- 15mmol/L，可诊断为(3.0分),A.呼吸性碱中毒 B.代谢性碱中毒  C.呼吸性酸中毒  D.代谢性酸中毒  E.混合性酸中毒,D.代谢性酸中毒 
317,6,3,8,35. ADH is produced in the (3.0分),A.adrenal cortex B.anterior pituitary gland C.Juxtaglomerular cells D.hypothalamus E.posterior pituitary gland,D.hypothalamus
318,6,3,8,36. 全身体循环静脉压增高最主要的原因是(3.0分),A.纵隔肿瘤 B.左心衰竭 C.右心衰竭 D.静脉血栓形成 E.淋巴回流受阻,C.右心衰竭
319,6,3,8,37. 远曲小管和集合管对Na+的重吸收主要受______的调节 (3.0分),A.肾上腺素 B.ADH  C.醛固酮 D.糖皮质激素  E.血管紧张素,C.醛固酮
320,6,3,8,38. 影响钾的跨细胞转移的主要激素是(3.0分),A.肾素 B.胰岛素 C.生长素 D.甲状腺素 E.甲状旁腺素,B.胰岛素
913,8,3,8,1. 肾单位的组成包括(2.5分),A.肾小体、肾小管和肾小囊 B.肾小体和肾小管 C.肾小体、肾小管和集合小管 D.肾小体、近端小管和远端小管 E.肾小管和集合小管,B.肾小体和肾小管
914,8,3,8,2. 受醛固酮调节的是(2.5分),A.近端小管曲部和直部 B.远端小管曲部和直部 C.细段 D.远曲小管和集合小管 E.髓袢,D.远曲小管和集合小管
915,8,3,8,3. H-E染色时，肾近端小管曲部的细胞界限不清的原因在于(2.5分),A.细胞膜极薄 B.细胞膜易于溶解 C.细胞间质极少 D.相邻细胞侧突互相嵌合 E.细胞质嗜色性太弱,D.相邻细胞侧突互相嵌合
951,8,3,8,39. 近端小管上皮基部纵纹在电镜下的结构为D(2.5分),A.大量纵向的小管和小泡 B.大量纵向的微管和微丝 C.许多侧突的分支 D.质膜内褶和纵向排列的杆状线粒体 E.质膜内褶和纵向排列的粗面内质网,D.质膜内褶和纵向排列的杆状线粒体
952,8,3,8,40. 致密斑由下列哪段小管上皮细胞分化形成？(2.5分),A.集合小管 B.乳头管 C.细段 D.近端小管 E.远端小管,E.远端小管
1216,9,3,8,1. 下列成分构成肾单位，哪个除外？ (2.5分),A.肾小球 B.肾小囊 C.近端小管 D.远端小管 E.集合管,E.集合管
1217,9,3,8,2. 以下关于近端小管的结构功能特征，哪个错误？ (2.5分),A.由单层立方上皮构成 B.管壁薄，官腔大 C.是原尿重吸收的主要场所 D.是离子交换的重要部位 E.对维持体液的酸碱平衡至关重要,C.是原尿重吸收的主要场所
1218,9,3,8,3. 肾血液循环的特点以下哪个错误(2.5分),A.血流量大且流速快 B.血管球的毛细血管内压力高于肾小囊内压，有利于血液滤过形成原尿 C.血管球毛细血管袢为动脉型毛细血管网，起滤过作用 D.球后毛细血管网分布于肾小管周围，辅助滤过作用。 E.髓质的直小血管与髓袢相伴行，有利于原尿中水分重吸收和尿液浓缩,D.球后毛细血管网分布于肾小管周围，辅助滤过作用。
1219,9,3,8,4. 关于胶原蛋白描述，以下哪项正确(2.5分),A.胶原蛋白由三条多肽链组成 B.Ⅳ型胶原含有重复序列 （Gly－X － Pro）n /（Gly － Hypro －Y ）n， C.Ⅰ型胶原含有重复序列（Gly－Pro － X）n /（Gly － Y－Hypro）n D.基底膜中主要含胶原蛋白IV型 E.以上观点都正确,E.以上观点都正确
1220,9,3,8,5. 基底层结构，以下哪些结论是正确的(2.5分),A.基底层的分子结构由层粘连蛋白和Ⅳ型胶原的网状结构形成 B.巢蛋白连接层粘连蛋白和Ⅳ型胶原网络 C.基底膜蛋白聚糖连接层粘连蛋白和Ⅳ型胶原网络 D.不同层粘连蛋白分子的短臂间互相作用形成片层样网状结构 E.以上结论都正确,E.以上结论都正确
1222,9,3,8,7. 肾的功能不包括(2.5分),A.排泄大部分代谢终产物 B.排泄体内的异物和过剩的营养物质 C.调节水、电解质平衡 D.调节体液的酸碱平衡 E.分泌肾上腺素、去甲肾上腺素,E.分泌肾上腺素、去甲肾上腺素
1223,9,3,8,8. 正常情况下肾血流量(2.5分),A.与动脉血压呈线性正相关 B.髓质大于皮质 C.受自身调节保持相对稳定 D.与肾组织代谢活动明显相关 E.以神经体液调节为主,C.受自身调节保持相对稳定
1224,9,3,8,9. 下列因素中，使肾小球滤过率增加的因素是(2.5分),A.入球小动脉收缩 B.出球小动脉舒张 C.肾小球毛细血管血流量增加 D.血浆胶体渗透压升高 E.肾小囊内压升高,C.肾小球毛细血管血流量增加
1225,9,3,8,10. 正常终尿约占肾小球超滤液量的(2.5分),A.0.01 B.0.05 C.0.1 D.0.15 E.0.2,A.0.01
1226,9,3,8,11. Cl-在近端小管重吸收(2.5分),A.主要发生在近曲小管 B.与HCO3-重吸收竞争转运体 C.主要通过细胞旁路重吸收 D.逆浓度梯度和电位梯度而重吸收 E.优先于HCO3-的重吸收,C.主要通过细胞旁路重吸收
1227,9,3,8,12. 肾内髓部高渗的形成与______有关(2.5分),A.NaCl                            B.K+ C.NaCl和尿素                     D.NaCl和KCl E.尿素,C.NaCl和尿素                    
1228,9,3,8,13. 肾脏靠逆流倍增机制来浓缩尿的能力(2.5分),A.与髓袢的长度无关                B.与肾髓质部血流速度无关 C.与髓袢肾小管液的流速无关          D.取决于近端小管对水的通透性 E.取决于抗利尿激素的血浓度,E.取决于抗利尿激素的血浓度
1229,9,3,8,14. 醛固酮对远曲小管和集合管的作用，可导致(2.5分),A.血钠↑、血钾↓，血容量↑ B.血钠↓、血钾↑，血容量↓ C.血钠↑、血钾↑，血容量↑ D.血钠↓、血钾↓，血容量↓ E.血钠↑、血钾↑，血容量↓,A.血钠↑、血钾↓，血容量↑
1230,9,3,8,15. 给家兔静脉注射25%葡萄糖10ml后尿量增加，原因是(2.5分),A.抗利尿激素分泌减少 B.肾小球滤过率增加 C.肾血浆晶体渗透压增高 D.肾小管液溶质浓度增高 E.肾血流量增多 ,D.肾小管液溶质浓度增高
1231,9,3,8,16. 渗透性利尿是直接由于(2.5分),A.滤过率增加 B.血浆晶体渗透压升高 C.远曲小管和集合管内小管液中溶质浓度升高 D.远曲小管和集合管对水的通透性降低 E.远曲小管和集合管对Na+的通透性降低,C.远曲小管和集合管内小管液中溶质浓度升高
1232,9,3,8,17. 可致肾素分泌增多的因素是(2.5分),A.入球小动脉血压降低                     B.交感神经活动降低 C.血Na+降低                             D.血K+升高 E.致密斑活动降低,A.入球小动脉血压降低                    
1233,9,3,8,18. 下列哪种物质的肾清除率能准确代表肾小球滤过率(2.5分),A.肌酐                           B.酚红 C.葡萄糖                          D.对胺基马尿酸 E.菊粉,E.菊粉
1234,9,3,8,19. 高位脊髓受损时，排尿功能障碍表现为(2.5分),A.尿失禁               B.尿频 C.尿潴留                D.多尿 E.尿痛,A.尿失禁              
1235,9,3,8,20. 正常成人血浆占体重的(2.5分),A.0.04 B.0.05 C.0.06 D.0.07 E.0.08,B.0.05
1236,9,3,8,21. 大量体液丢失后滴注葡萄糖液会导致(2.5分),A.高渗性脱水 B.低渗性脱水 C.等渗性脱水  D.慢性水中毒 E.血清钾升高,B.低渗性脱水
1238,9,3,8,23. 下述哪一项不是引起血管内外液体交换平衡失调的因素？ (2.5分),A.毛细血管流体静压 B.微血管壁通透性 C.淋巴回流  D.血浆晶体渗透压 E.血浆胶体渗透压,D.血浆晶体渗透压
1239,9,3,8,24. 肾脏能分泌肾素的细胞是(2.5分),A.近球细胞 B.集合管上皮细胞 C.肾髓质间质细胞  D.远曲小管上皮细胞 E.近曲小管上皮细胞,A.近球细胞
1240,9,3,8,25. 产生高镁血症的主要原因是(2.5分),A.肾脏排镁减少 B.严重挤压伤 C.严重糖尿病 D.严重酸中毒 E.摄入镁过多,A.肾脏排镁减少
1241,9,3,8,26. 组织细胞正常的生命活动必须处于(2.5分),A.弱酸性的体液环境中 B.较强的酸性体液环境中 C.弱碱性的体液环境中  D.较强的碱性体液环境中 E.中性的体液环境中,C.弱碱性的体液环境中 
1243,9,3,8,28. 某糖尿病患者血气分析结果：pH 7.30，PaCO2 34mmHg，HCO3- 16mmol/L，血Na+ 140mmol/L，Cl- 104mmol/L，K+ 4.5mmol/L，可诊断为(2.5分),A.代谢性碱中毒  B.AG正常型代谢性酸中毒  C.AG增高型代谢性酸中毒 D.呼吸性酸中毒 E.以上都不是,C.AG增高型代谢性酸中毒
1244,9,3,8,29. 关于人胚前肾发生的描述哪项错误(2.5分),A.前肾小管退化后前肾管才全部退化消失 B.前肾由前肾小管和前肾管构成 C.前肾小管全部退化消失 D.前肾小管是细胞索，无泌尿功能 E.前肾发生最早，位于颈部体节外侧,A.前肾小管退化后前肾管才全部退化消失
1245,9,3,8,30. 多囊肾的囊肿是由于(2.5分),A.尿液积聚于集合小管内 B.尿液积聚于肾小管内 C.肾小体水肿 D.浅表肾单位水肿 E.肾间质水肿,B.尿液积聚于肾小管内
1246,9,3,8,31. 后肾来自(2.5分),A.生后肾组织； B.生肾索和输尿管芽； C.生后肾组织和中肾管； D.生后肾组织和输尿管芽； E.输尿管芽。,D.生后肾组织和输尿管芽；
1247,9,3,8,"32. 近端肾小管主要负责滤过液的重吸收,下列哪项应除外? (2.5分)",A.葡萄糖 B.氨基酸 C.碳酸氢根  D.钙 E.尿酸,D.钙
1248,9,3,8,33. 肾小球滤过率为40ml/min/1.73m2，属(2.5分),A.慢性肾脏病Ⅰ期 B.慢性肾脏病Ⅱ期 C.慢性肾脏病Ⅲ期 D.慢性肾脏病Ⅳ期 E.慢性肾脏病Ⅴ期,C.慢性肾脏病Ⅲ期
1249,9,3,8,34. 下列哪项不属于肾小球功能评估？ (2.5分),A.血清肌酐检测 B.尿渗透压检测 C.双肾ECT检查 D.估算GFR（MDRD公式） E.内生肌酐清除率检测,B.尿渗透压检测
1250,9,3,8,35. 由肾小球滤过NaCl和水绝大部分在何处重吸收(2.5分),A.近球小管 B.远近球小管 C.集合管 D.髓袢升支粗段 E.髓袢升支细段,A.近球小管
1251,9,3,8,36. 通过肾脏滤过的葡萄糖重吸收的部位(2.5分),A.近曲小管 B.远曲小管 C.近球小管 D.集合管,A.近曲小管
1252,9,3,8,37. 给一2.5kg的家兔静脉注射葡萄糖，下列叙述正确的是(2.5分),A.静脉注射10g/L葡萄糖1ml，家兔尿量增加 B.静脉注射20g/L葡萄糖1ml，家兔尿量增加 C.静脉注射50g/L葡萄糖1ml，家兔尿量增加 D.以上全错,D.以上全错
1253,9,3,8,38. 不属于尿常规检查的目的是(2.5分),A.尿的颜色、透明度  B.比重  C.细胞和管型  D.尿糖定量 E.尿蛋白和尿糖定性,D.尿糖定量
1254,9,3,8,39. 对葡萄糖重吸收的说明，错误的是(2.5分),A.滤液和血液的葡萄糖浓度相等 B.葡萄糖在肾小管各段被重吸收 C.葡萄糖的重吸收需钠泵参与 D.肾小管对葡萄糖重吸收有一定限度 E.肾糖阈指尿中开始出现葡萄糖时的血糖浓度,B.葡萄糖在肾小管各段被重吸收
1255,9,3,8,40. 对肾小球滤过作用的说明，错误的是(2.5分),A.动力是肾小球有效滤过压 B.原尿生成量与全身血压呈正变 C.原尿与无蛋白质的血浆相似 D.带负电荷的溶质不易滤过 E.全部肾小球均有滤过作用,B.原尿生成量与全身血压呈正变
1507,10,3,8,2. 关于滤过屏障的描述，以下哪个正确？ (3.0分),A.由有孔毛细血管内皮、基膜和足细胞裂孔膜构成 B.正常时允许细胞成分和大分子物质通过 C.由有孔毛细血管内皮、基膜和肾小囊的壁层构成 D.包括球旁系膜细胞、有孔毛细血管内皮、基膜和足细胞裂孔膜 E.经滤过屏障滤出后的液体直接排出体外,A.由有孔毛细血管内皮、基膜和足细胞裂孔膜构成
1508,10,3,8,3. Which of the following description on juxtaglomerular complex is WRONG(3.0分),"A.Consists of juxtaglomerular cell, macula densa and extraglomenllar mesangial cell B.Juxtaglomerular cell can secret renin C.Locate at the vascular pole of the renal corpuscle D.Locate at the urinary pole of the renal corpuscle E.Sense the ion concentration in the distal tubules ",D.Locate at the urinary pole of the renal corpuscle
1509,10,3,8,4. 关于胶原蛋白，不正确的是(3.0分),A.在IV型胶原蛋白中，除C端和N端外，其余都是三聚螺旋构象 B.胶原蛋白的三螺旋结构依靠链间氢键和每周第3位的甘氨酸维持稳定 C.羟基脯氨酸是胶原蛋白所特有的 D.胶原蛋白的每个螺旋含3个氨基酸残基 E.以上都不正确,A.在IV型胶原蛋白中，除C端和N端外，其余都是三聚螺旋构象
1510,10,3,8,5. 胶原蛋白中(3.0分),A.链内氢键稳定天然构象 B.聚脯氨酸Ⅱ型螺旋的三条多肽链可互相缠绕形成三聚螺旋 C.由3条多肽链组成，每条多肽链为Ⅱ型聚脯氨酸螺旋，每个螺旋含3-5个氨基酸残基 D.I型和IV型胶原蛋白结构中，除C端和N端外，其余都是三聚螺旋构象 E.以上都正确,B.聚脯氨酸Ⅱ型螺旋的三条多肽链可互相缠绕形成三聚螺旋
1511,10,3,8,6. 肾致密斑的作用是直接感受(3.0分),A.肾血管血压变化                  B.肾血流Na+含量变化 C.肾小管内压变化                  D.肾小管液Na+含量变化 E.入球小动脉牵张刺激,D.肾小管液Na+含量变化
1512,10,3,8,7. 肾小球滤过率是指(3.0分),A.每分钟每侧肾生成的原尿量 B.每分钟两肾生成的滤液量 C.每分钟每侧肾脏血浆滤过容量 D.每分钟每侧肾脏生成尿量 E.每分钟两侧肾生成终尿量,B.每分钟两肾生成的滤液量
1513,10,3,8,8. 静脉滴注生理盐水引起肾小球滤过率增加是由于(3.0分),A.肾小球毛细血管压增高                      B.囊内压下降 C.血浆胶体渗透压增高                        D.肾血浆流量增多 E.囊内液胶体渗透压下降,D.肾血浆流量增多
1514,10,3,8,9. 肾对葡萄糖的重吸收发生于(4.0分),A.近球小管                        B.髓袢 C.远球小管                        D.集合管 E.各段肾小管,A.近球小管                       
1515,10,3,8,10. 代谢性酸中毒常伴有高血钾是由于肾小管 (3.0分),A.H+- Na+交换减弱                        B.H+-K+交换增强 C.K+- Na+交换减弱                        D.K+ 重吸收增强 E.NH4+-K+交换减弱,C.K+- Na+交换减弱                       
1516,10,3,8,11. 下列因素中，促进肾脏对尿液浓缩的因素是 (3.0分),A.血浆晶体渗透压升高                       B.血浆胶体渗透压升高 C.血浆晶体渗透压下降                       D.血浆胶体渗透压下降 E.血浆胶体渗透压不变,A.血浆晶体渗透压升高                      
1517,10,3,8,12. 球-管平衡是指近球小管对滤液的重吸收率相当于肾小球滤过率的(3.0分),A.55%～60%                     B.65%～70% C.60%～65%                     D.70%～75% E.75%～80%,B.65%～70%
1518,10,3,8,13. 引起抗利尿激素分泌最敏感的因素是(3.0分),A.血压轻度降低                            B.血浆晶体渗透压升高 C.血容量轻度减少                          D.血浆胶体渗透压升高 E.血压升高,B.血浆晶体渗透压升高
1519,10,3,8,14. 远曲小管和集合管对Na+的重吸收主要受（      ）的调节(3.0分),A.ADH                            B.醛固酮 C.糖皮质激素                     D.肾上腺素 E.血管紧张素,B.醛固酮
1520,10,3,8,15. 下列可抑制抗利尿激素分泌的因素是(3.0分),A.心房钠尿肽                                 B.血管紧张素Ⅱ C.血浆晶体渗透压升高                   　　  D.血压降低 E.大量出汗,A.心房钠尿肽                                
1524,10,3,8,19. 尿常规检查应在何时留取标本最合适(3.0分),A.饭前半小时  B.全天尿液  C.早晨第一次尿  D.随时收集尿液  E.饭后半小时,C.早晨第一次尿 
1525,10,3,8,20. 决定细胞外液渗透压的主要因素是(3.0分),A.清蛋白 B.球蛋白 C.Na+ D.K+ E.尿素 ,C.Na+
1526,10,3,8,21. 下述有关高渗性、低渗性、等渗性三类脱水描述哪一项是正确的(3.0分),A.临床上最常见的是高渗性脱水 B.分别由不同的原因引起，其病生变化相同 C.均有明显口渴、尿少症状 D.细胞内、外液量都会减少 E.严重时都可因血容量明显减少而导致循环障碍 ,E.严重时都可因血容量明显减少而导致循环障碍 
1528,10,3,8,23. 输入大量库存过久的血液导致(3.0分),A.高钠血症 B.低钠血症  C.低钾血症 D.高钾血症 E.低镁血症,D.高钾血症
1530,10,3,8,25. 肾衰竭患者发生代谢性酸中毒时机体最主要的代偿方式是(3.0分),A.细胞外液缓冲  B.呼吸代偿  C.细胞内液缓冲  D.肾脏代偿 E.骨骼代偿,B.呼吸代偿 
1531,10,3,8,26. 下列哪项不是呼吸性酸中毒的病因? (3.0分),A.呼吸中枢及呼吸肌麻痹  B.气道阻塞  C.肺部疾患通气障碍 D.肺泡弥散障碍 E.环境通风不良,D.肺泡弥散障碍
1532,10,3,8,27. 血气分析结果为PaCO2降低同时伴HCO3-升高，可诊断为(3.0分),A.呼吸性酸中毒合并代谢性碱中毒  B.呼吸性碱中毒合并代谢性酸中毒  C.呼吸性酸中毒合并代谢性酸中毒 D.呼吸性碱中毒合并代谢性碱中毒 E.代谢性酸中毒合并代谢性碱中毒,D.呼吸性碱中毒合并代谢性碱中毒
1533,10,3,8,28. 以下哪项指标提示肾小球疾病的可能性大？ (3.0分),A.高钾血症  B.低比重尿 C.尿渗透压降低 D.24小时尿蛋白定量>3 g E.尿糖阳性,D.24小时尿蛋白定量>3 g
1534,10,3,8,29. 肾病综合征水肿的最常见的机制是(3.0分),A.球-管失衡 B.肾小管重吸收增加 C.水钠潴留 D.继发性醛固酮增多 E.胶体渗透压降低,E.胶体渗透压降低
1535,10,3,8,30. 以下哪项是年轻女性最常见的继发性肾脏病(3.0分),A.糖尿病肾病  B.高尿酸血症肾损害 C.高血压肾损害 D.结缔组织病肾损害 E.ANCA相关性小血管炎肾损害,D.结缔组织病肾损害
1536,10,3,8,31. 生后肾组织来自(3.0分),A.生肾索尾端 B.中肾管头端 C.中肾管尾端 D.中肾嵴尾端 E.中肾嵴头端。,C.中肾管尾端
1796,11,3,8,"3. 关于层粘连蛋白, 以下哪些结论正确(3.0分)",A.层粘连蛋白由三条多肽链组成 B.层粘连蛋白的十字型结构包含三个短臂、一个长臂 C.在细胞表面附近，层粘连蛋白分子的短臂间互相作用形成了网状结构 D.层粘连蛋白与细胞表面受体结合可接到粘附于基底膜 E.以上都正确,E.以上都正确
1799,11,3,8,6. 关于远端小管的描述，以下哪个正确？ (3.0分),A.占重吸收功能的85% B.分泌Na+、K+、H+、NH3等 C.抗利尿激素能促进远端小管对水分的重吸收 D.细胞游离面刷状缘明显 E.官壁厚，官腔薄,C.抗利尿激素能促进远端小管对水分的重吸收
1800,11,3,8,7. ______可使肾小球滤过率降低(3.0分),A.肾小囊内压降低 B.血浆胶体渗透压降低 C.血浆晶体渗透压升高 D.肾小球毛细血管内血压降低 E.肾小球毛细血管内血压升高,D.肾小球毛细血管内血压降低
1801,11,3,8,8. 肾糖阈是指(3.0分),A.尿中开始出现葡萄糖时的血糖浓度 B.肾小球开始滤过葡萄糖时的血糖浓度 C.肾小管开始吸收葡萄糖时的血糖浓度 D.肾小管吸收葡萄糖的最大能力 E.肾小球开始滤过葡萄糖的临界尿糖浓度,A.尿中开始出现葡萄糖时的血糖浓度
1803,11,3,8,10. 醛固酮 (3.0分),A.由近球小体的部分细胞分泌 B.促进远曲小管和集合管对Na+的重吸收 C.可使血K+浓度升高 D.促进水的排出 E.受血浆晶体渗透压的调节,B.促进远曲小管和集合管对Na+的重吸收
1804,11,3,8,11. 大量饮清水后引起尿量增多的主要原因是(3.0分),A.抗利尿激素分泌减少                      B.肾小球滤过率增大 C.动脉血压升高                             D.近球小管渗透压增高 E.血管紧张素Ⅱ减少,A.抗利尿激素分泌减少                     
1806,11,3,8,13. 肾的近髓肾单位的主要功能是(3.0分),A.释放肾素                              B.分泌促红细胞生成素 C.浓缩和稀释尿液                         D.调节血中ADH的浓度 E.调节血中醛固酮的浓度,C.浓缩和稀释尿液                        
1808,11,3,8,15. 由于胰岛素的分泌过少所致的尿多为(3.0分),A.渗透性利尿 B.水利尿 C.髓质渗透压降低产生利尿 D.影响尿素的代谢产生利尿效应 E.肾小球滤过率降低,A.渗透性利尿
1809,11,3,8,16. 肾小管对HCO3--的分泌增加不引起(3.0分),A.以HCO3-的形式吸收 B.以CO2的形式吸收 C.主要在远球小管进行 D.滞后于Cl- 的吸收 E.不依赖于H+ 的分泌,B.以CO2的形式吸收
