,grade,module,week,question_stem,choice,correct_answer
295,6,4,7,19. HPV主要通过哪种途径感染(2.0分),A.直接接触    B.血液传播    C.呼吸道    D.消化道    E.蚊虫叮咬,A.直接接触   
296,6,4,7,20. 患者在一次不洁性生活后出现尿急，尿痛。尿道口流脓。本患者最可能的诊断(2.0分),A.尿道念珠菌感染  B.生殖道衣原体感染 C.淋病  D.细菌性尿道炎,C.淋病 
297,6,4,7,21. 以下属于高危型的HPV是(2.0分),A.HPV16 B.HPV6 C.HPV11 D.HPV2,A.HPV16
298,6,4,7,22. 艾滋病病毒感染人体后临床症状分期错误的提法是(2.0分),A.无症状感染期 B.病毒携带期 C.急性感染期 D.艾滋病期,B.病毒携带期
299,6,4,7,23. 浆细胞性乳腺炎与乳腺癌的鉴别(2.0分),A.活检病理 B.乳腺有无窦道或瘘管形成 C.乳腺有无红肿热痛等临床特征,A.活检病理
300,6,4,7,24. 炎性乳腺癌的预后？(2.0分),A.预后中等 B.不易转移，预后良好 C.极易远处转移而极差,C.极易远处转移而极差
301,6,4,7,25. 前列腺上皮内瘤变（PIN）和浸润性前列腺癌最主要区别是前者(2.0分),A.无相应的基因水平改变 B.异型上皮细胞外有一层基底细胞 C.细胞的异型程度较小 D.累及范围较小,B.异型上皮细胞外有一层基底细胞
302,6,4,7,26. 心血管梅毒一般不会出现下列哪种表现(2.0分),A.主动脉炎    B.主动脉关闭不全    C.主动脉瘤    D.冠状动脉狭窄    E.二尖瓣关闭不全,E.二尖瓣关闭不全
303,6,4,7,27. 前列腺癌Gleason分级中最常见的生长方式是(2.0分),A.Gleason 2级 B.Gleason 1级 C.Gleason 3级 D.Gleason 4级 E.Gleason 5级 ,C.Gleason 3级
304,6,4,7,28. 以下哪项不是软下疳的临床特点(2.0分),A.无痛 B.溃疡多发 C.主要通过性接触传播 D.男性多见,A.无痛
305,6,4,7,29. HIV感染人体后主要侵犯和破坏哪种细胞(2.0分),A.白细胞 B.红细胞 C.T淋巴细胞 D.巨噬细胞,C.T淋巴细胞
306,6,4,7,30. 下列不见于二期梅毒表现的是(2.0分),A.树胶肿 B.扁平湿疣 C.梅毒疹 D.粘膜损害,A.树胶肿
307,6,4,7,31. 睾丸肿瘤的多学科治疗不包括下列哪个选项(2.0分),A.化疗 B.腹股沟淋巴结清扫 C.放疗 D.根治性睾丸切除 E.腹膜后淋巴结清扫,B.腹股沟淋巴结清扫
308,6,4,7,32. 下列哪项不是睾丸肿瘤的血清标记物(2.0分),A.LDH B.AFP C.PSA D.HCG E.PALP,C.PSA
309,6,4,7,33. 下列哪种病理类型的睾丸肿瘤不是生殖细胞来源(2.0分),A.精原细胞瘤 B.畸胎瘤 C.绒癌 D.移行细胞癌 E.胚胎癌,D.移行细胞癌
310,6,4,7,34. 勃起功能障碍的治疗手段不包括下列哪项？(2.0分),A.心理治疗 B.包皮环切术 C.药物治疗 D.激素替代 E.阴茎假体植入,B.包皮环切术
311,6,4,7,35. 急性乳腺炎常见细菌(2.0分),A.表皮葡萄球菌 B.金黄色葡萄球菌或链球菌 C.牙龈二氧化碳噬纤维菌,B.金黄色葡萄球菌或链球菌
312,6,4,7,36. 患者在一次不洁性生活后出现尿急，尿痛。尿道口流脓。首先选择的检查是(2.0分),A.细菌培养  B.细菌涂片革兰氏染色  C.细菌的PCR 检测 D.以上都不是,B.细菌涂片革兰氏染色 
313,6,4,7,37. 肝功能不良者服用性激素最易发生(2.0分),A.病毒性肝炎 B.消化不良 C.胆汁淤积性黄疸 D.肝良性腺瘤 E.肝硬化,C.胆汁淤积性黄疸
314,6,4,7,38. 急性乳腺炎常见于哪些人群？(2.0分),A.非初产妇，多次哺乳的妇女 B.产后2-6周哺乳期妇女，初产妇多见 C.免疫力低下的妇女，如糖尿病患者等,B.产后2-6周哺乳期妇女，初产妇多见
315,6,4,7,39. 老年骨质疏松宜选用 (2.0分),A.黄体酮 B.甲基睾酮 C.苯丙酸诺龙 D.氯米芬 E.炔诺酮,C.苯丙酸诺龙
316,6,4,7,40. 睾丸功能不全宜选用(2.0分),A.甲基睾酮 B.黄体酮 C.美雄酮 D.炔诺酮 E.甲地孕酮,A.甲基睾酮
317,6,4,7,41. 雄激素的临床用途有(2.0分),A.习惯性流产 B.痛经止痛 C.人工周期 D.不孕症 E.功能性子宫出血,E.功能性子宫出血
318,6,4,7,42. 乳腺增生症外科干预的指征是什么？(2.0分),A.乳腺疼痛明显 B.乳腺专科查体发现乳腺呈结节状 C.怀疑乳腺恶性肿瘤（BI-RADS ≥4分）,C.怀疑乳腺恶性肿瘤（BI-RADS ≥4分）
319,6,4,7,43. 前列腺癌血道转移最常见的器官是(2.0分),A.肝 B.骨 C.肺 D.脑 E.肾,B.骨
320,6,4,7,44. 阴茎海绵体注射治疗阴茎勃起功能障碍的药物不包括 (2.0分),A.罂粟碱 B.前列腺素E1 C.西地那非 D.酚妥拉明 E.血管肠肽,C.西地那非
321,6,4,7,45. 急性乳腺炎的治疗？(2.0分),A.抗感染治疗，如有脓肿形成则行脓肿切开引流术 B.定期复查 C.保守治疗即可,A.抗感染治疗，如有脓肿形成则行脓肿切开引流术
322,6,4,7,46. 尖锐湿疣的病原体(2.0分),A.人乳头状瘤病毒  B.传染性软疣病毒 C.疱疹病毒  D.痘病毒,A.人乳头状瘤病毒 
323,6,4,7,47. 关于三期梅毒共同点的叙述，错误的是(2.0分),A.损害内梅毒螺旋体少，传染性弱或无传染性    B.愈后留有萎缩性瘢痕，面部皮肤毁容    C.损害数目多、分布对称    D.自觉症状很轻，但客观症状严重    E.梅毒血清试验阳性率低,C.损害数目多、分布对称   
324,6,4,7,48. 乳腺癌早期诊断的主要手段？(2.0分),A.定期的专科体检 B.频繁的自我检查。 C.定期乳腺B超±乳腺钼靶,C.定期乳腺B超±乳腺钼靶
325,6,4,7,49. 乳腺癌的局部治疗方法？(2.0分),A.内分泌治疗和曲妥珠单抗靶向治疗 B.化疗 C.外科手术、放疗,C.外科手术、放疗
326,6,4,7,50. 乳腺癌化疗的最常用一线药物？(2.0分),A.紫杉类，如紫杉醇、多烯紫杉醇等 B.蒽环类，如阿霉素、表阿霉素等 C.铂类，如卡铂、顺铂等。,B.蒽环类，如阿霉素、表阿霉素等
677,7,4,7,1. 乳腺增生症外科干预的指征是:(2.5分),A.乳腺疼痛明显 B.考虑恶变可能（BI-RADS ≥4分） C.乳腺专科查体发现乳腺呈结节状 D.有乳头溢液症状 E.单侧乳腺结节,B.考虑恶变可能（BI-RADS ≥4分）
678,7,4,7,2. 属于男生殖系统非特异性感染的是： (2.5分),A.淋病 B.尖锐湿疣 C.附睾结核 D.急性前列腺炎,D.急性前列腺炎
679,7,4,7,3. 睾丸肿瘤的多学科治疗不包括下列哪个选项(2.5分),A.放疗 B.根治性睾丸切除 C.化疗 D.腹股沟淋巴结清扫 E.腹膜后淋巴结清扫,D.腹股沟淋巴结清扫
680,7,4,7,4. 前列腺增生的病变特点是：(2.5分),A.前列腺腺体肥大 B.前列腺平滑肌增生 C.前列腺间质纤维组织增生 D.前列腺腺体增生 E.前列腺腺体、平滑肌和纤维组织均增生,E.前列腺腺体、平滑肌和纤维组织均增生
681,7,4,7,5. 勃起功能障碍的治疗手段不包括下列哪项？(2.5分),A.药物治疗 B.心理治疗 C.包皮环切术 D.激素替代 E.阴茎假体植入,C.包皮环切术
682,7,4,7,6. 诊断高分化前列腺癌最可靠的证据是： (2.5分),A.血管浸润 B.淋巴管浸润 C.包膜浸润 D.周围神经浸润 E.以上都是,C.包膜浸润
683,7,4,7,7. 37、Which one is incorrect about breast fibroadenomas? (2.5分),"A.Fibroadenoma is the most common tumor in women younger than 30 years B.Fibroadenomas are benign solid tumors composed of stromal and epithelial elements C.They are rarely seen as new masses in women after the age of 40 or 45 D.On excision, fibroadenomas are poor-encapsulated masses that may detach easily from surrounding breast tissue E.Mammography is of little help in distinguishing between cysts and fibroadenomas","D.On excision, fibroadenomas are poor-encapsulated masses that may detach easily from surrounding breast tissue"
684,7,4,7,8. 关于精原细胞瘤的叙述，下列哪项是错误的: (2.5分),A.起源于原始生殖细胞 B.瘤细胞由单一性细胞组成 C.隐睾症者其发病率高 D.恶性程度很高，易远处转移 E.对放射治疗敏感,D.恶性程度很高，易远处转移
685,7,4,7,9. 治疗男性勃起功能障碍（ED）的药物，包括： (2.5分),A.各种增高cAMP浓度的药物 B.各种前列腺素及其制剂 C.磷酸二酯酶5（PDE5）抑制剂 D.血管紧张素环化酶（ACE）抑制剂 E.花生四烯酸环氧酶2（COX2）抑制剂,C.磷酸二酯酶5（PDE5）抑制剂
686,7,4,7,10. 以下不属于生殖系统器官的是：(2.5分),A.前列腺 B.睾丸 C.膀胱  D.精囊,C.膀胱 
687,7,4,7,11. Sildenafil（西地那非）主要用于治疗 (2.5分),A.男性性欲低下 B.早泄（PE，提前射精） C.肺动脉高压症（PAH） D.男性勃起功能障碍（ED） E.ED和PAH,E.ED和PAH
688,7,4,7,12. 下列哪项不是睾丸肿瘤的病因(2.5分),A.睾丸外伤后血运障碍 B.睾丸鞘膜积液 C.隐睾 D.长期毒物接触，如氧化锌 E.病毒感染,B.睾丸鞘膜积液
689,7,4,7,13. 下列哪项不属于睾丸肿瘤的临床表现(2.5分),A.精索静脉曲张 B.无痛性睾丸肿块 C.下腹部或腹股沟区钝痛 D.男性乳房发育 E.疼痛性睾丸肿块伴局部红肿,A.精索静脉曲张
690,7,4,7,14. Which one is the indication of using adjuvant target therapy for breast cancer? (2.5分),A.Her-2 (-) B.CerbB2 (+) C.CerbB2 (++) D.CerbB2 (-) E.Her-2 (+),E.Her-2 (+)
691,7,4,7,15. 乳腺癌淋巴转移时首先转移到(2.5分),A.锁骨上淋巴结 B.同侧腋窝淋巴结 C.乳内淋巴结 D.锁骨下淋巴结,B.同侧腋窝淋巴结
692,7,4,7,16. 阴茎癌的危险因素有(2.5分),A.包皮过长 B.包茎 C.HPV感染 D.尖锐湿疣 E.以上都是,E.以上都是
693,7,4,7,17. The most reliable method to determine the nature of breast lumps is (2.5分),A.Breast MRI B.Mammography C.Ultrasonography D.Discharge smear E.Biopsy,E.Biopsy
694,7,4,7,18. 乳腺疾病最常用的检查是？(2.5分),A.乳腺B超±乳腺钼靶 B.乳腺红外线检查 C.乳腺磁共振检查 D.钼靶＋MRI E.肿瘤标志物检测,A.乳腺B超±乳腺钼靶
695,7,4,7,19. 夜间阴茎胀大试验的作用是____？(2.5分),A.测定阴茎的粗细和长度 B.测定阴茎勃起的硬度 C.判断勃起功能障碍的程度 D.鉴别动脉性还是静脉性勃起功能障碍 E.鉴别心理性还是器质性勃起功能障碍,E.鉴别心理性还是器质性勃起功能障碍
696,7,4,7,20. 下列关于浆细胞性乳腺炎错误的是：(2.5分),A.目前大多数学者认为其是无菌性化学性炎症 B.浆细胞性乳腺的肿块易误诊为癌 C.其治疗主要以抗炎治疗和手术完整切除病灶为主 D.经产妇绝经期前后好发 E.该病自然病程多为2－4周,E.该病自然病程多为2－4周
697,7,4,7,21. 与典型睾丸精原细胞瘤相应的卵巢肿瘤是： (2.5分),A.畸胎瘤 B.卵泡膜细胞瘤 C.无性细胞瘤 D.颗粒细胞瘤 E.内胚窦瘤,C.无性细胞瘤
698,7,4,7,22. 乳腺最常见的良性肿瘤是(2.5分),A.纤维瘤                        B.导管内乳头状瘤 C.腺瘤 D.纤维腺瘤,D.纤维腺瘤
699,7,4,7,23. 下列乳腺癌预后差的是(2.5分),A.粘液癌 B.小叶癌 C.小管癌 D.浸润性导管癌,D.浸润性导管癌
700,7,4,7,24. Inflammatory breast cancer has the characteristics except:(2.5分),"A.Peau d'orange is the term used to describe the orange peel appearance of the skin B.It is clinically manifested as erythema, edema, and warmth of the breast as a result of lymphatic obstruction C.A palpable mass is required for the diagnosis D.Axillary nodal metastases are common E.There is a significant risk for distant metastases",C.A palpable mass is required for the diagnosis
701,7,4,7,25. 下列哪项不是勃起功能障碍的发病因素？(2.5分),A.糖尿病 B.精神心理疾病 C.高血压 D.输精管结扎 E.吸烟,D.输精管结扎
702,7,4,7,26. 与乳腺癌发生有关的病变是(2.5分),A.乳腺纤维腺瘤 B.囊肿伴大汗腺化生 C.硬化性腺病 D.乳腺纤维囊性变伴导管上皮增生,D.乳腺纤维囊性变伴导管上皮增生
703,7,4,7,27. 关于急性乳腺炎的规范治疗下列正确的是？ (2.5分),A.定期复查 B.局部理疗 C.发病初期即行手术清创 D.抗感染治疗，如有脓肿形成则行脓肿切开引流术 E.清热解毒中成药治疗,D.抗感染治疗，如有脓肿形成则行脓肿切开引流术
704,7,4,7,28. 浆细胞性乳腺炎慢性期的临床特点？(2.5分),A.乳腺触及波动感的肿块但尚无皮损 B.窦道或瘘管的形成 C.乳头溢脓伴局部红肿 D.局部皮肤有桔皮征出现 E.乳头血性溢液,B.窦道或瘘管的形成
705,7,4,7,29. 关于乳腺癌预后，下列叙述不正确的是(2.5分),A.无淋巴结转移者预后好于有淋巴结转移者 B.乳腺粘液癌预后比浸润性导管癌好 C.PR、ER均阳性者预后差 D.Her-2阳性者预后差,C.PR、ER均阳性者预后差
706,7,4,7,30. 以下不属于男生殖系统先天畸形的是：(2.5分),A.尿道狭窄 B.隐睾 C.尿道下裂 D.隐匿性阴茎,A.尿道狭窄
707,7,4,7,31. 阴茎海绵体注射治疗阴茎勃起功能障碍的药物不包括 ___?(2.5分),A.酚妥拉明 B.罂粟碱 C.西地那非 D.前列腺素E1 E.血管肠肽,C.西地那非
708,7,4,7,32. 阴茎勃起过程中最关键的神经递质是____?(2.5分),A.一氧化氮 B.多巴胺 C.γ-氨基丁酸 D.乙酰胆碱 E.肾上腺素,A.一氧化氮
709,7,4,7,33. 关于阴茎癌的叙述，错误的是： (2.5分),A.大多为分化差的鳞状细胞癌 B.肿瘤初起位于阴茎头部  C.常有包茎史 D.常发生于40岁左右 E.早期即可发生双侧腹股沟淋巴结转移,A.大多为分化差的鳞状细胞癌
710,7,4,7,"34. About Paget's disease, which one is incorrect? (2.5分)","A.A skin specimen containing Paget cells secures the diagnosis  B.It is characterized clinically by nipple erythema and irritation, which may progress to nipple crusting and ulceration C.Paget's disease accounts for 1% or less of breast malignancies  D.There is a low risk for distant metastases E.Paget's Disease is usually seen in young women",E.Paget's Disease is usually seen in young women
711,7,4,7,35. 前列腺癌最常见于前列腺的： (2.5分),A.双侧叶 B.中性 C.前叶 D.后叶 E.顶叶,D.后叶
712,7,4,7,36. 急性乳腺炎常见于哪些人群？(2.5分),A.产后2-6周哺乳期妇女，初产妇多见 B.孕晚期妇女 C.青春期女性 D.非初产妇，多次哺乳的妇女 E.免疫力低下的妇女，如糖尿病患者等,A.产后2-6周哺乳期妇女，初产妇多见
713,7,4,7,37. 勃起功能国际问卷（IIEF-5）的主要作用是___？(2.5分),A.鉴别动脉性还是静脉性勃起功能障碍 B.指导勃起功能障碍的治疗 C.鉴别心理性还是器质性勃起功能障碍 D.寻找勃起功能障碍的病因 E.判断勃起功能障碍的程度,E.判断勃起功能障碍的程度
714,7,4,7,38. 以下哪项不是阴茎癌的癌前病变(2.5分),A.阴茎角化过度 B.阴茎珍珠样丘疹 C.阴茎乳突状瘤 D.阴茎粘膜白斑 E.干燥性闭塞性龟头炎,B.阴茎珍珠样丘疹
715,7,4,7,39. 前列腺增生症对人体最大的危害在于： (2.5分),A.易引起癌变 B.常引起排尿障碍 C.常引起尿路结石 D.常引起内分泌紊乱 E.以上都不是,C.常引起尿路结石
716,7,4,7,40. 鉴别前列腺原发癌和转移癌最有价值的免疫组化方法是检测： (2.5分),A.抑癌基因p53 B.特异性酸性磷酸酶和前列腺特异性抗原 C.碱性磷酸酶  D.癌胚抗原 E.血管源性生长因子受体,B.特异性酸性磷酸酶和前列腺特异性抗原
1049,8,4,7,1. 以下不属于生殖系统器官的是：(2.0分),A.膀胱 B.睾丸  C.前列腺  D.精囊,A.膀胱
1050,8,4,7,2. 属于男生殖系统非特异性感染的是： (2.0分),A.附睾结核    B.尖锐湿疣     C.淋病          D.急性前列腺炎,D.急性前列腺炎
1051,8,4,7,3. 以下不属于男生殖系统先天畸形的是：(2.0分),A.隐睾     B.尿道狭窄  C.尿道下裂 D.隐匿性阴茎,B.尿道狭窄 
1052,8,4,7,4. 以下哪个是男生殖系统良性肿瘤： (2.0分),A.阴囊Paget氏病   B.精索横纹肌肉瘤   C.精原细胞瘤   D.阴茎血管瘤,D.阴茎血管瘤
1053,8,4,7,5. 下列哪一个是天然雄激素： (2.0分),A.Testosterone（睾酮） B.Methyltestosterone（甲睾酮） C.Testosterone propionate（丙酸睾丸素） D.cyproterone（环丙孕酮） E.Sidenafil（西地那非）,A.Testosterone（睾酮）
1054,8,4,7,6. 下列哪一个不属于同化激素(2.0分),A.Nandrolone phenpropionate（苯丙酸诺龙） B.Sidenafil（西地那非） C.Danazol（达那唑） D.Stanozolol（司坦唑醇） E.Metandienone（去氢甲睾酮）,B.Sidenafil（西地那非）
1055,8,4,7,7. 雄激素类药物不能用于(2.0分),A.孕妇、新生儿 B.妇科疾病 C.前列腺癌患者 D.再生障碍性贫血 E.A和C,E.A和C
1056,8,4,7,8. Sildenafil（西地那非）主要用于治疗(2.0分),A.男性勃起功能障碍（ED） B.早泄（PE，提前射精） C.肺动脉高压症（PAH） D.男性性欲低下 E.ED和PAH,E.ED和PAH
1057,8,4,7,9. 治疗男性早泄（PE）的口服药物包括(2.0分),A.各种三环类抗抑郁药 B.抗躁狂药 C.选择性去甲肾上腺素再摄取抑制药 D.选择性5-羟色胺再摄取抑制剂 E.雄激素类药物,D.选择性5-羟色胺再摄取抑制剂
1058,8,4,7,10. 阴茎勃起过程中最关键的神经递质是(2.0分),A.多巴胺 B.乙酰胆碱 C.一氧化氮 D.γ-氨基丁酸 E.肾上腺素,C.一氧化氮
1059,8,4,7,11. 勃起功能国际问卷（IIEF-5）的主要作用是(2.0分),A.寻找勃起功能障碍的病因 B.鉴别心理性还是器质性勃起功能障碍 C.鉴别动脉性还是静脉性勃起功能障碍 D.指导勃起功能障碍的治疗 E.判断勃起功能障碍的程度,E.判断勃起功能障碍的程度
1060,8,4,7,12. 勃起功能障碍的治疗手段不包括下列哪项？(2.0分),A.心理治疗 B.药物治疗 C.包皮环切术 D.激素替代 E.阴茎假体植入,C.包皮环切术
1061,8,4,7,13. 阴茎海绵体注射治疗阴茎勃起功能障碍的药物不包括 (2.0分),A.前列腺素E1 B.罂粟碱 C.西地那非 D.酚妥拉明 E.血管肠肽,C.西地那非
1062,8,4,7,14. 下列哪项不是睾丸肿瘤的血清标记物(2.0分),A.HCG B. AFP C. PSA D. LDH  E. PALP,C. PSA
1063,8,4,7,15. 睾丸肿瘤的多学科治疗不包括下列哪个选项(2.0分),A. 根治性睾丸切除 B.放疗 C. 化疗 D.腹股沟淋巴结清扫 E.腹膜后淋巴结清扫,D.腹股沟淋巴结清扫
1064,8,4,7,16. 下列哪项不属于睾丸肿瘤的临床表现(2.0分),A.无痛性睾丸肿块 B.精索静脉曲张 C.下腹部或腹股沟区钝痛 D.男性乳房发育 E.疼痛性睾丸肿块伴局部红肿,B.精索静脉曲张
1065,8,4,7,17. 阴茎癌最常见的病理类型是(2.0分),A.腺癌 B.移行细胞癌 C. 鳞状细胞癌 D.基底细胞癌 E.黑色素瘤,C. 鳞状细胞癌
1066,8,4,7,18. 阴茎癌的前哨淋巴结位于(2.0分),A.盆腔 B.腹膜后 C.腹股沟区 D. 腋窝 E.腹主动脉旁,C.腹股沟区
1067,8,4,7,19. WHO不育症定义：无保护性生活____不怀孕。(2.0分),A.1年   B.2年   C.3年   D.半年   E.18个月,A.1年  
1068,8,4,7,20. 男性生殖生理中，LH的主要靶细胞是：(2.0分),A.Germ cell   B.Leydigcell   C.Sertoli cell   D.Syncytiotrophoblast E.Spermatogonia,B.Leydigcell  
1069,8,4,7,21. 下列五个选项中，哪个是最常见导致男性不育的因素(2.0分),A.酒精成瘾   B.大麻成瘾   C.精索静脉曲张 D.Klinefelter Syndrome   E.前列腺炎,C.精索静脉曲张
1070,8,4,7,22. 克氏综合征患者，精夜分析提示无精症，睾丸活检发现曲细精管内少量精子，患者有强烈的生育意愿，最佳后续选择是：(2.0分),A. ICSI   B.IUI   C.IVF-ET   D.激素替代治疗 E.Vasovasostomy,A. ICSI  
1071,8,4,7,23. 正常精液的精子密度应该：(2.0分),A.  >10*106/ml   B. >20*106/ml   C.>50*106/ml   D.>100*106/ml   E.>200*106/ml,B. >20*106/ml  
1072,8,4,7,24. 性反应周期不包括以下哪一项(2.0分),A.性欲望   B.性兴奋  C.性高潮   D..射精   E.性不应期,E.性不应期
1073,8,4,7,25. 以下哪项不是性功能障碍的直接生物学因素(2.0分),A.糖尿病     B. 苯二氮卓药物依赖  C.酒精依赖   D.冠心病    E. 百忧解（抗抑郁剂）,D.冠心病   
1074,8,4,7,26. 以下哪项不是性功能障碍的心理社会因素(2.0分),A.焦虑    B.抑郁    C. 神经性厌食    D. 恐惧     E.失眠,E.失眠
1075,8,4,7,27. 哪项不是导致性共障碍的非适应性认知  (2.0分),A.婚前性行为是错误的  B.手淫是肮脏的 C. 婚姻性行为是为传宗接代 D.男性在任何情况下都应该能够勃起   E.女性在性行为不会疼痛,E.女性在性行为不会疼痛
1076,8,4,7,28. 乳腺最常见的良性肿瘤是(2.0分),A.导管内乳头状瘤 B.纤维瘤 C.腺瘤 D.纤维腺瘤,D.纤维腺瘤
1077,8,4,7,29. 乳腺癌的橘皮样外观是由于(2.0分),A.癌组织阻塞真皮内淋巴管而引起皮肤水肿 B.癌组织侵犯表皮引起局部多发浅表溃疡 C.癌组织引起真皮纤维组织增生和收缩 D.癌组织阻塞真皮内导管导致局部导管扩张,A.癌组织阻塞真皮内淋巴管而引起皮肤水肿
1078,8,4,7,30. 关于乳腺癌预后，下列叙述不正确的是(2.0分),A.无淋巴结转移者预后好于有淋巴结转移者 B.PR、ER均阳性者预后差 C.乳腺粘液癌预后比浸润性导管癌好 D.Her-2阳性者预后差,B.PR、ER均阳性者预后差
1079,8,4,7,31. 与乳腺癌发生有关的病变是(2.0分),A.囊肿伴大汗腺化生 B.乳腺纤维腺瘤 C.硬化性腺病 D.乳腺纤维囊性变伴导管上皮增生,D.乳腺纤维囊性变伴导管上皮增生
1080,8,4,7,32. 下列关于乳腺增生症治疗错误的是：(2.0分),A.确诊的乳腺增生症不需外科治疗 B.药物不能根治，只能缓解部分病人的部分症状 C.乳腺增生症是良性疾病，一旦确诊无需随访复查。 D.手术治疗的主要目的是活检以明确诊断、排除恶变 E.疼痛明显患者可考虑三苯氧胺治疗,C.乳腺增生症是良性疾病，一旦确诊无需随访复查。
1081,8,4,7,33. 下列关于浆细胞性乳腺炎错误的是：(2.0分),A.目前大多数学者认为其是无菌性化学性炎症 B.经产妇绝经期前后好发 C.其治疗主要以抗炎治疗和手术完整切除病灶为主 D.浆细胞性乳腺的肿块易误诊为癌 E.该病自然病程多为2－4周,E.该病自然病程多为2－4周
1082,8,4,7,34. 引发急性乳腺炎的常见细菌是？(2.0分),A.铜绿假单胞菌 B.金黄色葡萄球菌或链球菌 C.阴沟肠杆菌 D.表皮葡萄球菌 E.牙龈二氧化碳噬纤维菌,B.金黄色葡萄球菌或链球菌
1083,8,4,7,35. 浆细胞性乳腺炎慢性期的临床特点？(2.0分),A.窦道或瘘管的形成 B.乳腺触及波动感的肿块但尚无皮损 C.乳头溢脓伴局部红肿 D.局部皮肤有桔皮征出现 E.乳头血性溢液,A.窦道或瘘管的形成
1084,8,4,7,36. 乳腺疾病最常用的检查是？(2.0分),A.乳腺红外线检查 B.乳腺B超±乳腺钼靶 C.乳腺磁共振检查 D.钼靶＋MRI E.肿瘤标志物检测,B.乳腺B超±乳腺钼靶
