,grade,module,week,question_stem,choice,correct_answer
308,6,6,8,19. 皮肌炎最先累及的肌群是(3.0分),A.  颈部和咽喉肌群 B.  腹部肌群 C.  四肢近端肌群 D.  肩胛间肌群,C.  四肢近端肌群
309,6,6,8,20. 异位性素质（atopy）的含义不包括(3.0分),A.常有易患哮喘、过敏性鼻炎、湿疹的家族性倾向 B.外周血嗜酸粒细胞增多 C.常对异种蛋白过敏       D.血清中IgE增高   E.自身免疫病倾向,E.自身免疫病倾向
310,6,6,8,21. 下列哪项不属于麻疹型药疹的特点(3.0分),A.全身中毒症状较轻    B.皮疹对称分布    C.Koplik斑    D.起病突然，发展较快    E.自觉瘙痒,C.Koplik斑   
311,6,6,8,22. 腋臭是由于哪种腺体在青春期分泌的乳状液经细菌分解后产生臭味引起的 (3.0分),A.乳腺  B.顶泌汗腺 C.皮脂腺 D.小汗腺 E.唾液腺,B.顶泌汗腺
312,6,6,8,23. 皮肤划痕试验适用于检测(3.0分),A.脂溢性皮炎  B.接触性皮炎 C.湿疹 D.荨麻疹 E.银屑病,D.荨麻疹
313,6,6,8,24. 钱币状湿疹的临床特点不包括(3.0分),A.可有渗出 B.瘙痒明显   C.好发于儿童     D.皮疹的形状与钱币相似     E.好发于四肢,C.好发于儿童    
314,6,6,8,25. 下列关于慢性湿疹描述不正确的是(3.0分),A.多发于面、手足、四肢及外阴部     B.往往病因单一，与感染密切相关 C.常由急性演变而来    D.反复发作、有渗出史 E.男性发病高于女性  ,B.往往病因单一，与感染密切相关
315,6,6,8,26. 深在型红斑狼疮指的是：(3.0分),A.  药物性红斑狼疮 B.  红斑狼疮性脂膜炎 C.  新生儿红斑狼疮 D.  亚急性皮肤型红斑狼疮,B.  红斑狼疮性脂膜炎
316,6,6,8,27. 以下疾病中不属于结缔组织病的是：(3.0分),A.  硬皮病 B.  皮肌炎 C.  红斑狼疮 D.  结节性红斑,D.  结节性红斑
317,6,6,8,28. 硬皮病临床上可分为：(3.0分),A.  局限性硬皮病与多发性斑状硬皮病 B.  肢端硬化型与系统硬化型 C.  局限性硬皮病与系统性硬皮病 D.  硬斑病与线状硬皮病,C.  局限性硬皮病与系统性硬皮病
318,6,6,8,29. 皮肤划痕试验适用于检测的疾病是(3.0分),A.荨麻疹    B.接触性皮炎    C.脂溢性皮炎    D.湿疹    E.银屑病,A.荨麻疹   
319,6,6,8,30. 下列关于急性湿疹的描述正确的是(3.0分),A.常有明显的致病外因        B.皮肤苔藓化    C.发病部位常局限于接触部位   D.皮损特点是原发性多形性疹，境界不清 E.皮疹多无症状,D.皮损特点是原发性多形性疹，境界不清
320,6,6,8,31. 结缔组织病自身抗体产生的可能原因是：(3.0分),A.  B细胞功能受损 B.  抑制性T细胞功能受损 C.  辅助性T细胞功能受损 D.  紫外线诱发DNA抗原改变,B.  抑制性T细胞功能受损
321,6,6,8,32. 治疗SLE的首选药物是：(3.0分),A.  免疫抑制剂 B.  免疫球蛋白静脉滴注 C.  糖皮质激素 D.  非街体抗炎药物,C.  糖皮质激素
322,6,6,8,33. 局限性硬皮病皮损特点是：(3.0分),A.  肿胀、硬化 B.  肿胀、萎缩 C.  肿胀、硬化、萎缩 D.  硬化,C.  肿胀、硬化、萎缩
623,7,6,8,1. 皮肤的颜色与下列哪个因素无关(2.0分),A.种族 B.身高 C.性别 D.营养 E.部位,B.身高
624,7,6,8,2. 起病急骤，红斑迅速弥漫全身，尼氏征阳性的药疹多考虑为(2.0分),A.大疱性表皮松解型药疹 B.固定型药疹 C.光变态反应性药疹    D.剥脱性皮炎型药疹 E.猩红热型药疹,A.大疱性表皮松解型药疹
625,7,6,8,3. 表皮层细胞主要靠哪种结构彼此连接 (2.0分),A.半桥粒 B.透明层 C.张力细丝 D.细胞间质  E.桥,E.桥
626,7,6,8,4. 正常的表皮通过时间为（ ）天(2.0分),A.2 B.28 C.48 D.56 E.以上都不是,B.28
627,7,6,8,5. 冷冻治疗的原理(2.0分),A.机械损伤 B.细胞中毒 C.细胞膜类脂蛋白复合物变性 D.血液淤滞 E.以上都是,C.细胞膜类脂蛋白复合物变性
628,7,6,8,6. 表皮的主要细胞是(2.0分),A.黑素细胞 B.角质形成细胞 C.朗格汉斯细胞 D.梅克尔细胞    E.成纤维细胞,B.角质形成细胞
629,7,6,8,7. 真皮的主要成分是(2.0分),A.细胞 B.基质 C.纤维 D.血管 E.神经,C.纤维
630,7,6,8,8. 皮肤发挥屏障作用的主要是(2.0分),A.基底层 B.棘层 C.颗粒层 D.透明层 E.角质层,E.角质层
631,7,6,8,9. 下列哪种皮疹不是继发疹(2.0分),A.风团 B.糜烂 C.苔藓样变 D.瘢痕 E.鳞屑,A.风团
632,7,6,8,10. 关于斑块，下列哪项是错误的(2.0分),A.局限性隆起的皮疹 B.皮疹的直径>1cm  C.斑块多由丘疹融合而成 D.斑块可由斑片扩大而成 E.斑块常见于银屑病,D.斑块可由斑片扩大而成
633,7,6,8,11. 有关风团的叙述错误的是(2.0分),A.风团是水肿性隆起的损害 B.伴有剧烈瘙痒 C.消退后不留痕迹    D.真皮浅层血管扩张渗出所致 E.风团又称风疹,E.风团又称风疹
634,7,6,8,12. 关于结节，下述哪项是错误的(2.0分),A.结节是局限、实性、深在性损害 B.结节由真皮或皮下炎性浸润所致    C.结节可高出皮面 D.结节可不高出皮面 E.结节破溃后不形成溃疡,E.结节破溃后不形成溃疡
635,7,6,8,13. 下列哪项不是激素的作用 (2.0分),A.抗炎 B.免疫抑制 C.抗病毒  D.抗休克 E.抗增生,C.抗病毒 
636,7,6,8,14. 以下哪项不是糖皮质激素的副作用(2.0分),A.钠水储留 B.血糖升高 C.电解质紊乱 D.肝功能损伤    E.精神兴奋,D.肝功能损伤   
637,7,6,8,15. 下列哪种疾病并非人乳头瘤病毒引起？(2.0分),A.寻常疣 B.尖锐湿疣 C.传染性软疣 D.跖疣 E.扁平疣,C.传染性软疣
638,7,6,8,16. 扁平疣经搔抓可沿抓痕呈串珠状排列，称之为 (2.0分),A.皮肤划痕征 B.尼氏征 C.同形反应 D.Auspitz征 E.Gottron征,C.同形反应
639,7,6,8,17. 人乳头瘤病菌主要存在于(2.0分),A.角质层 B.透明层 C.棘层 D.基底层 E.真皮浅层,C.棘层
640,7,6,8,18. 带状疱疹治疗首选下列哪种药物？(2.0分),A.青霉素 B.氯霉素 C.红霉素 D.阿昔洛韦 E.灰黄霉素,D.阿昔洛韦
641,7,6,8,19. 患者女，50岁，右足跖前部出现数个黄豆大淡黄色角质性丘疹3个月，除去表面角质层可见呈白色软刺状，表面有小黑点，有挤压痛最，最可能的诊断是？(2.0分),A.肢端疼痛症 B.胼胝 C.皲裂 D.鸡眼 E.跖疣,E.跖疣
642,7,6,8,20. 下列哪种疾病不属于脓皮病？(2.0分),A.臁疮 B.脓癣 C.丹毒 D.蜂窝织炎 E.脓疱疮,B.脓癣
643,7,6,8,21. 多个相邻毛囊及毛囊周围炎相互融合形成皮肤深部感染称之为 (2.0分),A.毛囊炎 B.疖 C.痈 D.丹毒 E.蜂窝织炎,C.痈
644,7,6,8,22. 大疱性脓疱疮通常由下列哪种病原菌引起？(2.0分),A.链球菌 B.金葡菌 C.支原体 D.人乳头瘤病毒 E.表皮葡萄球菌,B.金葡菌
645,7,6,8,23. 关于寻常型脓疱疮下列哪条叙述是错误的？(2.0分),A.致病菌为微细棒状杆菌 B.常伴皮肤瘙痒 C.好发于炎热季节 D.儿童多见 E.外用莫匹罗星软膏治疗有效,A.致病菌为微细棒状杆菌
646,7,6,8,24. 下列哪种说法是错误的？(2.0分),A.细菌性毛囊炎系整个毛囊细菌感染发生化脓性炎症 B.秃发性毛囊炎的病原菌主要是金黄色葡萄球菌 C.项部疤痕疙瘩性毛囊炎指病程缓慢，发生于颈项部的愈后形成瘢痕硬结者 D.头部脓肿性穿掘性毛囊炎是一种少见的头顶部慢性非化脓性皮肤病 E.在疤痕形成期的头部脓肿性穿掘性毛囊炎可选用青霉素联合异维A酸口服治疗,D.头部脓肿性穿掘性毛囊炎是一种少见的头顶部慢性非化脓性皮肤病
647,7,6,8,25. 关于黄癣，下列哪条叙述是错误的？(2.0分),A.外用克霉唑治疗 B.愈后留有永久性秃发 C.皮损呈碟状 D.皮损通常轻度瘙痒 E.Wood灯下皮损处不显示荧光,E.Wood灯下皮损处不显示荧光
648,7,6,8,26. 花斑糠疹的致病菌主要存在于(2.0分),A.角质层 B.颗粒层 C.棘层 D.基底层 E.真皮浅层,A.角质层
649,7,6,8,27. Wood灯（滤过紫外线灯）检查白癣病发呈(2.0分),A.不显示荧光 B.显示亮绿色荧光 C.显示暗绿色荧光 D.显示珊瑚红色荧光 E.以上全不对,B.显示亮绿色荧光
650,7,6,8,28. 下列哪种菌不属于皮肤癣菌(2.0分),A.红色毛癣菌 B.许兰毛癣菌 C.念珠菌 D.须癣毛癣菌 E.犬小孢子菌,C.念珠菌
651,7,6,8,29. 下列哪条是错误的？(2.0分),A.癣菌疹通常真菌检查阳性 B.鹅口疮的致病菌是念珠菌 C.红色毛癣菌是最常见的浅部真菌病的致病菌 D.黄癣的致病菌是许兰毛癣菌 E.白癣愈后不留瘢痕,A.癣菌疹通常真菌检查阳性
652,7,6,8,30. 对于浅部真菌病下列哪条是错误的？(2.0分),A.真菌镜检培养具有诊断价值 B.主要累及角质层 C.可侵犯甲板 D.可侵犯毛发 E.主要累及真皮,E.主要累及真皮
653,7,6,8,31. DLE的好发部位(2.0分),A.耳廓 B.两颊及鼻背   C.头皮 D.唇 E.手臂,B.两颊及鼻背  
654,7,6,8,32. ScLE的首选治疗药物是(2.0分),A.免疫抑制剂 B.抗生素    C.抗疟药羟基氯喹 D.维生素 E.非甾体消炎药,C.抗疟药羟基氯喹
655,7,6,8,33. 关于DLE，错误的是(2.0分),A.可致局限性永久性脱发 B.晚期可继发鳞状细胞癌   C.好发于男性，一般不会发展成为SLE     D.可伴有雷诺现象、冻疮病史    E.愈合遗留色素减退的萎缩性瘢痕  ,C.好发于男性，一般不会发展成为SLE    
656,7,6,8,34. 自身免疫性疾病患者易出现纤维化的脏器是(2.0分),A.心 B.肺    C.胃 D.肝 E.胰,B.肺   
657,7,6,8,35. 40岁以上的皮肌炎病人要警惕合并哪种疾病的可能性(2.0分),A.糖尿病 B.冠心病    C.高脂血症 D.高血压 E.内脏恶性肿瘤,E.内脏恶性肿瘤
658,7,6,8,36. 系统性硬皮病的标志抗体是(2.0分),A.抗Scl－70抗体  B.抗Jo－1抗体   C.抗Sm抗体 D.ANA E..抗dsDNA抗体,A.抗Scl－70抗体 
659,7,6,8,37. 皮肌炎中血清肌酶常升高，下列哪项叙述是正确的(2.0分),A.血清肌酶的增减不能反映疾病的活动性   B.血清肌酶一般在肌力改善前5－6周降低    C.血清肌酶升高即可说明皮肌炎的存在    D.CK和ALD特异性升高    E.LDH和CK特异性升高,D.CK和ALD特异性升高   
660,7,6,8,38. 关于皮肌炎，下列哪项是错误的(2.0分),A.面部特别是眼睑部水肿性紫红斑 B.肌无力   C.与内脏恶性肿瘤有关 D.尿肌酸排出减少 E.肌肉自觉痛和压痛,D.尿肌酸排出减少
661,7,6,8,39. 皮肌炎的特异性抗体是： (2.0分),A.ANA  B.SM抗体 C.Scl-70抗体 D.抗JO-1抗体 E.抗着丝点抗体,D.抗JO-1抗体
662,7,6,8,40. 红斑狼疮的皮肤组织直接免疫荧光检查常可见补体沉积在(2.0分),A.表皮细胞内 B.表皮细胞间隙                  C.表皮真皮交界处 D.真皮网状层 E.真皮乳头层,C.表皮真皮交界处
663,7,6,8,41. 皮肌炎患者血清中多种肌酶值:(2.0分),A.升高 B.降低   C.正常 D.无临床意义 E.与疾病活动性无关,A.升高
664,7,6,8,42. 皮肤异色症样皮疹的表现不包括(2.0分),A.毛细血管扩张  B.色素脱失   C.水疱 D.色素增加 E.萎缩,C.水疱
665,7,6,8,43. 硬皮病临床上可分为： (2.0分),A.肢端硬化型与系统硬化型 B.局限性硬皮病与多发性斑状硬皮病 C.局限性硬皮病与系统性硬皮病 D.硬斑病与线状硬皮病 E.弥漫性硬皮病和硬化症,C.局限性硬皮病与系统性硬皮病
666,7,6,8,44. Morphea occurs usually in (2.0分),A.Forehead B.trunk    C.limbs D.hand E.lip,B.trunk   
667,7,6,8,45. 150mg prednisone is equivalent to methylprednisolone（  ）mg (2.0分),A.120 B.180 C.100 D.187.5 E.150,A.120
668,7,6,8,46. Which of the following are the risk factors of contact dermatitis caused by primary stimuli?(2.0分),A.Is the first contact or contacts again B.Whether the contacts are antigenic C.The Irritant or toxic property of the contacts  D.Whether the body is allergic to the material  E.The resistance of the body,E.The resistance of the body
669,7,6,8,47. 下列有关湿疹的治疗叙述错误的是(2.0分),A.内服药的目的主要是抗炎止痒 B.合并感染者，可加用抗生素 C.慢性湿疹迁延不愈者，需口服糖皮质激素 D.根据皮疹形态特点，选用适当的剂型和药物 E.消除体内慢性病灶及其他全身性疾病,C.慢性湿疹迁延不愈者，需口服糖皮质激素
670,7,6,8,48. Which of the following diseases are not suitable for external use of glucocorticoid treatment?(2.0分),A.Coin-like eczema B.fixed drug eruption C.atopic dermatitis D.tinea corporis and tinea cruris E.psoriasis,D.tinea corporis and tinea cruris
671,7,6,8,49. 下列哪项不是接触性皮炎的临床特点?(2.0分),"A.接触致敏物后发病 B.皮疹单一形态,境界清楚 C.好发于暴露部位,尤其接触部位 D.起病迅速,无潜伏期 E.可有系统症状发生","D.起病迅速,无潜伏期"
672,7,6,8,50. The features of photoallergic reaction of drug eruption does not include (2.0分),A.occurring in a small number of people  B.having a definite stage of latency C.only occurring at the light exposure portion D.the skin eruption appears as eczema E.with a long course of disease,D.the skin eruption appears as eczema
1003,8,6,8,1. 关于传染性软疣下列哪条是错的？(2.0分),A.由HPV病毒感染引起，且多见于老年人 B.多见于儿童及青少年 C.呈脐凹状丘疹 D.由痘病毒引起 E.可挤出白色乳酪样物质,A.由HPV病毒感染引起，且多见于老年人
1004,8,6,8,2. 扁平疣经搔抓后可沿抓痕出现新发条状排列的皮损，称之为(2.0分),A.皮肤划痕征 B.Auspitz征 C.尼氏征 D.Gottron征 E.同形反应,E.同形反应
1005,8,6,8,3. 关于跖疣，下列哪条是错的？(2.0分),A.是由痘病毒引起 B.皮疹可以一个或多个 C.皮疹表面粗糙不平，质地硬 D.挤压时明显疼痛 E.病程慢性，可自然消退,A.是由痘病毒引起
1006,8,6,8,4. 带状疱疹治疗首选下列哪种药物？(2.0分),A.青霉素 B.阿昔洛韦 C.红霉素 D.氯霉素 E.灰黄霉素,B.阿昔洛韦
1007,8,6,8,5. 患者男，30岁，运动员，右足跖前部出现数个黄豆大淡黄色角质性丘疹3个月，除去表面角质层可见呈白色软刺状，表面有小黑点，有挤压痛，最可能的诊断是？(2.0分),A.肢端疼痛症 B.胼胝 C.皲裂 D.跖疣 E.鸡眼,D.跖疣
1008,8,6,8,6. 下列哪种疾病不属于脓皮病？(2.0分),A.脓癣 B.臁疮 C.丹毒 D.蜂窝织炎 E.脓疱疮,A.脓癣
1009,8,6,8,7. 由凝固酶阳性金葡菌引起多个相邻毛囊及毛囊周围化脓性炎症称之为 (2.0分),A.毛囊炎 B.疖 C.痈 D.丹毒 E.蜂窝织炎,B.疖
1010,8,6,8,8. 大疱性脓疱疮通常由下列哪种病原菌引起？(2.0分),A.链球菌 B.金葡菌 C.支原体 D.人乳头瘤病毒 E.表皮葡萄球菌,B.金葡菌
1011,8,6,8,9. 关于寻常型脓疱疮下列哪条叙述是错误的？(2.0分),A.常继发于瘙痒性皮肤病 B.致病菌为微细棒状杆菌 C.好发于炎热季节 D.儿童多见 E.外用莫匹罗星软膏治疗有效,B.致病菌为微细棒状杆菌
1012,8,6,8,10. 下列哪种说法是错误的？(2.0分),A.细菌性毛囊炎系整个毛囊细菌感染发生化脓性炎症 B.秃发性毛囊炎的病原菌主要是金黄色葡萄球菌 C.项部疤痕疙瘩性毛囊炎指病程缓慢，发生于颈项部的愈后形成瘢痕硬结者 D.头部脓肿性穿掘性毛囊炎是一种少见的头顶部慢性非化脓性皮肤病 E.在疤痕形成期的头部脓肿性穿掘性毛囊炎可选用青霉素联合异维A酸口服治疗,D.头部脓肿性穿掘性毛囊炎是一种少见的头顶部慢性非化脓性皮肤病
1013,8,6,8,11. 关于黄癣，下列哪条叙述是错误的？(2.0分),A.外用克霉唑治疗 B.愈后留有永久性秃发 C.皮损呈碟状 D.Wood灯下皮损处不显示荧光 E.皮损通常轻度瘙痒,D.Wood灯下皮损处不显示荧光
1014,8,6,8,12. 花斑糠疹的致病菌主要存在于(2.0分),A.透明层 B.角质层 C.棘层 D.基底层 E.真皮浅层,B.角质层
1015,8,6,8,13. Wood灯（滤过紫外线灯）检查白癣病发呈(2.0分),A.不显示荧光 B.显示亮绿色荧光 C.显示暗绿色荧光 D.显示珊瑚红色荧光 E.以上全不对,B.显示亮绿色荧光
1016,8,6,8,14. 下列哪种菌不属于皮肤癣菌(2.0分),A.念珠菌 B.红色毛癣菌 C.许兰毛癣菌 D.须癣毛癣菌 E.犬小孢子菌,A.念珠菌
1017,8,6,8,15. 下列哪条是错误的？(2.0分),A.癣菌疹通常真菌检查阳性 B.黄癣的致病菌是许兰毛癣菌 C.红色毛癣菌是最常见的浅部真菌病的致病菌 D.鹅口疮的致病菌是念珠菌 E.白癣愈后不留瘢痕,A.癣菌疹通常真菌检查阳性
1018,8,6,8,16. 下列关于急性湿疹的描述正确的是(2.0分),A.常有明显的致病外因 B.皮损特点是原发性多形性疹，境界不清 C.发病部位常局限于接触部位 D.皮肤苔藓化 E.皮疹多无症状,B.皮损特点是原发性多形性疹，境界不清
1019,8,6,8,17. 引起急性荨麻疹的变态反应主要是(2.0分),A.I型变态反应 B.II型变态反应 C.Ⅲ型变态反应 D.Ⅳ型变态反应 E.两种以上变态反应,A.I型变态反应
1020,8,6,8,18. 关于药疹下列叙述不正确的是(2.0分),A.有明确的服药史 B.有一定的潜伏期 C.皮疹可广泛发生 D.瘙痒明显 E.不发生于粘膜,E.不发生于粘膜
1021,8,6,8,19. 患者，男性，因反复出现左手腕部皮疹伴痒数周就诊，检查时发现左腕带表处有条带状分布的红斑丘疹，表面有细小鳞屑，皮损单一，边界较清。本患者最有可能的诊断是(2.0分),A.体癣 B.湿疹 C.神经性皮炎 D.接触性皮炎 E.荨麻疹,D.接触性皮炎
1022,8,6,8,20. 第7题病例患者的外用药治疗的注意事项是(2.0分),A.用皮质类固醇制剂 B.用水疗 C.选用温和、有保护作用的药物和制剂 D.无论有无皮疹，须全身使用 E.每个病人需用抗生素外用药,C.选用温和、有保护作用的药物和制剂
1023,8,6,8,21. 皮肤划痕试验适用于检测的疾病是(2.0分),A.湿疹 B.接触性皮炎 C.脂溢性皮炎 D.荨麻疹 E.银屑病,D.荨麻疹
1024,8,6,8,22. 下列哪项不是变应性接触性皮炎的临床特点(2.0分),A.接触致敏物后发病 B.皮疹单一形态，境界清楚 C.好发于暴露部位，尤其接触部位 D.起病迅速，无潜伏期 E.严重者可有系统症状发生,D.起病迅速，无潜伏期
1025,8,6,8,23. 关于接触性皮炎与急性湿疹的鉴别，下列哪项是错误的(2.0分),A.皮疹是否境界清楚 B.皮疹是否对称发生 C.皮疹是否单一形态 D.皮疹是否瘙痒 E.病因是否明确,D.皮疹是否瘙痒
1026,8,6,8,24. 引起过敏性休克的发病机制主要是哪型变态反应(2.0分),A.Ⅱ型 B.非变态反应 C.Ⅰ型 D.Ⅳ型 E.Ⅲ型,C.Ⅰ型
1027,8,6,8,25. 药疹初次发病的潜伏期一般为(2.0分),A.1～5天 B.4～20天 C.3～7天 D.7～8天 E.4～10天,B.4～20天
1028,8,6,8,26. 关于变态反应性药疹的特点，下列哪项叙述错误(2.0分),A.只发生于少数对药物过敏者 B.病情轻重与药物的剂量相关 C.一种药物可引起多种形态的皮疹，不同药物可引起同一种皮疹 D.初次用药一般需4～20天后才出现药疹 E.病情轻重与药物的药理、毒理作用无相关性,B.病情轻重与药物的剂量相关
1029,8,6,8,27. 下列哪项不属于麻疹型药疹的特点(2.0分),A.Koplik斑 B.皮疹对称分布 C.全身中毒症状较轻 D.起病突然，发展较快 E.自觉瘙痒,A.Koplik斑
1030,8,6,8,28. 下列哪种药物最易引起痤疮样药疹(2.0分),A.青霉素类 B.头孢菌素类 C.扑热息痛 D.糖皮质激素 E.苯巴比妥,D.糖皮质激素
1031,8,6,8,29. 下列关于急性荨麻疹的叙述错误的是(2.0分),A.起病急 B.多有瘙痒 C.无皮肤外的任何器官受累 D.严重者皮损处可出现橘皮样外观 E.抗组胺药治疗有效,C.无皮肤外的任何器官受累
1032,8,6,8,30. 钱币状湿疹的临床特点不包括(2.0分),A.瘙痒明显 B.皮疹的形状与钱币相似 C.可有渗出 D.好发于儿童 E.好发于四肢,D.好发于儿童
1033,8,6,8,31. 头部不适宜:用(2.0分),A.溶液    B.洗剂    C.乳剂 D.酊剂  E.乳剂,B.洗剂   
1034,8,6,8,32. 表皮主要是由角质形成细胞和（ ）细胞组成(2.0分),A.树枝状   B. 扁平状  C.立方形   D. 圆柱形  E. 以上都是,A.树枝状  
1035,8,6,8,33. 腋臭是由于哪种腺体在青春期分泌的乳状液经细菌分解后产生臭味引起的         (2.0分),A.小汗腺 B.顶泌汗腺  C.皮脂腺 D.乳腺 E.唾液腺,B.顶泌汗腺 
1036,8,6,8,34. 下列哪种皮疹不是继发疹(2.0分),A.风团    B.糜烂   C.苔藓样变  D.瘢痕  E.鳞屑,A.风团   
1037,8,6,8,35. 关于斑块，下列哪项是错误的(2.0分),A.局限性隆起的皮疹 B.皮疹的直径>1cm  C.斑块多由丘疹融合而成 D.斑块可由斑片扩大而成 E.斑块常见于银屑病,D.斑块可由斑片扩大而成
1038,8,6,8,36. 有关风团的叙述错误的是(2.0分),A.风团是水肿性隆起的损害   B.伴有剧烈瘙痒 C.消退后不留痕迹 D.真皮浅层血管扩张渗出所致 E.风团又称风疹,E.风团又称风疹
1039,8,6,8,37. 关于结节，下述哪项是错误的(2.0分),A.结节是局限、实性、深在性损害   B.结节由真皮或皮下炎性浸润所致 C.结节可高出皮面 D.结节可不高出皮面 E.结节破溃后不形成溃疡,E.结节破溃后不形成溃疡
1040,8,6,8,38. 下列哪项不是激素的作用(2.0分),A.抗炎 B.免疫抑制 C.抗病毒 D.抗休克 E.抗增生,C.抗病毒
1041,8,6,8,39. 以下哪项不是糖皮质激素的副作用(2.0分),A.钠水储留 B.血糖升高  C.电解质紊乱 D.肝功能损伤 E.精神兴奋,D.肝功能损伤
1042,8,6,8,40. Which of the following are the risk factors of contact dermatitis caused by primary stimuli?(2.0分),A.Is the first contact or contacts again B.Whether the contacts are antigenic C.The Irritant or toxic property of the contacts  D.Whether the body is allergic to the material  E.he resistance of the body,E.he resistance of the body
1043,8,6,8,41. 下列有关湿疹的治疗叙述错误的是(2.0分),A.内服药的目的主要是抗炎止痒 B.合并感染者，可加用抗生素 C.慢性湿疹迁延不愈者，需口服糖皮质激素 D.根据皮疹形态特点，选用适当的剂型和药物 E.消除体内慢性病灶及其他全身性疾病,C.慢性湿疹迁延不愈者，需口服糖皮质激素
1044,8,6,8,42. Which of the following diseases are not suitable for external use of glucocorticoid treatment?(2.0分),A.Coin-like eczema B.fixed drug eruption C.atopic dermatitis D.tineacorporis and tineacruris E.psoriasis,D.tineacorporis and tineacruris
1045,8,6,8,43. 下列哪项不是接触性皮炎的临床特点?(2.0分),"A.接触致敏物后发病 B.皮疹单一形态,境界清楚 C.好发于暴露部位,尤其接触部位 D.起病迅速,无潜伏期 E.可有系统症状发生","D.起病迅速,无潜伏期"
1046,8,6,8,44. The features of photoallergic reaction of drug eruption does not include(2.0分),A.occurring in a small number of people  B.having a definite stage of latency C.only occurring at the light exposure portion D.he skin eruption appears as eczema E.with a long course of disease,D.he skin eruption appears as eczema
1047,8,6,8,45. 药疹的治疗哪项是错误的(2.0分),A.可用钙剂 B.给抗过敏药 C.所有药疹都必须内用糖皮质激素 D.只有重症药疹才能内用糖皮质激素 E.可给维生素,C.所有药疹都必须内用糖皮质激素
